panel,c,B,mir_CAGR,mir_Sharpe,mir_MaxDD,mir_oSharpe,mir_oMaxDD,mir_dd_margin_pp,cell_MaxDD,cell_Sharpe,d_sharpe_cell_minus_mirror,t_sharpe,d_maxdd_pp_cell_minus_mirror,t_maxdd,eff_n_dev
U56,0.0,20,0.1580277627432507,1.1536628182453899,-0.19127562163086176,1.1856777042016957,-0.19127562163086187,1.1028113573180731,-0.19127562163086176,1.1536628182453899,0.0,,0.0,,0.0
U56,0.0,63,0.1580277627432507,1.1536628182453899,-0.19127562163086176,1.1856777042016957,-0.19127562163086187,1.1028113573180731,-0.19127562163086176,1.1536628182453899,0.0,,0.0,,0.0
U56,0.0,126,0.1580277627432507,1.1536628182453899,-0.19127562163086176,1.1856777042016957,-0.19127562163086187,1.1028113573180731,-0.19127562163086176,1.1536628182453899,0.0,,0.0,,0.0
U56,0.0,252,0.1580277627432507,1.1536628182453899,-0.19127562163086176,1.1856777042016957,-0.19127562163086187,1.1028113573180731,-0.19127562163086176,1.1536628182453899,0.0,,0.0,,0.0
U56,0.25,20,0.16364139531933874,1.1340652521471204,-0.1998833870214518,1.1607996555678468,-0.1998833870214517,0.24203481825906814,-0.1834745796399364,1.1477519692906009,0.013686717143480465,0.4481527513962041,1.64088073815154,1.6197664768939817,1.7763568394002505e-14
U56,0.25,63,0.1654160658068211,1.1403752947180148,-0.20030453981957963,1.1647096967901998,-0.20030453981957996,0.19991953844628596,-0.18397496446443407,1.1547618671364503,0.01438657241843555,0.46456985018811925,1.6329575355145565,1.570659508006043,1.7763568394002505e-14
U56,0.25,126,0.16565681385694564,1.1415949579595797,-0.20164906829281193,1.1645630484887588,-0.20164906829281204,0.06546669112305614,-0.1820792278123209,1.1567622263760609,0.015167268416481194,0.488238532694987,1.956984048049104,1.7607156611708963,1.7763568394002505e-14
U56,0.25,252,0.1662346074674117,1.1459552160703892,-0.2007997600157282,1.1739913231685417,-0.20079976001572797,0.15039751883142993,-0.1821104535658039,1.1534413786816635,0.007486162611274327,0.2269186821500693,1.8689306449924281,1.7411342352183083,1.4210854715202004e-14
U56,0.5,20,0.1686471287073139,1.1093736228053028,-0.2084918167693457,1.1317236216856712,-0.2084918167693458,-0.6188081565303205,-0.17598479265121958,1.1296088119413883,0.020235189136085463,0.33225326126152954,3.2507024118126115,1.6765205027721217,2.1316282072803006e-14
U56,0.5,63,0.1724031873467644,1.1226878359993486,-0.20930044329971498,1.140482434113472,-0.2093004432997151,-0.6996708095672488,-0.1769638881056047,1.1459465098268418,0.023258673827493137,0.375781788340435,3.2336555194110272,1.6348311533578286,1.7763568394002505e-14
U56,0.5,126,0.17298058221402957,1.1255156318349322,-0.2122112465013195,1.1405459348711178,-0.21221124650131962,-0.9907511297277016,-0.17398637727926125,1.150905421766694,0.025389789931761886,0.4085546737909485,3.8224869222058255,1.841286312317919,1.7763568394002505e-14
U56,0.5,252,0.1742028545945138,1.1339308638402985,-0.21050821296484223,1.1582628246127415,-0.21050821296484223,-0.8204477760799744,-0.17412105306032977,1.144335655267559,0.010404791427260474,0.15766964575663134,3.6387159904512467,1.7859705632187508,1.7763568394002505e-14
U56,0.75,20,0.17348011469646574,1.0836321713960275,-0.21706907452215884,1.1023498578017785,-0.21706907452215896,-1.4765339318116355,-0.16847446043793957,1.1003908675951783,0.016758696199150824,0.1843274218448869,4.859461408421928,1.7165145559536983,1.7763568394002505e-14
U56,0.75,63,0.17923485959063057,1.1034820296489796,-0.21826043164499986,1.115698993830001,-0.21826043164499986,-1.5956696440957374,-0.16994446077287528,1.1263642045612197,0.022882174912240094,0.24687577357757207,4.831597087212458,1.705474886944187,1.4210854715202004e-14
U56,0.75,126,0.18015901142311597,1.1077781324395661,-0.22269002068878785,1.1159277647385553,-0.22269002068878863,-2.038628548474536,-0.16613956814093167,1.134592918956707,0.026814786517140865,0.2876970598161277,5.655045254785618,1.9216619609612622,1.7763568394002505e-14
U56,0.75,252,0.18204033503168326,1.1196855424477457,-0.22015089353179318,1.14070612112083,-0.22015089353179385,-1.784715832775069,-0.16633898898276345,1.1244644387800553,0.004778896332309657,0.04829700324215864,5.381190454902973,1.8346361904425212,1.4210854715202004e-14
