panel,formset,window,tau,n_arms,n_forms,n_eff_pr,mean_rho,max_rho,min_rho,partition
U56,WIDE,FULL,0.8,20,2,1.483374465704852,0.8002994039553507,0.9999751470234084,0.4062501195934587,"EW_ALL,EW_G100,EW_G0375,TOP20_MOM,TOP10_MOM,TOP5_MOM,TOP20_MOM_M,LOWVOL20,LOWVOL10,INVVOL_ALL,MA_RS,MA_DG,BAND_RS,BAND_DG_V2,VOLCAP_DG,MOM_MA_DG,REV20,CORRLO20,RAND20|RULES_V1"
U56,WIDE,FULL,0.85,20,4,1.483374465704852,0.8002994039553507,0.9999751470234084,0.4062501195934587,"EW_ALL,EW_G100,EW_G0375,TOP20_MOM,TOP10_MOM,TOP5_MOM,TOP20_MOM_M,LOWVOL20,INVVOL_ALL,MA_RS,MA_DG,BAND_RS,BAND_DG_V2,VOLCAP_DG,MOM_MA_DG,REV20,RAND20|LOWVOL10|RULES_V1|CORRLO20"
U56,WIDE,FULL,0.9,20,4,1.483374465704852,0.8002994039553507,0.9999751470234084,0.4062501195934587,"EW_ALL,EW_G100,EW_G0375,TOP20_MOM,TOP10_MOM,TOP5_MOM,TOP20_MOM_M,LOWVOL20,INVVOL_ALL,MA_RS,MA_DG,BAND_RS,BAND_DG_V2,VOLCAP_DG,MOM_MA_DG,REV20,RAND20|LOWVOL10|RULES_V1|CORRLO20"
U56,WIDE,FULL,0.925,20,7,1.483374465704852,0.8002994039553507,0.9999751470234084,0.4062501195934587,"EW_ALL,EW_G100,EW_G0375,LOWVOL20,INVVOL_ALL,VOLCAP_DG,RAND20|TOP20_MOM,TOP10_MOM,TOP5_MOM,TOP20_MOM_M|LOWVOL10|MA_RS,MA_DG,BAND_RS,BAND_DG_V2,MOM_MA_DG|RULES_V1|REV20|CORRLO20"
U56,WIDE,FULL,0.95,20,10,1.483374465704852,0.8002994039553507,0.9999751470234084,0.4062501195934587,"EW_ALL,EW_G100,EW_G0375,LOWVOL20,INVVOL_ALL,VOLCAP_DG,RAND20|TOP20_MOM,TOP10_MOM,TOP20_MOM_M|TOP5_MOM|LOWVOL10|MA_RS,BAND_RS|MA_DG,BAND_DG_V2|RULES_V1|MOM_MA_DG|REV20|CORRLO20"
U56,WIDE,FULL,0.975,20,14,1.483374465704852,0.8002994039553507,0.9999751470234084,0.4062501195934587,"EW_ALL,EW_G100,EW_G0375,INVVOL_ALL|TOP20_MOM,TOP20_MOM_M|TOP10_MOM|TOP5_MOM|LOWVOL20|LOWVOL10|MA_RS,BAND_RS|MA_DG,BAND_DG_V2|VOLCAP_DG|RULES_V1|MOM_MA_DG|REV20|CORRLO20|RAND20"
U56,WIDE,FULL,0.99,20,16,1.483374465704852,0.8002994039553507,0.9999751470234084,0.4062501195934587,"EW_ALL,EW_G100,EW_G0375|TOP20_MOM|TOP10_MOM|TOP5_MOM|TOP20_MOM_M|LOWVOL20|LOWVOL10|INVVOL_ALL|MA_RS,BAND_RS|MA_DG,BAND_DG_V2|VOLCAP_DG|RULES_V1|MOM_MA_DG|REV20|CORRLO20|RAND20"
U56,WIDE,IS,0.8,20,2,1.4752113035909156,0.8025536721200897,0.9999913045912946,0.3985320232433047,"EW_ALL,EW_G100,EW_G0375,TOP20_MOM,TOP10_MOM,TOP5_MOM,TOP20_MOM_M,LOWVOL20,LOWVOL10,INVVOL_ALL,MA_RS,MA_DG,BAND_RS,BAND_DG_V2,VOLCAP_DG,MOM_MA_DG,REV20,CORRLO20,RAND20|RULES_V1"
U56,WIDE,IS,0.85,20,3,1.4752113035909156,0.8025536721200897,0.9999913045912946,0.3985320232433047,"EW_ALL,EW_G100,EW_G0375,TOP20_MOM,TOP10_MOM,TOP5_MOM,TOP20_MOM_M,LOWVOL20,INVVOL_ALL,MA_RS,MA_DG,BAND_RS,BAND_DG_V2,VOLCAP_DG,MOM_MA_DG,REV20,CORRLO20,RAND20|LOWVOL10|RULES_V1"
U56,WIDE,IS,0.9,20,4,1.4752113035909156,0.8025536721200897,0.9999913045912946,0.3985320232433047,"EW_ALL,EW_G100,EW_G0375,TOP20_MOM,TOP10_MOM,TOP5_MOM,TOP20_MOM_M,LOWVOL20,INVVOL_ALL,MA_RS,MA_DG,BAND_RS,BAND_DG_V2,VOLCAP_DG,MOM_MA_DG,REV20,RAND20|LOWVOL10|RULES_V1|CORRLO20"
