R2,adjR2,n,sample,y,model,R2_base,dR2,b[const],b[turn_y_0],b[D[SMALL]],b[D[U56]],t[const],t[turn_y_0],t[D[SMALL]],t[D[U56]],b[age],t[age],VIF[turn_y_0],VIF[age],b[turn_pg],t[turn_pg],VIF[turn_pg]
0.04163081242278033,0.020796699649362482,48,SMALL (i) raw turn/y,dSharpe,age,,,-0.022925004022923582,,,,-2.0623320081322625,,,,0.00011462312510249622,1.413578521777383,,,,,
0.04973612443102071,0.007502174405732642,48,SMALL (i) raw turn/y,dSharpe,turn_y_0+age,,,-0.008341070673747213,-0.0019950760971305416,,,-0.3200128007321559,-0.6195395210343819,,,6.740560383501227e-05,0.603547150636083,1.8715795426871304,1.871579542687131,,,
0.28717440733429067,0.27189957320573976,144,POOLED (i) raw turn/y,dMaxDD_pp,turn_y_0,0.2867567098424234,0.0004176974918672638,-0.09197377827024973,-0.013269711849897108,1.4060932118786487,-0.5455161290671907,-0.36990897336565476,-0.2864199797247757,5.178870385075057,-2.0458899858587176,,,,,,,
0.33198759938028255,0.31767304793843154,144,POOLED (i) raw turn/y,dMaxDD_pp,age,0.2867567098424234,0.04523088953785914,0.30034502412480873,,1.3069864950406715,-0.3599910196995846,1.3020374401409471,,5.070677757559214,-1.3702620426862577,-0.0033971427165904473,-3.0788555949647733,,,,,
0.3760945526635242,0.3581404390711077,144,POOLED (i) raw turn/y,dMaxDD_pp,turn_y_0+age,0.2867567098424234,0.0893378428211008,1.3087751326440933,-0.17991210554319254,1.4695957699101065,-0.33012944726901206,3.34003873255131,-3.134740112411719,5.75592765230955,-1.2947001461227448,-0.006284527161345255,-4.450902627330309,1.9522853236224418,1.9360476218316078,,,
0.12585828143915745,0.10685520060087828,48,U56 (i) raw turn/y,dMaxDD_pp,turn_y_0,,,-1.3039852145543285,0.21962113701338373,,,-4.664535141351067,2.573527958444807,,,,,,,,,
0.27016958365155075,0.2543037050352801,48,U56 (i) raw turn/y,dMaxDD_pp,age,,,0.16999397648208284,,,,0.7093774300823844,,,,-0.004663941795259427,-4.126540986741183,,,,,
0.2702393902609601,0.23780558538366947,48,U56 (i) raw turn/y,dMaxDD_pp,turn_y_0+age,,,0.2036596875836377,-0.007184953097934709,,,0.3589060196711917,-0.06560913623384983,,,-0.004736227006717506,-2.9838104760004245,1.9296780494888492,1.9296780494888488,,,
0.07789297304830112,0.05784716811456847,48,B136 (i) raw turn/y,dMaxDD_pp,turn_y_0,,,0.31978179541775015,-0.1299009089618669,,,1.178521524830253,-1.9712304096405853,,,,,,,,,
0.030918556887497006,0.00985156899374695,48,B136 (i) raw turn/y,dMaxDD_pp,age,,,0.1260943936018591,,,,0.48243992698875887,,,,-0.002049238101781566,-1.2114580629150506,,,,,
0.36759127698045024,0.3394842226240258,48,B136 (i) raw turn/y,dMaxDD_pp,turn_y_0+age,,,2.3888655420006533,-0.38690751395908896,,,4.691292042782153,-4.894533383183398,,,-0.008986610964936857,-4.540255648011055,2.0524864597363544,2.052486459736355,,,
0.0013283893246716083,-0.020381863081313734,48,SMALL (i) raw turn/y,dMaxDD_pp,turn_y_0,,,1.3493431612693958,-0.02057526871767533,,,2.8432043116285604,-0.24736044417817507,,,,,,,,,
0.018526070990812382,-0.0028103187702568366,48,SMALL (i) raw turn/y,dMaxDD_pp,age,,,1.5303321951919322,,,,3.903458247899861,,,,-0.002664825891560821,-0.9318182110440074,,,,,
0.049831109571634946,0.0076013811081520055,48,SMALL (i) raw turn/y,dMaxDD_pp,turn_y_0+age,,,2.5292029533116414,-0.13664510978856162,,,2.7844444679914697,-1.2176233701940185,,,-0.005898809490892693,-1.5156150236036003,1.8715795426871304,1.871579542687131,,,
0.08777843434440702,0.06823082936607294,144,POOLED (ii) turn per gross,dSharpe,turn_pg,0.03165705026527166,0.05612138407913536,0.02032176374731468,,-0.0077049589624333045,-5.462665160222492e-05,2.450434233469755,,-0.8997389087161992,-0.006529572392362235,,,,,-0.003469126262576089,-2.934796800054434,
0.047840124660612826,0.027436698760483158,144,POOLED (ii) turn per gross,dSharpe,age,0.03165705026527166,0.016183074395341168,-0.004161033257652882,,-0.012625456052818975,0.00027783590442995295,-0.545896842280042,,-1.4823417829610186,0.03200417915861583,5.6241604685973486e-05,1.5425512254980323,,,,,
0.09331900134157345,0.06722746181183459,144,POOLED (ii) turn per gross,dSharpe,turn_pg+age,0.03165705026527166,0.06166195107630179,0.032773277262336024,,-0.006686998446269731,0.001368762870584157,2.0670744010213227,,-0.7740425625188385,0.1608071668799877,-4.943011228458716e-05,-0.9216313694716365,,2.509215992700814,-0.004690812655541686,-2.64049292129079,2.614110490404292
0.0019633787775115152,-0.01973306950993381,48,U56 (ii) turn per gross,dSharpe,turn_pg,,,0.0036084716538808833,,,,0.3624381186650688,,,,,,,,0.0006720863701764698,0.30082070405756944,
0.0012408682883733313,-0.020471286748835915,48,U56 (ii) turn per gross,dSharpe,age,,,0.004623296881877114,,,,0.5595635901563771,,,,9.315893263836004e-06,0.23906245617506003,,,,,
0.01668772759628534,-0.027015040066102003,48,U56 (ii) turn per gross,dSharpe,turn_pg+age,,,-0.016549824906572606,,,,-0.6242426574445211,,,,5.474814520459906e-05,0.8208779230975553,,2.91057906629664,0.0032161243936504884,0.8407766125074627,2.91057906629664
0.15566567598911296,0.13731058198887625,48,B136 (ii) turn per gross,dSharpe,turn_pg,,,0.03530243373602676,,,,2.829764610529292,,,,,,,,-0.006488495004208385,-2.912179393530068,
0.020617199467222513,-0.0006737309791422508,48,B136 (ii) turn per gross,dSharpe,age,,,-0.006250944745573331,,,,-0.5498044345186057,,,,7.240798141962317e-05,0.9840507931747977,,,,,
0.2552937310757528,0.2221956746791196,48,B136 (ii) turn per gross,dSharpe,turn_pg+age,,,0.10834427542142688,,,,3.381589064113507,,,,-0.00027868719961110245,-2.453604605293616,,3.065555496800388,-0.01394880379356827,-3.7657248346038896,3.0655554968003864
0.056187149930856606,0.03566947927717956,48,SMALL (ii) turn per gross,dSharpe,turn_pg,,,0.01017961267119581,,,,0.6992226181999208,,,,,,,,-0.0031091855986885492,-1.6548341493608794,
0.04163081242278033,0.020796699649362482,48,SMALL (ii) turn per gross,dSharpe,age,,,-0.022925004022923582,,,,-2.0623320081322625,,,,0.00011462312510249622,1.413578521777383,,,,,
0.05721304107148939,0.015311398452444447,48,SMALL (ii) turn per gross,dSharpe,turn_pg+age,,,0.0036894958251744185,,,,0.11244313261454049,,,,2.8497707428581503e-05,0.22128405096408837,,2.5083547861297717,-0.0025932083667337537,-0.8624109458387131,2.5083547861297704
0.28811038148134094,0.2728556039416554,144,POOLED (ii) turn per gross,dMaxDD_pp,turn_pg,0.2867567098424234,0.0013536716389175307,-0.042239145456126184,,1.4241862973008435,-0.5549206280636718,-0.15957746965207312,,5.210600450947038,-2.078192760437265,,,,,-0.019466219889416693,-0.5159580028151107,
0.33198759938028255,0.31767304793843154,144,POOLED (ii) turn per gross,dMaxDD_pp,age,0.2867567098424234,0.04523088953785914,0.30034502412480873,,1.3069864950406715,-0.3599910196995846,1.3020374401409471,,5.070677757559214,-1.3702620426862577,-0.0033971427165904473,-3.0788555949647733,,,,,
0.41820628913780333,0.40146402407702064,144,POOLED (ii) turn per gross,dMaxDD_pp,turn_pg+age,0.2867567098424234,0.13144957929537993,2.137707660639989,,1.6024055774924177,-0.30572092724195654,4.658630400782531,,6.408845086589501,-1.2410122233803436,-0.008653969276085555,-5.575126252554323,,2.509215992700814,-0.2333527765062823,-4.5386176568106364,2.614110490404292
0.21877474654928153,0.20179158886557025,48,U56 (ii) turn per gross,dMaxDD_pp,turn_pg,,,-1.6437603226020174,,,,-5.499977720322668,,,,,,,,0.2407104089311278,3.589131526903175,
0.27016958365155075,0.2543037050352801,48,U56 (ii) turn per gross,dMaxDD_pp,age,,,0.16999397648208284,,,,0.7093774300823844,,,,-0.004663941795259427,-4.126540986741183,,,,,
0.2764924188584925,0.24433652636331438,48,U56 (ii) turn per gross,dMaxDD_pp,turn_pg+age,,,-0.28962078197949737,,,,-0.37535371079083696,,,,-0.003677722865866091,-1.8946941660586403,,2.91057906629664,0.06981390137643448,0.6271055512543046,2.91057906629664
0.08203516059782079,0.06207940321951244,48,B136 (ii) turn per gross,dMaxDD_pp,turn_pg,,,0.4012783369138368,,,,1.334825109916027,,,,,,,,-0.10885760382914471,-2.0275235566774468,
0.030918556887497006,0.00985156899374695,48,B136 (ii) turn per gross,dMaxDD_pp,age,,,0.1260943936018591,,,,0.48243992698875887,,,,-0.002049238101781566,-1.2114580629150506,,,,,
0.5997277654867887,0.5819378883973126,48,B136 (ii) turn per gross,dMaxDD_pp,turn_pg+age,,,4.249216462369513,,,,7.8275757259907905,,,,-0.014681599966754246,-7.628945364783961,,3.065555496800388,-0.5018762621194659,-7.996718962578389,3.0655554968003864
0.009453704126954454,-0.012079911000720367,48,SMALL (ii) turn per gross,dMaxDD_pp,turn_pg,,,1.5510937216321792,,,,2.984114156242682,,,,,,,,-0.044446904949787355,-0.6625864186893867,
0.018526070990812382,-0.0028103187702568366,48,SMALL (ii) turn per gross,dMaxDD_pp,age,,,1.5303321951919322,,,,3.903458247899861,,,,-0.002664825891560821,-0.9318182110440074,,,,,
0.12166680140994512,0.08262977036149821,48,SMALL (ii) turn per gross,dMaxDD_pp,turn_pg+age,,,3.916664934499296,,,,3.548518645565405,,,,-0.010387078988737563,-2.3977195409422545,,2.5083547861297717,-0.23251453383313386,-2.2987498246254163,2.5083547861297704
0.08726913478768739,0.0017006161740330539,36,POOLED (iii) gross=0.75,dSharpe,turn_y_0,0.03144181200709817,0.05582732278058922,0.02021659243049807,-0.004610332189010647,-0.00766084120416659,-6.68176742566405e-05,1.168041841294895,-1.3990299809717308,-0.42796342731415304,-0.003821334299998393,,,,,,,
0.04747141916102615,-0.041828135292627744,36,POOLED (iii) gross=0.75,dSharpe,age,0.03144181200709817,0.016029607153927983,-0.004111543700386698,,-0.012578955088387007,0.0002687962506135616,-0.2581015341840515,,-0.7066788970715554,0.014815551118091061,5.5916405919426725e-05,0.7338333092708842,,,,,
0.09286088554484251,-0.02418932277195207,36,POOLED (iii) gross=0.75,dSharpe,turn_y_0+age,0.03144181200709817,0.06141907353774434,0.032702882493427114,-0.006247029204667442,-0.006633450971511751,0.0013625470797634768,0.975779964688372,-1.2454360677399186,-0.3628203834530679,0.07565490765652812,-4.9629384802760825e-05,-0.43713723688906897,2.6174232174328416,2.5115266999138566,,,
0.0022002804676168886,-0.09757969148562151,12,U56 (iii) gross=0.75,dSharpe,turn_y_0,,,0.0034426518073533063,0.0009485658899032889,,,0.16179469624625467,0.14849688135834327,,,,,,,,,
0.0011718905238848887,-0.09871092042372664,12,U56 (iii) gross=0.75,dSharpe,age,,,0.004654603498538058,,,,0.26300788389025737,,,,9.041133047583315e-06,0.10831737914862301,,,,,
0.017427983972235328,-0.20092135292282354,12,U56 (iii) gross=0.75,dSharpe,turn_y_0+age,,,-0.017029770873520457,0.004403227438852857,,,-0.28784542112199046,0.38587545335869056,,,5.565844750693462e-05,0.37347046745154555,2.9165477178368078,2.9165477178368096,,,
0.15512607459207317,0.07063868205128043,12,B136 (iii) gross=0.75,dSharpe,turn_y_0,,,0.035170283174824395,-0.008642108154936308,,,1.3167570321733597,-1.3550223167438806,,,,,,,,,
0.020514318951660893,-0.07743424915317298,12,B136 (iii) gross=0.75,dSharpe,age,,,-0.006218876393631961,,,,-0.2550528751636393,,,,7.221754327335297e-05,0.4576458263463111,,,,,
0.25504008975158,0.08949344302970885,12,B136 (iii) gross=0.75,dSharpe,turn_y_0+age,,,0.10834026350838756,-0.018630421855654566,,,1.5119899663484344,-1.6832556842720574,,,-0.0002794328574140287,-1.0986718815519556,3.073974174079611,3.073974174079612,,,
0.056107118487935814,-0.03828216966327069,12,SMALL (iii) gross=0.75,dSharpe,turn_y_0,,,0.010155345459888044,-0.004136728327170833,,,0.32617005533258275,-0.7709880152243281,,,,,,,,,
0.04136077253253534,-0.05450315021421104,12,SMALL (iii) gross=0.75,dSharpe,age,,,-0.02280760782360452,,,,-0.9578198085739472,,,,0.00011409434353724408,0.6568507842448337,,,,,
0.057072121601613235,-0.15246740693136163,12,SMALL (iii) gross=0.75,dSharpe,turn_y_0+age,,,0.0038697312059053184,-0.003469595884632403,,,0.052829568698086776,-0.38724761839433824,,,2.762220141485462e-05,0.09597240409361407,2.5121656607153513,2.5121656607153526,,,
0.29786270263079573,0.23203733100243285,36,POOLED (iii) gross=0.75,dMaxDD_pp,turn_y_0,0.2965062101731102,0.001356492457685543,-0.045318871260797595,-0.027186928656812746,1.5174284680647967,-0.5856614053643994,-0.07891276087432261,-0.24864095156919314,2.554795444687841,-1.0094573903767372,,,,,,,
0.3427689618894776,0.2811535520666161,36,POOLED (iii) gross=0.75,dMaxDD_pp,age,0.2965062101731102,0.0462627517163674,0.318416161247559,,1.3937537151133514,-0.37966378782999705,0.6360893366701611,,2.491729715631078,-0.6659338920985324,-0.0035936533156685113,-1.500830639260715,,,,,
0.43075007463168,0.35729847135834836,36,POOLED (iii) gross=0.75,dMaxDD_pp,turn_y_0+age,0.2965062101731102,0.13424386445856984,2.257416389935643,-0.3290283812302563,1.7069008977312419,-0.3220563951007366,2.2476068882167657,-2.188890724649196,3.1153244165827143,-0.5967059018294802,-0.009152705391340681,-2.6901172674825435,2.6174232174328416,2.5115266999138566,,,
0.2338053316237947,0.15718586478617413,12,U56 (iii) gross=0.75,dMaxDD_pp,turn_y_0,,,-1.7292143594087794,0.3382243603880046,,,-2.681161305752853,1.7468581580596172,,,,,,,,,
0.2895416043185648,0.21849576475042132,12,U56 (iii) gross=0.75,dMaxDD_pp,age,,,0.17840463552988506,,,,0.3455564991052158,,,,-0.004915684763963843,-2.0187668417154105,,,,,
0.2960775676374645,0.13965036044578993,12,U56 (iii) gross=0.75,dMaxDD_pp,turn_y_0+age,,,-0.29719641282170833,0.09657551332204385,,,-0.17157921614628624,0.28907707728097254,,,-0.003893232225200618,-0.8922901157379879,2.9165477178368078,2.9165477178368096,,,
0.08579604525901796,-0.005624350215080343,12,B136 (iii) gross=0.75,dMaxDD_pp,turn_y_0,,,0.42251754605757713,-0.1533237904910496,,,0.637456155099145,-0.9687508286258995,,,,,,,,,
0.03218427717093586,-0.06459729511197065,12,B136 (iii) gross=0.75,dMaxDD_pp,age,,,0.13281101849255436,,,,0.22969762151778736,,,,-0.0021579165972364844,-0.5766675892815093,,,,,
0.6280295830366158,0.5453694903780859,12,B136 (iii) gross=0.75,dMaxDD_pp,turn_y_0+age,,,4.488931032843658,-0.7084232091008426,,,3.716341267610863,-3.7969407055153774,,,-0.015529449848961667,-3.6220983780056693,3.073974174079611,3.073974174079612,,,
0.009380808401910357,-0.08968111075789853,12,SMALL (iii) gross=0.75,dMaxDD_pp,turn_y_0,,,1.647771531656179,-0.061845306789069424,,,1.4129141356546155,-0.3077278227997933,,,,,,,,,
0.019390733983501662,-0.07867019261814834,12,SMALL (iii) gross=0.75,dMaxDD_pp,age,,,1.6346421635266868,,,,1.8563838381542936,,,,-0.0028563111471311474,-0.4446815674937258,,,,,
0.12485288746902345,-0.06962424864897132,12,SMALL (iii) gross=0.75,dMaxDD_pp,turn_y_0+age,,,4.161743656775007,-0.3286692473834739,,,1.6129900934933286,-1.0414274968800317,,,-0.011047678331097485,-1.0897307733236508,2.5121656607153513,2.5121656607153526,,,
