statistic,window,U56,B136,SMALL439,SMALL439@55_med,SMALL439@55_mean,SMALL439@55_p10,SMALL439@55_p90,SMALL439@55_pos,SMALL439@135_med,SMALL439@135_mean,SMALL439@135_p10,SMALL439@135_p90,SMALL439@135_pos,B136@55_med,B136@55_mean,B136@55_p10,B136@55_p90,B136@55_pos
DROP,FULL_IS,-0.032974671868354566,0.0025977785412853805,0.4815486649234198,0.15352975808244024,0.15481264014475907,-0.058118699441583176,0.4078038793169309,0.8,0.30575137289595494,0.3149636604914452,0.16839690681421954,0.5177338664623505,1.0,-0.12997812654354726,-0.11341345332558538,-0.27131482386531997,0.07965443765449846,0.26666666666666666
DROP,TRAIL3Y,0.11692186552301395,0.08590048650551943,0.6505004441800525,0.1663481484858334,0.20097891593974312,-0.048746821860593585,0.49895265605305555,0.8666666666666667,0.46461885933709457,0.4509705078473022,0.3237908247720036,0.5868341197381995,1.0,-0.01975109907300606,-0.03397569421784995,-0.16455528437796063,0.09018629645862211,0.36666666666666664
DROP,TRAIL1Y,0.05097195296198272,0.18925356675692903,0.5563992703031516,0.18634570091241756,0.22151208746863843,0.005867461990166594,0.5196432304106603,0.9,0.4473581538687495,0.4456113273612409,0.304848924350168,0.5913195911987867,0.9666666666666667,0.010115269872274554,0.030939870462673547,-0.140078027120788,0.22998935203559906,0.5
SPREAD,FULL_IS,0.016402019377880214,-0.05159708931698448,0.5642341575627307,0.10538218604455946,0.15040509570722102,-0.023891059046506364,0.3670445740253042,0.7666666666666667,0.3646771016173514,0.33463326886724504,0.12256541090612628,0.5222413599419274,0.9666666666666667,-0.13292298724243867,-0.1231242545913213,-0.3286806467085514,0.15564563696301478,0.3
SPREAD,TRAIL3Y,0.003849690754109827,0.13053877016605842,0.6154964059972727,0.22504495329917065,0.22643786258945423,-0.05195567373794128,0.49385220489829235,0.8666666666666667,0.4213461844963192,0.42303062422544574,0.24792399570793913,0.5892680677407203,1.0,-0.09031269834153412,-0.044334781604119654,-0.362177067252329,0.4042909441618954,0.3333333333333333
SPREAD,TRAIL1Y,-0.28466019743934273,0.3366951119966937,0.4993636886387412,0.1830166781548122,0.17174515267368212,-0.056368711121313766,0.39803241253875726,0.7666666666666667,0.3411828787870315,0.33191727148696615,0.10060204224735872,0.5260399256352325,0.9666666666666667,0.032727345595717126,0.025187217453051948,-0.21044926585018395,0.3059802016755019,0.5666666666666667
