panel,book,cadence,window,cost,pass4b,pass4a,stable5of5,all_legs_clear,mg_H1,mg_H2,mg_DD,mg_CAGR,sp_H1,sp_H2,sp_DD,sp_CAGR,clr_H1,clr_H2,clr_DD,clr_CAGR
B136,BAND03_G075,M,OOS,25,False,False,False,False,0.1894711319794432,0.15628139220157877,4.509378980391568,-2.711651206298493,0.2571710132618811,0.08078355565647033,5.18831808451905,0.3375647327413356,False,True,False,False
B136,BAND03_G075,M,OOS,50,False,False,False,False,0.1505533648589733,0.0952796867381166,4.45486522936365,-3.1023763902580437,0.2509704846686368,0.08221322180602086,5.144766908173515,0.3358807505328354,False,True,False,False
B136,BAND03_G075,Q,FULL,0,False,False,False,False,0.19834064262997286,-0.04435733564486066,-1.6130916627057457,-2.7068235640633693,0.050570388759156204,0.07734228950029698,0.11794509339775328,0.551442922477352,True,False,False,False
B136,BAND03_G075,Q,FULL,10,False,False,False,False,0.18725393290511938,-0.05490244898694585,-1.6130916627057457,-2.8037315251263335,0.05091607710536694,0.07682243270387479,0.11794509339774217,0.5507061665563917,True,False,False,False
B136,BAND03_G075,Q,FULL,25,False,False,False,False,0.17054538732243174,-0.0707647771238985,-1.6130916627057235,-2.9489791440326414,0.0514409481745397,0.07604238436147448,0.11794509339779768,0.5496036448191299,True,False,False,False
B136,BAND03_G075,Q,FULL,50,False,False,False,False,0.14249889163483964,-0.09731244448826026,-1.6130916627057346,-3.1907538499420447,0.052331462059546974,0.07474256215370134,0.11794509339776438,0.5477730626743726,True,False,False,False
B136,BAND03_G075,Q,IS,0,False,False,False,False,-0.04430246564762308,0.2727252111048306,3.986905726194159,-2.352153187069181,0.06594484147314017,0.08857738412937533,0.36461047086182585,0.515361531547609,False,True,True,False
B136,BAND03_G075,Q,IS,10,False,False,False,False,-0.055428184602364095,0.26197782948694437,3.946062732942815,-2.444834640069568,0.06635635059766709,0.08882752265505744,0.36449861202955125,0.5153036261260624,False,True,True,False
B136,BAND03_G075,Q,IS,25,False,False,False,False,-0.07217521022503381,0.24578146101511544,3.884798243065926,-2.5837537105590753,0.06697722173515486,0.08920494453837668,0.3643308237812448,0.5152190212521335,False,True,True,False
B136,BAND03_G075,Q,IS,50,False,False,False,False,-0.10023226141760755,0.21859594731325704,3.782690759937815,-2.8150107050896462,0.06802004037717191,0.08983909534114098,0.36405117670061937,0.5150840097754017,False,True,True,False
B136,BAND03_G075,Q,OOS,0,False,False,False,False,-0.09722882262144117,0.19390640934331593,-1.6130916627057652,-2.9981555931542947,0.11950379576782477,0.1902907336904207,0.11794509339779768,0.6196673466349889,False,True,False,False
B136,BAND03_G075,Q,OOS,10,False,False,False,False,-0.10620920862732675,0.17990765162327893,-1.6130916627057874,-3.0985240390500546,0.11984823062340211,0.1894808274005778,0.11794509339774217,0.6187827287939873,False,False,False,False
B136,BAND03_G075,Q,OOS,25,False,False,False,False,-0.11972039412229629,0.15882435947144613,-1.6130916627057652,-3.2489526925468026,0.12036720527036093,0.18825034320900413,0.11794509339777548,0.6174574166189828,False,False,False,False
B136,BAND03_G075,Q,OOS,50,False,False,False,False,-0.14234168892032573,0.12347731765284609,-1.613091662705754,-3.4993366402335746,0.12123771862131072,0.18616014125447122,0.11794509339776438,0.6152528625799736,False,False,False,False
B136,BAND03_G075,W,FULL,0,False,False,False,False,0.29808862976195794,0.1720766926502818,8.01789720235887,-2.409749474804916,0.06951896553621384,0.05727739193646775,1.6896803817891493,0.45514105593718046,True,True,True,False
B136,BAND03_G075,W,FULL,10,False,False,False,False,0.27247748847167996,0.1419926789747037,7.9885028612123765,-2.62702847816451,0.06960680767425265,0.05705724643640098,1.7024928221913815,0.4551807747775527,True,True,True,False
B136,BAND03_G075,W,FULL,25,False,False,False,False,0.23402425692574969,0.09682769157136695,7.9444184138410705,-2.952152726000638,0.06974394198666989,0.056764966283764484,1.7216935510508957,0.45523718838724747,True,True,True,False
B136,BAND03_G075,W,FULL,50,False,False,False,False,0.16984930986397007,0.02146506413298399,7.870963172245016,-3.491915133067473,0.06998605676589587,0.05637853008839511,1.7536469741488592,0.4553228207618387,True,False,True,False
B136,BAND03_G075,W,IS,0,False,False,False,False,0.11902449058490261,0.2620573881552388,5.4076902849210216,-2.1713886430278135,0.0922571444867869,0.06570419339522204,1.1845515325392797,0.6064593944453911,True,True,True,False
B136,BAND03_G075,W,IS,10,False,False,False,False,0.09298607643852752,0.2363093664673772,5.3366699610478046,-2.3768208139834686,0.09246689305842981,0.06588155432902854,1.260518297549651,0.6063734197537807,True,True,True,False
B136,BAND03_G075,W,IS,25,False,False,False,False,0.053888869449293275,0.19766622331051265,5.228744975734581,-2.684260808827907,0.09278073488235694,0.06617686592571403,1.3741820650605252,0.6062421782799143,False,True,True,False
B136,BAND03_G075,W,IS,50,False,False,False,False,-0.011366826887525772,0.13321528276585748,5.049113885619774,-3.194777713249983,0.09330056501465678,0.06674537570926042,1.5628598493686807,0.6060173964020477,False,True,True,False
B136,BAND03_G075,W,OOS,0,False,False,False,False,0.3241889227242688,0.16876252260872848,8.017897202358828,-2.6057454136497182,0.07264864493203671,0.0706806851290741,1.6896803817892492,0.49063036679322103,True,True,True,False
B136,BAND03_G075,W,OOS,10,False,False,False,False,0.29998186301167584,0.13160976214845632,7.988502861212401,-2.8327433632128307,0.07292873912091191,0.07076349684771743,1.7024928221913593,0.4876753693900282,True,True,True,False
B136,BAND03_G075,W,OOS,25,False,False,False,False,0.26363109751048974,0.0758345323919486,7.944418413841106,-3.172371696532983,0.07335196303353997,0.07090428298921425,1.7216935510508957,0.483262269187934,True,True,True,False
B136,BAND03_G075,W,OOS,50,False,False,False,False,0.20294946063828434,-0.017220249546753275,7.870963172245019,-3.7361103303657717,0.07406496468369728,0.07118348465383373,1.7536469741488703,0.4759585783008502,True,False,True,False
B136,EWELIG,M,FULL,0,False,False,False,False,0.27963883707777903,0.20181609018855973,8.324552652956829,-2.4482417502386262,0.09370003934472337,0.23738938455820147,8.147783030474532,0.7667824052425942,True,False,True,False
B136,EWELIG,M,FULL,10,False,False,False,False,0.25855591072221407,0.17592297185121097,8.289509876088186,-2.6303918359046925,0.09482342208558481,0.23366927910782598,8.118803674999652,0.7661488951230977,True,False,True,False
B136,EWELIG,M,FULL,25,False,False,False,False,0.22681732197958382,0.13694965219678323,8.236945710785303,-2.9030989505645017,0.0964932652922299,0.22805026585656518,8.075334641787313,0.7651998020977269,True,False,True,False
B136,EWELIG,M,FULL,50,False,True,False,False,0.17363848295131323,0.07167834133622764,8.149338768613767,-3.356232558893006,0.09923103551167212,0.21859488985412845,8.002886253100028,0.7636211018382966,True,False,True,False
B136,EWELIG,M,IS,0,False,False,False,False,0.15743635952171608,0.1858315698246431,5.649542771090147,-2.1764795594912485,0.11478501893684356,0.11148836592086009,1.4963429286776408,0.8907815591906898,True,True,True,False
B136,EWELIG,M,IS,10,False,False,False,False,0.13733389162957854,0.16369250695766935,5.607188671771748,-2.346692217905175,0.11594761307463197,0.11208464276472041,1.4927378967940719,0.895917549021763,True,True,True,False
B136,EWELIG,M,IS,25,False,False,False,False,0.10708461949834203,0.1303808802884754,5.5287391817917895,-2.601561329417354,0.1176681706526218,0.11298707349326653,1.4723920831425041,0.9035910913284706,False,True,True,False
B136,EWELIG,M,IS,50,False,False,False,False,0.05643500121077161,0.07461314212174064,5.386738375771929,-3.0251460217822297,0.12046873714753714,0.11451072043013721,1.4271776163112593,0.9162994130627489,False,False,True,False
B136,EWELIG,M,OOS,0,False,True,False,False,0.3254546155483248,0.2363238421415118,8.324552652956822,-2.671635310640974,0.40949501778393327,0.08386603110413704,8.147783030474532,0.9281111495181626,False,True,True,False
B136,EWELIG,M,OOS,10,False,True,False,False,0.3037691100663841,0.2051293023575863,8.28950987608821,-2.863573071139791,0.40463990362102764,0.08454136998972628,8.118803674999587,0.9237122217375493,False,True,True,False
B136,EWELIG,M,OOS,25,False,True,False,False,0.27109808436224314,0.15818807349870578,8.236945710785273,-3.150901979475529,0.39726954714440277,0.0855501390785196,8.075334641787268,0.9171372138681688,False,True,True,False
B136,EWELIG,M,OOS,50,False,True,False,False,0.21629035595248036,0.0796230612976474,8.149338768613815,-3.6282465691885535,0.3847640998466054,0.08721376119069835,8.002886253100117,0.9062410077635974,False,False,True,False
B136,EWELIG,Q,FULL,0,False,False,False,False,0.2095421175840425,-0.09491619082497083,-2.1032368517030497,-2.995519521131788,0.07129787713050639,0.04140423518452041,0.23264626389679632,0.36721974876647856,True,False,False,False
B136,EWELIG,Q,FULL,10,False,False,False,False,0.1979877626873382,-0.10648617478346956,-2.1032368517030386,-3.0980843121942865,0.0714224150171654,0.04126352630648822,0.23264626389686294,0.36845024653300307,True,False,False,False
B136,EWELIG,Q,FULL,25,False,False,False,False,0.18056661466723523,-0.12389380836343311,-2.1032368517030275,-3.251803744164909,0.07159056471500969,0.04106157646617503,0.23264626389686294,0.3702931515543906,True,False,False,False
B136,EWELIG,Q,FULL,50,False,False,False,False,0.151304393228889,-0.15303552121164465,-2.1032368517030164,-3.50766235669228,0.07182049925630496,0.0407497050028609,0.23264626389685183,0.37335708905974485,True,False,False,False
B136,EWELIG,Q,IS,0,False,False,False,False,-0.02586735133398277,0.28591693122974715,4.166320151198658,-2.352851730180025,0.09988095062603475,0.13047255157947535,1.383051091031462,0.38614825024088084,False,True,True,False
B136,EWELIG,Q,IS,10,False,False,False,False,-0.03727425411674101,0.27463672654030025,4.136801468610865,-2.4478743763005824,0.10039459867691569,0.13194017280103032,1.4294865991609562,0.3869970749192042,False,True,True,False
B136,EWELIG,Q,IS,25,False,False,False,False,-0.05445297944450078,0.25763474779110696,4.070608433629711,-2.5903013662957193,0.10115797048295705,0.1341460041092788,1.4990925482442297,0.3882705087607352,False,True,True,False
B136,EWELIG,Q,IS,50,False,False,False,False,-0.0832546106680514,0.2290908489945267,3.960286708661245,-2.8273945818199504,0.10240906771113412,0.13783002578327097,1.6149762950867896,0.390393419685231,False,True,True,False
B136,EWELIG,Q,OOS,0,False,False,False,False,-0.15820363275130966,0.18503572167603966,-2.103236851703025,-3.522109266864082,0.13259351866939273,0.1864536108825019,0.23264626389688514,0.4964922696055307,False,False,False,False
B136,EWELIG,Q,OOS,10,False,False,False,False,-0.16795402887478061,0.16908202775745262,-2.103236851703058,-3.6308178360984544,0.13305104407701818,0.18762598533377817,0.23264626389684073,0.4947793731284733,False,False,False,False
B136,EWELIG,Q,OOS,25,False,False,False,False,-0.18262536226646253,0.14503639660534384,-2.103236851703036,-3.7937343415014646,0.13373778417785653,0.18939959982973797,0.23264626389682963,0.49221343056398137,False,False,False,False
B136,EWELIG,Q,OOS,50,False,False,False,False,-0.2071924653784345,0.10468184412230042,-2.1032368517030693,-4.064871888262889,0.13488254439577907,0.19238934675423958,0.23264626389679632,0.48794592472225506,False,False,False,False
B136,EWELIG,W,FULL,0,False,False,False,False,0.25521636019175975,0.15548133630959315,8.207411499837836,-3.0713415727433953,0.09424361233515777,0.10518010937073852,2.887562858997672,0.687203406703385,True,True,True,False
B136,EWELIG,W,FULL,10,False,False,False,False,0.20844267766509839,0.10171342113742565,8.155702601776827,-3.439151042687964,0.09473801405068794,0.10681253684168734,2.8486023120491977,0.690562260022487,True,False,True,False
B136,EWELIG,W,FULL,25,False,False,False,False,0.13818274723958257,0.02095139396594925,8.078164662952547,-3.9885673807966855,0.09549376813636745,0.10928193584395207,2.790272727246268,0.6955456479546429,True,False,True,False
B136,EWELIG,W,FULL,50,False,False,False,False,0.02087561946855876,-0.11386459136558735,7.9490025153652555,-4.898166757708304,0.09678836437674543,0.11344526448254977,2.604798414756615,0.703706172359686,False,False,True,False
B136,EWELIG,W,IS,0,False,False,False,False,0.08559263674621842,0.19152023543882235,5.322342773475489,-2.8980570652022726,0.11395647302396028,0.09321659228912282,1.911614560044228,0.778449837863926,False,True,True,False
B136,EWELIG,W,IS,10,False,False,False,False,0.0417325071085064,0.1412662136189431,5.158426231669258,-3.2512085139062314,0.11394063523739784,0.09540168671230886,2.015794429711537,0.779285197401558,False,True,True,False
B136,EWELIG,W,IS,25,False,False,False,False,-0.02415690908346657,0.06581669105276333,4.827201202108903,-3.778820677507497,0.11392419597948011,0.09869414969499357,2.1889903019653656,0.7805144127104535,False,False,True,False
B136,EWELIG,W,IS,50,False,False,False,False,-0.13418657090568864,-0.06004785811251745,4.277692082283238,-4.652563454124789,0.11391644117353872,0.10421108510599497,2.418227325371991,0.7825001464015768,False,False,True,False
B136,EWELIG,W,OOS,0,False,False,False,False,0.3164632599715388,0.15883611889799443,8.207411499837827,-3.213913835909954,0.13283107219687107,0.10404264570178356,2.887562858997672,0.7078264683050062,True,True,True,False
B136,EWELIG,W,OOS,10,False,False,False,False,0.2726892927319359,0.09158547693959718,8.155702601776763,-3.5937615034072112,0.1338385898278438,0.10602758913605714,2.84860231204922,0.714998077339124,True,False,True,False
B136,EWELIG,W,OOS,25,False,False,False,False,0.20692387197819573,-0.009439955532112632,8.078164662952538,-4.16107921089054,0.135412915441262,0.10897278652849851,2.790272727246257,0.7256498293996216,True,False,True,False
B136,EWELIG,W,OOS,50,False,False,False,False,0.09708661728335832,-0.1780735305515858,7.94900251536527,-5.1001018792015245,0.1382006887009133,0.11377761823950394,2.693352994081777,0.7431234011611387,False,False,True,False
B136,TOP20,M,FULL,0,False,False,False,False,0.4174724539126119,0.12163113835611183,-5.837105461484182,6.324232914955082,0.07169536607345162,0.15671817408102506,1.4249707732743033,1.8936645336132152,True,False,False,True
B136,TOP20,M,FULL,10,False,False,False,False,0.3722020852427531,0.08103113187630995,-5.875684124397107,5.591721837724191,0.0724136016236705,0.15696012622505973,1.4339080749818711,1.8832105736604987,True,False,False,True
B136,TOP20,M,FULL,25,False,False,False,False,0.3038348215122296,0.019879334928556758,-5.9335521187664275,4.500777237006755,0.07348707228800477,0.15729474261778553,1.447314027543134,1.8676184687732134,True,False,False,True
B136,TOP20,M,FULL,50,False,False,False,False,0.18886510416199653,-0.08256519002273577,-6.029998776048695,2.703216516227876,0.07525623256573843,0.15777681835724022,1.4696572818120424,1.85118392430057,True,False,False,True
B136,TOP20,M,IS,0,True,False,False,False,0.4210043316236499,0.24971316502483698,0.49852840048481284,7.267905508978692,0.0957962836348607,0.14225792292811135,1.7349526091089418,1.2264460388206277,True,True,False,True
B136,TOP20,M,IS,10,True,False,False,False,0.37970805691747456,0.20157556942437393,0.3277090267787136,6.564436669867238,0.09536369784678667,0.14139917483103415,1.7110853991847752,1.2322513078636188,True,True,False,True
B136,TOP20,M,IS,25,True,False,False,False,0.31739744371621403,0.12891009939286113,0.07189605967622692,5.516386769626538,0.09467559811083004,0.14405577463477615,1.6753854260784018,1.2407519623159224,True,False,False,True
B136,TOP20,M,IS,50,False,False,False,False,0.21272818248843717,0.006828403892910506,-0.3533504999272824,3.788557396780659,0.09343010333007062,0.14816763113418918,1.6161539870890085,1.2543751241367085,True,False,False,True
B136,TOP20,M,OOS,0,False,False,False,False,0.10373575565364879,0.2318312894074187,-5.837105461484179,5.552599635013234,0.31161609287300107,0.13449902757976717,1.42497077327427,2.8098603227577623,False,True,False,True
B136,TOP20,M,OOS,10,False,False,False,False,0.06570335919327819,0.18614344664238902,-5.875684124397082,4.7965502344779924,0.3113828021045567,0.13607687181164352,1.4339080749818378,2.782769499143556,False,True,False,True
B136,TOP20,M,OOS,25,False,False,False,False,0.008347372016739851,0.11735575645721097,-5.933552118766447,3.670868004548977,0.3109449939135227,0.13831333511475397,1.4473140275431673,2.7425282476552404,False,False,False,True
B136,TOP20,M,OOS,50,False,False,False,False,-0.08794719627810266,0.0022354799439816553,-6.029998776048748,1.8169100361805524,0.3099801317314348,0.14167686336965524,1.469657281812009,2.6765012157889068,False,False,False,False
B136,TOP20,Q,FULL,0,False,False,False,False,0.3436872829747103,-0.16147446922371533,-6.836431489538175,3.5033795157761354,0.03349621137257541,0.15868391029509044,1.6381587132889286,1.502165044438386,True,False,False,True
B136,TOP20,Q,FULL,10,False,False,False,False,0.3191281423232243,-0.18292685752064564,-6.836431489538164,3.1078797136190843,0.03258253424198099,0.1581690227600805,1.6381587132889286,1.4956383951488128,True,False,False,True
B136,TOP20,Q,FULL,25,False,False,False,False,0.28192689090335643,-0.21524369335699745,-6.836431489538186,2.516522541301332,0.03120869149746741,0.1573385449473419,1.6381587132889397,1.4859037379569173,True,False,False,True
B136,TOP20,Q,FULL,50,False,False,False,False,0.21905714332269455,-0.26940847867846107,-6.836431489538164,1.535960006778543,0.028921162132357292,0.1558018791721858,1.638158713288973,1.4698260173245048,True,False,False,True
B136,TOP20,Q,IS,0,False,False,False,False,0.32915508606138155,0.17533910594140933,-0.6181879581603628,6.143073737563934,0.03546714867987988,0.06751030576265271,1.5595442746536903,0.262132477303223,True,True,False,True
B136,TOP20,Q,IS,10,False,False,False,False,0.3073371955075147,0.14940141926278327,-0.6950329929100024,5.766747680273057,0.034775011750177054,0.06754993757953343,1.6360608605738736,0.2549204330685617,True,True,False,True
B136,TOP20,Q,IS,25,False,False,False,False,0.27433156318688556,0.1101161275377247,-0.8103005450343231,5.2039262750678965,0.03368841515535115,0.06758401478375164,1.7505557929762383,0.2441662689647739,True,True,False,True
B136,TOP20,Q,IS,50,False,False,False,False,0.2186490065246448,0.04375067567643742,-1.1666377829424897,4.27032647488699,0.03175693512996358,0.0675730662951568,1.9406341563721563,0.23763345105523026,True,False,False,True
B136,TOP20,Q,OOS,0,False,False,False,False,-0.16251615663636154,-0.04353495703360777,-6.836431489538139,1.3739161293992663,0.06745782067297068,0.30009504283183697,1.638158713288984,2.6680773242218736,False,False,False,False
B136,TOP20,Q,OOS,10,False,False,False,False,-0.18347895785124102,-0.06710214694445016,-6.836431489538172,0.9634123247202697,0.06854533018440767,0.29992084941602737,1.6381587132889952,2.6646985619001695,False,False,False,False
B136,TOP20,Q,OOS,25,False,False,False,False,-0.2150913416971505,-0.1026139031887019,-6.836431489538139,0.3497441538843016,0.07016745202172159,0.29957931681512306,1.6381587132889508,2.6596229640100555,False,False,False,False
B136,TOP20,Q,OOS,50,False,False,False,False,-0.2681687028835702,-0.16214182781199138,-6.836431489538161,-0.6674859563330027,0.07284033563953618,0.29879403594962695,1.6381587132889508,2.6511439368297474,False,False,False,False
B136,TOP20,W,FULL,0,True,False,False,False,0.28016188345432613,0.06993857997805342,0.2460667722125498,4.028690395630992,0.05710867401598119,0.07781498734245051,4.384805693358496,0.6945821983084466,True,False,False,True
B136,TOP20,W,FULL,10,False,False,False,False,0.17952131376647718,-0.028435466677844468,0.17717858839090272,2.462901534282021,0.060117899128925734,0.07412647017391949,4.417232466581789,0.6965787788895117,True,False,False,True
B136,TOP20,W,FULL,25,False,False,False,False,0.028185070563065184,-0.1762141681869276,0.07391901526738742,0.15334648795698042,0.06463096108128152,0.06850855853727955,4.601673823710273,0.6992530413816755,False,False,False,False
B136,TOP20,W,FULL,50,False,False,False,False,-0.22456560299827588,-0.422649587848314,-1.6986725522190715,-3.5938269686598785,0.07210558467205685,0.05895925498156723,4.3447106670523095,0.7028883933132279,False,False,False,False
B136,TOP20,W,IS,0,False,False,False,False,0.2517198955316854,0.1702819749501694,-0.20429459003627748,4.974220392956322,0.07352150626120624,0.08057430149476619,1.8849745553097597,0.9150750328200896,True,True,False,True
B136,TOP20,W,IS,10,False,False,False,False,0.15906305055856962,0.062088640846247545,-0.46417715290693884,3.4635471768326846,0.07325230522204074,0.08491175469005507,1.9026701104612354,0.9313914618028107,True,False,False,True
B136,TOP20,W,IS,25,False,False,False,False,0.019636792883298892,-0.10036632247381327,-0.852696804853767,1.2336981742538082,0.07258150541553843,0.09137429065979452,1.9290025117563836,0.9548221822746727,False,False,False,True
B136,TOP20,W,IS,50,False,False,False,False,-0.21354183123486226,-0.37097666376096516,-1.6798988875867589,-2.3882861488057934,0.07075653643665136,0.10195196984754129,1.9733348542534057,0.9911820845081909,False,False,False,False
B136,TOP20,W,OOS,0,True,False,False,False,0.03993049504458146,0.18331629712784026,0.24606677221257478,3.2556370299088866,0.20152691608092854,0.11791803464593975,4.38480569335844,1.0525604973795621,False,True,False,True
B136,TOP20,W,OOS,10,False,False,False,False,-0.05438340170183642,0.07880017623840418,0.1771785883908944,1.645214290596353,0.2002796848850278,0.12078421270466233,4.417232466581822,0.9979883154131564,False,False,False,True
B136,TOP20,W,OOS,25,False,False,False,False,-0.19598559130101634,-0.07836688843532769,0.0739190152674013,-0.7287811584529513,0.19848268033276373,0.12500406723634983,4.601673823710195,0.9185547414953588,False,False,False,False
B136,TOP20,W,OOS,50,False,False,False,False,-0.43195114546437874,-0.34082895215731707,-1.6986725522188801,-4.576888864022443,0.19568241062128577,0.13179449645947516,4.344710667052176,0.7924269963798025,False,False,False,False
U56,BAND03_G075,M,FULL,0,False,False,False,False,0.27203151111430623,0.3294227153920406,5.865652382954817,-1.587352661659236,0.04186179520104427,0.10051398794791755,4.328748434237417,0.1656658242226383,True,True,True,False
U56,BAND03_G075,M,FULL,10,False,False,False,False,0.2554688060849425,0.31317580318455196,5.848675670007247,-1.7216829056413863,0.04226492516120728,0.09959350179063264,4.313736197974372,0.16261036929201556,True,True,True,False
U56,BAND03_G075,M,FULL,25,False,False,False,False,0.23054935171600166,0.28874444369638486,5.823210600585877,-1.9229025131972888,0.042858051636327055,0.09820389692601683,4.291217843579831,0.1595132854520065,True,True,True,False
U56,BAND03_G075,M,FULL,50,False,False,False,False,0.18882888682661314,0.24787394353441417,5.780768818216902,-2.257534354170465,0.04381498257760219,0.09586563128883929,4.253687252922155,0.15852935899589582,True,True,True,False
U56,BAND03_G075,M,IS,0,False,False,False,False,0.10757389213294066,0.30614836027205294,4.89713145005756,-2.2847490111034636,0.07706993854722477,0.07582389920455124,0.5821190923793185,0.4310507530228769,True,True,True,False
U56,BAND03_G075,M,IS,10,False,False,False,False,0.09120616478777843,0.2885533251161625,4.86030705717703,-2.4164904670081517,0.07789932683505763,0.07689593489530377,0.5731624977009964,0.4298856823746977,True,True,True,False
U56,BAND03_G075,M,IS,25,False,False,False,False,0.06659141491221632,0.26208732074879904,4.805090516769253,-2.6138369994947936,0.07911608660259362,0.07851274999672553,0.5597378717538071,0.42814097237571236,False,True,True,False
U56,BAND03_G075,M,IS,50,False,True,False,False,0.025411612231890368,0.21779534315386972,4.713116396589781,-2.9420405983661064,0.0810694644239407,0.081228184191104,0.5373908583641174,0.4252408347473091,False,True,True,False
U56,BAND03_G075,M,OOS,0,False,False,False,False,0.36336271886149174,0.3651626338423112,5.865652382954783,-1.0094060778227028,0.21801113715412668,0.13627243019510393,4.328748434237384,0.315057492741877,True,True,True,False
U56,BAND03_G075,M,OOS,10,False,False,False,False,0.3498647482101317,0.34595532565677767,5.848675670007225,-1.1458886041203793,0.21641239779795596,0.13748733303549465,4.313736197974349,0.3196349989153857,True,True,True,False
U56,BAND03_G075,M,OOS,25,False,False,False,False,0.3295574229960895,0.3170772433704151,5.823210600585921,-1.350328156369804,0.21399567337762138,0.13931404761298993,4.2912178435798864,0.32648116936371263,True,True,True,False
U56,BAND03_G075,M,OOS,50,False,False,False,False,0.295557466568234,0.26878597586765307,5.7807688182168695,-1.6903040206189464,0.209919333725326,0.1423671316359827,4.253687252922123,0.3378380133439274,True,True,True,False
U56,BAND03_G075,Q,FULL,0,False,False,False,False,0.19287917262750776,0.07431969385062986,0.32876477779512636,-2.5071848860792834,0.07756486434655319,0.07292835722003832,0.26276388041654997,0.6435781973450849,True,True,True,False
U56,BAND03_G075,Q,FULL,10,False,False,False,False,0.18147457508201226,0.06475357709006957,0.32876477779513746,-2.597448490776433,0.07781753400901281,0.07248809967102887,0.26276388041654997,0.6424666443133553,True,False,True,False
U56,BAND03_G075,Q,FULL,25,False,False,False,False,0.16427794837842058,0.0503569804869477,0.32876477779509305,-2.7327472579052436,0.0781956488279607,0.07182923887912684,0.26276388041654997,0.6408028470594296,True,False,True,False
U56,BAND03_G075,Q,FULL,50,False,False,False,False,0.13538941524899328,0.026243120236425943,0.32876477779512636,-2.9579876493786017,0.07882233780883063,0.07073579868715951,0.26276388041652776,0.638039258926737,True,False,True,False
U56,BAND03_G075,Q,IS,0,False,False,False,False,-0.0988048081331645,0.3699683819904065,3.1489071889790137,-2.8919216406868493,0.11889793719843589,0.05875577775438212,1.0939955999992312,0.64892888963064,False,True,True,False
U56,BAND03_G075,Q,IS,10,False,False,False,False,-0.11054250300013613,0.3592371599124935,3.0472519055794316,-2.9800808121660456,0.11940336536678853,0.0589316476399353,1.0915636744379675,0.6469233191830348,False,True,True,False
U56,BAND03_G075,Q,IS,25,False,False,False,False,-0.1282143427392729,0.3430510846319561,2.894928187317483,-3.1122276014556567,0.12016609787566124,0.05917675012361534,1.0879212759461576,0.6439217609667258,False,True,True,False
U56,BAND03_G075,Q,IS,50,False,False,False,False,-0.1578284571956342,0.3158455348578415,2.641479487222534,-3.3322271422093914,0.1214473724576437,0.05953496378554335,1.081865234467494,0.638937270078821,False,True,True,False
U56,BAND03_G075,Q,OOS,0,False,False,False,False,0.009534055819897191,0.23253498624582858,0.32876477779510416,-2.18918473452093,0.12604456136181585,0.207357281944751,0.26276388041651666,0.6391303366413359,False,True,True,False
U56,BAND03_G075,Q,OOS,10,False,False,False,False,0.0006307625622857804,0.22144133250573717,0.32876477779509305,-2.28119206712237,0.12609134879058792,0.20714918401894522,0.26276388041651666,0.6387603145077803,False,True,True,False
