universe,cadence,arm,conv,cost_bps,f_star,IS_Sharpe,OOS_CAGR,OOS_Sharpe,OOS_MaxDD,anchor_OOS_Sharpe,anchor_OOS_CAGR,base_OOS_Sharpe,base_OOS_CAGR,spy_OOS_Sharpe,spy_OOS_CAGR,spy_OOS_MaxDD,best_OOS,regret,full_4b,full_4a
u56,D,S4,g1.00,5,0.5,1.042519735244613,0.12536355205529093,1.2312464863590475,-0.13214287921086387,1.1569720128546181,0.19318702452259706,0.8627148928624649,0.0907812846000402,0.8820107671822842,0.15450717694493266,-0.33717235283398284,1.2312464863590475,0.0,True,True
u56,D,S4,g1.00,10,0.5,0.8757514167912441,0.10891194204547339,1.083962934170997,-0.13444384830040923,1.0477994746286325,0.1720147613375671,0.747063834691694,0.07730300522922962,0.8820107671822842,0.15450717694493266,-0.33717235283398284,1.083962934170997,0.0,False,True
u56,D,S4,g1.00,15,0.25,0.728367095199336,0.12255804793476366,0.9491789043696421,-0.18918648266549232,0.9386539135348773,0.15121570169091436,0.6311942008866749,0.063987081907936,0.8820107671822842,0.15450717694493266,-0.33717235283398284,0.9491789043696421,0.0,False,False
u56,D,S4,g1.00,20,0.25,0.5882276364768756,0.1046114058162042,0.8258290379442975,-0.1917620444195186,0.8295459485115309,0.13078331060390114,0.5152062312932081,0.05083160890776939,0.8820107671822842,0.15450717694493266,-0.33717235283398284,0.8295459485115309,-0.0037169105672333336,False,False
u56,D,S4,g1.00,25,0.0,0.4645224447936893,0.11071116677206572,0.7204861676649696,-0.2570239602405734,0.7204861676649696,0.11071116677206572,0.39920030769495,0.037834702288707334,0.8820107671822842,0.15450717694493266,-0.33717235283398284,0.7204861676649696,0.0,False,False
u56,D,S4,natural,5,0.5,1.0414024559853277,0.08815439067976394,1.3348499580929876,-0.08863708019048888,1.1766616837084332,0.13995861124082354,0.8627148928624649,0.0907812846000402,0.8820107671822842,0.15450717694493266,-0.33717235283398284,1.3439140724189609,-0.009064114325973316,False,True
u56,D,S4,natural,10,0.5,0.8980717781797043,0.07922761800839351,1.2079153451075915,-0.08990959040695268,1.0807062038014639,0.12723315094195176,0.747063834691694,0.07730300522922962,0.8820107671822842,0.15450717694493266,-0.33717235283398284,1.2079153451075915,0.0,False,True
u56,D,S4,natural,15,0.5,0.7546833142300292,0.07037365017110209,1.0809319873838632,-0.0911804486679475,0.9847566281970643,0.11464887355817877,0.6311942008866749,0.063987081907936,0.8820107671822842,0.15450717694493266,-0.33717235283398284,1.0809319873838632,0.0,False,True
u56,D,S4,natural,20,0.25,0.6267908182810707,0.08218782902733568,0.9224628544580258,-0.13010700846853696,0.8888188696673615,0.10220422237964999,0.5152062312932081,0.05083160890776939,0.8820107671822842,0.15450717694493266,-0.33717235283398284,0.9539115985040626,-0.031448744046036814,False,True
u56,D,S4,natural,25,0.0,0.5052438560035084,0.08989765775507652,0.7928988328820142,-0.1682467991499298,0.7928988328820142,0.08989765775507652,0.39920030769495,0.037834702288707334,0.8820107671822842,0.15450717694493266,-0.33717235283398284,0.8268659033484218,-0.03396707046640757,False,False
u56,D,S3,g1.00,5,0.5,1.1004197677293346,0.11847005931148091,1.2008894907612528,-0.12343855147461003,1.1569720128546181,0.19318702452259706,0.8627148928624649,0.0907812846000402,0.8820107671822842,0.15450717694493266,-0.33717235283398284,1.2008894907612528,0.0,True,True
u56,D,S3,g1.00,10,0.5,0.9294712224061965,0.10214048330045933,1.0495493856580418,-0.1256413278662446,1.0477994746286325,0.1720147613375671,0.747063834691694,0.07730300522922962,0.8820107671822842,0.15450717694493266,-0.33717235283398284,1.0648659265160072,-0.01531654085796541,False,True
u56,D,S3,g1.00,15,0.5,0.7583765445242142,0.08604778753141029,0.8981440248891538,-0.1278390321600642,0.9386539135348773,0.15121570169091436,0.6311942008866749,0.063987081907936,0.8820107671822842,0.15450717694493266,-0.33717235283398284,0.9396301666717576,-0.04148614178260379,False,True
u56,D,S3,g1.00,20,0.25,0.6101752126119548,0.10149981505513028,0.8144167165297873,-0.18543741179245277,0.8295459485115309,0.13078331060390114,0.5152062312932081,0.05083160890776939,0.8820107671822842,0.15450717694493266,-0.33717235283398284,0.8295459485115309,-0.01512923198174354,False,False
u56,D,S3,g1.00,25,0.25,0.46763483052014215,0.08388619641012762,0.6892378675706198,-0.1879589878075446,0.7204861676649696,0.11071116677206572,0.39920030769495,0.037834702288707334,0.8820107671822842,0.15450717694493266,-0.33717235283398284,0.7204861676649696,-0.031248300094349868,False,False
