panel,cost,k,share,n,CAGR,Sharpe,MaxDD,H1,H2,OOS_CAGR,OOS_Sharpe,OOS_MaxDD,IS_CAGR,IS_Sharpe,pass4a_v1,pass4a_v2,pass4b,failing
u56,10.0,-1.0,0.05,2,0.012427083706091135,0.19208008616831712,-0.18552927621866555,0.4761800588885133,-0.05320984415267754,0.0032433501212414395,0.08081725826210913,-0.18120209040521862,0.023668283256824685,0.3481861096981716,False,False,False,H1|H2|OOS|CAGR
u56,10.0,-1.0,0.1,4,0.030371525837066704,0.43402073316953665,-0.15650673102137225,0.5520202287591046,0.3348724605386024,0.03607013137567683,0.4852292444161121,-0.10341854509917503,0.02350817604983102,0.36562836411516225,False,False,False,H1|H2|OOS|CAGR
u56,10.0,-1.0,0.15,6,0.04346545301804827,0.5906287240112442,-0.12310232957158396,0.7789085944131028,0.43197843411878384,0.04417826586879681,0.5747820336423592,-0.12310232957158385,0.04260234778980787,0.6142389536038982,False,False,False,H1|H2|OOS|CAGR
u56,10.0,-1.0,0.2,7,0.04574600698072695,0.6094120469969453,-0.1469456718081945,0.907211437104651,0.358793546278298,0.038192725627994806,0.4957808405722946,-0.14694567180819418,0.05497244082497277,0.7666097202739852,False,False,False,H1|H2|OOS|CAGR
u56,10.0,-1.0,0.27,10,0.061319558472334945,0.7657964443157474,-0.1418291865999809,1.027353471161118,0.5416484617246475,0.05227014641505412,0.6386909976426862,-0.14182918659998167,0.07238961551400136,0.9367452040198766,False,False,False,H2|OOS|CAGR
u56,10.0,-1.0,0.35,13,0.06763068581070986,0.8071699150283255,-0.14253444751086974,0.9943784849069998,0.6451354864135828,0.06337091818014318,0.7386999870617067,-0.1425344475108714,0.07281537046745057,0.89777279792767,False,False,False,H2|OOS|CAGR
u56,10.0,-1.0,0.53,20,0.07837838852283507,0.8749835925256556,-0.15466705049490148,0.9910189672759991,0.7748556492225013,0.07805277359046747,0.8506027428012746,-0.15466705049490137,0.07877308709276587,0.9071772387348304,False,False,False,H2|OOS|CAGR
u56,10.0,-1.0,0.75,28,0.08923312939562633,0.9520792459204098,-0.15863403682463995,0.9867679274778784,0.9238460998931002,0.09792201393881683,1.0149026221754813,-0.15863403682463972,0.0787963920091046,0.8724076252883541,False,False,False,CAGR
u56,10.0,-0.75,0.05,2,0.012796522520188924,0.18415931993452508,-0.252822714029858,0.2176256055599058,0.1561331442330454,0.018112169869366923,0.23328512183185598,-0.21400587217437383,0.006392417353400903,0.11730791321913409,False,False,False,H1|H2|OOS|DD|CAGR
u56,10.0,-0.75,0.1,4,0.04502193719372927,0.5576045939912533,-0.16151271862443928,0.6104179511494222,0.5147460822545417,0.053505284807508824,0.6250399543197096,-0.12301040108259753,0.03483365587267717,0.46789434245176625,False,False,False,H1|H2|OOS|CAGR
u56,10.0,-0.75,0.15,6,0.056160125600486444,0.6802677044023638,-0.1358369862555242,0.86543919562882,0.5223049708702459,0.053572563268621254,0.6278055255558139,-0.13583698625552254,0.05930414472433054,0.752401614912619,False,False,False,H1|H2|OOS|CAGR
u56,10.0,-0.75,0.2,7,0.06200320550475302,0.7351559993376799,-0.1529951633655513,0.9115526487846484,0.5864112840674134,0.06106072029015963,0.6966003203797498,-0.15299516336555152,0.06314639221417284,0.7893699887746339,False,False,False,H1|H2|OOS|CAGR
u56,10.0,-0.75,0.27,10,0.07162013113523757,0.8202895750696323,-0.14438379398014722,1.0537052206531083,0.62342838324628,0.06433363379049828,0.7160764236946693,-0.1443837939801469,0.08051648828529823,0.9622810619311509,False,False,False,H2|OOS|CAGR
u56,10.0,-0.75,0.35,13,0.0772635984807497,0.854164679006861,-0.1484297652271207,1.0242554055437012,0.7112390784217619,0.07387685540379985,0.7909421887051171,-0.1484297652271206,0.08138183065061555,0.9404025982759011,False,False,False,H2|OOS|CAGR
u56,10.0,-0.75,0.53,20,0.08341002989892088,0.8835342622095178,-0.15970275383090538,1.0072212445468143,0.7787092632357697,0.08452448282738456,0.8679808281733612,-0.1597027538309055,0.08206111624075896,0.9051663108398038,False,False,False,H2|OOS|CAGR
u56,10.0,-0.75,0.75,28,0.09528199944024518,0.9714270333802828,-0.16718219456194539,1.0080753216543958,0.942020694322243,0.10408610154251763,1.0271522573453575,-0.16718219456194539,0.08470757648796212,0.9004342637438961,False,False,False,CAGR
u56,10.0,-0.5,0.05,2,0.05395779055070937,0.5143258217719477,-0.1802454494357254,0.5204116074541426,0.5103836947315883,0.05515139777312106,0.5101683939654902,-0.18024544943572562,0.052513235687653426,0.5206270610349736,False,False,False,H1|H2|OOS|CAGR
