panel,book,gross,cadence,CAGR,Sharpe,MaxDD,H1,H2,OOS_Sharpe,OOS_CAGR,OOS_MaxDD,T_is,T_full,pass4a,pass4b
U56,N10,0.5,W,0.08596940720993373,0.9249671753659374,-0.11887275142311626,0.915974014544524,0.9382093547372848,0.969335749295036,0.09569059738946128,-0.11887275142311615,9.251291075663008,9.255026501265435,False,False
U56,N10,0.5,M,0.11011478993469104,1.1157563394864958,-0.1609860182456616,1.2076223924183533,1.0474528139879464,1.0860256484370368,0.11367470997017737,-0.16098601824566183,3.906259853370065,4.086078041450931,False,True
U56,N10,0.5,Q,0.10122119596186052,0.9727270796089973,-0.1680346302685365,1.2263139831740661,0.7823436525753036,0.8594170415690666,0.09539380536261266,-0.1680346302685367,2.143940520387416,2.1978155931722996,False,False
U56,N10,0.75,W,0.12826192382512347,0.9266784542225948,-0.17538190355779526,0.9175665176313622,0.9400369438453601,0.9713041910854872,0.14305502309526497,-0.17538190355779537,13.83487626715479,13.837496112109609,False,False
U56,N10,0.75,M,0.16633686093746003,1.1199428033928067,-0.23215106605386593,1.212385397424369,1.051056624965774,1.0899313891424018,0.1713086905297696,-0.23215106605386593,5.834188719146733,6.099621772462323,False,False
U56,N10,0.75,Q,0.15201985585896804,0.9786771681516027,-0.24461360726436276,1.230724787982501,0.790102870758596,0.867198715881289,0.1425012679249711,-0.24461360726436276,3.1835193458968756,3.2646042195688487,False,False
U56,N10,1.0,W,0.16977524541250277,0.9281156215606121,-0.22995272465958294,0.9188648767392055,0.9416105012367326,0.9730128768792712,0.1897311771768686,-0.22995272465958305,18.439029504490357,18.439842453788557,False,False
U56,N10,1.0,M,0.22313805810793275,1.1239872985355235,-0.2979268731658069,1.2170140171254382,1.0545459724044415,1.0936907378239904,0.22921376151887118,-0.29792687316580735,7.762834954006593,8.115113223325528,False,False
U56,N10,1.0,Q,0.20278477381646787,0.983945183124238,-0.3168022824930685,1.2345632901121022,0.7974007137213405,0.8743026699285043,0.18902947094857714,-0.3168022824930685,4.212472424052705,4.321230906981084,False,False
U56,N20,0.5,W,0.08423293801641885,1.0917330447579012,-0.12422885911805137,1.0880265916156755,1.1009738419208672,1.167423483853686,0.09525487353543749,-0.12422885911805148,6.492039519458081,6.436922159635713,False,False
