CAGR,Sharpe,MaxDD,H1,H2,IS_Sharpe,OOS_CAGR,OOS_Sharpe,OOS_MaxDD,CON_CAGR,CON_Sharpe,CON_MaxDD,POST_CAGR,POST_Sharpe,POST_MaxDD,universe,book,conv,sleeve,f,cost_bps,pass_4a,pass_4b
0.13203177389434506,1.1338223083204293,-0.18264199464160413,1.133091465836341,1.1407964019451136,1.0378694609403034,0.1490895259575835,1.2073898010004953,-0.18264199464160413,0.12265124203530542,1.091310550803093,-0.11484109827736833,0.13573415663527033,1.1499268909421025,-0.18264199464160402,u56,top20,natural,S4,0.0,5,False,True
0.1265973583235207,1.092135905431323,-0.1830834869787813,1.0882791557222313,1.1015451872229007,0.9928968404730495,0.14360571273280298,1.167991233806965,-0.18308348697878107,0.1173335278848957,1.048957335093194,-0.11653190552192016,0.13025351727771883,1.1084862882417008,-0.18308348697878096,u56,top20,natural,S4,0.0,10,False,True
0.12118839450014418,1.0504053546526724,-0.18352483897250882,1.0434143729678866,1.0622556357917008,0.9478768367151975,0.13814743732696044,1.1285509365590851,-0.18352483897250849,0.11204038314452713,1.006553084380756,-0.11941663562629534,0.12479868197352051,1.0670039827492788,-0.1835248389725086,u56,top20,natural,S4,0.0,15,False,True
0.11580476617401714,1.008635134542075,-0.1839660506422257,0.9985027659527218,1.022931432575491,0.9028151484039602,0.1327145837275714,1.0890726484428221,-0.1839660506422257,0.10677169713049794,0.9641025368723369,-0.12244005388253487,0.11936953222992308,1.025484359415117,-0.1839660506422257,u56,top20,natural,S4,0.0,20,False,True
0.11044635761256427,0.9668297371038527,-0.1844071220073723,0.9535500018905777,0.9835762726543062,0.8577174907477432,0.12730703643605445,1.0495601201126592,-0.18440712200737241,0.10152735964508075,0.9216104492689368,-0.12545350656369159,0.11396595008465993,0.9839318149341092,-0.18440712200737241,u56,top20,natural,S4,0.0,25,False,False
0.10664305894376636,1.1908651737535856,-0.14158911563726595,1.1657875919974763,1.219196726546151,1.0807528612559574,0.12102356975721884,1.274952788416763,-0.1415891156372665,0.09650699031657073,1.1118433924928608,-0.0864320808969854,0.11064609394581315,1.2208527413614079,-0.1415891156372664,u56,top20,natural,S4,0.25,5,False,True
0.10201840939016282,1.1435586596473484,-0.14199032076975282,1.1143108533662212,1.1751595047000891,1.029275003708747,0.11639706227865343,1.2305556184893933,-0.1419903207697525,0.09191891642591798,1.0634362729551186,-0.08791393476178433,0.1060070142677072,1.173957982513435,-0.14199032076975293,u56,top20,natural,S4,0.25,10,False,False
0.0974126313755379,1.0961959215499366,-0.14239140997337918,1.062764998235731,1.131074948187602,0.977734427625475,0.11178920337789,1.186106791833912,-0.14239140997337885,0.0873495906663837,1.0149582903914438,-0.08939356436986179,0.10138685475727005,1.1270122273752352,-0.14239140997337918,u56,top20,natural,S4,0.25,15,False,False
0.0928256497314286,1.0487832240335004,-0.142792383263058,1.0111582109785753,1.086948042902739,0.9261393084812739,0.1071999196641169,1.1416114289811545,-0.142792383263058,0.08279893825131923,0.9664161119607082,-0.09087097279605116,0.09678554009580553,1.0800215907859287,-0.1427923832630581,u56,top20,natural,S4,0.25,20,False,False
0.08825738958151641,1.0013268521401668,-0.14319324065370187,0.9594987072284843,1.0427837890075344,0.8744978490616789,0.10262913802841611,1.097074666886151,-0.14319324065370176,0.07826688468518328,0.917816438688736,-0.09234616311128085,0.09220299525717146,1.0329922035380268,-0.14319324065370165,u56,top20,natural,S4,0.25,25,False,False
