char,tau,k,seed,side,arm,gross,cadence,CAGR,Sharpe,MaxDD,H1,H2,IS_Sharpe,IS_CAGR,OOS_CAGR,OOS_Sharpe,OOS_MaxDD,turnover,keep4a,fail4b,keep4b
cvol,0.01,18,0,S,MA-RS,0.5,W,0.02110766832123767,0.2718769015993362,-0.208837802681205,0.5701591620244149,0.01977312167547517,0.51578586513079,0.04241109867652204,0.008168742257840922,0.13295306524089529,-0.2088378026812049,7.484793288595259,False,"H1,H2,OOS,DD,CAGR",False
cvol,0.01,18,0,S,EWall,0.5,M,0.052698229652123896,0.6161261180736137,-0.18107128004970474,0.8619498069728995,0.42067460760943604,0.8300491265527415,0.06828235084219703,0.04318726923767979,0.4989481487580659,-0.18107128004970452,0.39664873090565894,False,"H1,H2,OOS,CAGR",False
cvol,0.01,18,0,S,MA-RS,0.5,M,0.02398979782858013,0.29621902260725086,-0.35889780760037193,0.8882806724318815,-0.15516392780264343,0.938855039595914,0.0795527691169966,-0.008887797501351935,-0.036775730692770396,-0.35889780760037215,3.078868743503166,False,"H1,H2,OOS,DD,CAGR",False
cvol,0.01,18,0,S,EWall,0.75,W,0.08186112593215955,0.645848830447128,-0.2669818373699083,0.8940135754721369,0.451547913682447,0.8604471295582136,0.10565122236581681,0.06742479474792606,0.5300641775639024,-0.2669818373699082,1.1879195116581514,False,"H2,OOS,DD,CAGR",False
cvol,0.01,18,0,S,MA-RS,0.75,W,0.028791012790848614,0.27361435772603876,-0.2991460937883863,0.5714678265149283,0.022371503132152356,0.5172404018831618,0.06139914984024131,0.009154654523538364,0.13508879544196692,-0.29914609378838697,11.160564831647575,False,"H1,H2,OOS,DD,CAGR",False
cvol,0.01,18,0,S,EWall,0.75,M,0.07754208277193086,0.6196641644436521,-0.26408475516587593,0.8666111408303768,0.4242857512062262,0.8351360672322055,0.10206724509486609,0.06266877734913745,0.5020736600950046,-0.26408475516587626,0.5813378902302478,False,"H1,H2,OOS,DD,CAGR",False
cvol,0.01,18,0,S,MA-RS,0.75,M,0.0325372858976245,0.2940428580457585,-0.5082396006587995,0.8928064251009343,-0.15234419344490605,0.9434408895373293,0.11945002429151885,-0.017735004135645882,-0.03601372921460073,-0.508239600658799,4.589369203853857,False,"H2,OOS,DD,CAGR",False
cvol,0.01,18,0,S,EWall,1.0,W,0.10639680806738183,0.6472364721373101,-0.34245985861943795,0.8954262123976613,0.4532640139601635,0.8618806941287381,0.13957513146147194,0.08639024565645581,0.531596619274319,-0.34245985861943795,1.5886142175148281,False,"H2,OOS,DD",False
cvol,0.01,18,0,S,MA-RS,1.0,W,0.034479069339254265,0.27532932402628935,-0.3808834707535276,0.5726981785053276,0.02503261993824132,0.5186053886235209,0.07876179781740089,0.008042943769263733,0.13725716166285648,-0.3808834707535288,14.802392570135979,False,"H1,H2,OOS,DD,CAGR",False
cvol,0.01,18,0,S,EWall,1.0,M,0.10123484357582435,0.6231607731187359,-0.3422771588306195,0.871196081139383,0.4280698699903352,0.840152006738388,0.13549318101977836,0.08059523772794708,0.5052659174941578,-0.3422771588306194,0.7732520720421663,False,"H1,H2,OOS,DD",False
cvol,0.01,18,0,S,MA-RS,1.0,M,0.038416429599195556,0.29218553500734784,-0.6388397848090067,0.8973931746169328,-0.14497971976381033,0.9481280343476549,0.15931839732391784,-0.029867444315686997,-0.03213452987814529,-0.6388397848090062,6.0865365147750286,False,"H2,OOS,DD,CAGR",False
cvol,0.01,18,1,B,EWall,0.5,W,0.1008386052818826,0.9753739196483535,-0.20427111460801284,0.9452754296709768,1.011112908924117,0.8108562676589097,0.07611546139962089,0.11639048579627786,1.0677904416589972,-0.20427111460801228,0.6840830417692693,False,DD,False
cvol,0.01,18,1,B,MA-RS,0.5,W,0.08976623234946013,0.9031862024745957,-0.18288111128986906,0.8629667434939858,0.9431464691940044,0.7255526017011825,0.06735347494139332,0.10384278457807783,1.0059029281817484,-0.18288111128986906,5.906850280810986,False,"H1,CAGR",False
cvol,0.01,18,1,B,EWall,0.5,M,0.1014055392719877,0.9920280978909328,-0.1979743948511169,0.9399710424048913,1.0450013383278283,0.8050944572797739,0.0747334605223311,0.11820778651336816,1.0969874398596222,-0.197974394851117,0.3407827240007189,False,-,True
cvol,0.01,18,1,B,MA-RS,0.5,M,0.10658345371594957,1.0322709315985923,-0.1746352348681156,0.9712842199560029,1.0910432736547937,0.8429092792863749,0.08089201931005974,0.12275456244182625,1.1411151560080497,-0.17463523486811527,2.457694618455002,False,-,True
cvol,0.01,18,1,B,EWall,0.75,W,0.1507896277746732,0.9764855815109488,-0.2939967688056553,0.9471910971734315,1.011725979461732,0.813211300760253,0.11291974017008966,0.17481894290266076,1.0681519215711357,-0.2939967688056552,0.9664815598466419,False,DD,False
cvol,0.01,18,1,B,MA-RS,0.75,W,0.13363225302686943,0.9037899408502913,-0.2654086703824219,0.8634078638220596,0.9439287139494075,0.7256708025310299,0.09904288021568419,0.15553621940814466,1.006731200693106,-0.26540867038242155,8.776634558157024,False,"H1,DD",False
cvol,0.01,18,1,B,EWall,0.75,M,0.15209254525295135,0.9909252327729076,-0.28819034553034073,0.9422474660316515,1.0413925401177562,0.8083000013711449,0.11140798726107048,0.17795977795995221,1.0933688741005587,-0.2881903455303406,0.48153401407417773,False,DD,False
cvol,0.01,18,1,B,MA-RS,0.75,M,0.16078854158856526,1.0359078675909699,-0.2543112125992204,0.9765841005533602,1.093344852889724,0.8494000374650692,0.12136427402900773,0.18582620491677337,1.143173171871465,-0.2543112125992205,3.641495077934291,False,DD,False
cvol,0.01,18,1,B,EWall,1.0,W,0.19998286983695723,0.9772365014789461,-0.37611848313278085,0.9488237902235518,1.011944828554634,0.8152822701993092,0.14856703151459993,0.2328804633277406,1.0680969665190976,-0.3761184831327812,1.2702567839048955,False,DD,False
cvol,0.01,18,1,B,MA-RS,1.0,W,0.17645364985401124,0.9043165263459952,-0.3422891497790863,0.8638205609753282,0.9446010212094936,0.7257884493484759,0.12913131448945503,0.20666532838857576,1.0074235829812963,-0.3422891497790862,11.604286065866773,False,"H1,DD",False
cvol,0.01,18,1,B,EWall,1.0,M,0.20247761578093115,0.9895682682796134,-0.37298379553667627,0.9444103647285895,1.0375059058361777,0.8115088344690892,0.14742435584301306,0.23778993656359537,1.0893164059667682,-0.37298379553667615,0.6310970578628449,False,DD,False
cvol,0.01,18,1,B,MA-RS,1.0,M,0.2154208721363482,1.0395698812636898,-0.3292848962727212,0.981869241044476,1.0957235469847884,0.8559924709933961,0.16170733363770018,0.24982764621355025,1.145185682958187,-0.32928489627272095,4.8018017050404,False,DD,False
cvol,0.01,18,1,S,EWall,0.5,W,0.06353104814938604,0.7441847145352317,-0.17245667300834877,1.0291473536903384,0.5422419823255602,1.1834961737856047,0.09256391777923478,0.045987075603335814,0.5255994823934647,-0.1724566730083491,0.7285148660625442,False,"H2,OOS,CAGR",False
cvol,0.01,18,1,S,MA-RS,0.5,W,0.02353979740676171,0.3028189414956799,-0.16809285411396957,0.5907050852482838,0.07471518314141982,0.7699914944450857,0.061523248191597046,0.0007633046718640291,0.05552016824010698,-0.16809285411397124,7.630658683542286,False,"H1,H2,OOS,CAGR",False
cvol,0.01,18,1,S,EWall,0.5,M,0.061218665722977406,0.7249768317360462,-0.16734983578561213,1.0121785584422096,0.5189866329043353,1.1696447504210747,0.09122982072162711,0.04309755898545675,0.5008789741652175,-0.16734983578561213,0.3561325403588129,True,"H2,OOS,CAGR",False
cvol,0.01,18,1,S,MA-RS,0.5,M,0.03330303605453144,0.40334282608600835,-0.23198133180950575,0.8387807121706247,0.07578082284982826,1.0432158482156186,0.08416871784591962,0.0030877703408420665,0.08058503597298468,-0.23198133180950586,2.8961075299944405,False,"H1,H2,OOS,DD,CAGR",False
cvol,0.01,18,1,S,EWall,0.75,W,0.09391520941134579,0.7455493709071642,-0.25085941185139415,1.031678148825604,0.5432985802825047,1.1858941505784133,0.13977561118023685,0.06651840955524246,0.5269077831695166,-0.2508594118513944,1.0619514620642256,False,"H2,OOS,DD,CAGR",False
cvol,0.01,18,1,S,MA-RS,0.75,W,0.03285716031513508,0.3060475170576252,-0.2486260497854046,0.5938377893562246,0.0787686421299855,0.7735338976405851,0.09143483287014131,-0.0017389732865498164,0.059251809445539316,-0.24862604978540637,11.375564716663408,False,"H1,H2,OOS,DD,CAGR",False
cvol,0.01,18,1,S,EWall,0.75,M,0.09095526806215437,0.7289208485691826,-0.24531955309095244,1.0153640374750623,0.5247510192336706,1.1740235321094594,0.1380580311133921,0.06284368896667036,0.5056597738668701,-0.24531955309095177,0.5203745107069168,False,"H2,OOS,DD,CAGR",False
cvol,0.01,18,1,S,MA-RS,0.75,M,0.04781713048091252,0.40692743796744113,-0.3371255851476571,0.8419597359447671,0.08285399963230615,1.0483450403417374,0.12702307358814924,0.0017057238508859651,0.0859350763690806,-0.33712558514765756,4.308392187083121,False,"H1,H2,OOS,DD,CAGR",False
cvol,0.01,18,1,S,EWall,1.0,W,0.12314412253787332,0.7466567218931411,-0.3242542866432271,1.033995409995117,0.544150166371805,1.1880721148779247,0.18744368791758248,0.08518423338428494,0.5280089152987262,-0.3242542866432273,1.41593144135319,False,"H2,OOS,DD",False
cvol,0.01,18,1,S,MA-RS,1.0,W,0.04044987518308685,0.30926969246156155,-0.325970825197497,0.5969249016464571,0.08293635301922263,0.7770294763790748,0.1206419288840408,-0.006183375399508861,0.06307822792020161,-0.3259708251974972,15.084159550362855,False,"H1,H2,OOS,DD,CAGR",False
cvol,0.01,18,1,S,EWall,1.0,M,0.11997138961325482,0.7327452773483005,-0.3196093834510063,1.0184695712685485,0.5306024762293077,1.178331847810587,0.18561701983183054,0.08125737605566163,0.5104961868433425,-0.3196093834510061,0.6918559853450267,False,"H2,OOS,DD",False
cvol,0.01,18,1,S,MA-RS,1.0,M,0.06074925993804192,0.4104916738680044,-0.4353071109231358,0.8451420459269743,0.09063128085576001,1.0535450763743957,0.1703153613634396,-0.0017315494979662782,0.09186827704835483,-0.435307110923136,5.700392005764426,False,"H1,H2,OOS,DD,CAGR",False
cvol,0.01,18,2,B,EWall,0.5,W,0.0975014227352009,0.9907173104780512,-0.2106606214663378,1.1247427206605303,0.9102239954007203,1.0038526671400037,0.08670796103856371,0.10422093246141739,0.9905861485064086,-0.21066062146633768,0.6885238091812385,False,"DD,CAGR",False
cvol,0.01,18,2,B,MA-RS,0.5,W,0.08456442630795924,0.8446279685911433,-0.18911160769706847,1.1028346950514587,0.6798508255419483,0.9658186226608062,0.08328315131283692,0.08535649693449332,0.7942550015116335,-0.18911160769706836,5.891966393900977,False,"H2,OOS,CAGR",False
cvol,0.01,18,2,B,EWall,0.5,M,0.09581323587081614,0.9904025119103177,-0.20570917505013553,1.1181664834036062,0.911687587324571,0.9928548393088704,0.08496707133360548,0.10256590457859405,0.9948887998166881,-0.20570917505013497,0.331734512972251,False,"DD,CAGR",False
cvol,0.01,18,2,B,MA-RS,0.5,M,0.09275804321515069,0.9387399965762736,-0.19358010358801503,1.1918694665671017,0.7636628446306666,1.091558301407209,0.09641464895232987,0.09050582247672456,0.866625620122033,-0.19358010358801492,2.4900755327280732,False,"H2,OOS,CAGR",False
cvol,0.01,18,2,B,EWall,0.75,W,0.1457957025219201,0.9908428931251577,-0.3033325330787793,1.1261231660595732,0.9096102455390613,1.0055789506687056,0.13005036137576798,0.15562939640214912,0.9899562240787441,-0.3033325330787793,0.9769628717869545,False,DD,False
cvol,0.01,18,2,B,MA-RS,0.75,W,0.12551097771891384,0.846435796404162,-0.2741879325895884,1.1038877571078791,0.6824132053742004,0.9663625230857333,0.12448982884770499,0.12614210106582702,0.7967585444373807,-0.2741879325895884,8.748725865337482,False,"H2,OOS,DD",False
cvol,0.01,18,2,B,EWall,0.75,M,0.14395615046455013,0.9898752471483412,-0.29918073324505046,1.1206550332631127,0.9099529499210496,0.9967855125415429,0.12807269164652535,0.15387726630726606,0.9923554808271895,-0.29918073324505,0.470905867860927,False,DD,False
cvol,0.01,18,2,B,MA-RS,0.75,M,0.13934945442739832,0.9417923551256043,-0.28146297980040336,1.1963604394064395,0.7670806594655254,1.0973021108642413,0.14601185253201954,0.1352541277383481,0.868907648377955,-0.28146297980040325,3.6890313885071513,False,"H2,OOS,DD",False
cvol,0.01,18,2,B,EWall,1.0,W,0.19338437825422994,0.9905976515545891,-0.38819523010551615,1.1272757334239671,0.9085907970242627,1.007096065556107,0.17314090824589035,0.206060825702165,0.9888949610395745,-0.38819523010551626,1.2839453997416543,False,DD,False
cvol,0.01,18,2,B,MA-RS,1.0,W,0.1652289490105705,0.848125511076114,-0.35324649552021004,1.1049218948315918,0.6848750961663239,0.9669318884207622,0.16519259421931043,0.1652514022484104,0.7991067983947909,-0.3532464955202096,11.562083567718036,False,"H2,OOS,DD",False
cvol,0.01,18,2,B,EWall,1.0,M,0.1920221357522216,0.9889469551918985,-0.3868387992459438,1.1230079068109784,0.9079218364022817,1.0006379626709552,0.17148278076638057,0.204886695588415,0.9893581632874182,-0.3868387992459439,0.6169647638638455,False,DD,False
cvol,0.01,18,2,B,MA-RS,1.0,M,0.18587999969560332,0.9446481817947652,-0.3638440207881667,1.2008041742308295,0.7705178602521829,1.1030269829762245,0.1964570581155729,0.17939438189632417,0.8710496765566925,-0.36384402078816647,4.864736418979625,False,"H2,OOS,DD",False
cvol,0.01,18,2,S,EWall,0.5,W,0.041957243248361475,0.4999044636564308,-0.16495205527444778,0.6653347962466303,0.3667868069230167,0.7646130655396184,0.06415249162725245,0.028481346489591663,0.34872901405450174,-0.16495205527444823,0.6918271876701144,False,"H1,H2,OOS,CAGR",False
cvol,0.01,18,2,S,MA-RS,0.5,W,0.01579631971710249,0.2184035843950632,-0.17393821116173303,0.4009570868986734,0.06677666296690686,0.5928810839597399,0.048564014962192426,-0.0039274078705084925,0.004104047750296275,-0.1739382111617337,7.76055330288909,False,"H1,H2,OOS,CAGR",False
cvol,0.01,18,2,S,EWall,0.5,M,0.039338062523706974,0.47532413521259914,-0.16103014466545484,0.6386268169419441,0.34259909976186476,0.7453916671109168,0.0620908146353123,0.02553013701703999,0.3201579753451195,-0.16103014466545462,0.32809560825688,False,"H1,H2,OOS,CAGR",False
cvol,0.01,18,2,S,MA-RS,0.5,M,0.024373014265167692,0.3038465848141716,-0.19970811262933863,0.5920639388256036,0.08203472206005481,0.7181527523623535,0.059516227582133485,0.003253369846706544,0.08223622534781304,-0.19970811262933907,3.0263856370926727,False,"H1,H2,OOS,CAGR",False
cvol,0.01,18,2,S,EWall,0.75,W,0.060939951714622964,0.5036110094224207,-0.2393865989670002,0.6690226417898858,0.37081320970813186,0.7689843948024809,0.09536205700206768,0.04022342958263425,0.35228805159084753,-0.23938659896700032,1.004124278428493,False,"H1,H2,OOS,DD,CAGR",False
cvol,0.01,18,2,S,MA-RS,0.75,W,0.02129784593699302,0.22289605656309397,-0.2533061102387244,0.4048708996295262,0.0720948719260213,0.597412887719059,0.07138626726046438,-0.008459908015112427,0.008946512166473538,-0.25330611023872684,11.560216502900062,False,"H1,H2,OOS,DD,CAGR",False
cvol,0.01,18,2,S,EWall,0.75,M,0.05754022481660548,0.48190972665411336,-0.23573691356363713,0.6456033262173833,0.34964215851923675,0.7530338397730959,0.09279499691466442,0.036337412166675076,0.3267444430986259,-0.23573691356363746,0.4762792277261703,False,"H1,H2,OOS,DD,CAGR",False
cvol,0.01,18,2,S,MA-RS,0.75,M,0.03460432679599568,0.31126144733495936,-0.2904596139990707,0.6006776471837877,0.09081590666807135,0.7272198977433336,0.08895550893844484,0.0024009304635479456,0.09060761324614137,-0.2904596139990706,4.510050861203738,False,"H1,H2,OOS,DD,CAGR",False
cvol,0.01,18,2,S,EWall,1.0,W,0.0784221629596702,0.5071066516228013,-0.3087932466575699,0.6724633094834179,0.3747027832314416,0.7730991767958607,0.12580146054684826,0.05016220088096013,0.3557001121579098,-0.30879324665757,1.3370977115325589,False,"H1,H2,OOS,DD,CAGR",False
cvol,0.01,18,2,S,MA-RS,1.0,W,0.02514404637209844,0.22736839490881525,-0.3275531337037373,0.4087424660079945,0.07744309933579208,0.601899983847981,0.09311249356541129,-0.014705032427841713,0.01381893825451197,-0.32755313370373607,15.31496389687182,False,"H1,H2,OOS,DD,CAGR",False
cvol,0.01,18,2,S,EWall,1.0,M,0.07467763139347317,0.4885996217697727,-0.3067028475814525,0.6525692291593682,0.35702902640796463,0.7606827437492542,0.12317948122982258,0.04577499888408054,0.33361107695132186,-0.30670284758145316,0.6315299617291239,False,"H1,H2,OOS,DD,CAGR",False
cvol,0.01,18,2,S,MA-RS,1.0,M,0.04346984164778234,0.31895824316851895,-0.3754086978085106,0.60930960973883,0.10057012696385095,0.7363166876679093,0.11810994440532441,-0.0001172064622352309,0.09979710775854819,-0.37540869780851094,5.977809612621549,False,"H1,H2,OOS,DD,CAGR",False
cvol,0.01,18,3,B,EWall,0.5,W,0.0830190047496322,0.8904257226685912,-0.19677404436031332,0.9146201767315099,0.884046357965795,0.8315478095437864,0.07088130631737699,0.09058385169937999,0.924873313275708,-0.19677404436031332,0.7000116196267727,False,CAGR,False
cvol,0.01,18,3,B,MA-RS,0.5,W,0.07843327676533796,0.8459475769384165,-0.18006609988067113,0.8208348165598554,0.8767464107379198,0.7440125258170358,0.06270069470343897,0.08826582222891632,0.9035945671127041,-0.1800660998806709,6.327767370363366,False,"H1,CAGR",False
cvol,0.01,18,3,B,EWall,0.5,M,0.08289646948889362,0.9017508405633764,-0.18906598875305414,0.9089195210828458,0.9078713850198498,0.8278589376282468,0.06982578651386762,0.09104855074899731,0.944378794371186,-0.18906598875305392,0.3424869184958576,False,CAGR,False
cvol,0.01,18,3,B,MA-RS,0.5,M,0.0845586400017253,0.9106771646662507,-0.15028450981282482,0.8794513507125618,0.9448048222502089,0.8358909632903814,0.07261524120233509,0.09200120266655443,0.9540308722874202,-0.15028450981282515,2.558148509127287,False,"H1,CAGR",False
cvol,0.01,18,3,B,EWall,0.75,W,0.12356350739161082,0.8907823303212814,-0.2837523210389904,0.9158835870798773,0.883889509744014,0.833529718214148,0.10541089542361592,0.13492312911545912,0.9243631705208537,-0.28375232103898995,0.9985211420470816,False,DD,False
cvol,0.01,18,3,B,MA-RS,0.75,W,0.11622002635707052,0.8453380626549484,-0.26338136607160845,0.8211685138094127,0.8754573590587408,0.7439699947979479,0.09247313026987691,0.13114320892209919,0.9026623670062582,-0.2633813660716099,9.409893965553898,False,"H1,DD",False
cvol,0.01,18,3,B,EWall,0.75,M,0.12365853135515859,0.8998496277657838,-0.27627610234554456,0.9106202740883994,0.9034523220905873,0.829351897213977,0.10412934303396004,0.135891888018008,0.9406181916020466,-0.27627610234554456,0.4906144241413829,False,DD,False
cvol,0.01,18,3,B,MA-RS,0.75,M,0.12680717169227385,0.9154397796125394,-0.21989783553766373,0.8849724736733154,0.9489098134833454,0.8413744814107941,0.10880843965702836,0.13806880466643778,0.9584150237952932,-0.21989783553766373,3.7962834150068407,False,"H1,DD",False
cvol,0.01,18,3,B,EWall,1.0,W,0.16312891987880795,0.8908305328282885,-0.3636759587576168,0.9168743419181271,0.8834330579356902,0.8352425655305402,0.13908616058391576,0.1782305083522342,0.9235288955594564,-0.3636759587576168,1.3127395872966567,False,DD,False
cvol,0.01,18,3,B,MA-RS,1.0,W,0.15274994272578768,0.8446560993125325,-0.3418611835319999,0.8214510343587135,0.874092892078629,0.7438912581335989,0.12098067104841848,0.17281873622348876,0.90163580807218,-0.34186118353200035,12.448604252176905,False,"H1,DD",False
cvol,0.01,18,3,B,EWall,1.0,M,0.16374281952048175,0.8977700909532231,-0.35877961454152363,0.9122957615875309,0.8988751957456136,0.8308737988129528,0.13787069779298977,0.18001440785504408,0.9365808910221165,-0.35877961454152374,0.645747236617294,False,DD,False
cvol,0.01,18,3,B,MA-RS,1.0,M,0.16885640103575295,0.9200763820632293,-0.28595409510509817,0.8905316321703557,0.9527644304457974,0.8469369298638053,0.14481467457600972,0.18395606835469636,0.962554547699469,-0.2859540951050985,5.011395100705066,False,"H1,DD",False
cvol,0.01,18,3,S,EWall,0.5,W,0.046000930963365994,0.5509136463875607,-0.1687362395593952,0.7894929583730963,0.367395251397672,0.9499468751825948,0.07689622082869474,0.027364425236338086,0.33675227660184714,-0.16873623955939554,0.7223494439482178,False,"H1,H2,OOS,CAGR",False
cvol,0.01,18,3,S,MA-RS,0.5,W,0.01748284091845509,0.23546214400957963,-0.1622898405779889,0.45251566650343994,0.06131342632023893,0.680773946596781,0.05511649253544926,-0.005086065115335825,-0.005696776349135389,-0.16228984057798923,7.779638909836226,False,"H1,H2,OOS,CAGR",False
cvol,0.01,18,3,S,EWall,0.5,M,0.04338001330796026,0.5272339866453447,-0.1643798007753976,0.7662573229789281,0.3416784533943188,0.9294665976808736,0.07471222309336767,0.024487280602559558,0.30940573138316924,-0.16437980077539804,0.34883637025118697,False,"H1,H2,OOS,CAGR",False
cvol,0.01,18,3,S,MA-RS,0.5,M,0.02304467197178095,0.2899250613102164,-0.22499285558144821,0.6623294569917034,0.015079483064528573,0.9065436092041234,0.07393685041194797,-0.007174195080514645,-0.021694290152081176,-0.224992855581448,3.0179231478221,False,"H1,H2,OOS,DD,CAGR",False
cvol,0.01,18,3,S,EWall,0.75,W,0.06708627936639067,0.5535920324950012,-0.24538268611988823,0.7923976780489266,0.37037813097709527,0.9527582599515892,0.11516402000943216,0.038434678614073015,0.3397703849395695,-0.24538268611988834,1.051386037314937,False,"H1,H2,OOS,DD,CAGR",False
cvol,0.01,18,3,S,MA-RS,0.75,W,0.02362237648967125,0.23867410898481775,-0.24236112626715456,0.454751403393015,0.06602213967792732,0.6831682048901047,0.08126797988055068,-0.01043370919910358,-0.0012559912387131952,-0.24236112626715467,11.599521994408112,False,"H1,H2,OOS,DD,CAGR",False
cvol,0.01,18,3,S,EWall,0.75,M,0.06374530065463269,0.5331310121661333,-0.24072621670898353,0.7725769681546628,0.3482667605891604,0.9361084923819005,0.11248263355080024,0.03471777663695663,0.3157938202093682,-0.24072621670898375,0.5097442651389322,False,"H1,H2,OOS,DD,CAGR",False
cvol,0.01,18,3,S,MA-RS,0.75,M,0.032469417956373814,0.2965053669310762,-0.3268801388157744,0.6692780971487023,0.024600182638330498,0.9143803381140998,0.11133209813671563,-0.01341472662399279,-0.012715533851697396,-0.32688013881577394,4.499297642872613,False,"H1,H2,OOS,DD,CAGR",False
cvol,0.01,18,3,S,EWall,1.0,W,0.08670963617594674,0.5560687391343795,-0.3171314369919924,0.7950854623176792,0.37322671454210604,0.9553365361881253,0.15312007327166222,0.04761944207534352,0.34265209512084366,-0.317131436991993,1.3998664505785086,False,"H1,H2,OOS,DD,CAGR",False
cvol,0.01,18,3,S,MA-RS,1.0,W,0.02796058329387585,0.24191979132452382,-0.32062516644446915,0.4569775053923475,0.0708747548858252,0.685551829802755,0.10634489324521446,-0.017649721962957,0.003327567591533172,-0.3206251664444677,15.38364504035474,False,"H1,H2,OOS,DD,CAGR",False
cvol,0.01,18,3,S,EWall,1.0,M,0.0831320401084994,0.5391130939966399,-0.3133517292057101,0.7789006661318547,0.3551943203281777,0.9427522535975733,0.1504538215446074,0.04353701728250692,0.32247444325968894,-0.3133517292057103,0.6765759174902133,False,"H1,H2,OOS,DD,CAGR",False
cvol,0.01,18,3,S,MA-RS,1.0,M,0.04039546725971177,0.30339148782752234,-0.42193393114795374,0.6762918833969451,0.03529071432782597,0.9222897322908761,0.148950066023825,-0.021460685778021293,-0.002656019641094522,-0.4219339311479542,5.967386954397233,False,"H1,H2,OOS,DD,CAGR",False
cvol,0.01,18,4,B,EWall,0.5,W,0.13182270789633854,1.1509496398326806,-0.18914830092323587,1.0867250801029504,1.2163666437022171,0.9670268880751447,0.09905228944986244,0.15254792098899994,1.2534996475095073,-0.18914830092323598,0.7731870963774979,False,-,True
cvol,0.01,18,4,B,MA-RS,0.5,W,0.13551003804914674,1.1779046330105114,-0.17727759168124524,1.0029489501626931,1.3303009080899402,0.943366115536671,0.09167505931639552,0.16345723998588468,1.3038131472515593,-0.16164686131349648,5.903591347622433,False,-,True
