panel,grid,q,k,draw,prov,arm,n,ratio,Ebar,breadth,gross,fill,turnover,CAGR,Sharpe,MaxDD,H1,H2,OOS_CAGR,OOS_Sharpe,OOS_MaxDD,IS_Sharpe,spy_S,spy_CAGR,spy_DD,spy_H1,spy_H2,spy_OOS_S,spy_OOS_CAGR,spy_OOS_DD,v2_S,v2_H1,v2_H2,v2_DD,v2_OOS_S,v2_OOS_CAGR,v2_OOS_DD,pass4a,pass4b
q=0.00 k=40 d0,ratio,0.0,40,0,new,CAND2,2.0,0.05,27.553243574051407,0.6888310893512852,0.7293451652386781,0.9724602203182374,23.74324404341482,0.11503375777321034,0.6079588036551626,-0.45747127265559784,0.7525637481674046,0.49389313188477796,0.11596072924338108,0.5815891196219352,-0.4574712726555983,0.6760093085206335,0.8615657442323101,0.14130109527377144,-0.33715953307393,0.8907051771707777,0.8577251101701436,0.8820239235972316,0.1545044425578177,-0.3371595330739301,1.1081187396945515,1.2501088479844586,0.9708620368087605,-0.12838736667362416,1.1333013047278404,0.08643706428221631,-0.12838736667362405,False,False
q=0.00 k=40 d0,ratio,0.0,40,0,new,CAND4,4.0,0.1,27.553243574051407,0.6888310893512852,0.7350826193390453,0.980110159118727,18.464383165189457,0.11114287519709998,0.7116161437816378,-0.24985617591232256,0.8912256814861718,0.5633272178686956,0.11634447952746618,0.7004178093027978,-0.24985617591232234,0.7448335935795861,0.8615657442323101,0.14130109527377144,-0.33715953307393,0.8907051771707777,0.8577251101701436,0.8820239235972316,0.1545044425578177,-0.3371595330739301,1.1081187396945515,1.2501088479844586,0.9708620368087605,-0.12838736667362416,1.1333013047278404,0.08643706428221631,-0.12838736667362405,False,False
q=0.00 k=40 d0,ratio,0.0,40,0,new,CAND10,10.0,0.25,27.553243574051407,0.6888310893512852,0.7343941248470012,0.9791921664626683,12.960839166952669,0.11761471101156618,0.931279919533634,-0.1762394872660228,1.0294295257100952,0.8445843595308631,0.12432663479639805,0.9491819612036063,-0.1762394872660229,0.9018269599812977,0.8615657442323101,0.14130109527377144,-0.33715953307393,0.8907051771707777,0.8577251101701436,0.8820239235972316,0.1545044425578177,-0.3371595330739301,1.1081187396945515,1.2501088479844586,0.9708620368087605,-0.12838736667362416,1.1333013047278404,0.08643706428221631,-0.12838736667362405,False,False
q=0.00 k=40 d0,ratio,0.0,40,0,new,CAND20,20.0,0.5,27.553243574051407,0.6888310893512852,0.715345777233782,0.9537943696450427,7.947690501825016,0.11531523415742528,1.0698776543848134,-0.1858491449507057,1.1381845915426314,1.0087713011865473,0.12494755626628073,1.1238423370121458,-0.18584914495070548,0.9775640164322541,0.8615657442323101,0.14130109527377144,-0.33715953307393,0.8907051771707777,0.8577251101701436,0.8820239235972316,0.1545044425578177,-0.3371595330739301,1.1081187396945515,1.2501088479844586,0.9708620368087605,-0.12838736667362416,1.1333013047278404,0.08643706428221631,-0.12838736667362405,False,True
q=0.00 k=40 d0,fixn,0.0,40,0,new,CAND5,5.0,0.125,27.553243574051407,0.6888310893512852,0.7354957160342717,0.9806609547123623,16.691823373421496,0.12386281847773173,0.8250201535004775,-0.22438440792396885,1.0506442253665267,0.6358225593495469,0.1266333780261517,0.799850423173662,-0.22438440792396896,0.8827949745042529,0.8615657442323101,0.14130109527377144,-0.33715953307393,0.8907051771707777,0.8577251101701436,0.8820239235972316,0.1545044425578177,-0.3371595330739301,1.1081187396945515,1.2501088479844586,0.9708620368087605,-0.12838736667362416,1.1333013047278404,0.08643706428221631,-0.12838736667362405,False,False
q=0.00 k=40 d0,fixn,0.0,40,0,new,CAND10,10.0,0.25,27.553243574051407,0.6888310893512852,0.7343941248470012,0.9791921664626683,12.960839166952669,0.11761471101156618,0.931279919533634,-0.1762394872660228,1.0294295257100952,0.8445843595308631,0.12432663479639805,0.9491819612036063,-0.1762394872660229,0.9018269599812977,0.8615657442323101,0.14130109527377144,-0.33715953307393,0.8907051771707777,0.8577251101701436,0.8820239235972316,0.1545044425578177,-0.3371595330739301,1.1081187396945515,1.2501088479844586,0.9708620368087605,-0.12838736667362416,1.1333013047278404,0.08643706428221631,-0.12838736667362405,False,False
q=0.00 k=40 d0,fixn,0.0,40,0,new,CAND15,15.0,0.375,27.553243574051407,0.6888310893512852,0.7288249694002449,0.9717666258669931,10.125757166903872,0.11600280913854166,0.9946717825044482,-0.18498693576659397,1.0854625596994654,0.9134967127742447,0.1241571872509244,1.0296096385511644,-0.18498693576659386,0.935111955188453,0.8615657442323101,0.14130109527377144,-0.33715953307393,0.8907051771707777,0.8577251101701436,0.8820239235972316,0.1545044425578177,-0.3371595330739301,1.1081187396945515,1.2501088479844586,0.9708620368087605,-0.12838736667362416,1.1333013047278404,0.08643706428221631,-0.12838736667362405,False,True
q=0.00 k=40 d0,fixn,0.0,40,0,new,CAND20,20.0,0.5,27.553243574051407,0.6888310893512852,0.715345777233782,0.9537943696450427,7.947690501825016,0.11531523415742528,1.0698776543848134,-0.1858491449507057,1.1381845915426314,1.0087713011865473,0.12494755626628073,1.1238423370121458,-0.18584914495070548,0.9775640164322541,0.8615657442323101,0.14130109527377144,-0.33715953307393,0.8907051771707777,0.8577251101701436,0.8820239235972316,0.1545044425578177,-0.3371595330739301,1.1081187396945515,1.2501088479844586,0.9708620368087605,-0.12838736667362416,1.1333013047278404,0.08643706428221631,-0.12838736667362405,False,True
q=0.00 k=40 d0,fixn,0.0,40,0,new,CAND30,30.0,0.75,27.553243574051407,0.6888310893512852,0.6531823745410039,0.8709098327213386,5.030323380283761,0.0945441135594014,1.0529792836568732,-0.16403945971313438,1.2089564981315293,0.9051123114973243,0.09815431159004984,1.0727982616378557,-0.1640394597131345,1.019739806141843,0.8615657442323101,0.14130109527377144,-0.33715953307393,0.8907051771707777,0.8577251101701436,0.8820239235972316,0.1545044425578177,-0.3371595330739301,1.1081187396945515,1.2501088479844586,0.9708620368087605,-0.12838736667362416,1.1333013047278404,0.08643706428221631,-0.12838736667362405,False,False
q=0.00 k=40 d0,fixn,0.0,40,0,new,EWall,,0.6888310893512852,27.553243574051407,0.6888310893512852,0.746328029375765,0.9951040391676867,8.202882857990838,0.11066055389070595,0.9906125000979116,-0.2812874001100709,1.208144603189012,0.8118338404648828,0.11013947808123681,0.9602842479412937,-0.28128740011007103,1.0459424734118876,0.8615657442323101,0.14130109527377144,-0.33715953307393,0.8907051771707777,0.8577251101701436,0.8820239235972316,0.1545044425578177,-0.3371595330739301,1.1081187396945515,1.2501088479844586,0.9708620368087605,-0.12838736667362416,1.1333013047278404,0.08643706428221631,-0.12838736667362405,False,False
q=0.00 k=40 d1,ratio,0.0,40,1,new,CAND2,2.0,0.05,28.91799265605875,0.7229498164014687,0.7178702570379437,0.9571603427172583,21.14530599319832,0.10495971755486844,0.5896050107029718,-0.2877296998284151,0.7161861638108217,0.4833507728866142,0.10726688847554722,0.5815516644078338,-0.2618465736432183,0.6081682267557162,0.8615657442323101,0.14130109527377144,-0.33715953307393,0.8907051771707777,0.8577251101701436,0.8820239235972316,0.1545044425578177,-0.3371595330739301,1.0556227654494665,1.203401584861283,0.9123727124161154,-0.13040959933756913,1.0767103982322044,0.08326108328942383,-0.13040959933756913,False,False
q=0.00 k=40 d1,ratio,0.0,40,1,new,CAND4,4.0,0.1,28.91799265605875,0.7229498164014687,0.7311811505507956,0.9749082007343941,18.2245772970144,0.11071378628224049,0.7099025443781085,-0.2595519947144119,0.9123108499180663,0.5505908429669014,0.1141972372090847,0.6920073777641952,-0.25955199471441115,0.7549262823090857,0.8615657442323101,0.14130109527377144,-0.33715953307393,0.8907051771707777,0.8577251101701436,0.8820239235972316,0.1545044425578177,-0.3371595330739301,1.0556227654494665,1.203401584861283,0.9123727124161154,-0.13040959933756913,1.0767103982322044,0.08326108328942383,-0.13040959933756913,False,False
q=0.00 k=40 d1,ratio,0.0,40,1,new,CAND10,10.0,0.25,28.91799265605875,0.7229498164014687,0.7331089351285187,0.9774785801713582,12.158119761849425,0.11416556819420132,0.881713083226424,-0.20765612039198333,0.9567757363320872,0.8200409574429025,0.12474061056244734,0.9130670763906977,-0.207656120391982,0.8287742858474241,0.8615657442323101,0.14130109527377144,-0.33715953307393,0.8907051771707777,0.8577251101701436,0.8820239235972316,0.1545044425578177,-0.3371595330739301,1.0556227654494665,1.203401584861283,0.9123727124161154,-0.13040959933756913,1.0767103982322044,0.08326108328942383,-0.13040959933756913,False,False
q=0.00 k=40 d1,ratio,0.0,40,1,new,CAND20,20.0,0.5,28.91799265605875,0.7229498164014687,0.7143359853121174,0.9524479804161565,8.198192381575144,0.11458255466592226,1.0157859400763123,-0.19682348892946822,1.1486847202376227,0.8975233028762644,0.12152397365035772,1.035533135118159,-0.19682348892946822,0.9835478321493266,0.8615657442323101,0.14130109527377144,-0.33715953307393,0.8907051771707777,0.8577251101701436,0.8820239235972316,0.1545044425578177,-0.3371595330739301,1.0556227654494665,1.203401584861283,0.9123727124161154,-0.13040959933756913,1.0767103982322044,0.08326108328942383,-0.13040959933756913,False,True
q=0.00 k=40 d1,fixn,0.0,40,1,new,CAND5,5.0,0.125,28.91799265605875,0.7229498164014687,0.7336597307221542,0.9782129742962056,17.249267572600974,0.08738585314570657,0.6052234107957579,-0.24223475935913297,0.835683085672448,0.4218173939222432,0.08671986090490846,0.5722121779008765,-0.24223475935913097,0.6793713850491546,0.8615657442323101,0.14130109527377144,-0.33715953307393,0.8907051771707777,0.8577251101701436,0.8820239235972316,0.1545044425578177,-0.3371595330739301,1.0556227654494665,1.203401584861283,0.9123727124161154,-0.13040959933756913,1.0767103982322044,0.08326108328942383,-0.13040959933756913,False,False
q=0.00 k=40 d1,fixn,0.0,40,1,new,CAND10,10.0,0.25,28.91799265605875,0.7229498164014687,0.7331089351285187,0.9774785801713582,12.158119761849425,0.11416556819420132,0.881713083226424,-0.20765612039198333,0.9567757363320872,0.8200409574429025,0.12474061056244734,0.9130670763906977,-0.207656120391982,0.8287742858474241,0.8615657442323101,0.14130109527377144,-0.33715953307393,0.8907051771707777,0.8577251101701436,0.8820239235972316,0.1545044425578177,-0.3371595330739301,1.0556227654494665,1.203401584861283,0.9123727124161154,-0.13040959933756913,1.0767103982322044,0.08326108328942383,-0.13040959933756913,False,False
q=0.00 k=40 d1,fixn,0.0,40,1,new,CAND15,15.0,0.375,28.91799265605875,0.7229498164014687,0.7274785801713587,0.9699714402284783,9.546957822707048,0.11943537452454667,0.9876648910749115,-0.19569506367467815,1.112727231381217,0.8793077862313652,0.12470549451508095,0.9878157424532202,-0.19569506367467815,0.9919089141963535,0.8615657442323101,0.14130109527377144,-0.33715953307393,0.8907051771707777,0.8577251101701436,0.8820239235972316,0.1545044425578177,-0.3371595330739301,1.0556227654494665,1.203401584861283,0.9123727124161154,-0.13040959933756913,1.0767103982322044,0.08326108328942383,-0.13040959933756913,False,True
q=0.00 k=40 d1,fixn,0.0,40,1,new,CAND20,20.0,0.5,28.91799265605875,0.7229498164014687,0.7143359853121174,0.9524479804161565,8.198192381575144,0.11458255466592226,1.0157859400763123,-0.19682348892946822,1.1486847202376227,0.8975233028762644,0.12152397365035772,1.035533135118159,-0.19682348892946822,0.9835478321493266,0.8615657442323101,0.14130109527377144,-0.33715953307393,0.8907051771707777,0.8577251101701436,0.8820239235972316,0.1545044425578177,-0.3371595330739301,1.0556227654494665,1.203401584861283,0.9123727124161154,-0.13040959933756913,1.0767103982322044,0.08326108328942383,-0.13040959933756913,False,True
q=0.00 k=40 d1,fixn,0.0,40,1,new,CAND30,30.0,0.75,28.91799265605875,0.7229498164014687,0.6621481028151777,0.8828641370869036,5.29445516171206,0.09913241450898536,1.0426072994019184,-0.16274151547370153,1.1262496843083964,0.9621561738178268,0.10612363084180454,1.0914035742389998,-0.16274151547370141,0.960158907753585,0.8615657442323101,0.14130109527377144,-0.33715953307393,0.8907051771707777,0.8577251101701436,0.8820239235972316,0.1545044425578177,-0.3371595330739301,1.0556227654494665,1.203401584861283,0.9123727124161154,-0.13040959933756913,1.0767103982322044,0.08326108328942383,-0.13040959933756913,False,True
q=0.00 k=40 d1,fixn,0.0,40,1,new,EWall,,0.7229498164014687,28.91799265605875,0.7229498164014687,0.7454100367197063,0.9938800489596084,7.930612154659008,0.12209000739989406,1.0755028586490345,-0.1888886128422158,1.1720771910598082,0.9948333720551524,0.12759859900959114,1.0903776984353242,-0.18888861284221603,1.0512286922027811,0.8615657442323101,0.14130109527377144,-0.33715953307393,0.8907051771707777,0.8577251101701436,0.8820239235972316,0.1545044425578177,-0.3371595330739301,1.0556227654494665,1.203401584861283,0.9123727124161154,-0.13040959933756913,1.0767103982322044,0.08326108328942383,-0.13040959933756913,False,True
