panel,frame,gh,trig,gbar,hi_share,c0_CAGR,c0_Sharpe,c0_MaxDD,c0_H1,c0_H2,c0_4a,c0_4b,c0_4blegs,c0_oCAGR,c0_oSharpe,c0_oMaxDD,c0_o4a,c0_o4b,c0_isSharpe,c0_isCAGR,c0_isMaxDD,c0_twin_g,c0_twin_CAGR,c0_twin_gap,c0_dCAGR,c10_CAGR,c10_Sharpe,c10_MaxDD,c10_H1,c10_H2,c10_4a,c10_4b,c10_4blegs,c10_oCAGR,c10_oSharpe,c10_oMaxDD,c10_o4a,c10_o4b,c10_isSharpe,c10_isCAGR,c10_isMaxDD,c10_twin_g,c10_twin_CAGR,c10_twin_gap,c10_dCAGR,c25_CAGR,c25_Sharpe,c25_MaxDD,c25_H1,c25_H2,c25_4a,c25_4b,c25_4blegs,c25_oCAGR,c25_oSharpe,c25_oMaxDD,c25_o4a,c25_o4b,c25_isSharpe,c25_isCAGR,c25_isMaxDD,c25_twin_g,c25_twin_CAGR,c25_twin_gap,c25_dCAGR,c50_CAGR,c50_Sharpe,c50_MaxDD,c50_H1,c50_H2,c50_4a,c50_4b,c50_4blegs,c50_oCAGR,c50_oSharpe,c50_oMaxDD,c50_o4a,c50_o4b,c50_isSharpe,c50_isCAGR,c50_isMaxDD,c50_twin_g,c50_twin_CAGR,c50_twin_gap,c50_dCAGR
U56,LIVE,0.8,0.02,0.5557840423825213,0.015737410071942445,0.0912876037997914,1.2248851103859895,-0.1248049614437391,1.24489070917794,1.209925622426642,False,False,1110,0.10046392516605862,1.309378264143152,-0.1248049614437391,False,False,1.1175243769636278,0.08023002997170958,-0.08086130379863288,0.7790016556379848,0.09156240804743403,0.0,-0.0002748042476426321,0.08917476130086,1.1985179216470971,-0.12506766381328216,1.2181975428131686,1.183782900922406,False,False,1110,0.09833920211176306,1.2837153099906256,-0.12506766381328216,False,False,1.0902329132135922,0.07813156923665021,-0.0824956998371309,0.779021599906613,0.08955810217896835,0.0,-0.0003833408781083597,0.08601291519220022,1.1589245141867017,-0.12546165529619935,1.178113232433937,1.1445277393788027,False,False,1110,0.09515956237780054,1.245176941018611,-0.12546165529619902,False,False,1.0492554998238435,0.07499126275270585,-0.08573314052388659,0.7790513801794282,0.08655810533352176,0.0,-0.0005451901413215388,0.08076289235153977,1.0928350245716172,-0.12611814225247087,1.111201574224888,1.0790051968523142,False,False,1110,0.08987995589946829,1.1808409873090633,-0.12611814225247098,False,False,0.980867660658644,0.0697770514117626,-0.09237307626986846,0.7791006545070085,0.08157530141016617,0.0,-0.0008124090586263955
U56,LIVE,0.8,0.04,0.562111550002577,0.016861510791366906,0.0923669989818694,1.2223899125474798,-0.1248049614437392,1.251305323972307,1.19958836675743,False,False,1110,0.1009648477330709,1.2978738870579107,-0.12480496144373898,False,False,1.1265123629542306,0.08200036611254347,-0.0825135984002836,0.7790016556379855,0.09156240804743411,0.0,0.000804590934435287,0.09027450255314928,1.1966393271563,-0.12506766381328227,1.2256740243532398,1.1736608277260083,False,False,1110,0.09882815220595331,1.2724111495399244,-0.1250676638132826,False,False,1.1003691902502402,0.0799608732785988,-0.08514808860028644,0.7790215999066138,0.08955810217896844,0.0,0.000716400374180845,0.08714302198529511,1.1579738771281325,-0.1254616552961989,1.1871848006315031,1.1347321094634686,False,False,1110,0.0956306335668482,1.2341766599497896,-0.1254616552961988,False,False,1.0611163260322147,0.07690858950004387,-0.08915879121487569,0.7790513801794253,0.08655810533352144,0.0,0.0005849166517736676,0.08194320078813666,1.0934384510742503,-0.12611814225247087,1.122936533562499,1.0697631619591224,False,False,1110,0.09032144078279636,1.1703564153498016,-0.12611814225247098,False,False,0.9956070681531134,0.07183994351653888,-0.095805569213261,0.7791006545070085,0.08157530141016617,0.0,0.0003678993779704931
U56,LIVE,0.8,0.06,0.5664172233315169,0.016861510791366906,0.0932781067864279,1.223244070474432,-0.12480496144373887,1.249992539938435,1.2026181176419457,False,False,1110,0.10210312440257763,1.2994620611097256,-0.12480496144373932,False,False,1.1263196575567376,0.08263992393481656,-0.08153575780751743,0.7790016556379834,0.09156240804743386,0.0,0.0017156987389940342,0.09120772304817226,1.1980237014249737,-0.12506766381328205,1.2246831141789882,1.1774042761969266,False,False,1110,0.09999842823991956,1.2746713607537021,-0.12506766381328216,False,False,1.100523982049046,0.08061071453410151,-0.08366817717237762,0.7790215999066123,0.08955810217896827,0.0,0.001649620869203991,0.08810924816059917,1.1601533696530257,-0.12546165529619902,1.1866768563009151,1.1395455623457391,False,False,1110,0.09684867464141411,1.2374446003243682,-0.12546165529619913,False,False,1.0617925193939906,0.07757377501427531,-0.08761611082243881,0.779051380179426,0.08655810533352153,0.0,0.0015511428270776478,0.08296400282756888,1.0969420963844982,-0.12611814225247087,1.1232338379364881,1.0763577128670672,False,False,1110,0.09161846911365501,1.1753022861230897,-0.12611814225247076,False,False,0.9971525523945812,0.07253048811975726,-0.09415955908860507,0.7791006545070085,0.08157530141016617,0.0,0.0013887014174027157
U56,LIVE,0.8,0.08,0.5681020121372845,0.016861510791366906,0.09382301831304796,1.2239917095796378,-0.1280613041186578,1.2504830086014982,1.2039429423344978,False,False,1110,0.10282631759375072,1.2998585002141323,-0.12806130411865801,False,False,1.1273189093542582,0.08297182016835358,-0.08281826917920276,0.8,0.09406198058050119,0.0,-0.00023896226745323546,0.09175690496890665,1.1989542601788536,-0.12832685764175056,1.2252124066400183,1.1790364771260966,False,False,1110,0.10073200524479775,1.2753555235410445,-0.1283268576417509,False,False,1.1015655417500603,0.08093957173488753,-0.08456167194068132,0.7999999999999986,0.09199787857759728,0.0,-0.00024097360869063111,0.08866480216574368,1.161359567560721,-0.12872512260890578,1.1872653673349294,1.1416403001322677,False,False,1110,0.09759774797577192,1.2385618036088475,-0.12872512260890623,False,False,1.0628985093854815,0.07789809419010951,-0.08819296381319275,0.8,0.08890877774649653,0.0,-0.0002439755807528421,0.08353008803827988,1.098610826581435,-0.12938872338320562,1.1239234922154844,1.0792270173966463,False,False,1110,0.0923931589442668,1.1771448686455017,-0.1293887233832055,False,False,0.9983683165097749,0.07284729840473148,-0.09486874873069329,0.8000000000000015,0.08377902697990118,0.0,-0.0002489389416212989
U56,LIVE,0.8,0.1,0.5682477159174537,0.016861510791366906,0.0939744441042607,1.225533006551796,-0.1280613041186578,1.2532189565955894,1.2044331373138606,False,False,1110,0.10289411518258373,1.3002786055634368,-0.12806130411865801,False,False,1.1303021522963,0.08322312209222837,-0.08247999589188726,0.8,0.09406198058050119,0.0,-8.753647624049066e-05,0.09191130327103059,1.2005420825614685,-0.12832685764175078,1.228043188779749,1.1795300312766213,False,False,1110,0.10079931087873928,1.2757788489430717,-0.1283268576417509,False,False,1.1046509434749274,0.0811979867979038,-0.08402754644011579,0.8,0.09199787857759745,0.0,-8.657530656686063e-05,0.08882363802193938,1.1630172129661551,-0.12872512260890578,1.1902385042604537,1.1421388747550438,False,False,1110,0.09766431856571978,1.2389899429385514,-0.12872512260890623,False,False,1.0661372077259965,0.07816712937082149,-0.08723759355951688,0.8,0.08890877774649653,0.0,-8.513972455714836e-05,0.08369626350353587,1.100384866851925,-0.1293887233832054,1.1271340057476436,1.0797339091156983,False,False,1110,0.09245851213138234,1.177580986733315,-0.1293887233832055,False,False,1.001862495150498,0.07313390211850157,-0.0938184615897032,0.8,0.08377902697990103,0.0,-8.276347636515524e-05
U56,LIVE,0.8,0.12,0.5683064978466207,0.016861510791366906,0.09401381652029528,1.2255750014882043,-0.1280613041186578,1.2532189565955894,1.204572634352094,False,False,1110,0.10296644579345227,1.3003263209540596,-0.12806130411865801,False,False,1.1303021522963,0.08322312209222837,-0.08247999589188726,0.8,0.09406198058050119,0.0,-4.816406020591302e-05,0.09194996209232009,1.2005844346466779,-0.12832685764175078,1.228043188779749,1.17966938417455,False,False,1110,0.10087032957832354,1.2758263236693312,-0.1283268576417509,False,False,1.1046509434749274,0.0811979867979038,-0.08402754644011579,0.8,0.09199787857759745,0.0,-4.7916485277355036e-05,0.08886123126228873,1.163060252649259,-0.12872512260890578,1.1902385042604537,1.1422782797399766,False,False,1110,0.09773337830446027,1.2390373192414543,-0.12872512260890623,False,False,1.0661372077259965,0.07816712937082149,-0.08723759355951688,0.8,0.08890877774649653,0.0,-4.754648420779439e-05,0.08373209354845823,1.1004294460104191,-0.1293887233832054,1.1271340057476436,1.079874096987535,False,False,1110,0.0925243305785255,1.177628881393649,-0.1293887233832055,False,False,1.001862495150498,0.07313390211850157,-0.0938184615897032,0.8,0.08377902697990103,0.0,-4.693343144279716e-05
U56,LIVE,0.85,0.02,0.5771359215073538,0.12455035971223022,0.09401048770708198,1.220027683698075,-0.12930646683138036,1.2278752264299189,1.2155152700031984,False,False,1110,0.1044591417731422,1.3184848093683939,-0.12930646683138025,False,False,1.0952513892291948,0.08143551566153451,-0.08417857426565434,0.8080398855041072,0.09501943535508049,0.0,-0.0010089476479985121,0.09162032414279153,1.1913006126522632,-0.12960496407648514,1.1986827008948755,1.1871437370680629,False,False,1110,0.10207478873533948,1.2907479880786756,-0.1296049640764858,False,False,1.065248099580028,0.07903872129948453,-0.08607178885695488,0.8082376190888185,0.09295625675934685,0.0,-0.0013359326165553187,0.08804453814302127,1.1481524808745052,-0.1300526359869375,1.1548377855369658,1.1445278290491323,False,False,1110,0.09850758923549008,1.2490813454415859,-0.13005263598693773,False,False,1.020192081823837,0.07545314559845928,-0.08969222427752388,0.8085328299390121,0.08986650298701603,0.0,-0.0018219648439947583,0.08211003401996453,1.076103186106215,-0.130798558629166,1.0816325706814518,1.0733613562917574,False,False,1110,0.09258705324279237,1.1794887668525074,-0.13079855862916645,False,False,0.9449830388040691,0.06950274007832102,-0.09695780989230363,0.8090211785575085,0.08473032907621171,0.0,-0.002620295056247182
U56,LIVE,0.85,0.04,0.5898567456095049,0.14118705035971224,0.09624459275484587,1.2168800905258115,-0.12930646683138047,1.2421116288781513,1.1968201448979727,False,False,1110,0.10546141251492447,1.297572179585376,-0.1293064668313807,False,False,1.114684363442292,0.08513820471989453,-0.08759240598791707,0.808039885504108,0.09501943535508058,0.0,0.0012251573997652948,0.09396269734069795,1.1901614621643606,-0.12960496407648547,1.215833265783867,1.169640186390117,False,False,1110,0.1031174460346016,1.270938923023796,-0.1296049640764857,False,False,1.0878363137284894,0.08293063064819739,-0.09008886701227714,0.8082376190888206,0.0929562567593471,0.0,0.0010064405813508537,0.09054845366992881,1.1500377033625813,-0.1300526359869375,1.1763672567257106,1.1288266292212275,False,False,1110,0.09961050666588944,1.2309422173219673,-0.13005263598693784,False,False,1.0475200848739392,0.07962738584652751,-0.09431116737964196,0.8085328299390121,0.08986650298701603,0.0,0.0006819506829127825,0.08488090523370118,1.0830570453269872,-0.13079855862916612,1.1104760552131925,1.0607019700164764,False,False,1110,0.09378955594273886,1.1641698723616765,-0.13079855862916623,False,False,0.9802241152565377,0.07414355311854282,-0.101306375911693,0.8090211785575092,0.0847303290762118,0.0,0.00015057615748938213
U56,LIVE,0.85,0.06,0.5984485394330059,0.14568345323741008,0.09770216900554685,1.2156440199447598,-0.12930646683138058,1.2416870550227395,1.195462296889901,False,False,1110,0.1071413863426045,1.293901909312082,-0.1293064668313807,False,True,1.1161659163673865,0.08633018059523279,-0.08858514088877367,0.8080398855041087,0.09501943535508066,0.0,0.0026827336504661875,0.09544598882925315,1.1896873737100364,-0.1296049640764857,1.215921463566952,1.1692600742631993,False,False,1110,0.10482959650822332,1.2681890218415337,-0.1296049640764857,False,False,1.0898743677668825,0.0841405862605642,-0.09138460542727445,0.8082376190888221,0.09295625675934727,0.0,0.002489732069905881,0.09207010939159166,1.1507075697210025,-0.13005263598693761,1.1772265094940466,1.1299132267402636,False,False,1110,0.10137066321884891,1.2295733318628073,-0.13005263598693761,False,False,1.0503948562344554,0.08086416024180298,-0.09556828111094973,0.8085328299390128,0.08986650298701611,0.0,0.0022036064045755505,0.08646594779057337,1.0856351648664744,-0.13079855862916645,1.1126251364938646,1.0642319010221593,False,False,1110,0.09562903569678483,1.1651025466853364,-0.13079855862916645,False,False,0.9844982850158935,0.07542462533311634,-0.10249988076261174,0.8090211785575114,0.08473032907621202,0.0,0.001735618714361356
U56,LIVE,0.85,0.08,0.6029614510218109,0.14568345323741008,0.099229961601631,1.2199543957767336,-0.13718974208740353,1.247819956474455,1.1984513778754988,False,False,1110,0.10863243016127067,1.2950817290618535,-0.1371897420874033,False,True,1.12435826810227,0.08790168197071813,-0.08770209923457961,0.8590626375931335,0.1011003255448908,0.0,-0.0018703639432598035,0.09700288774180876,1.1946298315042132,-0.13752204300622684,1.2222569840716844,1.1732670435571417,False,False,1110,0.10637924002728827,1.2703180808971197,-0.13752204300622684,False,False,1.0982860032251638,0.08570599358219844,-0.09071899601707811,0.8593881014010735,0.09891107858140404,0.0,-0.0019081908395952724,0.09367044370381916,1.1566034005041086,-0.13802038377535863,1.183869118343759,1.1354539549801779,False,False,1110,0.10300775348890756,1.2331330977992097,-0.13802038377535863,False,False,1.0591384149792007,0.08242046974717177,-0.0952262788086019,0.8598738928598649,0.09563172289594808,0.0,-0.00196127919212892,0.08813807976218313,1.0931328546549128,-0.13885065678327435,1.1197871192681013,1.07234609670045,False,False,1110,0.09741066898076789,1.1710639073531157,-0.1388506567832738,False,False,0.9938020983919644,0.0769658865826286,-0.1026904979700266,0.8606777842923818,0.09017834053934053,0.0,-0.002040260777157396
