panel,book,cost,family,budget,reachable,max_bought,level,paid_pp,bought_pp,xrate
SMALL,CAND20,10,200d,2.0,True,3.0660761653510726,75.0,-0.4822416245541028,3.0660761653510726,-0.1572829892498398
SMALL,CAND20,10,200d,4.0,False,3.0660761653510726,,,,
SMALL,CAND20,10,200d,6.0,False,3.0660761653510726,,,,
SMALL,CAND20,10,200d,8.0,False,3.0660761653510726,,,,
SMALL,CAND20,10,200d,10.0,False,3.0660761653510726,,,,
SMALL,CAND20,10,abs,2.0,True,4.6835890442879275,42.0,-0.07349070034814442,4.6835890442879275,-0.015691107749466866
SMALL,CAND20,10,abs,4.0,True,4.6835890442879275,42.0,-0.07349070034814442,4.6835890442879275,-0.015691107749466866
SMALL,CAND20,10,abs,6.0,False,4.6835890442879275,,,,
SMALL,CAND20,10,abs,8.0,False,4.6835890442879275,,,,
SMALL,CAND20,10,abs,10.0,False,4.6835890442879275,,,,
SMALL,CAND20,10,band,2.0,False,0.4497053465422729,,,,
SMALL,CAND20,10,band,4.0,False,0.4497053465422729,,,,
SMALL,CAND20,10,band,6.0,False,0.4497053465422729,,,,
SMALL,CAND20,10,band,8.0,False,0.4497053465422729,,,,
SMALL,CAND20,10,band,10.0,False,0.4497053465422729,,,,
SMALL,CAND20,10,ddctl,2.0,True,11.022603105033701,0.2,1.7753967926101621,3.5386935095255367,0.5017096812230583
SMALL,CAND20,10,ddctl,4.0,True,11.022603105033701,0.12,4.52219056875236,4.399915602944493,1.0277902980061797
SMALL,CAND20,10,ddctl,6.0,True,11.022603105033701,0.08,4.962465767888569,9.03524414565715,0.5492342750111308
SMALL,CAND20,10,ddctl,8.0,True,11.022603105033701,0.08,4.962465767888569,9.03524414565715,0.5492342750111308
SMALL,CAND20,10,ddctl,10.0,True,11.022603105033701,0.05,6.085094055943752,11.022603105033701,0.552055988767741
SMALL,CAND20,10,derank,2.0,False,0.517162997183207,,,,
SMALL,CAND20,10,derank,4.0,False,0.517162997183207,,,,
SMALL,CAND20,10,derank,6.0,False,0.517162997183207,,,,
SMALL,CAND20,10,derank,8.0,False,0.517162997183207,,,,
SMALL,CAND20,10,derank,10.0,False,0.517162997183207,,,,
SMALL,CAND20,10,dg,2.0,True,17.487927504176614,0.9,1.338224452304182,2.7120063526892446,0.4934444386449129
SMALL,CAND20,10,dg,4.0,True,17.487927504176614,0.8,2.7089534160746664,5.503231735756331,0.4922477457152482
SMALL,CAND20,10,dg,6.0,True,17.487927504176614,0.7,4.110560815237685,8.37505936737568,0.4908097524956085
SMALL,CAND20,10,dg,8.0,True,17.487927504176614,0.7,4.110560815237685,8.37505936737568,0.4908097524956085
SMALL,CAND20,10,dg,10.0,True,17.487927504176614,0.6,5.541406353783285,11.328868823126214,0.4891403052060521
SMALL,CAND20,10,stop,2.0,True,3.9852076548355875,0.3,0.22925626686189915,2.818766605953238,0.08133212106944565
SMALL,CAND20,10,stop,4.0,False,3.9852076548355875,,,,
SMALL,CAND20,10,stop,6.0,False,3.9852076548355875,,,,
SMALL,CAND20,10,stop,8.0,False,3.9852076548355875,,,,
SMALL,CAND20,10,stop,10.0,False,3.9852076548355875,,,,
SMALL,CAND20,25,200d,2.0,False,1.206614064713496,,,,
SMALL,CAND20,25,200d,4.0,False,1.206614064713496,,,,
SMALL,CAND20,25,200d,6.0,False,1.206614064713496,,,,
SMALL,CAND20,25,200d,8.0,False,1.206614064713496,,,,
SMALL,CAND20,25,200d,10.0,False,1.206614064713496,,,,
SMALL,CAND20,25,abs,2.0,False,1.6045431748583083,,,,
SMALL,CAND20,25,abs,4.0,False,1.6045431748583083,,,,
SMALL,CAND20,25,abs,6.0,False,1.6045431748583083,,,,
SMALL,CAND20,25,abs,8.0,False,1.6045431748583083,,,,
SMALL,CAND20,25,abs,10.0,False,1.6045431748583083,,,,
SMALL,CAND20,25,band,2.0,False,0.42298153974569264,,,,
SMALL,CAND20,25,band,4.0,False,0.42298153974569264,,,,
SMALL,CAND20,25,band,6.0,False,0.42298153974569264,,,,
SMALL,CAND20,25,band,8.0,False,0.42298153974569264,,,,
SMALL,CAND20,25,band,10.0,False,0.42298153974569264,,,,
SMALL,CAND20,25,ddctl,2.0,True,6.534592570251208,0.2,1.8094990901238894,3.5239244749713627,0.5134897478580595
SMALL,CAND20,25,ddctl,4.0,True,6.534592570251208,0.08,4.683960499643991,6.534592570251208,0.7167945743041064
SMALL,CAND20,25,ddctl,6.0,True,6.534592570251208,0.08,4.683960499643991,6.534592570251208,0.7167945743041064
SMALL,CAND20,25,ddctl,8.0,False,6.534592570251208,,,,
SMALL,CAND20,25,ddctl,10.0,False,6.534592570251208,,,,
SMALL,CAND20,25,derank,2.0,False,-1.6262150809764897,,,,
SMALL,CAND20,25,derank,4.0,False,-1.6262150809764897,,,,
SMALL,CAND20,25,derank,6.0,False,-1.6262150809764897,,,,
SMALL,CAND20,25,derank,8.0,False,-1.6262150809764897,,,,
SMALL,CAND20,25,derank,10.0,False,-1.6262150809764897,,,,
SMALL,CAND20,25,dg,2.0,True,17.554311604051666,0.9,1.036026024009007,2.7210191848143217,0.3807492537321834
SMALL,CAND20,25,dg,4.0,True,17.554311604051666,0.8,2.1096525680599054,5.522036113681339,0.3820425155918579
SMALL,CAND20,25,dg,6.0,True,17.554311604051666,0.7,3.21953293784476,8.40446488069434,0.3830741140034101
SMALL,CAND20,25,dg,8.0,True,17.554311604051666,0.7,3.21953293784476,8.40446488069434,0.3830741140034101
SMALL,CAND20,25,dg,10.0,True,17.554311604051666,0.6,4.364292197903263,11.369716531535179,0.3838523313926439
