panel,rung,family,gross,depth,cadence,matching,tie_rule,n_eligible,fellback,level,w,arm,IS_Sharpe,OOS_CAGR,OOS_Sharpe,OOS_MaxDD,pass_4a,pass_4b,fail_4b,SPY_OOS_CAGR,SPY_OOS_Sharpe,SPY_OOS_MaxDD,V2_OOS_CAGR,V2_OOS_Sharpe,V2_OOS_MaxDD
B136,0.0,ABS,1.0,1.0,D,FULLMATCH,LOSS,3,True,0.4,0,ABS L0.40 w0 d1.00 D g1.00,0.992553698261534,0.13461358470409235,1.1027816129093724,-0.22165589683359255,False,False,DD,0.15331427255204866,0.8767278433896203,-0.3371595330739301,0.08111872133378806,1.1355167832575352,-0.12211590879264556
B136,0.0,ABS,1.0,1.0,W,FULLMATCH,LOSS,3,True,0.3,0,ABS L0.30 w0 d1.00 W g1.00,1.0370910407102365,0.14526439467055763,1.0923359252655596,-0.22807488193328262,False,False,DD,0.15331427255204866,0.8767278433896203,-0.3371595330739301,0.08111872133378806,1.1355167832575352,-0.12211590879264556
B136,0.0,QEXP,0.75,0.25,D,FULLMATCH,LOSS,1,False,0.12,0,QEXP L0.12 w0 d0.25 D g0.75,1.1098607014078914,0.11497239648645063,1.1326829270304144,-0.15959885319632627,False,True,-none-,0.15331427255204866,0.8767278433896203,-0.3371595330739301,0.08111872133378806,1.1355167832575352,-0.12211590879264556
B136,0.0,QEXP,0.75,0.25,W,FULLMATCH,LOSS,2,False,0.12,0,QEXP L0.12 w0 d0.25 W g0.75,1.1098607014078914,0.11344875711055558,1.1051762505800322,-0.1734285469054503,False,True,-none-,0.15331427255204866,0.8767278433896203,-0.3371595330739301,0.08111872133378806,1.1355167832575352,-0.12211590879264556
B136,0.0,QEXP,0.75,0.5,D,FULLMATCH,LOSS,1,False,0.12,0,QEXP L0.12 w0 d0.50 D g0.75,1.1098607014078914,0.11553672793862257,1.1648171725600642,-0.14576915948720204,False,True,-none-,0.15331427255204866,0.8767278433896203,-0.3371595330739301,0.08111872133378806,1.1355167832575352,-0.12211590879264556
B136,0.0,QEXP,0.75,0.5,W,FULLMATCH,LOSS,2,False,0.12,0,QEXP L0.12 w0 d0.50 W g0.75,1.1098607014078914,0.1125361789124204,1.1121196504154702,-0.1734285469054504,False,True,-none-,0.15331427255204866,0.8767278433896203,-0.3371595330739301,0.08111872133378806,1.1355167832575352,-0.12211590879264556
B136,0.0,QEXP,0.75,1.0,D,FULLMATCH,LOSS,1,False,0.12,0,QEXP L0.12 w0 d1.00 D g0.75,1.1098607014078914,0.11632399216431777,1.1955262409999639,-0.11810977206895412,False,True,-none-,0.15331427255204866,0.8767278433896203,-0.3371595330739301,0.08111872133378806,1.1355167832575352,-0.12211590879264556
B136,0.0,QEXP,0.75,1.0,W,FULLMATCH,LOSS,2,False,0.12,0,QEXP L0.12 w0 d1.00 W g0.75,1.1098607014078914,0.1105090303850802,1.1061881365140473,-0.17342854690545018,False,True,-none-,0.15331427255204866,0.8767278433896203,-0.3371595330739301,0.08111872133378806,1.1355167832575352,-0.12211590879264556
B136,0.0,QEXP,1.0,0.25,D,FULLMATCH,LOSS,1,False,0.12,0,QEXP L0.12 w0 d0.25 D g1.00,1.1102643305089026,0.1535507089507384,1.1312771362084388,-0.21010121204496235,False,False,DD,0.15331427255204866,0.8767278433896203,-0.3371595330739301,0.08111872133378806,1.1355167832575352,-0.12211590879264556
B136,0.0,QEXP,1.0,0.25,W,FULLMATCH,LOSS,2,False,0.12,0,QEXP L0.12 w0 d0.25 W g1.00,1.1102643305089026,0.1514040759130384,1.1032049001529485,-0.22807488193328251,False,False,DD,0.15331427255204866,0.8767278433896203,-0.3371595330739301,0.08111872133378806,1.1355167832575352,-0.12211590879264556
B136,0.0,QEXP,1.0,0.5,D,FULLMATCH,LOSS,1,False,0.12,0,QEXP L0.12 w0 d0.50 D g1.00,1.1102643305089026,0.1544433993008405,1.163877065598888,-0.19212754215664185,False,True,-none-,0.15331427255204866,0.8767278433896203,-0.3371595330739301,0.08111872133378806,1.1355167832575352,-0.12211590879264556
B136,0.0,QEXP,1.0,0.5,W,FULLMATCH,LOSS,2,False,0.12,0,QEXP L0.12 w0 d0.50 W g1.00,1.1102643305089026,0.15024212383172975,1.1101977251777049,-0.22807488193328262,False,False,DD,0.15331427255204866,0.8767278433896203,-0.3371595330739301,0.08111872133378806,1.1355167832575352,-0.12211590879264556
B136,0.0,QEXP,1.0,1.0,D,FULLMATCH,LOSS,1,False,0.12,0,QEXP L0.12 w0 d1.00 D g1.00,1.1102643305089026,0.1555830131907514,1.1947807359887137,-0.15618020238000074,False,True,-none-,0.15331427255204866,0.8767278433896203,-0.3371595330739301,0.08111872133378806,1.1355167832575352,-0.12211590879264556
B136,0.0,QEXP,1.0,1.0,W,FULLMATCH,LOSS,2,False,0.12,0,QEXP L0.12 w0 d1.00 W g1.00,1.1102643305089026,0.14754613056229693,1.1044713365551038,-0.22807488193328262,False,False,DD,0.15331427255204866,0.8767278433896203,-0.3371595330739301,0.08111872133378806,1.1355167832575352,-0.12211590879264556
B136,0.0,QROLL,0.75,0.25,D,FULLMATCH,LOSS,10,False,0.17,252,QROLL L0.17 w252 d0.25 D g0.75,1.1538990593375666,0.11284133125011375,1.2059501378347424,-0.14389076671140233,False,True,-none-,0.15331427255204866,0.8767278433896203,-0.3371595330739301,0.08111872133378806,1.1355167832575352,-0.12211590879264556
B136,0.0,QROLL,0.75,0.25,W,FULLMATCH,LOSS,5,False,0.17,504,QROLL L0.17 w504 d0.25 W g0.75,1.1514075585950265,0.10989020787762582,1.1549362044432343,-0.15140709435879895,False,True,-none-,0.15331427255204866,0.8767278433896203,-0.3371595330739301,0.08111872133378806,1.1355167832575352,-0.12211590879264556
B136,0.0,QROLL,0.75,0.5,D,FULLMATCH,LOSS,10,False,0.17,252,QROLL L0.17 w252 d0.50 D g0.75,1.182019921710748,0.11101760992178877,1.314413829008298,-0.11392552270790512,True,True,-none-,0.15331427255204866,0.8767278433896203,-0.3371595330739301,0.08111872133378806,1.1355167832575352,-0.12211590879264556
B136,0.0,QROLL,0.75,0.5,W,FULLMATCH,LOSS,4,False,0.17,504,QROLL L0.17 w504 d0.50 W g0.75,1.1789973126195301,0.10518997796908214,1.201564953065592,-0.1293675707868287,False,True,-none-,0.15331427255204866,0.8767278433896203,-0.3371595330739301,0.08111872133378806,1.1355167832575352,-0.12211590879264556
B136,0.0,QROLL,0.75,1.0,D,FULLMATCH,LOSS,4,False,0.17,252,QROLL L0.17 w252 d1.00 D g0.75,1.1553106310294532,0.10626953496367575,1.3972386648303308,-0.09319328257832427,True,False,CAGR,0.15331427255204866,0.8767278433896203,-0.3371595330739301,0.08111872133378806,1.1355167832575352,-0.12211590879264556
B136,0.0,QROLL,0.75,1.0,W,FULLMATCH,LOSS,4,False,0.17,504,QROLL L0.17 w504 d1.00 W g0.75,1.1675418758170792,0.09491992077840106,1.178870319075449,-0.11071355815785933,True,False,CAGR,0.15331427255204866,0.8767278433896203,-0.3371595330739301,0.08111872133378806,1.1355167832575352,-0.12211590879264556
B136,0.0,QROLL,1.0,0.25,D,FULLMATCH,LOSS,10,False,0.17,252,QROLL L0.17 w252 d0.25 D g1.00,1.1543972666334807,0.1510403222405432,1.2044038623447388,-0.18975344748681455,False,True,-none-,0.15331427255204866,0.8767278433896203,-0.3371595330739301,0.08111872133378806,1.1355167832575352,-0.12211590879264556
B136,0.0,QROLL,1.0,0.25,W,FULLMATCH,LOSS,5,False,0.17,504,QROLL L0.17 w504 d0.25 W g1.00,1.1519509695381034,0.1468570060350367,1.1531681519555437,-0.19946575648829212,False,True,-none-,0.15331427255204866,0.8767278433896203,-0.3371595330739301,0.08111872133378806,1.1355167832575352,-0.12211590879264556
B136,0.0,QROLL,1.0,0.5,D,FULLMATCH,LOSS,10,False,0.17,252,QROLL L0.17 w252 d0.50 D g1.00,1.1825830392419021,0.1489454228363496,1.3135472571343425,-0.15063965732054607,False,True,-none-,0.15331427255204866,0.8767278433896203,-0.3371595330739301,0.08111872133378806,1.1355167832575352,-0.12211590879264556
B136,0.0,QROLL,1.0,0.5,W,FULLMATCH,LOSS,4,False,0.17,504,QROLL L0.17 w504 d0.50 W g1.00,1.179660674759506,0.1407156017685227,1.2000715229877998,-0.17079389604554485,False,True,-none-,0.15331427255204866,0.8767278433896203,-0.3371595330739301,0.08111872133378806,1.1355167832575352,-0.12211590879264556
B136,0.0,QROLL,1.0,1.0,D,FULLMATCH,LOSS,4,False,0.17,252,QROLL L0.17 w252 d1.00 D g1.00,1.1557053338149499,0.14270522984792167,1.3972088579115232,-0.12289475149370899,False,True,-none-,0.15331427255204866,0.8767278433896203,-0.3371595330739301,0.08111872133378806,1.1355167832575352,-0.12211590879264556
B136,0.0,QROLL,1.0,1.0,W,FULLMATCH,LOSS,4,False,0.17,504,QROLL L0.17 w504 d1.00 W g1.00,1.1682477979790467,0.1268115133860046,1.1774082139884465,-0.14628299717438165,False,True,-none-,0.15331427255204866,0.8767278433896203,-0.3371595330739301,0.08111872133378806,1.1355167832575352,-0.12211590879264556
B136,10.0,ABS,0.75,0.25,D,FULLMATCH,LOSS,3,True,0.4,0,ABS L0.40 w0 d0.25 D g0.75,1.024109295928452,0.1015091210531811,1.0306439285833533,-0.17384787650246103,False,False,CAGR,0.15331427255204866,0.8767278433896203,-0.3371595330739301,0.07884939392053303,1.105887869727878,-0.12240985403190019
B136,10.0,ABS,0.75,0.25,W,FULLMATCH,LOSS,3,True,0.3,0,ABS L0.30 w0 d0.25 W g0.75,1.0253227540394985,0.10366815550488107,1.0195770443552068,-0.17467426123018426,False,False,CAGR,0.15331427255204866,0.8767278433896203,-0.3371595330739301,0.07884939392053303,1.105887869727878,-0.12240985403190019
B136,10.0,ABS,0.75,0.5,D,FULLMATCH,LOSS,3,True,0.4,0,ABS L0.40 w0 d0.50 D g0.75,0.9979373613828114,0.0979908554945288,1.0377566576002688,-0.1712814626747492,False,False,CAGR,0.15331427255204866,0.8767278433896203,-0.3371595330739301,0.07884939392053303,1.105887869727878,-0.12240985403190019
B136,10.0,ABS,0.75,0.5,W,FULLMATCH,LOSS,3,True,0.3,0,ABS L0.30 w0 d0.50 W g0.75,1.0092451523728008,0.10240590536716776,1.0229319635433023,-0.17467426123018404,False,False,CAGR,0.15331427255204866,0.8767278433896203,-0.3371595330739301,0.07884939392053303,1.105887869727878,-0.12240985403190019
B136,10.0,ABS,0.75,1.0,D,FULLMATCH,LOSS,3,True,0.4,0,ABS L0.40 w0 d1.00 D g0.75,0.8859582550808028,0.09046084931122111,0.997733001596623,-0.17843682139375605,False,False,CAGR,0.15331427255204866,0.8767278433896203,-0.3371595330739301,0.07884939392053303,1.105887869727878,-0.12240985403190019
B136,10.0,ABS,0.75,1.0,W,FULLMATCH,LOSS,3,True,0.3,0,ABS L0.30 w0 d1.00 W g0.75,0.9527143414555772,0.09967147987626523,1.0100902675365413,-0.17467426123018437,False,False,CAGR,0.15331427255204866,0.8767278433896203,-0.3371595330739301,0.07884939392053303,1.105887869727878,-0.12240985403190019
B136,10.0,ABS,1.0,0.25,D,FULLMATCH,LOSS,3,True,0.4,0,ABS L0.40 w0 d0.25 D g1.00,1.0255587131736732,0.1352229230778368,1.0300548871838897,-0.2266682218996312,False,False,DD,0.15331427255204866,0.8767278433896203,-0.3371595330739301,0.07884939392053303,1.105887869727878,-0.12240985403190019
B136,10.0,ABS,1.0,0.25,W,FULLMATCH,LOSS,3,True,0.3,0,ABS L0.30 w0 d0.25 W g1.00,1.0266661517640399,0.13806091975204637,1.018551063799981,-0.2296260910937653,False,False,DD,0.15331427255204866,0.8767278433896203,-0.3371595330739301,0.07884939392053303,1.105887869727878,-0.12240985403190019
B136,10.0,ABS,1.0,0.5,D,FULLMATCH,LOSS,3,True,0.4,0,ABS L0.40 w0 d0.50 D g1.00,0.9995262937689579,0.13056081743543446,1.037531741776046,-0.22323052674233967,False,False,DD,0.15331427255204866,0.8767278433896203,-0.3371595330739301,0.07884939392053303,1.105887869727878,-0.12240985403190019
B136,10.0,ABS,1.0,0.5,W,FULLMATCH,LOSS,3,True,0.3,0,ABS L0.30 w0 d0.50 W g1.00,1.0106671855604048,0.1364221393438707,1.0219557909787464,-0.2296260910937653,False,False,DD,0.15331427255204866,0.8767278433896203,-0.3371595330739301,0.07884939392053303,1.105887869727878,-0.12240985403190019
B136,10.0,ABS,1.0,1.0,D,FULLMATCH,LOSS,3,True,0.4,0,ABS L0.40 w0 d1.00 D g1.00,0.8875367946477739,0.12031328096859206,0.9974867553404464,-0.23239228338012063,False,False,DD,0.15331427255204866,0.8767278433896203,-0.3371595330739301,0.07884939392053303,1.105887869727878,-0.12240985403190019
B136,10.0,ABS,1.0,1.0,W,FULLMATCH,LOSS,3,True,0.3,0,ABS L0.30 w0 d1.00 W g1.00,0.9542615495758756,0.13275872410641587,1.009298680842133,-0.22962609109376553,False,False,DD,0.15331427255204866,0.8767278433896203,-0.3371595330739301,0.07884939392053303,1.105887869727878,-0.12240985403190019
B136,10.0,QEXP,0.75,0.25,D,FULLMATCH,LOSS,1,False,0.12,0,QEXP L0.12 w0 d0.25 D g0.75,1.0337701510179427,0.10542998218610511,1.0470713402425262,-0.16243236023807606,False,True,-none-,0.15331427255204866,0.8767278433896203,-0.3371595330739301,0.07884939392053303,1.105887869727878,-0.12240985403190019
B136,10.0,QEXP,0.75,0.25,W,FULLMATCH,LOSS,2,False,0.12,0,QEXP L0.12 w0 d0.25 W g0.75,1.0337701510179427,0.10404724188584935,1.0218327371887113,-0.17467426123018437,False,False,CAGR,0.15331427255204866,0.8767278433896203,-0.3371595330739301,0.07884939392053303,1.105887869727878,-0.12240985403190019
B136,10.0,QEXP,0.75,0.5,D,FULLMATCH,LOSS,1,False,0.12,0,QEXP L0.12 w0 d0.50 D g0.75,1.0337701510179427,0.10588653683617477,1.076169024064727,-0.14814443279601008,False,True,-none-,0.15331427255204866,0.8767278433896203,-0.3371595330739301,0.07884939392053303,1.105887869727878,-0.12240985403190019
B136,10.0,QEXP,0.75,0.5,W,FULLMATCH,LOSS,2,False,0.12,0,QEXP L0.12 w0 d0.50 W g0.75,1.0337701510179427,0.10316741531628892,1.0278402868211087,-0.17467426123018437,False,False,CAGR,0.15331427255204866,0.8767278433896203,-0.3371595330739301,0.07884939392053303,1.105887869727878,-0.12240985403190019
B136,10.0,QEXP,0.75,1.0,D,FULLMATCH,LOSS,1,False,0.12,0,QEXP L0.12 w0 d1.00 D g0.75,1.0337701510179427,0.10646116184201015,1.1033633481575185,-0.12009927740637039,False,True,-none-,0.15331427255204866,0.8767278433896203,-0.3371595330739301,0.07884939392053303,1.105887869727878,-0.12240985403190019
B136,10.0,QEXP,0.75,1.0,W,FULLMATCH,LOSS,2,False,0.12,0,QEXP L0.12 w0 d1.00 W g0.75,1.0337701510179427,0.1012075385153881,1.0215530236505344,-0.17467426123018426,False,False,CAGR,0.15331427255204866,0.8767278433896203,-0.3371595330739301,0.07884939392053303,1.105887869727878,-0.12240985403190019
B136,10.0,QEXP,1.0,0.25,D,FULLMATCH,LOSS,1,False,0.12,0,QEXP L0.12 w0 d0.25 D g1.00,1.0350278985937884,0.14052538565264938,1.0465672878958276,-0.21239919118387562,False,False,DD,0.15331427255204866,0.8767278433896203,-0.3371595330739301,0.07884939392053303,1.105887869727878,-0.12240985403190019
B136,10.0,QEXP,1.0,0.25,W,FULLMATCH,LOSS,2,False,0.12,0,QEXP L0.12 w0 d0.25 W g1.00,1.0350278985937884,0.13857858707340975,1.0208197601670006,-0.2296260910937652,False,False,DD,0.15331427255204866,0.8767278433896203,-0.3371595330739301,0.07884939392053303,1.105887869727878,-0.12240985403190019
B136,10.0,QEXP,1.0,0.5,D,FULLMATCH,LOSS,1,False,0.12,0,QEXP L0.12 w0 d0.50 D g1.00,1.0350278985937884,0.14126631678996482,1.076095623281456,-0.19417205074707777,False,True,-none-,0.15331427255204866,0.8767278433896203,-0.3371595330739301,0.07884939392053303,1.105887869727878,-0.12240985403190019
B136,10.0,QEXP,1.0,0.5,W,FULLMATCH,LOSS,2,False,0.12,0,QEXP L0.12 w0 d0.50 W g1.00,1.0350278985937884,0.13746370396714447,1.026889676229725,-0.2296260910937653,False,False,DD,0.15331427255204866,0.8767278433896203,-0.3371595330739301,0.07884939392053303,1.105887869727878,-0.12240985403190019
B136,10.0,QEXP,1.0,1.0,D,FULLMATCH,LOSS,1,False,0.12,0,QEXP L0.12 w0 d1.00 D g1.00,1.0350278985937884,0.1421096641376718,1.1034467158777195,-0.15871801040039024,False,True,-none-,0.15331427255204866,0.8767278433896203,-0.3371595330739301,0.07884939392053303,1.105887869727878,-0.12240985403190019
B136,10.0,QEXP,1.0,1.0,W,FULLMATCH,LOSS,2,False,0.12,0,QEXP L0.12 w0 d1.00 W g1.00,1.0350278985937884,0.1348660219553206,1.0208095508159107,-0.22962609109376508,False,False,DD,0.15331427255204866,0.8767278433896203,-0.3371595330739301,0.07884939392053303,1.105887869727878,-0.12240985403190019
B136,10.0,QROLL,0.75,0.25,D,FULLMATCH,LOSS,9,False,0.17,252,QROLL L0.17 w252 d0.25 D g0.75,1.0620584103350528,0.10241165725245449,1.1037583061766203,-0.14645524808440158,False,False,CAGR,0.15331427255204866,0.8767278433896203,-0.3371595330739301,0.07884939392053303,1.105887869727878,-0.12240985403190019
B136,10.0,QROLL,0.75,0.25,W,FULLMATCH,LOSS,4,False,0.17,504,QROLL L0.17 w504 d0.25 W g0.75,1.0708192200011062,0.10072289133158008,1.0667909789036252,-0.1539422257602442,False,False,CAGR,0.15331427255204866,0.8767278433896203,-0.3371595330739301,0.07884939392053303,1.105887869727878,-0.12240985403190019
B136,10.0,QROLL,0.75,0.5,D,FULLMATCH,LOSS,8,False,0.17,252,QROLL L0.17 w252 d0.50 D g0.75,1.073939142514323,0.09959810851007056,1.189667249245215,-0.11572569117178344,False,False,CAGR,0.15331427255204866,0.8767278433896203,-0.3371595330739301,0.07884939392053303,1.105887869727878,-0.12240985403190019
B136,10.0,QROLL,0.75,0.5,W,FULLMATCH,LOSS,4,False,0.17,504,QROLL L0.17 w504 d0.50 W g0.75,1.0946809522781822,0.09628811456218833,1.1080749043091018,-0.13112700838713065,False,False,CAGR,0.15331427255204866,0.8767278433896203,-0.3371595330739301,0.07884939392053303,1.105887869727878,-0.12240985403190019
B136,10.0,QROLL,0.75,1.0,D,FULLMATCH,LOSS,2,False,0.07,2016,QROLL L0.07 w2016 d1.00 D g0.75,1.0337701510179427,0.09583708363582244,1.0415540093263544,-0.14600033859451422,False,False,CAGR,0.15331427255204866,0.8767278433896203,-0.3371595330739301,0.07884939392053303,1.105887869727878,-0.12240985403190019
B136,10.0,QROLL,0.75,1.0,W,FULLMATCH,LOSS,4,False,0.17,504,QROLL L0.17 w504 d1.00 W g0.75,1.0800879956946634,0.08654556905929445,1.0824751284059473,-0.11661451717423221,False,False,CAGR,0.15331427255204866,0.8767278433896203,-0.3371595330739301,0.07884939392053303,1.105887869727878,-0.12240985403190019
B136,10.0,QROLL,1.0,0.25,D,FULLMATCH,LOSS,9,False,0.17,252,QROLL L0.17 w252 d0.25 D g1.00,1.0634151798853526,0.13679156178882446,1.1031624613634705,-0.1917013551358263,False,True,-none-,0.15331427255204866,0.8767278433896203,-0.3371595330739301,0.07884939392053303,1.105887869727878,-0.12240985403190019
B136,10.0,QROLL,1.0,0.25,W,FULLMATCH,LOSS,4,False,0.17,504,QROLL L0.17 w504 d0.25 W g1.00,1.0722159151518162,0.1343574304722137,1.0659581870793686,-0.2013787465832424,False,True,-none-,0.15331427255204866,0.8767278433896203,-0.3371595330739301,0.07884939392053303,1.105887869727878,-0.12240985403190019
B136,10.0,QROLL,1.0,0.5,D,FULLMATCH,LOSS,8,False,0.17,252,QROLL L0.17 w252 d0.50 D g1.00,1.0753470013510964,0.13333131902246897,1.189713690879603,-0.15193690691897155,False,True,-none-,0.15331427255204866,0.8767278433896203,-0.3371595330739301,0.07884939392053303,1.105887869727878,-0.12240985403190019
B136,10.0,QROLL,1.0,0.5,W,FULLMATCH,LOSS,4,False,0.17,504,QROLL L0.17 w504 d0.50 W g1.00,1.096184301398245,0.1285877251097658,1.107490829449706,-0.1720443777225893,False,True,-none-,0.15331427255204866,0.8767278433896203,-0.3371595330739301,0.07884939392053303,1.105887869727878,-0.12240985403190019
B136,10.0,QROLL,1.0,1.0,D,FULLMATCH,LOSS,2,False,0.07,2016,QROLL L0.07 w2016 d1.00 D g1.00,1.0350278985937884,0.12768162779654113,1.041717391560219,-0.19127584252025565,False,True,-none-,0.15331427255204866,0.8767278433896203,-0.3371595330739301,0.07884939392053303,1.105887869727878,-0.12240985403190019
B136,10.0,QROLL,1.0,1.0,W,FULLMATCH,LOSS,4,False,0.17,504,QROLL L0.17 w504 d1.00 W g1.00,1.0815663511266165,0.11542559907162508,1.081816744688055,-0.15415470244087026,False,True,-none-,0.15331427255204866,0.8767278433896203,-0.3371595330739301,0.07884939392053303,1.105887869727878,-0.12240985403190019
B136,25.0,ABS,0.75,0.25,D,FULLMATCH,LOSS,3,True,0.4,0,ABS L0.40 w0 d0.25 D g0.75,0.8969138902825774,0.08710454023413883,0.8962145051056404,-0.1791897287192652,False,False,H2+CAGR,0.15331427255204866,0.8767278433896203,-0.3371595330739301,0.07545408045393409,1.0614011988341219,-0.12285070124478226
B136,25.0,ABS,0.75,0.25,W,FULLMATCH,LOSS,3,True,0.3,0,ABS L0.30 w0 d0.25 W g0.75,0.906995738426039,0.08975458567937045,0.894413191736474,-0.17654109600276013,False,False,H2+CAGR,0.15331427255204866,0.8767278433896203,-0.3371595330739301,0.07545408045393409,1.0614011988341219,-0.12285070124478226
B136,25.0,ABS,0.75,0.5,D,FULLMATCH,LOSS,3,True,0.4,0,ABS L0.40 w0 d0.50 D g0.75,0.8583225735084076,0.08319275380736668,0.8929299414938764,-0.17792160813374291,False,False,H2+CAGR,0.15331427255204866,0.8767278433896203,-0.3371595330739301,0.07545408045393409,1.0614011988341219,-0.12285070124478226
B136,25.0,ABS,0.75,0.5,W,FULLMATCH,LOSS,3,True,0.3,0,ABS L0.30 w0 d0.50 W g0.75,0.8875614807080571,0.08858575891465836,0.8965217615628875,-0.17654109600276024,False,False,H2+CAGR,0.15331427255204866,0.8767278433896203,-0.3371595330739301,0.07545408045393409,1.0614011988341219,-0.12285070124478226
B136,25.0,ABS,0.75,1.0,D,FULLMATCH,LOSS,3,True,0.4,0,ABS L0.40 w0 d1.00 D g0.75,0.7265351134142141,0.07489049771047429,0.8381433118421268,-0.19193923370864718,False,False,H1+H2+OOS+CAGR,0.15331427255204866,0.8767278433896203,-0.3371595330739301,0.07545408045393409,1.0614011988341219,-0.12285070124478226
B136,25.0,ABS,0.75,1.0,W,FULLMATCH,LOSS,3,True,0.3,0,ABS L0.30 w0 d1.00 W g0.75,0.8266244746273198,0.0860401640910875,0.8835842540313372,-0.17654109600276036,False,False,H2+CAGR,0.15331427255204866,0.8767278433896203,-0.3371595330739301,0.07545408045393409,1.0614011988341219,-0.12285070124478226
B136,25.0,ABS,1.0,0.25,D,FULLMATCH,LOSS,3,True,0.4,0,ABS L0.40 w0 d0.25 D g1.00,0.8996644229281234,0.11564008011243487,0.8969997907926422,-0.23337069746466332,False,False,H2+DD,0.15331427255204866,0.8767278433896203,-0.3371595330739301,0.07545408045393409,1.0614011988341219,-0.12285070124478226
B136,25.0,ABS,1.0,0.25,W,FULLMATCH,LOSS,3,True,0.3,0,ABS L0.30 w0 d0.25 W g1.00,0.9096374164504164,0.11914422013182357,0.8948309620658192,-0.23195001599466036,False,False,H2+DD,0.15331427255204866,0.8767278433896203,-0.3371595330739301,0.07545408045393409,1.0614011988341219,-0.12285070124478226
B136,25.0,ABS,1.0,0.5,D,FULLMATCH,LOSS,3,True,0.4,0,ABS L0.40 w0 d0.50 D g1.00,0.8612095092541101,0.11045240613909213,0.8940233021547476,-0.2315764892663058,False,False,H2+DD,0.15331427255204866,0.8767278433896203,-0.3371595330739301,0.07545408045393409,1.0614011988341219,-0.12285070124478226
