panel,family,thr,depth,bps,on_share_allreb,on_share,on_share_oos,n_on,n_on_oos,maxabs_dret,maxabs_dret_oos,CAGR,Sharpe,MaxDD,H1,H2,Sharpe_IS,Sharpe_OOS,CAGR_OOS,MaxDD_OOS,dSharpe,fail4a,fail4b,pass4a,pass4b,inert_never,inert_never_191,inert_behav,inert_oos,window_only
U56,DDCTL,0.25,1.0,10,0.0,0.0,0.0,0,0,0.0,0.0,0.1285810585333893,1.107524106116132,-0.18207063572861182,1.1098606510003914,1.1116812389018036,1.0163842999145696,1.17749120356185,0.1448677868155137,-0.18207063572861204,0.0,DD,-,False,True,True,True,True,True,False
U56,DDCTL,0.25,1.0,25,0.0,0.0,0.0,0,0,0.0,0.0,0.11269963450078424,0.9845122616335202,-0.18334972497388913,0.9767541930072665,0.9966005440903012,0.8829744061547936,1.0617574699026995,0.12892455052135476,-0.18334972497388902,0.0,DD,-,False,True,True,True,True,True,False
U56,BUDGET,0.05,skip,10,0.882051282051282,0.9315960912052117,0.9326732673267327,858,471,0.06893826534734931,0.06893826534734931,0.10560728550675402,0.8631551444628008,-0.2012165780196895,1.006694269910329,0.7733813689246795,0.8861502650742938,0.8599881549966252,0.11606583832623496,-0.2012165780196894,-0.24436896165333122,DD,"H2,OOS,CAGR",False,False,False,False,False,False,False
U56,BUDGET,0.05,skip,25,0.882051282051282,0.9315960912052117,0.9326732673267327,858,471,0.06789175763960864,0.06789175763960864,0.1032174353293338,0.845701657684533,-0.20121657801968929,0.9844377406268372,0.7591813610204665,0.8659810095227226,0.844070598410428,0.11364794998952599,-0.2012165780196895,-0.13881060394898725,DD,"H2,OOS,CAGR",False,False,False,False,False,False,False
U56,BUDGET,0.05,half,10,0.882051282051282,0.9315960912052117,0.9326732673267327,858,471,0.03443051958090054,0.03443051958090054,0.1324951540031245,1.1207620354422536,-0.1817376590248807,1.1151292532543553,1.1324967719290708,1.0089538056891447,1.205724567563907,0.15184101094428026,-0.18173765902488082,0.013237929326121556,DD,-,False,True,False,False,False,False,False
U56,BUDGET,0.05,half,25,0.882051282051282,0.9315960912052117,0.9326732673267327,858,471,0.033901921687943946,0.033901921687943946,0.12190759404808071,1.0405604429951418,-0.18250344185802247,1.028276993972517,1.0574296862126824,0.9218249434271844,1.1302911533631972,0.14116016660099606,-0.18250344185802225,0.056048181361621596,DD,-,False,True,False,False,False,False,False
U56,BUDGET,0.1,skip,10,0.7046153846153846,0.744842562432139,0.7485148514851485,686,378,0.09994426155893307,0.09994426155893307,0.11387110059437933,0.9057752758424478,-0.25723903902751033,1.0345668350266832,0.823138609987947,0.9220895593086332,0.9050493379836614,0.12459336834679702,-0.257239039027511,-0.2017488302736843,DD,"H2,DD",False,False,False,False,False,False,False
U56,BUDGET,0.1,skip,25,0.7046153846153846,0.744842562432139,0.7485148514851485,686,378,0.0988977538511924,0.0988977538511924,0.10834313380240279,0.8665150808948945,-0.2582138898660271,0.9879949995263707,0.788639290784826,0.8755082740880968,0.8700704160475223,0.11911169336131855,-0.2582138898660272,-0.11799718073862575,DD,"H2,OOS,DD",False,False,False,False,False,False,False
U56,BUDGET,0.1,half,10,0.7046153846153846,0.744842562432139,0.7485148514851485,686,378,0.03443479111630939,0.03443479111630939,0.12963566111719982,1.0988748715134848,-0.18174635207724033,1.0918881213205416,1.1115741651311846,0.9877011634895222,1.1833034368284043,0.14869588591828342,-0.18174635207724055,-0.008649234602647216,DD,-,False,True,False,False,False,False,False
U56,BUDGET,0.1,half,25,0.7046153846153846,0.744842562432139,0.7485148514851485,686,378,0.03390624290380095,0.03390624290380095,0.11842105311091977,1.0136440791576256,-0.18251223156297103,0.9992463777926159,1.032085873022491,0.8947156254584475,1.1034331216027609,0.13741747260368498,-0.18251223156297125,0.02913181752410532,DD,-,False,True,False,False,False,False,False
U56,BUDGET,0.2,skip,10,0.3384615384615385,0.3572204125950054,0.35247524752475246,329,178,0.09252800507275177,0.09252800507275177,0.12257505008549385,0.9952743758805006,-0.21774856386070274,1.013321517979207,0.9919331751948501,0.9024638693525895,1.065740460580613,0.14245902425682422,-0.21774856386070263,-0.11224973023563145,DD,DD,False,False,False,False,False,False,False
U56,BUDGET,0.2,skip,25,0.3384615384615385,0.3572204125950054,0.35247524752475246,329,178,0.0914814973650111,0.0914814973650111,0.11215743685388357,0.9200898697391846,-0.2189266483980311,0.9271949987046169,0.9246216120712484,0.8165663002823386,0.9974590043983166,0.13207874355107974,-0.21892664839803122,-0.06442239189433563,DD,"H1,DD",False,False,False,False,False,False,False
U56,BUDGET,0.2,half,10,0.3384615384615385,0.3572204125950054,0.35247524752475246,329,178,0.034573083553236524,0.034573083553236524,0.12761108591115922,1.085382475309378,-0.181004468674413,1.072366335048189,1.103127926181917,0.9712175352713764,1.1719877429972114,0.1467134498249536,-0.18100446867441344,-0.02214163080675413,DD,-,False,True,False,False,False,False,False
U56,BUDGET,0.2,half,25,0.3384615384615385,0.3572204125950054,0.35247524752475246,329,178,0.034047639364006475,0.034047639364006475,0.1144092792096123,0.9847502984022652,-0.181766232006766,0.9625214349095448,1.0096677605716855,0.8613042588113072,1.07779320702871,0.1334602827005349,-0.18176623200676578,0.00023803676874500912,DD,-,False,True,False,False,False,False,False
U56,BUDGET,0.3,skip,10,0.052307692307692305,0.05537459283387622,0.04356435643564356,51,22,0.05900225011199357,0.05900225011199357,0.12522582885429934,1.04937208138863,-0.20761912663835103,1.0464147513076147,1.058746689442012,0.9506393936522161,1.1245501949106944,0.14292367987283439,-0.20761912663835103,-0.05815202472750203,DD,DD,False,False,False,False,False,False,False
U56,BUDGET,0.3,skip,25,0.052307692307692305,0.05537459283387622,0.04356435643564356,51,22,0.05795574240425289,0.05795574240425289,0.11038181540874792,0.9381124651673246,-0.20932147042744476,0.9251620764938637,0.9551907811971435,0.8299897477397055,1.019720530481883,0.12793817557405385,-0.2093214704274451,-0.04639979646619563,DD,"H1,DD",False,False,False,False,False,False,False
U56,BUDGET,0.3,half,10,0.052307692307692305,0.05537459283387622,0.04356435643564356,51,22,0.02912115269089814,0.02912115269089814,0.12683475807557776,1.0820425682931634,-0.18182185200541146,1.080612739643031,1.0894109071564215,0.9859708805870165,1.1555477285610993,0.1436391269726356,-0.18182185200541123,-0.025481537822968692,DD,-,False,True,False,False,False,False,False
U56,BUDGET,0.3,half,25,0.052307692307692305,0.05537459283387622,0.04356435643564356,51,22,0.028586777690898145,0.028586777690898145,0.11147958858562634,0.964448245363269,-0.18282139462982927,0.9534765035217991,0.9792904622023532,0.8590011716605075,1.0444831406257564,0.12816692544124453,-0.18282139462982894,-0.020064016270251228,DD,H1,False,False,False,False,False,False,False
U56,BUDGET,0.5,skip,10,0.0041025641025641026,0.004343105320304018,0.005940594059405941,4,3,0.05900225011199357,0.05900225011199357,0.12622017546999031,1.0677364008377446,-0.20899338001140788,1.1183419097611744,1.0350548546672493,1.0256890231109577,1.1025718182754574,0.13948545828472958,-0.20899338001140866,-0.039787705278387486,DD,DD,False,False,False,False,False,False,False
U56,BUDGET,0.5,skip,25,0.0041025641025641026,0.004343105320304018,0.005940594059405941,4,3,0.05795574240425289,0.05795574240425289,0.1104735130127501,0.9481741226070461,-0.21123980634335604,0.9854817070875903,0.9254446818847825,0.8925416228490088,0.9920572122811252,0.12379132931476944,-0.21123980634335593,-0.03633813902647409,DD,DD,False,False,False,False,False,False,False
U56,BUDGET,0.5,half,10,0.0041025641025641026,0.004343105320304018,0.005940594059405941,4,3,0.02912115269089814,0.02912115269089814,0.1274546142124291,1.0914206833840763,-0.18182185200541123,1.1137839087762567,1.0796365769452274,1.0206652397196654,1.146431118097525,0.14233444229585324,-0.18182185200541168,-0.016103422732055783,DD,-,False,True,False,False,False,False,False
U56,BUDGET,0.5,half,25,0.0041025641025641026,0.004343105320304018,0.005940594059405941,4,3,0.028586777690898145,0.028586777690898145,0.11164068701225438,0.9696634000197545,-0.18283878617339144,0.9807539862216349,0.9666006162408508,0.8873383705538092,1.0326339707945327,0.12651553949526195,-0.18283878617339133,-0.014848861613765751,DD,-,False,True,False,False,False,False,False
U56,SLEEVE,50.0,0.5,10,0.28102564102564104,0.26384364820846906,0.24554455445544554,243,124,0.026653729643621872,0.026653729643621872,0.10267228681472407,1.0107109820721853,-0.14065435795112124,0.9566281779070016,1.06263623224906,0.8730049801559089,1.1139847727415022,0.12080773607693174,-0.1406543579511209,-0.09681312404394671,DD,CAGR,False,False,False,False,False,False,False
U56,SLEEVE,50.0,0.5,25,0.28102564102564104,0.26384364820846906,0.24554455445544554,243,124,0.026653729643621872,0.026653729643621872,0.08065690053920305,0.8124243313679098,-0.14234294741077225,0.7310344941162682,0.8864078194697204,0.6444108596903987,0.9370093865046778,0.09968204843199491,-0.1423429474107717,-0.17208793026561042,DD,"H1,CAGR",False,False,False,False,False,False,False
U56,SLEEVE,50.0,1.0,10,0.28102564102564104,0.26384364820846906,0.24554455445544554,243,124,0.052570393169190245,0.052570393169190245,0.0755557379244034,0.7628868735030483,-0.15358930215768007,0.630573288772159,0.8830479461063651,0.5640631355104313,0.9150201770626408,0.09573462512112796,-0.15358930215767963,-0.34463723261308377,"H1,DD","H1,CAGR",False,False,False,False,False,False,False
U56,SLEEVE,50.0,1.0,25,0.28102564102564104,0.26384364820846906,0.24554455445544554,243,124,0.052570393169190245,0.052570393169190245,0.047378470814660956,0.5022565474040107,-0.20509802776369424,0.3348209675800832,0.6531425251675144,0.2642541953016119,0.6840399867324705,0.06937939078960564,-0.2050980277636938,-0.4822557142295095,"H1,H2,DD","H1,H2,OOS,DD,CAGR",False,False,False,False,False,False,False
U56,SLEEVE,100.0,0.5,10,0.2235897435897436,0.20412595005428882,0.2,188,101,0.026653729643621872,0.026653729643621872,0.11676121666526051,1.0978923469700468,-0.1450541162564326,1.0845401201944844,1.1145690062931537,0.9790857348589471,1.1882346418878356,0.13395490434258495,-0.14505411625643316,-0.009631759146085273,DD,-,False,True,False,False,False,False,False
U56,SLEEVE,100.0,0.5,25,0.2235897435897436,0.20412595005428882,0.2,188,101,0.026653729643621872,0.026653729643621872,0.09835591655704534,0.9402438444413883,-0.1638802771742387,0.9112704981071604,0.9697102452815368,0.8019242904444109,1.044497009015737,0.11607094648355032,-0.1638802771742397,-0.044268417192131926,DD,"H1,CAGR",False,False,False,False,False,False,False
U56,SLEEVE,100.0,1.0,10,0.2235897435897436,0.20412595005428882,0.2,188,101,0.052570393169190245,0.052570393169190245,0.10385050174736721,0.9786557098192125,-0.1855631628320472,0.9389517130426785,1.0168221964489597,0.8240664512505234,1.0978046210116548,0.12208028885665856,-0.1855631628320461,-0.1288683962969196,DD,"H1,CAGR",False,False,False,False,False,False,False
U56,SLEEVE,100.0,1.0,25,0.2235897435897436,0.20412595005428882,0.2,188,101,0.052570393169190245,0.052570393169190245,0.08276810346931862,0.7965522884415165,-0.2107124013933791,0.7392881613968917,0.8499675340094224,0.6184379837678818,0.9334560762625055,0.1021014329599832,-0.2107124013933802,-0.18795997319200375,DD,"H1,DD,CAGR",False,False,False,False,False,False,False
U56,SLEEVE,200.0,0.5,10,0.17743589743589744,0.1737242128121607,0.1702970297029703,160,86,0.026653729643621872,0.026653729643621872,0.12380866812536429,1.1245873593495643,-0.14065435795112136,1.0828791867400123,1.1658074674514471,0.9815247508192272,1.2332907487079043,0.14375452064727412,-0.14065435795112113,0.017063253233432274,DD,-,False,True,False,False,False,False,False
U56,SLEEVE,200.0,0.5,25,0.17743589743589744,0.1737242128121607,0.1702970297029703,160,86,0.026653729643621872,0.026653729643621872,0.10630954686592009,0.9805733154597396,-0.1423429474107718,0.9276290597967844,1.030904552608578,0.8240822037238875,1.0989121167334832,0.12634109177297925,-0.14234294741077225,-0.003938946173780655,DD,"H1,CAGR",False,False,False,False,False,False,False
U56,SLEEVE,200.0,1.0,10,0.17743589743589744,0.1737242128121607,0.1702970297029703,160,86,0.052570393169190245,0.052570393169190245,0.11828055599608889,1.0663550814831322,-0.13493997448384687,0.9753806752112635,1.150698221995442,0.8683107555962298,1.219185463770971,0.14197373721103212,-0.11952826902489744,-0.04116902463299987,-,-,True,True,False,False,False,False,False
U56,SLEEVE,200.0,1.0,25,0.17743589743589744,0.1737242128121607,0.1702970297029703,160,86,0.052570393169190245,0.052570393169190245,0.09901477026846273,0.9086478600073432,-0.14282175478007775,0.8078128636981313,1.0013612313074518,0.6974948787471483,1.071302295755749,0.12293475925345376,-0.13950721302859315,-0.07586440162617702,DD,"H1,CAGR",False,False,False,False,False,False,False
U56,SLEEVE,300.0,0.5,10,0.1282051282051282,0.13572204125950055,0.14257425742574256,125,72,0.017065666436824566,0.01036277063832799,0.1235897711073004,1.09890480678905,-0.18207063572861182,1.0673555738866973,1.1331808738388995,0.9647627641543081,1.199423238159442,0.14485403363461047,-0.1820706357286116,-0.008619299327082164,DD,-,False,True,False,False,False,False,False
U56,SLEEVE,300.0,0.5,25,0.1282051282051282,0.13572204125950055,0.14257425742574256,125,72,0.016414410791438055,0.010369068505197906,0.1068011365075503,0.9640420646489181,-0.18334972497388935,0.9190493020557842,1.008562583191501,0.8148870485525234,1.0747219900246985,0.1280401513764513,-0.18334972497388924,-0.020470196984602174,DD,H1,False,False,False,False,False,False,False
U56,SLEEVE,300.0,1.0,10,0.1282051282051282,0.13572204125950055,0.14257425742574256,125,72,0.034115503303906815,0.020616402255878602,0.11806597516807926,1.0438390183755986,-0.18207063572861193,0.9605238566520691,1.1209172851570026,0.8503880255878014,1.1872218263701635,0.14441823983288504,-0.1820706357286117,-0.0636850877405335,DD,-,False,True,False,False,False,False,False
U56,SLEEVE,300.0,1.0,25,0.1282051282051282,0.13572204125950055,0.14257425742574256,125,72,0.0327892476585203,0.02070525367057283,0.10029156315069732,0.9017022289703224,-0.18334972497388935,0.8046187427481879,0.9894004094662809,0.6922516353145819,1.056064525749524,0.12665614637422573,-0.18334972497388913,-0.08281003266319786,DD,"H1,CAGR",False,False,False,False,False,False,False
U56,SLEEVE,400.0,0.5,10,0.09128205128205129,0.09663409337676439,0.12079207920792079,89,61,0.013114457672663149,0.01036277063832799,0.1273811655372783,1.1159076535884467,-0.18207063572861182,1.0908221352793956,1.1435182791074057,0.9935616434716283,1.2087528059517625,0.14664278003973674,-0.18207063572861193,0.008383547472314623,DD,-,False,True,False,False,False,False,False
U56,SLEEVE,400.0,0.5,25,0.09128205128205129,0.09663409337676439,0.12079207920792079,89,61,0.013167951802762826,0.010369068505197906,0.11077785467071122,0.9847033612828364,-0.18334972497388913,0.9454643651611702,1.023673092028913,0.8468715972222428,1.0885102722624673,0.13035140456506067,-0.18334972497388924,0.00019109964931618428,DD,H1,False,False,False,False,False,False,False
U56,SLEEVE,400.0,1.0,10,0.09128205128205129,0.09663409337676439,0.12079207920792079,89,61,0.026227986553549975,0.020616402255878602,0.12583531945094784,1.0947230224733095,-0.1820706357286117,1.0425321638056215,1.1453797214878774,0.9421824140381013,1.2097157870611115,0.14806900039789173,-0.18207063572861226,-0.012801083642822508,DD,-,False,True,False,False,False,False,False
U56,SLEEVE,400.0,1.0,25,0.09128205128205129,0.09663409337676439,0.12079207920792079,89,61,0.026333581626084852,0.02070525367057283,0.10845374720695333,0.957986389697246,-0.18334972497388913,0.8875552182494407,1.023467449384663,0.7851201931860553,1.0875457682377268,0.13138986921373919,-0.1833497249738888,-0.026525871936274203,DD,H1,False,False,False,False,False,False,False
BROAD136,DDCTL,0.03,0.5,10,0.38564102564102565,0.40825190010857765,0.4495049504950495,376,227,0.037756280995589794,0.037756280995589794,0.08625792708458757,0.8031394298438755,-0.16057674032639757,1.0528901078378496,0.5713082818383951,0.9714339295200706,0.6725913242864056,0.07239569766736298,-0.16057674032639735,-0.14619289430144045,-,"H2,OOS,CAGR",True,False,False,False,False,False,False
BROAD136,DDCTL,0.03,0.5,25,0.38564102564102565,0.40825190010857765,0.4495049504950495,376,227,0.037756280995589794,0.037756280995589794,0.0659792653255713,0.6326801847699424,-0.16174934559476328,0.8765427925607258,0.40596931313069323,0.797358279564751,0.5047576598039473,0.05215801184126789,-0.16174934559476317,-0.17062613223488643,H2,"H1,H2,OOS,CAGR",False,False,False,False,False,False,False
BROAD136,DDCTL,0.03,1.0,10,0.38564102564102565,0.40825190010857765,0.4495049504950495,376,227,0.07305367192932172,0.07305367192932172,0.04048000657400075,0.4507059444329261,-0.18906386340113412,0.788275656366574,0.12520191129242902,0.70241243650398,0.2518468426084477,0.020498733070738462,-0.18906386340113457,-0.4986263797123899,H2,"H1,H2,OOS,CAGR",False,False,False,False,False,False,False
BROAD136,DDCTL,0.03,1.0,25,0.38564102564102565,0.40825190010857765,0.4495049504950495,376,227,0.07305367192932172,0.07305367192932172,0.022535737045655146,0.2747302487645497,-0.2593704052026107,0.6025659690579331,-0.04170461470531973,0.5203392466745363,0.08051413091304294,0.003019919041999719,-0.2593704052026118,-0.5285760682402791,"H1,H2,DD","H1,H2,OOS,DD,CAGR",False,False,False,False,False,False,False
BROAD136,DDCTL,0.06,0.5,10,0.21333333333333335,0.2258414766558089,0.26534653465346536,208,134,0.037756280995589794,0.037756280995589794,0.10242922528154441,0.8562004492893495,-0.16897586771230277,1.0374988538546164,0.6883907193479573,0.938189293521348,0.7919184584638835,0.09566148362906124,-0.1689758677123031,-0.09313187485596652,-,"H2,OOS,CAGR",True,False,False,False,False,False,False
BROAD136,DDCTL,0.06,0.5,25,0.21333333333333335,0.2258414766558089,0.26534653465346536,208,134,0.037756280995589794,0.037756280995589794,0.08096854196741488,0.6958904348872537,-0.18289642619731883,0.8720028841825166,0.532731587569685,0.7736925894666886,0.6348566503602691,0.07432214563494322,-0.18289642619731883,-0.10741588211757513,-,"H1,H2,OOS,CAGR",True,False,False,False,False,False,False
BROAD136,DDCTL,0.06,1.0,10,0.21333333333333335,0.2258414766558089,0.26534653465346536,208,134,0.07305367192932172,0.07305367192932172,0.07279716183311358,0.6623098283954826,-0.19230189530438702,0.8571584059949803,0.4768031463920277,0.7353908870704599,0.6038556042151093,0.06636863786663083,-0.19230189530438768,-0.2870224957498334,H2,"H1,H2,OOS,CAGR",False,False,False,False,False,False,False
BROAD136,DDCTL,0.06,1.0,25,0.21333333333333335,0.2258414766558089,0.26534653465346536,208,134,0.07305367192932172,0.07305367192932172,0.052641263297503516,0.4991612570274465,-0.22408674562624809,0.684981278199638,0.32222854420804237,0.5636536351305459,0.44758626194721013,0.046906856530487984,-0.22408674562624897,-0.3041450599773823,"H1,H2,DD","H1,H2,OOS,DD,CAGR",False,False,False,False,False,False,False
BROAD136,DDCTL,0.1,0.5,10,0.06358974358974359,0.06731813246471227,0.10297029702970296,62,52,0.037756280995589794,0.037756280995589794,0.11818956922112522,0.9028696989046708,-0.21329585846553867,1.067141469759394,0.747860823323239,0.9813734676493661,0.839175967260116,0.10959276419723363,-0.21329585846553734,-0.04646262524064515,DD,"H2,OOS,DD",False,False,False,False,False,False,False
BROAD136,DDCTL,0.1,0.5,25,0.06358974358974359,0.06731813246471227,0.10297029702970296,62,52,0.037756280995589794,0.037756280995589794,0.09538398564684059,0.7484895945279882,-0.23763922875753396,0.9129351327602221,0.5932348005427973,0.8288350576870174,0.6833238685961244,0.08655494416760123,-0.23763922875753296,-0.05481672247684055,DD,"H1,H2,OOS,DD,CAGR",False,False,False,False,False,False,False
BROAD136,DDCTL,0.1,1.0,10,0.06358974358974359,0.06731813246471227,0.10297029702970296,62,52,0.07305367192932172,0.07305367192932172,0.10470893040812612,0.8237009271617265,-0.2741987316521355,0.9969378466695366,0.6555725091833213,0.9046861568192356,0.7564029772854944,0.09479794740458725,-0.2741987316521354,-0.1256313969835895,DD,"H2,OOS,DD,CAGR",False,False,False,False,False,False,False
BROAD136,DDCTL,0.1,1.0,25,0.06358974358974359,0.06731813246471227,0.10297029702970296,62,52,0.07305367192932172,0.07305367192932172,0.08197308324361274,0.665246161460543,-0.29853052156717297,0.8393410073521284,0.49630407520071806,0.7484757778602532,0.5961280418984672,0.07205674145981233,-0.2985305215671731,-0.13806015554428575,"H2,DD","H1,H2,OOS,DD,CAGR",False,False,False,False,False,False,False
BROAD136,DDCTL,0.15,0.5,10,0.014358974358974359,0.01520086862106406,0.027722772277227723,14,14,0.008791706117046584,0.008791706117046584,0.13008151239746524,0.944400082033853,-0.21570287649607078,1.1272180650290402,0.7846899956817369,1.0478625344288435,0.8663357222169618,0.12164077907448356,-0.21570287649607056,-0.004932242111463037,DD,"H2,OOS,DD",False,False,False,False,False,False,False
BROAD136,DDCTL,0.15,0.5,25,0.014358974358974359,0.01520086862106406,0.027722772277227723,14,14,0.008791706117046584,0.008791706117046584,0.10718384187833441,0.7978736267605019,-0.2168028143791274,0.9772855137360557,0.6407579512301061,0.8999043061767439,0.7207513082069836,0.09830066843493657,-0.21680281437912718,-0.00543269024432691,DD,"H2,OOS,DD",False,False,False,False,False,False,False
BROAD136,DDCTL,0.15,1.0,10,0.014358974358974359,0.01520086862106406,0.027722772277227723,14,14,0.017528160073509064,0.017528160073509064,0.12875057924994993,0.9370399917500121,-0.21570287649607078,1.1272180650290402,0.7702418093873136,1.0478625344288435,0.8530810148027492,0.11923081415533221,-0.21570287649607056,-0.012292332395303918,DD,"H2,OOS,DD",False,False,False,False,False,False,False
