support,size,draw,family,selector,th,CAGR,Sharpe,MaxDD,H1,H2,isSharpe,oCAGR,oSharpe,oMaxDD,turn_yr,base_oCAGR,base_oSharpe,base_oMaxDD,spy_oCAGR,spy_oSharpe,spy_oMaxDD,beat_base_oos,beat_spy_oos,p4a,f4b,p4b
B136,135,-1,MA-DIST,IS_SHARPE,-0.4,0.13936829021107977,1.1222595169783958,-0.2508160193074085,1.2406274638875052,1.0190818798742307,1.1517827560501228,0.13784887333182372,1.0985848874211734,-0.2508160193074087,0.95798109383186,0.07983508528458505,1.12060446918127,-0.12178128651163989,0.1545044425578177,0.8820239235972316,-0.3371595330739301,False,True,False,DD,False
B136,135,-1,MA-DIST,IS_DROP,0.12,0.135860877694727,0.9731734267742771,-0.23200586064735862,1.052737395303101,0.8976404612349624,0.9748041761809243,0.13469274483000748,0.9716560516463241,-0.2320058606473583,18.19165085244107,0.07983508528458505,1.12060446918127,-0.12178128651163989,0.1545044425578177,0.8820239235972316,-0.3371595330739301,False,True,False,DD,False
B136,135,-1,MA-DIST,IS_SPREAD,0.12,0.135860877694727,0.9731734267742771,-0.23200586064735862,1.052737395303101,0.8976404612349624,0.9748041761809243,0.13469274483000748,0.9716560516463241,-0.2320058606473583,18.19165085244107,0.07983508528458505,1.12060446918127,-0.12178128651163989,0.1545044425578177,0.8820239235972316,-0.3371595330739301,False,True,False,DD,False
B136,135,-1,MOM12_1,IS_SHARPE,-0.12,0.12934176203346626,1.1016588288544324,-0.2525010421777182,1.2419410238785518,0.9921541690372674,1.1390239809827896,0.13154796148705006,1.0760015297423922,-0.25250104217771807,3.1426037095000194,0.07983508528458505,1.12060446918127,-0.12178128651163989,0.1545044425578177,0.8820239235972316,-0.3371595330739301,False,True,False,DD,False
B136,135,-1,MOM12_1,IS_DROP,0.3,0.16210223682684743,0.9675397532673743,-0.26814023186049674,0.9395291307169554,0.9961983959957146,0.8377457603866874,0.1883771366486322,1.06777191531314,-0.26814023186049685,15.505847924856331,0.07983508528458505,1.12060446918127,-0.12178128651163989,0.1545044425578177,0.8820239235972316,-0.3371595330739301,False,True,False,"H1,DD",False
B136,135,-1,MOM12_1,IS_SPREAD,0.3,0.16210223682684743,0.9675397532673743,-0.26814023186049674,0.9395291307169554,0.9961983959957146,0.8377457603866874,0.1883771366486322,1.06777191531314,-0.26814023186049685,15.505847924856331,0.07983508528458505,1.12060446918127,-0.12178128651163989,0.1545044425578177,0.8820239235972316,-0.3371595330739301,False,True,False,"H1,DD",False
B136,135,-1,LOWVOL,IS_SHARPE,-0.2,0.07309507266681092,1.0080615986554917,-0.11852758027508781,1.3101684673458394,0.7064809738893054,1.1679902122289987,0.060627713420090545,0.868766265817877,-0.11852758027508825,13.590297027217115,0.07983508528458505,1.12060446918127,-0.12178128651163989,0.1545044425578177,0.8820239235972316,-0.3371595330739301,False,False,False,"H2,OOS,CAGR",False
B136,135,-1,LOWVOL,IS_DROP,-0.2,0.07309507266681092,1.0080615986554917,-0.11852758027508781,1.3101684673458394,0.7064809738893054,1.1679902122289987,0.060627713420090545,0.868766265817877,-0.11852758027508825,13.590297027217115,0.07983508528458505,1.12060446918127,-0.12178128651163989,0.1545044425578177,0.8820239235972316,-0.3371595330739301,False,False,False,"H2,OOS,CAGR",False
B136,135,-1,LOWVOL,IS_SPREAD,-0.3,0.09651779019131501,1.0512057504718404,-0.14970590965288344,1.2316372455255737,0.8733512568916909,1.1104130085400534,0.08905700329720001,1.0000999673656665,-0.14970590965288344,6.966876621100765,0.07983508528458505,1.12060446918127,-0.12178128651163989,0.1545044425578177,0.8820239235972316,-0.3371595330739301,False,True,False,CAGR,False
B136@55,55,0,MA-DIST,IS_SHARPE,-0.4,0.14930299054489504,1.1322585786306565,-0.25348348764361495,1.2512229695092851,1.0263242558962085,1.1680214676572396,0.14602677287755195,1.1030724900233801,-0.2534834876436147,1.0113249268952744,0.08693795776552071,1.1175883860320703,-0.1323877401089436,0.1545044425578177,0.8820239235972316,-0.3371595330739301,False,True,False,DD,False
