panel,N,gross,CAGR,Sharpe,MaxDD,H1,H2,OOS_CAGR,OOS_Sharpe,OOS_MaxDD,IS_CAGR,IS_Sharpe,IS_MaxDD,J_IS,ddm_IS,cgm_IS,ann_turnover,keep4a,keep4b
U56,5,0.3,0.07211579720428696,0.9857628948867662,-0.11066034928093293,1.189200862415122,0.8335536163079292,0.0702881524731418,0.9039150424616923,-0.11066034928093282,0.07453015173455291,1.1142028245910773,-0.10114383164429619,-3.0895497787500683,3.122783802658882,-3.0895497787500683,1.312498332211015,False,False
U56,5,0.35,0.08410270644226348,0.986204481032086,-0.12813484565571476,1.1898581342217482,0.8337898757651375,0.0818471560060936,0.904196580418043,-0.12813484565571442,0.08707350667962888,1.1148429204418406,-0.11747160104413312,-1.8352142842424715,1.4900068626751888,-1.8352142842424715,1.5199065858805063,False,False
U56,5,0.4,0.09607053219090078,0.9866349954312571,-0.14534095888812948,1.1905038657449551,0.8340159643264345,0.09334978803728267,0.9044675162582556,-0.14534095888812903,0.09964455532437233,1.1154716183422435,-0.133643867841596,-0.578109419768126,-0.12721981707109753,-0.578109419768126,1.7249951014583282,False,False
U56,5,0.45,0.10801565450158868,0.9870561486178323,-0.16228160905968636,1.1911402242390396,0.8342332757646734,0.10479166701921372,0.9047293144983268,-0.16228160905968647,0.11224072008067099,1.1160910298055375,-0.14965913076787363,-1.7287461096988617,-1.7287461096988617,0.6815070558617395,1.9279379786930764,False,True
U56,5,0.5,0.11993409661060905,0.987466533351341,-0.17896123403984732,1.1917633916317178,0.834442353435152,0.11616835806279857,0.9049825660329658,-0.17896123403984743,0.12485870440176794,1.1166969047311062,-0.1655159766464509,-3.314430697556589,-3.314430697556589,1.9433054879714349,2.1291849264759004,False,True
U56,5,0.55,0.1318217788000089,0.9878651082706812,-0.1953823483320294,1.1923724626306205,0.8346419327628243,0.12747508451913903,0.9052260423961006,-0.19538234833202928,0.1374954096307477,1.1172883664894275,-0.1812135313623866,-4.884186169150159,-4.884186169150159,3.20697601086941,2.3292277937910675,False,True
U56,5,0.6,0.14367470420887485,0.988252140856127,-0.2115475872665451,1.192970017929921,0.8348304057231125,0.13870691824631454,0.9054583568093716,-0.21154758726654543,0.15014811709620712,1.1178680467023934,-0.19674987927077192,-6.437820959988691,-6.437820959988691,4.472246757415353,2.5284380219233986,False,False
U56,5,0.65,0.1554884610846381,0.98862581257772,-0.22745966121053185,1.193555262218471,0.8350050467601772,0.1498585965482635,0.9056771105837008,-0.22745966121053185,0.16281360578456283,1.1184348871715952,-0.2121236718366577,-7.975200216577269,-7.975200216577269,5.738795626250924,2.727502119910775,False,False
U56,5,0.7,0.16725933342746258,0.9889886175688448,-0.24312148471667128,1.1941286084194767,0.8351701045894905,0.16092602107659015,0.905886187199414,-0.24312148471667117,0.17548878495166242,1.1189894633170085,-0.22733534690395707,-9.496367723307205,-9.496367723307205,7.006313542960883,2.926454750864067,False,False
U56,5,0.75,0.1789829066444839,0.9893393325945896,-0.25853595033657006,1.1946892109813996,0.8353240146529841,0.17190400059573552,0.9060838087852844,-0.2585359503365696,0.18817035972474594,1.1195313170158083,-0.24238280544386492,-11.00111357729799,-11.00111357729799,8.274471020269235,3.1258970567710365,False,False
