book,f,lam,cad,Sharpe_gap0,Sharpe_gap25,Sharpe_cost_term,Sharpe_regime_share,H1_gap0,H1_gap25,H1_cost_term,H1_regime_share,H2_gap0,H2_gap25,H2_cost_term,H2_regime_share,OOS_Sharpe_gap0,OOS_Sharpe_gap25,OOS_Sharpe_cost_term,OOS_Sharpe_regime_share,to_u56,to_broad,to_ratio
EWall,0.0,0.1,D,0.004066301924245064,0.0030035081913739603,-0.0010627937328711035,1.353850785532543,-0.03891287294051948,-0.04147545410849118,-0.0025625811679717003,0.9382145120998912,0.04965756127253118,0.04983680734604545,0.00017924607351427202,0.996403339558458,0.035459170678750596,0.03571372675138118,0.0002545560726305851,0.9928723184112748,1.7713967751105217,1.8399668188280882,1.0387095904661383
EWall,0.0,0.1,M,0.012240408485324483,0.012090634981468007,-0.00014977350385647625,1.012387563108641,-0.0323902651320942,-0.03287255746899498,-0.00048229233690078033,0.9853284206026357,0.05967705545477209,0.05979992268630352,0.00012286723153143164,0.9979453613648305,0.04363930062807553,0.043813951915748106,0.0001746512876725781,0.9960137974312744,0.4051060640890642,0.42401489135977133,1.0466762385135513
EWall,0.0,0.1,Q,0.016218713235682358,0.01600447642102809,-0.00021423681465426725,1.0133860558145336,-0.021423897863046548,-0.021829830299185504,-0.000405932436138956,0.9814046911691245,0.05726037398461714,0.057203082095974356,-5.729188864278534e-05,1.0010015524783553,0.04026516788437129,0.04024394114300023,-2.1226741371060953e-05,1.0005274518540725,0.24920218593843632,0.2540826927331067,1.0195845264209522
EWall,0.0,0.1,W,0.0037959887635667933,0.0034274360130970294,-0.0003685527504697639,1.107530162214973,-0.03659884015720327,-0.037709224629033145,-0.0011103844718298728,0.9705540359751931,0.04728656820179267,0.047533296580999584,0.0002467283792069175,0.9948093568728927,0.032898542439548706,0.033179985395952016,0.0002814429564033105,0.9915176889608383,0.8266696283607166,0.8641905156748191,1.0453880075266662
EWall,0.0,0.15,D,0.003893542276128148,0.0028263278765203736,-0.0010672143996077743,1.3775975209647908,-0.03956601384096525,-0.04213265323546245,-0.0025666393944971944,0.9390819424508283,0.049898141400549934,0.05007237643501128,0.00017423503446134525,0.9965203362239561,0.035687693308472435,0.035937488224696335,0.00024979491622389993,0.9930491826623475,1.7720603501048802,1.8404411059437455,1.0385882771062611
EWall,0.0,0.15,M,0.01229114432353784,0.012139668955949867,-0.0001514753675879721,1.0124777181435192,-0.03297828057044905,-0.033460232064330464,-0.0004819514938814162,0.9855962895608489,0.06028056596425335,0.060399653417217536,0.00011908745296418388,0.9980283421141248,0.044205585781710965,0.04437670419939588,0.00017111841768491232,0.9961439583950166,0.40530999676759255,0.4241541221264655,1.0464931176362726
EWall,0.0,0.15,Q,0.01613792539700265,0.015926243225368175,-0.00021168217163447522,1.0132914064314487,-0.022061802876871983,-0.022464516052167482,-0.0004027131752954993,0.9820733651969038,0.05766838111353367,0.05761291293148818,-5.546818204549275e-05,1.000962773434342,0.04064910143158329,0.04062960577579866,-1.9495655784629307e-05,1.0004798386647464,0.249114585176391,0.25412183339605143,1.0201001808710435
EWall,0.0,0.15,W,0.0037642139420566156,0.003391516241229464,-0.0003726977008271515,1.109891173834404,-0.03701309987696155,-0.038126286159436695,-0.0011131862824751426,0.9708026562613516,0.04758901898490353,0.04783006432153836,0.0002410453366348264,0.9949603802534239,0.03318494204613387,0.03346104449179266,0.00027610244565878794,0.9917485407328959,0.827173723902284,0.8645234701218765,1.0451534485928673
EWall,0.0,0.25,D,0.003461533100834968,0.0023858373825071943,-0.0010756957183277738,1.4508671572566954,-0.04058391546872819,-0.04316255855999285,-0.002578643091264654,0.9402574087984028,0.04996396034061812,0.050132458779622024,0.0001684984390039057,0.9966389352705677,0.03575252287710651,0.03599684270312231,0.00024431982601580415,0.9932127429055156,1.772964461117334,1.8409778244949004,1.0383613799763949
EWall,0.0,0.25,M,0.012159318431407717,0.012008855585928568,-0.000150462845479149,1.0125293242476372,-0.03353674002723728,-0.03401647422930809,-0.00047973420207081396,0.9858970039388303,0.06051589882976782,0.06063476940995427,0.00011887058018644758,0.9980395640761366,0.04442733806099364,0.04459825896877101,0.00017092090777737212,0.9961675430447395,0.4053326608345127,0.42426021628905186,1.0466963491557046
EWall,0.0,0.25,Q,0.016206087257117474,0.01599758498717363,-0.00020850226994384435,1.0130333591045784,-0.022847309156562412,-0.023247891652590447,-0.00040058249602803464,0.9827690828048316,0.05847804443994975,0.05842653955673116,-5.150488321858937e-05,1.00088153232434,0.041410002736400386,0.04139428601430639,-1.571672209399466e-05,1.000379683371965,0.24891636088543423,0.2540632009530057,1.020676985832765
EWall,0.0,0.25,W,0.0036089270711998633,0.0032328449913643365,-0.0003760820798355269,1.1163316152924523,-0.037491946125600695,-0.03860801342748621,-0.001116067301885515,0.9710923406100208,0.047714735465846925,0.04795160304002777,0.00023686757418084348,0.9950602782980349,0.03330609585905875,0.033578262828295236,0.000272166969236487,0.991894548844643,0.8276746329766539,0.8648922294704142,1.044966457845773
EWall,0.0,0.35,D,0.0030611641003641665,0.0019800195609851468,-0.0010811445393790198,1.5460272012873968,-0.04146443223710694,-0.04404906654535812,-0.002584634308251177,0.9413237439301981,0.049969263777237094,0.05013262795662832,0.00016336417939122327,0.9967413601470771,0.035759621020202914,0.03599906503490202,0.00023944401469910837,0.993348604624399,1.773532181296361,1.8412981479590753,1.038209606443781
EWall,0.0,0.35,M,0.012029610140653846,0.011879987963916427,-0.0001496221767374184,1.012594472081274,-0.03390288300499167,-0.03438072390879787,-0.0004778409038062037,0.9861014880002592,0.06058752172519433,0.06070619062168259,0.00011866889648826096,0.9980451928333339,0.04449606085991986,0.04466678328799856,0.00017072242807869564,0.9961778660670967,0.4053106164504535,0.42430506056965445,1.0468639195428597
EWall,0.0,0.35,Q,0.016365281237368023,0.016159156593155366,-0.00020612464421265742,1.0127559036280376,-0.023473403090178868,-0.0238738853056224,-0.0004004822154435317,0.9832250925931517,0.05931695633328471,0.059269723916100636,-4.723241718407323e-05,1.0007969063134314,0.042197533891676464,0.04218589772288839,-1.1636168788076162e-05,1.0002758307732245,0.24872639144529252,0.25396753296401464,1.021071915562587
EWall,0.0,0.35,W,0.00343237332143298,0.003054149382302196,-0.000378223939130784,1.123839371224757,-0.03792467882436168,-0.039041757808613964,-0.0011170789842522844,0.971387584807828,0.04775817880713684,0.04799179131098663,0.00023361250384978938,0.9951322403796936,0.033349361037875,0.03361844037842765,0.00026907934055264704,0.9919960790112884,0.8279422964139534,0.8650688116928016,1.044841911615886
EWall,0.0,0.5,D,0.002589199621908067,0.001502855023366001,-0.0010863445985420661,1.7228538891987992,-0.042502178057901796,-0.04509044727117728,-0.0025882692132754848,0.9425982803472885,0.04997573027460489,0.05013235081162992,0.00015662053702503176,0.9968758589116731,0.03576807175431451,0.03600114932799081,0.0002330775736762991,0.9935258296463585,1.774153378362459,1.8416688978237294,1.0380550634937702
EWall,0.0,0.5,M,0.011892321000831263,0.011742074802815639,-0.00015024619801562444,1.0127955408680922,-0.03433094736882336,-0.03480952091946565,-0.0004785735506422917,0.9862516478825001,0.06069649722708226,0.06081453140958226,0.00011803418250000419,0.9980591121930209,0.0446008351890268,0.044770944674144664,0.00017010948511786417,0.9962004490556103,0.40532473019153514,0.42432035679369173,1.046865205074411
EWall,0.0,0.5,Q,0.01665128243886338,0.016445668064004604,-0.00020561437485877576,1.0125026465363736,-0.024308761646494093,-0.024709858757717917,-0.00040109711122382485,0.9837677295059994,0.06057658544899214,0.06053079456203214,-4.579088695999545e-05,1.0007564891108949,0.04337769366134259,0.0433674720547188,-1.0221606623783686e-05,1.0002356975433313,0.248653102128363,0.25389641717681055,1.02108686762227
EWall,0.0,0.5,W,0.0031576190423106,0.0027768996285377767,-0.00038071941377282315,1.1371023316292124,-0.03857049072942398,-0.039688267845069625,-0.0011177771156456462,0.9718360821387042,0.04780317627736319,0.048032716790644914,0.00022954051328172298,0.9952211632275102,0.03339467858336587,0.033659892579984474,0.00026521399661860734,0.9921207711525404,0.8281680456270906,0.8651758359635753,1.0446863297031248
EWall,0.0,0.7,D,0.0021978928682504506,0.0011093682087028878,-0.0010885246595475628,1.9812113336295296,-0.0433804052424025,-0.0459674102304608,-0.0025870049880583057,0.9437208888843601,0.04999743042039184,0.05014859974303021,0.00015116932263836702,0.9969855724105362,0.03579080482315389,0.036018800855641686,0.00022799603248779832,0.9936700826492927,1.7748269395803462,1.8422171365252407,1.0379700101694584
EWall,0.0,0.7,M,0.011778360536049304,0.011627040358574758,-0.0001513201774745454,1.0130145052229864,-0.03475630385506112,-0.035235928699217656,-0.0004796248441565343,0.9863881877997107,0.06084597037710959,0.060962856530466736,0.00011688615335714303,0.9980826660689902,0.04474439164721078,0.04491339948490891,0.00016900783769813188,0.9962370286008985,0.40533724770215046,0.42431142042658737,1.0468108293328608
EWall,0.0,0.7,Q,0.017080721177016978,0.016870406642387925,-0.00021031453462905247,1.012466476895739,-0.025257479631653146,-0.025658459994148508,-0.0004009803624953623,0.9843723916951054,0.06221143673600538,0.06215682016343149,-5.4616572573884525e-05,1.0008786899399016,0.04490435773579837,0.044885840826673684,-1.8516909124688397e-05,1.0004125334132916,0.24903501519864188,0.25404439050413086,1.0201151444566672
EWall,0.0,0.7,W,0.0027909403032562174,0.0024092761987797306,-0.0003816641044764868,1.1584144253240019,-0.039395213766214576,-0.04051131333468483,-0.0011160995684702524,0.9724496819135539,0.04783488779816336,0.04806122812142721,0.00022634032326385167,0.995290583863317,0.03342751591601023,0.033689707966601645,0.00026219205059141437,0.9922174436521878,0.8282947561775644,0.8652459294405449,1.04461113992017
EWall,0.0,1.0,D,0.001983226181526021,0.0008934946479171035,-0.0010897315336089175,2.21962849598403,-0.04395787455838285,-0.04654437115211052,-0.002586496593727672,0.9444294437822609,0.05009265840301347,0.0502407487840113,0.000148090380997834,0.9970523850742256,0.03588345779128077,0.03610872544246324,0.00022526765118247027,0.993761406739725,1.7758226976670899,1.8431001951477257,1.0378852559824912
EWall,0.0,1.0,M,0.011733680166108762,0.01158049391526128,-0.00015318625084748128,1.0132279548668996,-0.0351141651284379,-0.03559187824682719,-0.0004777131183892891,0.9865780301034864,0.061067521677393266,0.061179205104546774,0.00011168342715350832,0.9981744871159628,0.04495687402704651,0.04512095258855875,0.00016407856151223754,0.9963635838319193,0.4055215317978619,0.42443246347568403,1.0466336068370559
EWall,0.0,1.0,Q,0.017819581915475835,0.017605896560343393,-0.00021368535513244247,1.0121371470291243,-0.026317877392591615,-0.026709638154329918,-0.0003917607617383023,0.9853326069235875,0.06454607686785652,0.06447696160999428,-6.911525786224004e-05,1.0010719372646668,0.0470732172590016,0.04704108819290176,-3.2129066099839676e-05,1.0006830000608848,0.2497005288986154,0.25452933960292906,1.0193384079946193
EWall,0.0,1.0,W,0.0022298215902700758,0.0018547122798342475,-0.0003751093104358283,1.202246631196808,-0.04060625422313313,-0.04170744691945627,-0.0011011926963231389,0.9735972163808129,0.04784257780009038,0.04806784908652473,0.00022527128643434757,0.9953134727116904,0.033438028520977214,0.033699242915678385,0.00026121439470117025,0.9922486568806671,0.828443130785896,0.8657057588560485,1.0449791019871255
EWall,0.25,0.1,D,-0.0009658520033921647,-0.0021482493241864464,-0.0011823973207942817,0.44959958442344117,-0.04294477748784442,-0.046460490626542006,-0.003515713138697585,0.924328970889319,0.044552016331342426,0.04508046249117159,0.0005284461598291657,0.9882777121034937,0.02806424961082099,0.028684797030599674,0.0006205474197786831,0.9783666790768395,2.1908124586115756,2.2769286244001905,1.0393078674763383
EWall,0.25,0.1,M,0.008185651579910802,0.007674896670420761,-0.000510754909490041,1.0665487668985176,-0.033102859106736826,-0.03439605979291982,-0.0012932006861829937,0.9624026503626095,0.05237603817811043,0.052441453260938964,6.541508282853492e-05,0.9987526073600013,0.03357285969430501,0.03368937428264496,0.00011651458833994432,0.9965415033427923,0.7795149675681114,0.8023464480072207,1.0292893419485423
EWall,0.25,0.1,Q,0.016412499001077885,0.01598299180387941,-0.0004295071971984754,1.026872765904455,-0.01745629813114702,-0.018308004235138675,-0.0008517061039916562,0.9534790306440408,0.05184557482947039,0.05176059638669828,-8.497844277211009e-05,1.0016417593440625,0.032628871730669085,0.03257374933955837,-5.512239111071793e-05,1.0016922335386114,0.4949487682739582,0.5055778797410528,1.021475175105823
EWall,0.25,0.1,W,-0.0009183813408017993,-0.0016514501232944845,-0.0007330687824926851,0.5561060112246785,-0.040087241987112554,-0.04222798114669901,-0.0021407391595864578,0.9493051976093865,0.04197808249744717,0.04224755587514872,0.00026947337770155677,0.9936215629018182,0.02506408955450823,0.025384946676648035,0.000320857122139806,0.9873603389352412,1.271976238501282,1.3180442920729063,1.0362176998101036
EWall,0.25,0.15,D,-0.0018010337348886019,-0.0033012909442795557,-0.0015002572093909539,0.5455543801764625,-0.04450382003850373,-0.04857661548836267,-0.004072795449858946,0.9161572824925472,0.0446824102428347,0.04500868111413303,0.00032627087129832866,0.9927509346370099,0.02824361270440212,0.028650027918969645,0.0004064152145675237,0.9858144915000788,2.3957876395165028,2.4815745196942154,1.0358073807388979
