panel,f,gross,keep4a,keep4b,CAGR,Sharpe,MaxDD,H1,H2,OOS_CAGR,OOS_Sharpe,OOS_MaxDD
U56,0.1,0.07204462247359175,False,False,0.012181699624666198,1.0631715112948699,-0.018846731729721844,1.0844416129430205,1.0491516574393778,0.013286221132339016,1.1115623320598464,-0.018846731729722288
U56,0.2,0.14407026445145885,False,False,0.02438558877963426,1.0633728810111205,-0.03750215930940204,1.084583335235959,1.0494138847303138,0.02661357013019261,1.1118313215579299,-0.03750215930940204
U56,0.3,0.21607734950118154,False,False,0.03660845093421683,1.063559820226926,-0.05596664177098842,1.084712172231334,1.049660767598684,0.03997855468366662,1.112084371979214,-0.05596664177098887
U56,0.4,0.2880663011151936,False,False,0.048846962306573705,1.0637316620606627,-0.07424064410549291,1.0848277538587257,1.0498913839112287,0.05337754471235545,1.1123206629760818,-0.07424064410549303
U56,0.5,0.3600375427932433,False,False,0.06109766180118359,1.063887226497649,-0.09232461641449585,1.0849286284496955,1.050104811407768,0.06680676839887423,1.1125392442433608,-0.09232461641449541
U56,0.6,0.43199149812629756,False,False,0.07335701125579197,1.0640259976795166,-0.11021881268827693,1.0850130549383117,1.050301621103381,0.08026242624913049,1.1127405530616734,-0.11021881268827693
U56,0.7,0.5039285908820449,False,False,0.08562130170740989,1.0641467409230747,-0.12792359810433418,1.0850789054269359,1.0504813710643228,0.09374052058801108,1.11292368264536,-0.12792359810433485
U56,0.8,0.5758492450921656,False,False,0.09788664379265266,1.0642477373090344,-0.1454394325217525,1.0851235461678284,1.0506431582558977,0.10723683622953595,1.113086938432118,-0.1454394325217523
U56,0.9,0.6477538851415455,False,True,0.11014878616940349,1.0643257593808095,-0.1627666324111796,1.0851443487766974,1.0507832246153934,0.12074671787354596,1.1132268174883633,-0.1627666324111795
U56,1.0,0.7196429358596218,False,True,0.1224034974833299,1.0643795900473585,-0.17990546913754213,1.0851411426120192,1.0508994495933264,0.13426543601500995,1.1133413290228635,-0.17990546913754235
U56,1.1,0.7915168226140631,False,True,0.13464644956181537,1.0644086364120762,-0.19685686843785155,1.0851134905149504,1.05099115423136,0.14778832419725862,1.113430490425497,-0.19685686843785144
U56,1.2,0.8633759714069956,False,False,0.14687274680284013,1.0644096472529434,-0.21362200839314605,1.0850561642952006,1.0510567853171888,0.16131025171678925,1.1134925969334621,-0.21362200839314616
U56,1.3,0.9352208089740096,False,False,0.15907756366080283,1.0643812281109046,-0.23020165995508268,1.0849691935102395,1.051093744404208,0.17482574158805364,1.113524857473388,-0.2302016599550828
U56,1.4,1.0070517628861906,False,False,0.17125630284952154,1.0643241941967723,-0.24659634633730654,1.0848542929013782,1.0511021215131815,0.18832969826296964,1.1135278886711346,-0.24659634633730687
U56,1.5,1.0788692616554394,False,False,0.1834047562040928,1.0642411580821505,-0.2628056765078767,1.0847127184171577,1.0510856952830174,0.2018175863081575,1.113505256369364,-0.2628056765078768
U56,1.6,1.150673734843373,False,False,0.1955182934426718,1.0641327165719925,-0.27883040395213154,1.084546908948158,1.0510434948380745,0.21528398209394717,1.1134562334497715,-0.27883040395213166
B136,0.1,0.07427467956962952,False,False,0.014474296812481358,1.0429918118170034,-0.020375803459617314,1.2547813301849076,0.8558435459772773,0.013493659078783304,0.9446657255462411,-0.02037580345961676
B136,0.2,0.14852729054209204,False,False,0.028980562806090182,1.0435389789880056,-0.04053197277818732,1.2553122793701252,0.8564568303558472,0.02698481453667978,0.9453104912673618,-0.04053197277818732
B136,0.3,0.22275845251948567,False,False,0.04351375729654494,1.0440722544925463,-0.06046900907333175,1.2558308753692118,0.857057274196551,0.04046801687673485,0.9459408176824992,-0.06046900907333164
B136,0.4,0.296968784835355,False,False,0.058068629523123194,1.0445901578394927,-0.08018740854433815,1.2563374754721015,0.8576419204479774,0.05393756436352204,0.9465542527275033,-0.08018740854433826
