panel,book,cost_bps,Tgt,L,mean_gross,Sharpe,fix_Sharpe,dS,absDD,fix_absDD,dDD_pp,dTurn
U56,ew-band3 (LIVE),10,0.8,1260.0,0.710150684037397,1.2054439145255977,1.2054439145255977,0.0,0.1591098723828358,0.1591098723828358,0.0,0.0
U56,ew-band3 (LIVE),10,1.0,252.0,0.7100522623454568,1.2052609860126333,1.2054440303527199,-0.00018304434008653558,0.15910987238283592,0.15908856706618807,-0.0021305316647846073,0.00362191055290495
U56,ew-band3 (LIVE),10,1.0,504.0,0.710150684037397,1.2054439145255977,1.2054439145255977,0.0,0.1591098723828358,0.1591098723828358,0.0,0.0
U56,ew-band3 (LIVE),10,1.0,756.0,0.710150684037397,1.2054439145255977,1.2054439145255977,0.0,0.1591098723828358,0.1591098723828358,0.0,0.0
U56,ew-band3 (LIVE),10,1.0,1260.0,0.710150684037397,1.2054439145255977,1.2054439145255977,0.0,0.1591098723828358,0.1591098723828358,0.0,0.0
U56,ew-band3 (LIVE),25,0.4,252.0,0.49013604979307773,1.202112728489007,1.16797255624682,0.03414017224218702,0.08894674071505082,0.11148367499708592,2.2536934282035097,0.29275708491361585
U56,ew-band3 (LIVE),25,0.4,504.0,0.5661265590302492,1.2197072236999327,1.1680744341113145,0.051632789588618166,0.13761315116204553,0.12824547156163243,-0.9367679600413098,0.1328621938682475
U56,ew-band3 (LIVE),25,0.4,756.0,0.5965604441996903,1.1553261174621103,1.1680996247864464,-0.01277350732433602,0.1376131511620453,0.13491989294339776,-0.26932582186475484,0.08226605524215147
U56,ew-band3 (LIVE),25,0.4,1260.0,0.6200821577059246,1.1756761377226872,1.1681025097991302,0.00757362792355698,0.1376131511620453,0.14004128116948683,0.24281300074415202,0.05647563294781399
U56,ew-band3 (LIVE),25,0.5,252.0,0.578306651701169,1.2205320205756545,1.168084515793487,0.05244750478216753,0.11057347257278416,0.1309166740880946,2.034320151531044,0.25293641974565095
U56,ew-band3 (LIVE),25,0.5,504.0,0.6493556723202258,1.2085879331127278,1.1680970645026378,0.04049086861008999,0.15958967536355317,0.14639477918298946,-1.3194896180563713,0.09619418664609247
U56,ew-band3 (LIVE),25,0.5,756.0,0.6772312221823699,1.1762842536844809,1.168091879247779,0.008192374436701844,0.1595896753635535,0.15244486414914182,-0.7144811214411684,0.05830666863263456
U56,ew-band3 (LIVE),25,0.5,1260.0,0.6898861309767923,1.1781717462617547,1.1680895252519783,0.010082221009776404,0.1595896753635534,0.1551914744877289,-0.4398200875824487,0.037722759676490636
U56,ew-band3 (LIVE),25,0.6,252.0,0.6345535614301667,1.2087172452669166,1.1680998179090385,0.0406174273578781,0.13195651441711242,0.14318214197919804,1.1225627562085616,0.19268759534762747
U56,ew-band3 (LIVE),25,0.6,504.0,0.6796386453996542,1.1855053483486977,1.168091431432292,0.017413916916405592,0.15958967536355328,0.1529673691790368,-0.662230618451648,0.053116296769582405
U56,ew-band3 (LIVE),25,0.6,756.0,0.6984031704926773,1.1729162075380584,1.1680879409596236,0.0048282665784347145,0.1595896753635534,0.1570400052964847,-0.2549670067068688,0.023326954760281904
U56,ew-band3 (LIVE),25,0.6,1260.0,0.7079430723316184,1.1707669275142503,1.1680861664001043,0.0026807611141459464,0.1595896753635534,0.159110537249389,-0.04791381141643902,0.002250481506004487
U56,ew-band3 (LIVE),25,0.7,252.0,0.6811343526255951,1.1924444758861092,1.1680911532091467,0.024353322676962552,0.15309595809777887,0.15329199616742561,0.01960380696467423,0.12628170359670943
U56,ew-band3 (LIVE),25,0.7,504.0,0.6996196359240292,1.173268541711133,1.1680877146794848,0.0051808270316482385,0.1595896753635535,0.15730402588996045,-0.22856494735930544,0.023066867211603004
U56,ew-band3 (LIVE),25,0.7,756.0,0.7065403102007457,1.1670265281015733,1.1680864273341196,-0.0010598992325463463,0.15958967536355328,0.15880608298315746,-0.07835923803958256,0.010539559078665217
U56,ew-band3 (LIVE),25,0.7,1260.0,0.710150684037397,1.1680857557524442,1.1680857557524442,0.0,0.15958967536355306,0.15958967536355306,0.0,0.0
U56,ew-band3 (LIVE),25,0.8,252.0,0.7047100252834587,1.1740626094095559,1.1680867677935476,0.005975841616008282,0.15958967536355328,0.15840883954521218,-0.11808358183411083,0.039588954582773006
U56,ew-band3 (LIVE),25,0.8,504.0,0.709001917942276,1.1690625178475296,1.1680859694395287,0.0009765484080008768,0.1595896753635534,0.1593403481748128,-0.02493271887406001,0.0012974155285219169
U56,ew-band3 (LIVE),25,0.8,756.0,0.710150684037397,1.1680857557524442,1.1680857557524442,0.0,0.15958967536355306,0.15958967536355306,0.0,0.0
U56,ew-band3 (LIVE),25,0.8,1260.0,0.710150684037397,1.1680857557524442,1.1680857557524442,0.0,0.15958967536355306,0.15958967536355306,0.0,0.0
U56,ew-band3 (LIVE),25,1.0,252.0,0.7100522623454568,1.1678485187965104,1.1680857740603003,-0.00023725526378992612,0.1595896753635534,0.15956831400559976,-0.0021361357953636473,0.00362191055290495
U56,ew-band3 (LIVE),25,1.0,504.0,0.710150684037397,1.1680857557524442,1.1680857557524442,0.0,0.15958967536355306,0.15958967536355306,0.0,0.0
U56,ew-band3 (LIVE),25,1.0,756.0,0.710150684037397,1.1680857557524442,1.1680857557524442,0.0,0.15958967536355306,0.15958967536355306,0.0,0.0
U56,ew-band3 (LIVE),25,1.0,1260.0,0.710150684037397,1.1680857557524442,1.1680857557524442,0.0,0.15958967536355306,0.15958967536355306,0.0,0.0
U56,top20-200d (transfer),10,0.4,252.0,0.44000685104211706,0.9910178790238305,1.0916426545821294,-0.10062477555829885,0.09378334293739377,0.11460780214237296,2.082445920497919,0.30600455107012525
U56,top20-200d (transfer),10,0.4,504.0,0.5083464805543916,1.0486712067508646,1.0917936288271493,-0.043122422076284694,0.1541433298501198,0.1317720060289074,-2.2371323821212403,0.16086434991462362
U56,top20-200d (transfer),10,0.4,756.0,0.5615867765951067,0.9776431629128275,1.0919001816606013,-0.11425701874777383,0.1541433298501198,0.14503859056956603,-0.9104739280553775,0.14261805676766492
U56,top20-200d (transfer),10,0.4,1260.0,0.6265311979849165,1.0272643603207425,1.0920024591888415,-0.064738098868099,0.1541433298501198,0.1609870601276381,0.6843730277518306,0.07059169906629492
U56,top20-200d (transfer),10,0.5,252.0,0.5351360141342404,1.030937319012017,1.0918472442448324,-0.060909925232815354,0.11537447260267686,0.13844750632608988,2.307303372341302,0.3619723133695283
U56,top20-200d (transfer),10,0.5,504.0,0.6128946629518414,1.0928965532102646,1.0919823027232776,0.0009142504869870116,0.1541433298501198,0.1576494924402187,0.35061625900988935,0.16228001319350405
U56,top20-200d (transfer),10,0.5,756.0,0.6658327313771927,1.021541043273716,1.0920605516589974,-0.07051950838528143,0.1541433298501198,0.17060618460448956,1.646285475436976,0.1510833584105633
U56,top20-200d (transfer),10,0.5,1260.0,0.7188644466327333,1.0629626943604764,1.09213771154414,-0.029175017183663554,0.1541433298501198,0.18357671715045065,2.943338730033085,0.08232445847245806
U56,top20-200d (transfer),10,0.6,252.0,0.6252279364902324,1.0606706317833476,1.0920005328090556,-0.031329901025707985,0.13358938223227357,0.16066808441699273,2.707870218471917,0.3828119387683113
U56,top20-200d (transfer),10,0.6,504.0,0.7111110771027916,1.1202846818091992,1.0921274785883237,0.02815720322087545,0.18171858949104258,0.18168814518076692,-0.003044431027565686,0.14439790545336528
U56,top20-200d (transfer),10,0.6,756.0,0.7651063506577881,1.0471712417090782,1.0921784059566777,-0.04500716424759954,0.1817185894910428,0.1946899277392789,1.2971338248236097,0.1466501201449617
U56,top20-200d (transfer),10,0.6,1260.0,0.8093987092234441,1.0839202666578756,1.0922173847044117,-0.0082971180465361,0.18171858949104247,0.20533460854544394,2.361601905440147,0.08446421405205484
U56,top20-200d (transfer),10,0.7,252.0,0.7095600494265786,1.077173893162104,1.092125185979837,-0.014951292817733108,0.1548853728047861,0.18130852822954976,2.6423155424763674,0.3739600366812006
U56,top20-200d (transfer),10,0.7,504.0,0.7975606478057764,1.1271387038197227,1.0922069668168888,0.03493173700283392,0.21013935299440578,0.20248959443385495,-0.7649758560550834,0.14007401502661132
U56,top20-200d (transfer),10,0.7,756.0,0.8473418908275127,1.0621466332552587,1.0922260245965738,-0.030079391341315098,0.21013935299440567,0.21429976922341232,0.4160416229006647,0.12618691235081414
U56,top20-200d (transfer),10,0.7,1260.0,0.8957918149382936,1.0989490369644426,1.0922344831875137,0.006714553776928867,0.21013935299440556,0.22573147217834652,1.5592119183940962,0.06872319328767773
U56,top20-200d (transfer),10,0.8,252.0,0.7795033952597262,1.090392047572269,1.0921910758344586,-0.0017990282621895837,0.17590593053313097,0.19814993640223105,2.224400586910008,0.3376325338557873
U56,top20-200d (transfer),10,0.8,504.0,0.8639758300888177,1.128421280899703,1.0922289286194493,0.03619235228025364,0.2380359202687976,0.21822452774668405,-1.9811392522113558,0.11233489133573649
U56,top20-200d (transfer),10,0.8,756.0,0.9064272299356474,1.0796173527110775,1.0922363399628667,-0.012618987251789227,0.23803592026879805,0.22824088591394298,-0.979503435485507,0.07787109491096622
U56,top20-200d (transfer),10,0.8,1260.0,0.9361895343250934,1.0926520628851113,1.092241535990784,0.00041052689432730105,0.23803592026879827,0.23526326684185808,-0.27726534269401915,0.03653183496654222
U56,top20-200d (transfer),10,1.0,252.0,0.8781719204159669,1.091168549055905,1.092231407032434,-0.0010628579765288304,0.21712403724084006,0.22157407866383963,0.4450041422999568,0.23618191301339486
U56,top20-200d (transfer),10,1.0,504.0,0.9323051414703616,1.1152428547099735,1.092240857837189,0.02300199687278459,0.2397888876427835,0.23434674888872298,-0.5442138754060521,0.046150531844755704
U56,top20-200d (transfer),10,1.0,756.0,0.9511457990968508,1.0940355732924039,1.0922441471182112,0.0017914261741927007,0.23978888764278372,0.23879218003055866,-0.09967076122250618,0.014735543471623203
U56,top20-200d (transfer),10,1.0,1260.0,0.9553700523304514,1.0922448846060564,1.0922448846060564,0.0,0.23978888764278372,0.23978888764278372,0.0,0.0
U56,top20-200d (transfer),25,0.4,252.0,0.44000685104211706,0.872593974036219,0.9656294478822263,-0.0930354738460073,0.10283583683614361,0.11548850167533924,1.2652664839195624,0.30600455107012525
U56,top20-200d (transfer),25,0.4,504.0,0.5083464805543916,0.9325700756647783,0.9659939700036675,-0.03342389433888915,0.16058199857188693,0.13276957987458912,-2.7812418697297807,0.16086434991462362
U56,top20-200d (transfer),25,0.4,756.0,0.5615867765951067,0.8608771046854131,0.966252240909674,-0.10537513622426087,0.16058199857188693,0.14612410936007203,-1.44578892118149,0.14261805676766492
U56,top20-200d (transfer),25,0.4,1260.0,0.6265311979849165,0.9067715074798265,0.9665024151879924,-0.059730907708165915,0.16539942181298373,0.16217309573939007,-0.32263260735936605,0.07059169906629492
U56,top20-200d (transfer),25,0.5,252.0,0.5351360141342404,0.9085631687693647,0.9661239271531143,-0.05756075838374963,0.12644384179680712,0.1394893324435987,1.3045490646791587,0.3619723133695283
U56,top20-200d (transfer),25,0.5,504.0,0.6128946629518414,0.9732123897819592,0.9664529746582127,0.006759415123746559,0.16058199857188693,0.1588147442677623,-0.1767254304124638,0.16228001319350405
U56,top20-200d (transfer),25,0.5,756.0,0.6658327313771927,0.9013773477941949,0.9666449065633569,-0.06526755876916202,0.16204336035128486,0.17185212066654668,0.9808760315261816,0.1510833584105633
U56,top20-200d (transfer),25,0.5,1260.0,0.7188644466327333,0.9396037601196143,0.9668342795275976,-0.027230519407983267,0.16539942181298373,0.18490322963249264,1.9503807819508916,0.08232445847245806
U56,top20-200d (transfer),25,0.6,252.0,0.6252279364902324,0.9361972259049796,0.966497690091875,-0.03030046418689547,0.14298248049589057,0.16185213369529514,1.8869653199404564,0.3828119387683113
U56,top20-200d (transfer),25,0.6,504.0,0.7111110771027916,0.9989631460764447,0.9668090674293536,0.03215407864709108,0.1830340461034613,0.18300309110233676,-0.003095500112454408,0.14439790545336528
U56,top20-200d (transfer),25,0.6,756.0,0.7651063506577881,0.9253199989984043,0.9669366271019363,-0.04161662810353195,0.1830340461034612,0.19608127353443858,1.3047227430977388,0.1466501201449617
U56,top20-200d (transfer),25,0.6,1260.0,0.8093987092234441,0.9594684457199404,0.9670346597317881,-0.0075662140118477605,0.18303404610346152,0.20678805429976732,2.37540081963058,0.08446421405205484
U56,top20-200d (transfer),25,0.7,252.0,0.7095600494265786,0.9517893678281147,0.9668034440338334,-0.015014076205718707,0.1560645978448022,0.18262111019103403,2.6556512346231824,0.3739600366812006
U56,top20-200d (transfer),25,0.7,504.0,0.7975606478057764,1.0044908340867396,0.9670084584562024,0.037482375630537135,0.2116204627049184,0.2039264426721638,-0.76940200327546,0.14007401502661132
U56,top20-200d (transfer),25,0.7,756.0,0.8473418908275127,0.9388423511352626,0.9670595849672519,-0.028217233831989263,0.2116204627049184,0.21580426977380265,0.4183807068884243,0.12618691235081414
U56,top20-200d (transfer),25,0.7,1260.0,0.8957918149382936,0.9743306853741811,0.9670852714274114,0.0072454139467696965,0.21162046270491852,0.22730094209725976,1.568047939234124,0.06872319328767773
U56,top20-200d (transfer),25,0.8,252.0,0.7795033952597262,0.9637168901380058,0.9669684921953774,-0.0032516020573716276,0.17721846120356521,0.1995614675275653,2.2343006324000076,0.3376325338557873
U56,top20-200d (transfer),25,0.8,504.0,0.8639758300888177,1.004102517108749,0.9670684037017695,0.037034113406979485,0.23967544247461237,0.21975133372994535,-1.9924108744667017,0.11233489133573649
U56,top20-200d (transfer),25,0.8,756.0,0.9064272299356474,0.9551221163086638,0.9670909099535521,-0.011968793644888231,0.23967544247461248,0.2298246174897946,-0.9850824984817874,0.07787109491096622
U56,top20-200d (transfer),25,0.8,1260.0,0.9361895343250934,0.967638411303354,0.9671066888894325,0.0005317224139215204,0.23967544247461237,0.23688690845178006,-0.2788534022832301,0.03653183496654222
U56,top20-200d (transfer),25,1.0,252.0,0.8781719204159669,0.9646948850180396,0.9670759299737979,-0.0023810449557583047,0.2186806929193832,0.22311992102416398,0.44392281047807847,0.23618191301339486
U56,top20-200d (transfer),25,1.0,504.0,0.9323051414703616,0.989751000339525,0.9671046295198021,0.022646370819722872,0.24143824954361714,0.23596518168654673,-0.5473067857070413,0.046150531844755704
U56,top20-200d (transfer),25,1.0,756.0,0.9511457990968508,0.9687908246528413,0.9671146181794416,0.0016762064733997217,0.24143824954361703,0.24043587738041247,-0.10023721632045623,0.014735543471623203
U56,top20-200d (transfer),25,1.0,1260.0,0.9553700523304514,0.9671168577311928,0.9671168577311928,0.0,0.2414382495436168,0.2414382495436168,0.0,0.0
BROAD136,ew-band3 (LIVE),10,0.4,252.0,0.4906874780275707,1.1323385324507569,1.1057860828775423,0.026552449573214565,0.09567242679667443,0.11310284310617791,1.7430416309503483,0.27420741764808376
BROAD136,ew-band3 (LIVE),10,0.4,504.0,0.5510138107600897,1.1669608557612343,1.1057845900009837,0.06117626576025059,0.12926939017838024,0.12661224179993716,-0.26571483784430805,0.15832386847862523
BROAD136,ew-band3 (LIVE),10,0.4,756.0,0.5692002900180748,1.0787876776630798,1.1057792109283375,-0.026991533265257717,0.12926939017838057,0.13065660195623047,0.1387211777849895,0.09785839407249819
BROAD136,ew-band3 (LIVE),10,0.4,1260.0,0.5986441895669222,1.110052993306112,1.1057705022127902,0.004282491093321905,0.12926939017838024,0.13720441874319747,0.7935028564817231,0.04914646769486142
BROAD136,ew-band3 (LIVE),10,0.5,252.0,0.583242793666554,1.1526164008357962,1.1057750575324994,0.04684134330329681,0.10657025496132988,0.13377941321864548,2.7209158257315598,0.2219112131760661
BROAD136,ew-band3 (LIVE),10,0.5,504.0,0.6465790469716507,1.1662783710722526,1.1057379314466107,0.06054043962564193,0.15828590599429293,0.14776545497386548,-1.052045102042745,0.10799329033698202
BROAD136,ew-band3 (LIVE),10,0.5,756.0,0.6706028280715685,1.1174723823942383,1.105720685404447,0.011751696989791283,0.15828590599429293,0.1530534314741908,-0.5232474520102143,0.06206387782149925
BROAD136,ew-band3 (LIVE),10,0.5,1260.0,0.6849217674965778,1.1162115378761197,1.1057104062135057,0.010501131662614016,0.15828590599429315,0.15620523405156653,-0.20806719427266251,0.04498497138095603
BROAD136,ew-band3 (LIVE),10,0.6,252.0,0.6449669002204924,1.1462025940200582,1.105739088764467,0.04046350525559128,0.12722465674468086,0.14741059850477992,2.018594176009905,0.15900282314601943
BROAD136,ew-band3 (LIVE),10,0.6,504.0,0.6809325271912263,1.1335801514714314,1.1057132699844592,0.02786688148697225,0.1615773477730451,0.1553271454234229,-0.6250202349622203,0.060979284674821166
BROAD136,ew-band3 (LIVE),10,0.6,756.0,0.6950496218378232,1.1104871181228224,1.1057031356925886,0.004783982430233813,0.16157734777304522,0.1584345190892747,-0.31428286837705266,0.034527196821001915
BROAD136,ew-band3 (LIVE),10,0.6,1260.0,0.7039768281976344,1.1104424577509115,1.1056967270853573,0.004745730665554282,0.16157734777304533,0.16039952439996655,-0.11778233730787846,0.009665581475828411
BROAD136,ew-band3 (LIVE),10,0.7,252.0,0.6863243945167349,1.13524389200817,1.1057093993043672,0.029534492703802817,0.14765775055136865,0.15651397224271402,0.8856221691345367,0.07310761994851189
BROAD136,ew-band3 (LIVE),10,0.7,504.0,0.6968558614410008,1.1122207568284892,1.105701839040566,0.00651891778792324,0.1615773477730451,0.15883209816043903,-0.2745249612606082,0.03207230333286981
BROAD136,ew-band3 (LIVE),10,0.7,756.0,0.7035888364653489,1.1043446342754095,1.1056970056144424,-0.0013523713390328762,0.16157734777304544,0.16031412189175548,-0.12632258812899644,0.01903385863488527
BROAD136,ew-band3 (LIVE),10,0.7,1260.0,0.7093277920091171,1.1056928857688249,1.1056928857688249,0.0,0.16157734777304533,0.16157734777304533,0.0,0.0
BROAD136,ew-band3 (LIVE),10,0.8,252.0,0.7036896299617424,1.1121523070942405,1.1056969332574358,0.006455373836804723,0.15988462409560023,0.16033630797637297,0.04516838807727408,0.01556415928842636
BROAD136,ew-band3 (LIVE),10,0.8,504.0,0.7047091860742732,1.1083054487308575,1.1056962013448517,0.002609247386005764,0.16157734777304522,0.16056072680292666,-0.10166209701185647,0.010544790803900916
BROAD136,ew-band3 (LIVE),10,0.8,756.0,0.70746556976677,1.1047855693231632,1.1056942226093154,-0.0009086532861521945,0.16157734777304522,0.16116744612538386,-0.04099016476613593,0.005357597784501955
BROAD136,ew-band3 (LIVE),10,0.8,1260.0,0.7093277920091171,1.1056928857688249,1.1056928857688249,0.0,0.16157734777304533,0.16157734777304533,0.0,0.0
BROAD136,ew-band3 (LIVE),10,1.0,252.0,0.7093277920091171,1.1056928857688249,1.1056928857688249,0.0,0.16157734777304533,0.16157734777304533,0.0,0.0
BROAD136,ew-band3 (LIVE),10,1.0,504.0,0.7093277920091171,1.1056928857688249,1.1056928857688249,0.0,0.16157734777304533,0.16157734777304533,0.0,0.0
BROAD136,ew-band3 (LIVE),10,1.0,756.0,0.7093277920091171,1.1056928857688249,1.1056928857688249,0.0,0.16157734777304533,0.16157734777304533,0.0,0.0
BROAD136,ew-band3 (LIVE),10,1.0,1260.0,0.7093277920091171,1.1056928857688249,1.1056928857688249,0.0,0.16157734777304533,0.16157734777304533,0.0,0.0
BROAD136,ew-band3 (LIVE),25,0.4,252.0,0.4906874780275707,1.0858450404905287,1.0638799212113395,0.021965119279189205,0.10070820724871077,0.11351345156443984,1.2805244315729074,0.27420741764808376
BROAD136,ew-band3 (LIVE),25,0.4,504.0,0.5510138107600897,1.123250597390631,1.0640098005006289,0.05924079689000217,0.12974816052527582,0.1270662911716211,-0.268186935365472,0.15832386847862523
BROAD136,ew-band3 (LIVE),25,0.4,756.0,0.5692002900180748,1.0366635631624759,1.0640374725012807,-0.02737390933880479,0.1297481605252757,0.13112334047095697,0.13751799456812597,0.09785839407249819
BROAD136,ew-band3 (LIVE),25,0.4,1260.0,0.5986441895669222,1.0684926061433133,1.0640822734545572,0.0044103326887561245,0.1297481605252756,0.13769170097327452,0.7943540447998915,0.04914646769486142
BROAD136,ew-band3 (LIVE),25,0.5,252.0,0.583242793666554,1.107089427666265,1.0640588391530992,0.04303058851316588,0.10957306653484178,0.13425594952517889,2.468288299033711,0.2219112131760661
BROAD136,ew-band3 (LIVE),25,0.5,504.0,0.6465790469716507,1.1232480609933833,1.064112219476187,0.05913584151719631,0.15885984688888788,0.14828532959985283,-1.057451728903505,0.10799329033698202
BROAD136,ew-band3 (LIVE),25,0.5,756.0,0.6706028280715685,1.075273470996783,1.0641250718169588,0.011148399179824242,0.15885984688888788,0.15358959784239556,-0.5270249046492315,0.06206387782149925
BROAD136,ew-band3 (LIVE),25,0.5,1260.0,0.6849217674965778,1.0741990601177758,1.0641327322217973,0.0100663278959785,0.15885984688888755,0.1567511108175213,-0.21087360713662462,0.04498497138095603
BROAD136,ew-band3 (LIVE),25,0.6,252.0,0.6449669002204924,1.101617102114249,1.0641113570033176,0.0375057451109313,0.1277144537386654,0.14792937985243707,2.021492611377165,0.15900282314601943
BROAD136,ew-band3 (LIVE),25,0.6,504.0,0.6809325271912263,1.0911093076338925,1.064130598041686,0.026978709592206496,0.1621397754998274,0.1558703168835631,-0.6269458616264295,0.060979284674821166
BROAD136,ew-band3 (LIVE),25,0.6,756.0,0.6950496218378232,1.068523792939562,1.0641381504627787,0.004385642476783191,0.1621397754998274,0.15898726406600183,-0.31525114338255555,0.034527196821001915
BROAD136,ew-band3 (LIVE),25,0.6,1260.0,0.7039768281976344,1.0687780909681084,1.064142926376187,0.00463516459192137,0.16213977549982772,0.16095832336728455,-0.11814521325431704,0.009665581475828411
BROAD136,ew-band3 (LIVE),25,0.7,252.0,0.6863243945167349,1.09209987771422,1.0641334826049433,0.027966395109276565,0.1482285564182383,0.15706080020106206,0.8832243782823768,0.07310761994851189
BROAD136,ew-band3 (LIVE),25,0.7,504.0,0.6968558614410008,1.070220324517348,1.0641391167722367,0.006081207745111339,0.1621397754998275,0.15938606803968566,-0.27537074601418354,0.03207230333286981
BROAD136,ew-band3 (LIVE),25,0.7,756.0,0.7035888364653489,1.0625636838424621,1.0641427188067816,-0.0015790349643194368,0.16213977549982772,0.1608726577422369,-0.12671177575908077,0.01903385863488527
BROAD136,ew-band3 (LIVE),25,0.7,1260.0,0.7093277920091171,1.064145789056715,1.064145789056715,0.0,0.1621397754998275,0.1621397754998275,0.0,0.0
BROAD136,ew-band3 (LIVE),25,0.8,252.0,0.7036896299617424,1.0702261670458302,1.064142772729699,0.006083394316131141,0.16044879138189838,0.16089491218002722,0.04461207981288351,0.01556415928842636
BROAD136,ew-band3 (LIVE),25,0.8,504.0,0.7047091860742732,1.0665908409552665,1.0641433181760023,0.0024475227792641885,0.1621397754998275,0.16112002241919793,-0.10197530806295707,0.010544790803900916
BROAD136,ew-band3 (LIVE),25,0.8,756.0,0.70746556976677,1.0631701123082504,1.0641447927974355,-0.0009746804891850314,0.1621397754998275,0.16172861098498464,-0.04111645148428544,0.005357597784501955
BROAD136,ew-band3 (LIVE),25,0.8,1260.0,0.7093277920091171,1.064145789056715,1.064145789056715,0.0,0.1621397754998275,0.1621397754998275,0.0,0.0
BROAD136,ew-band3 (LIVE),25,1.0,252.0,0.7093277920091171,1.064145789056715,1.064145789056715,0.0,0.1621397754998275,0.1621397754998275,0.0,0.0
BROAD136,ew-band3 (LIVE),25,1.0,504.0,0.7093277920091171,1.064145789056715,1.064145789056715,0.0,0.1621397754998275,0.1621397754998275,0.0,0.0
BROAD136,ew-band3 (LIVE),25,1.0,756.0,0.7093277920091171,1.064145789056715,1.064145789056715,0.0,0.1621397754998275,0.1621397754998275,0.0,0.0
BROAD136,ew-band3 (LIVE),25,1.0,1260.0,0.7093277920091171,1.064145789056715,1.064145789056715,0.0,0.1621397754998275,0.1621397754998275,0.0,0.0
BROAD136,top20-200d (transfer),10,0.4,252.0,0.40721178077343495,0.8881875897582825,0.9539813484838564,-0.06579375872557391,0.12127381689273875,0.11342784834771537,-0.7845968545023383,0.25729616041389214
