panel,conv,book,gross,cost_bps,sweep,dCAGR,dSharpe,dMaxDD,dOOS_Sharpe,zero4b,row4b,zero_mDD,row_mDD,zero_mCAGR,row_mCAGR
U56,INCL,CAP2,0.75,0.0,SHY,0.0041657967718991,0.04327356825281092,0.0037522428219465276,0.04805484160383067,True,True,0.05090125329336073,0.05465349611530726,0.009368415699549326,0.013534212471448426
U56,INCL,CAP2,0.75,0.0,IEF,0.006962784853642878,0.0480515514876505,-0.019393971795469644,-0.01928684418885873,True,True,0.05090125329336073,0.03150728149789109,0.009368415699549326,0.016331200553192204
U56,INCL,CAP2,0.75,0.0,TLT,0.0013783845320496368,-0.15880039871724838,-0.1416256257562728,-0.26018750485582687,True,False,0.05090125329336073,-0.09072437246291207,0.009368415699549326,0.010746800231598963
U56,INCL,CAP2,0.75,0.0,LQD,0.016368956055255124,-0.003179845891472688,-0.09123097720996431,-0.10450249960361702,True,False,0.05090125329336073,-0.04032972391660358,0.009368415699549326,0.02573737175480445
U56,INCL,CAP2,0.75,0.0,TIP,0.01109632079442835,0.04282188787837815,-0.02978401779810902,-0.02016206655872632,True,True,0.05090125329336073,0.021117235495251713,0.009368415699549326,0.020464736493977675
U56,INCL,CAP2,0.75,10.0,SHY,0.003277513698239476,0.03434882225192015,0.0037218479194229825,0.04041702225459831,True,True,0.050490884833542166,0.05421273275296515,0.006336238204344424,0.0096137519025839
U56,INCL,CAP2,0.75,10.0,IEF,0.006047620439343815,0.03981633658500949,-0.022266298536604556,-0.025603990200434135,True,True,0.050490884833542166,0.02822458629693761,0.006336238204344424,0.01238385864368824
U56,INCL,CAP2,0.75,10.0,TLT,0.0004275575159038425,-0.16234178650803965,-0.14410282487068438,-0.2618867284235886,True,False,0.050490884833542166,-0.09361194003714221,0.006336238204344424,0.006763795720248267
U56,INCL,CAP2,0.75,10.0,LQD,0.015435091297626213,-0.007297262871035715,-0.09181192959838647,-0.10614485402225293,True,False,0.050490884833542166,-0.0413210447648443,0.006336238204344424,0.021771329501970638
U56,INCL,CAP2,0.75,10.0,TIP,0.010183666925777546,0.035925706647196076,-0.030469170166193993,-0.02537326884226032,True,True,0.050490884833542166,0.020021714667348173,0.006336238204344424,0.01651990513012197
U56,INCL,CAP2,0.75,25.0,SHY,0.001954805050901731,0.020909260978178024,0.0036762730781019215,0.02891129977049145,True,True,0.049875473395191966,0.05355174647329389,0.0018028679956628157,0.003757673046564547
U56,INCL,CAP2,0.75,25.0,IEF,0.004684877478088545,0.02739788358376183,-0.026551536377941498,-0.035122863376826574,True,True,0.049875473395191966,0.023323937017250468,0.0018028679956628157,0.006487745473751361
U56,INCL,CAP2,0.75,25.0,TLT,-0.0009880763899385858,-0.16768646009296928,-0.14779751237550653,-0.2644415962766661,True,False,0.049875473395191966,-0.09792203898031457,0.0018028679956628157,0.0008147916057242299
U56,INCL,CAP2,0.75,25.0,LQD,0.0140443131178698,-0.013485822195652863,-0.09268219483862028,-0.10859862741273663,True,False,0.049875473395191966,-0.042806721443428314,0.0018028679956628157,0.015847181113532616
U56,INCL,CAP2,0.75,25.0,TIP,0.008824553763834064,0.025549850798710194,-0.031495585919929625,-0.03319791176213638,True,True,0.049875473395191966,0.01837988747526234,0.0018028679956628157,0.01062742175949688
U56,INCL,CAP2,0.75,50.0,SHY,-0.00022398372749465878,-0.0015929495585254028,0.0036003617053607107,0.009634633563325501,False,False,0.048850164313358674,0.052450526018719384,-0.005713193549840623,-0.0059371772773352816
U56,INCL,CAP2,0.75,50.0,IEF,0.0024401260975064343,0.006559021861204384,-0.03398057425477774,-0.051077862630810156,False,False,0.048850164313358674,0.014869590058580934,-0.005713193549840623,-0.0032730674523341885
U56,INCL,CAP2,0.75,50.0,TLT,-0.0033193859068134657,-0.1766662609698042,-0.15414057689691585,-0.26870674921393356,False,False,0.048850164313358674,-0.10529041258355717,-0.005713193549840623,-0.009032579456654088
U56,INCL,CAP2,0.75,50.0,LQD,0.011752878550240986,-0.02381562007332172,-0.09412953615224395,-0.1126530321146384,False,False,0.048850164313358674,-0.04527937183888528,-0.005713193549840623,0.006039685000400363
U56,INCL,CAP2,0.75,50.0,TIP,0.006585493111887608,0.008200710158886126,-0.03320277971189722,-0.04623908018233047,False,True,0.048850164313358674,0.01564738460146145,-0.005713193549840623,0.0008722995620469853
U56,INCL,CAP2,1.0,0.0,SHY,0.0025321253498880036,0.022866083609003773,0.001764768469982081,0.022806161390928725,True,True,0.0283435019649583,0.030108270434940382,0.021999271762154493,0.024531397112042497
