panel,dial,arm,value,anchor_edge,i_anchor,K,OOS_CAGR,OOS_Sharpe,OOS_MaxDD,v1_OOS_CAGR,v1_OOS_Sharpe,v1_OOS_MaxDD,spy_OOS_CAGR,spy_OOS_Sharpe,spy_OOS_MaxDD
U56,GROSS,IS-PICK,1.35,0,5,9,0.3255475299956121,1.0019322784649038,-0.3630265811026675,0.07730300522922962,0.747063834691694,-0.13827796154480798,0.15450717694493266,0.8820107671822842,-0.33717235283398284
U56,GROSS,ANCHOR,0.75,0,5,9,0.18450685681430068,0.9938232266964572,-0.21579779850239666,0.07730300522922962,0.747063834691694,-0.13827796154480798,0.15450717694493266,0.8820107671822842,-0.33717235283398284
U56,GROSS,ORACLE,1.35,0,5,9,0.3255475299956121,1.0019322784649038,-0.3630265811026675,0.07730300522922962,0.747063834691694,-0.13827796154480798,0.15450717694493266,0.8820107671822842,-0.33717235283398284
U56,COUNT,IS-PICK,20,0,2,9,0.14486778681551393,1.17749120356185,-0.18207063572861204,0.07730300522922962,0.747063834691694,-0.13827796154480798,0.15450717694493266,0.8820107671822842,-0.33717235283398284
U56,COUNT,ANCHOR,5,0,2,9,0.18450685681430068,0.9938232266964572,-0.21579779850239666,0.07730300522922962,0.747063834691694,-0.13827796154480798,0.15450717694493266,0.8820107671822842,-0.33717235283398284
U56,COUNT,ORACLE,40,0,2,9,0.11166239246358223,1.26823936496371,-0.13928307660542183,0.07730300522922962,0.747063834691694,-0.13827796154480798,0.15450717694493266,0.8820107671822842,-0.33717235283398284
U56,CADENCE,IS-PICK,Q,0,3,7,0.09512281520933152,0.5467516056431733,-0.293812024851956,0.07730300522922962,0.747063834691694,-0.13827796154480798,0.15450717694493266,0.8820107671822842,-0.33717235283398284
U56,CADENCE,ANCHOR,W,0,3,7,0.18450685681430068,0.9938232266964572,-0.21579779850239666,0.07730300522922962,0.747063834691694,-0.13827796154480798,0.15450717694493266,0.8820107671822842,-0.33717235283398284
U56,CADENCE,ORACLE,6W,0,3,7,0.23431396120926395,1.146918030560603,-0.21053149526542025,0.07730300522922962,0.747063834691694,-0.13827796154480798,0.15450717694493266,0.8820107671822842,-0.33717235283398284
ETF36,GROSS,IS-PICK,0.75,0,5,9,0.07323532098071928,0.5881255146103314,-0.2254226019006068,0.07730300522922962,0.747063834691694,-0.13827796154480798,0.15450717694493266,0.8820107671822842,-0.33717235283398284
ETF36,GROSS,ANCHOR,0.75,0,5,9,0.07323532098071928,0.5881255146103314,-0.2254226019006068,0.07730300522922962,0.747063834691694,-0.13827796154480798,0.15450717694493266,0.8820107671822842,-0.33717235283398284
ETF36,GROSS,ORACLE,1.35,0,5,9,0.12174980014946013,0.5926535935371167,-0.37427432637591074,0.07730300522922962,0.747063834691694,-0.13827796154480798,0.15450717694493266,0.8820107671822842,-0.33717235283398284
ETF36,COUNT,IS-PICK,20,0,2,9,0.07628977943243997,0.9048869067847203,-0.1523376759698125,0.07730300522922962,0.747063834691694,-0.13827796154480798,0.15450717694493266,0.8820107671822842,-0.33717235283398284
ETF36,COUNT,ANCHOR,5,0,2,9,0.07323532098071928,0.5881255146103314,-0.2254226019006068,0.07730300522922962,0.747063834691694,-0.13827796154480798,0.15450717694493266,0.8820107671822842,-0.33717235283398284
ETF36,COUNT,ORACLE,30,0,2,9,0.05847735837326584,0.9128691558323109,-0.1155007011606971,0.07730300522922962,0.747063834691694,-0.13827796154480798,0.15450717694493266,0.8820107671822842,-0.33717235283398284
ETF36,CADENCE,IS-PICK,6W,0,3,7,0.12375982344718284,0.8895285097930462,-0.20347337031277146,0.07730300522922962,0.747063834691694,-0.13827796154480798,0.15450717694493266,0.8820107671822842,-0.33717235283398284
ETF36,CADENCE,ANCHOR,W,0,3,7,0.07323532098071928,0.5881255146103314,-0.2254226019006068,0.07730300522922962,0.747063834691694,-0.13827796154480798,0.15450717694493266,0.8820107671822842,-0.33717235283398284
ETF36,CADENCE,ORACLE,6W,0,3,7,0.12375982344718284,0.8895285097930462,-0.20347337031277146,0.07730300522922962,0.747063834691694,-0.13827796154480798,0.15450717694493266,0.8820107671822842,-0.33717235283398284
SMALL439,GROSS,IS-PICK,0.15,0,5,9,0.020252555256615956,0.40989799250218906,-0.08501377842302171,0.1715293037781218,0.5540428938666992,-0.44829438203961647,0.15450717694493266,0.8820107671822842,-0.33717235283398284
SMALL439,GROSS,ANCHOR,0.75,0,5,9,0.07807794858812822,0.41812453465509947,-0.40198651084075543,0.1715293037781218,0.5540428938666992,-0.44829438203961647,0.15450717694493266,0.8820107671822842,-0.33717235283398284
SMALL439,GROSS,ORACLE,1.35,0,5,9,0.09439080640483,0.4270917815940144,-0.6515628975518744,0.1715293037781218,0.5540428938666992,-0.44829438203961647,0.15450717694493266,0.8820107671822842,-0.33717235283398284
