panel,ladder,rung,exc_coarse,exc_fine,LSENS_COARSE,LSENS_SLIDE
U56,CADENCE,D,0.7263668998622683,0.5676806679373271,1.0806167239496733,1.9084279200448986
U56,CADENCE,W,0.8653731378984643,0.5985596432626614,1.8370876620659475,2.5149798590135632
U56,CADENCE,M,0.05085334083347973,1.296607074441658,1.5032609515109236,4.516762726886512
U56,CADENCE,Q,0.8506692791812107,0.23737164192529503,1.1882919371291,1.438987671985182
U56,GROSS,0.3,1.1508406591051898,0.12977304600832912,1.022533038686493,1.9380530956388689
U56,GROSS,0.35,0.725008605385313,0.658971901706764,1.2417787626857104,2.1843023938893626
U56,GROSS,0.4,0.9867484807904612,0.40848372357888585,1.0304508977072373,1.8302489980405214
U56,GROSS,0.45,0.6698670605257858,0.6978154095651888,1.1207898878537592,2.05345540207436
U56,GROSS,0.5,1.0029817100482572,0.3688063787496818,1.3482964841055047,1.9496469614099798
U56,GROSS,0.55,0.6692880910895551,0.6671394787244941,1.3148853307306478,2.356466584494345
U56,GROSS,0.6,0.49546816586675396,1.3195800580104144,1.1134700958627175,3.7517936735826924
U56,GROSS,0.65,1.3575017693752558,0.08015927565173807,1.0846129729267842,2.0929113319066674
U56,GROSS,0.7,0.8323332204422502,0.42337693112387453,1.284728880371552,1.7679679921573113
U56,GROSS,0.75,0.21057095425121014,0.7357726699863352,1.5182113772505876,2.9584511979299744
U56,H,21,0.6243256335185943,0.7562575706494269,1.6950076792384479,2.933342941994006
U56,H,63,0.7335694904460324,0.7030448806861568,1.5026565022375287,2.748175452265464
U56,H,126,0.7964838513125423,0.34988998386434866,1.0389666131322162,1.4722268309723248
U56,H,252,0.8626353762170974,0.4459126619575592,1.0465259884175564,1.5848268557400425
U56,N,5,0.8579314210850066,0.4989443721604084,1.2266870883569692,1.9270275187070303
U56,N,8,0.22539452836177035,0.6631619879213927,1.4065832875542859,1.5866789994523554
U56,N,10,0.39389246696806707,0.7711155864238234,1.10139527211869,2.162177004146435
U56,N,12,0.7003990729958386,0.5513975507493951,1.287325586723428,2.751631819036682
U56,N,15,0.8672854623363436,0.1301300525454914,1.0414017608066812,1.404284249927037
U56,N,20,0.40535612543996496,0.7168174242083939,1.2576501916669094,2.5755483857494754
U56,N,25,0.2034169113239067,0.881641259226571,1.1930131129958017,2.8809594870687967
U56,N,30,0.8485267767767601,0.5439861400788357,1.2346300650572108,1.9358468943508644
U56,N,40,0.8559941141487082,0.6090038942509183,1.457230361585015,2.494885246331805
B136,CADENCE,D,0.732503692999918,0.7999598286278911,1.034842022694609,2.246883501769896
B136,CADENCE,W,0.47812605211406156,0.46153131852013385,1.024865893605933,1.586501565049738
B136,CADENCE,M,0.7559027614900038,0.6758716691603096,1.4048738522327004,2.7175567883036833
B136,CADENCE,Q,0.9303363039520537,0.49154469560632985,1.0801741623335244,1.7659114955594193
B136,GROSS,0.3,0.6721164229403814,0.5636918183401539,1.3637318455681042,2.2364370827247257
B136,GROSS,0.35,0.7824530924628199,0.5721877905557148,1.1807497394726199,2.0873234520648047
B136,GROSS,0.4,0.5832885565464626,0.7239008074294634,1.0805884672507267,2.062462809753506
B136,GROSS,0.45,0.1048587903433626,0.6552028842237644,1.1524903197757572,2.219158302005085
B136,GROSS,0.5,0.6881459248493021,0.7691082894221001,1.2833663832282014,2.5167255060301517
B136,GROSS,0.55,0.5212671593330818,0.720947773395838,1.3148464204317876,2.5155157939290786
B136,GROSS,0.6,0.7397812918705073,0.49863300333969435,1.1798732082425223,2.9190048551441836
B136,GROSS,0.65,0.6971106036506487,0.5342896139659944,1.2335227300244547,2.104680550304368
B136,GROSS,0.7,0.758811316017197,0.5861940286871236,1.2771682522359367,2.1740243577871072
B136,GROSS,0.75,0.0042666884233877175,1.2475945278188627,1.1898760841385825,3.9149539167571406
B136,H,21,0.6716969036680902,0.624579515987234,1.4475860306634039,2.5043546029972528
B136,H,63,0.8302155392022087,0.37402077774114517,1.2429760954203437,1.806749471606109
B136,H,126,0.5296008958403652,0.7207655065729238,1.089565541181631,2.001994617361495
B136,H,252,0.8025560716701217,0.4040315563083035,1.3616046439803655,1.9158553684286548
B136,N,5,0.8536751572199689,0.4272995444474123,1.2364509476307,1.485849754559394
B136,N,8,0.7390494092450505,0.7094048692533699,1.2636960027392958,2.3301927759269754
B136,N,10,0.5431880272725187,0.6984709919852398,1.0940281380718924,4.1842434370432455
B136,N,12,0.6917623042882917,1.7717787486994732,1.0204170742828012,6.173667829793196
B136,N,15,0.5597637018652845,0.5224889139636169,1.2131670232199487,2.0055668862755875
B136,N,20,0.8698578308869251,0.5421836642951235,1.3597751450206104,2.2617418529073934
B136,N,25,0.7261718969400945,0.6160391512562627,1.1536211028399095,2.150713957675006
B136,N,30,0.8296955975962306,0.5537108147122166,1.398089614551522,2.2260097527183618
B136,N,40,0.7750058380947775,0.5891452638827783,1.470745805466647,2.3696174451309697
SMALL,CADENCE,D,0.8425409391659071,0.8041187254060269,1.1612280236605677,2.4853727153142318
SMALL,CADENCE,W,0.8925973689065874,0.355271126220511,1.4091848223209362,2.1047523949693985
SMALL,CADENCE,M,0.7596972934110101,0.6040836169589145,1.0636449298641808,1.9460180120384307
SMALL,CADENCE,Q,0.39504051147380703,1.2721117314687924,1.1997429982479748,4.049790144496742
SMALL,GROSS,0.3,0.018095974737688456,0.27271121458052383,1.118903648383598,1.424183935843157
SMALL,GROSS,0.35,0.580247161147594,0.7341331699471811,1.1916443216360972,2.200835961264006
SMALL,GROSS,0.4,0.508840059721503,0.9711989755347568,1.4926128376827519,3.5560734184456044
SMALL,GROSS,0.45,0.23464850900508064,0.9242967420511824,1.1184590730228383,2.6983727406733506
SMALL,GROSS,0.5,0.6058300515707459,0.6577069259828096,1.276302471640228,2.3691952358385504
SMALL,GROSS,0.55,0.6793783734990246,0.5862204008291655,1.3330871731160288,2.3158651437301727
SMALL,GROSS,0.6,0.8666722329695824,0.594290461023784,1.8409832076086756,2.6820599607238154
SMALL,GROSS,0.65,0.7979707218687202,0.5363151164322972,1.1833468706855328,2.0045086399536207
SMALL,GROSS,0.7,1.0798129242685703,0.3659437947578474,1.2485866411926643,1.810697489580893
SMALL,GROSS,0.75,0.39383024929093197,1.7247214478187674,1.1149985603332633,5.416836563001782
SMALL,H,21,0.8652229897439804,0.3768794122790934,1.0534896961449396,1.5258141929224667
SMALL,H,63,0.19260326691113616,0.9841954646852387,1.4435280495158171,3.8079735352903756
SMALL,H,126,0.641105618040241,0.7621519759527996,1.2623580102048282,2.4335258282936376
SMALL,H,252,0.27645681113511966,1.1159972964574676,1.2254573444862344,3.163802855792759
SMALL,N,5,0.14652426231398852,1.1344654376561425,1.3573383687361442,3.819137749076027
SMALL,N,8,0.9581682228729088,0.5248612727841826,1.127170642218055,1.905171268331356
SMALL,N,10,1.9325859459429877,3.349917172892616,1.2120067892891029,29.886443343914006
SMALL,N,12,0.4378768748157206,0.4918907981766632,1.0760320215339898,1.6354055201890485
SMALL,N,15,0.7951432045242782,0.5589260609459429,1.548884502374011,2.3324532870719894
SMALL,N,20,0.5527971089190141,0.4247121768619496,1.2665485121419668,2.147609398622978
SMALL,N,25,0.8280845154850868,0.5970016528111429,1.2376352137979194,2.144204844424426
SMALL,N,30,0.7457809036884165,0.6192941114584661,1.2544306015623132,2.256275823982691
SMALL,N,40,0.6683096876978247,1.895322480806131,1.2639737801940032,8.229685199638594
