panel,book,cost,arm,phi,delta,pass4b,floor_only,dd_only,OOS_Sharpe,OOS_MaxDD
u56,V1u,10.0,abs12-dg,0.6,0.5,False,False,False,0.7450062488279505,-0.1362139229241568
u56,V1u,10.0,abs12-dg,0.6,0.6,False,False,False,0.7450062488279505,-0.1362139229241568
u56,V1u,10.0,abs12-dg,0.6,0.7,False,False,False,0.7450062488279505,-0.1362139229241568
u56,V1u,10.0,abs12-dg,0.7,0.5,False,False,False,0.7450062488279505,-0.1362139229241568
u56,V1u,10.0,abs12-dg,0.7,0.6,False,False,False,0.7450062488279505,-0.1362139229241568
u56,V1u,10.0,abs12-dg,0.7,0.7,False,False,False,0.7450062488279505,-0.1362139229241568
u56,V1u,10.0,abs12-dg,0.8,0.5,False,False,False,0.7450062488279505,-0.1362139229241568
u56,V1u,10.0,abs12-dg,0.8,0.6,False,False,False,0.7450062488279505,-0.1362139229241568
u56,V1u,10.0,abs12-dg,0.8,0.7,False,False,False,0.7450062488279505,-0.1362139229241568
u56,V1u,10.0,abs12-dg,0.9,0.5,False,False,False,0.7450062488279505,-0.1362139229241568
u56,V1u,10.0,abs12-dg,0.9,0.6,False,False,False,0.7450062488279505,-0.1362139229241568
u56,V1u,10.0,abs12-dg,0.9,0.7,False,False,False,0.7450062488279505,-0.1362139229241568
u56,V1u,10.0,abs12-dg,1.0,0.5,False,False,False,0.7450062488279505,-0.1362139229241568
u56,V1u,10.0,abs12-dg,1.0,0.6,False,False,False,0.7450062488279505,-0.1362139229241568
u56,V1u,10.0,abs12-dg,1.0,0.7,False,False,False,0.7450062488279505,-0.1362139229241568
u56,V1u,10.0,abs12-rw,0.0,0.5,False,False,False,0.7494214357057343,-0.14559327024567947
u56,V1u,10.0,abs12-rw,0.0,0.6,False,False,False,0.7494214357057343,-0.14559327024567947
u56,V1u,10.0,abs12-rw,0.0,0.7,False,False,False,0.7494214357057343,-0.14559327024567947
u56,V1u,10.0,abs12-rw,0.5,0.5,False,False,False,0.7494214357057343,-0.14559327024567947
u56,V1u,10.0,abs12-rw,0.5,0.6,False,False,False,0.7494214357057343,-0.14559327024567947
u56,V1u,10.0,abs12-rw,0.5,0.7,False,False,False,0.7494214357057343,-0.14559327024567947
u56,V1u,10.0,abs12-rw,0.6,0.5,False,False,False,0.7494214357057343,-0.14559327024567947
u56,V1u,10.0,abs12-rw,0.6,0.6,False,False,False,0.7494214357057343,-0.14559327024567947
u56,V1u,10.0,abs12-rw,0.6,0.7,False,False,False,0.7494214357057343,-0.14559327024567947
u56,V1u,10.0,abs12-rw,0.7,0.5,False,False,False,0.7494214357057343,-0.14559327024567947
u56,V1u,10.0,abs12-rw,0.7,0.6,False,False,False,0.7494214357057343,-0.14559327024567947
u56,V1u,10.0,abs12-rw,0.7,0.7,False,False,False,0.7494214357057343,-0.14559327024567947
u56,V1u,10.0,abs12-rw,0.8,0.5,False,False,False,0.7494214357057343,-0.14559327024567947
u56,V1u,10.0,abs12-rw,0.8,0.6,False,False,False,0.7494214357057343,-0.14559327024567947
u56,V1u,10.0,abs12-rw,0.8,0.7,False,False,False,0.7494214357057343,-0.14559327024567947
u56,V1u,10.0,abs12-rw,0.9,0.5,False,False,False,0.7494214357057343,-0.14559327024567947
u56,V1u,10.0,abs12-rw,0.9,0.6,False,False,False,0.7494214357057343,-0.14559327024567947
u56,V1u,10.0,abs12-rw,0.9,0.7,False,False,False,0.7494214357057343,-0.14559327024567947
u56,V1u,10.0,abs12-rw,1.0,0.5,False,False,False,0.7494214357057343,-0.14559327024567947
u56,V1u,10.0,abs12-rw,1.0,0.6,False,False,False,0.7494214357057343,-0.14559327024567947
u56,V1u,10.0,abs12-rw,1.0,0.7,False,False,False,0.7494214357057343,-0.14559327024567947
u56,V1u,10.0,vol60-dg,0.0,0.5,False,False,False,0.7135835570891119,-0.15672092223908363
u56,V1u,10.0,vol60-dg,0.0,0.6,False,False,False,0.7135835570891119,-0.15672092223908363
u56,V1u,10.0,vol60-dg,0.0,0.7,False,False,False,0.7135835570891119,-0.15672092223908363
u56,V1u,10.0,vol60-dg,0.5,0.5,False,False,False,0.7135835570891119,-0.15672092223908363
u56,V1u,10.0,vol60-dg,0.5,0.6,False,False,False,0.7135835570891119,-0.15672092223908363
u56,V1u,10.0,vol60-dg,0.5,0.7,False,False,False,0.7135835570891119,-0.15672092223908363
u56,V1u,10.0,vol60-dg,0.6,0.5,False,False,False,0.7135835570891119,-0.15672092223908363
u56,V1u,10.0,vol60-dg,0.6,0.6,False,False,False,0.7135835570891119,-0.15672092223908363
u56,V1u,10.0,vol60-dg,0.6,0.7,False,False,False,0.7135835570891119,-0.15672092223908363
u56,V1u,10.0,vol60-dg,0.7,0.5,False,False,False,0.7135835570891119,-0.15672092223908363
u56,V1u,10.0,vol60-dg,0.7,0.6,False,False,False,0.7135835570891119,-0.15672092223908363
u56,V1u,10.0,vol60-dg,0.7,0.7,False,False,False,0.7135835570891119,-0.15672092223908363
u56,V1u,10.0,vol60-dg,0.8,0.5,False,False,False,0.7135835570891119,-0.15672092223908363
u56,V1u,10.0,vol60-dg,0.8,0.6,False,False,False,0.7135835570891119,-0.15672092223908363
u56,V1u,10.0,vol60-dg,0.8,0.7,False,False,False,0.7135835570891119,-0.15672092223908363
u56,V1u,10.0,vol60-dg,0.9,0.5,False,False,False,0.7135835570891119,-0.15672092223908363
u56,V1u,10.0,vol60-dg,0.9,0.6,False,False,False,0.7135835570891119,-0.15672092223908363
u56,V1u,10.0,vol60-dg,0.9,0.7,False,False,False,0.7135835570891119,-0.15672092223908363
u56,V1u,10.0,vol60-dg,1.0,0.5,False,False,False,0.7135835570891119,-0.15672092223908363
u56,V1u,10.0,vol60-dg,1.0,0.6,False,False,False,0.7135835570891119,-0.15672092223908363
u56,V1u,10.0,vol60-dg,1.0,0.7,False,False,False,0.7135835570891119,-0.15672092223908363
u56,V1u,10.0,vol60-rw,0.0,0.5,False,False,False,0.7135835570891119,-0.15672092223908363
u56,V1u,10.0,vol60-rw,0.0,0.6,False,False,False,0.7135835570891119,-0.15672092223908363
u56,V1u,10.0,vol60-rw,0.0,0.7,False,False,False,0.7135835570891119,-0.15672092223908363
u56,V1u,10.0,vol60-rw,0.5,0.5,False,False,False,0.7135835570891119,-0.15672092223908363
u56,V1u,10.0,vol60-rw,0.5,0.6,False,False,False,0.7135835570891119,-0.15672092223908363
u56,V1u,10.0,vol60-rw,0.5,0.7,False,False,False,0.7135835570891119,-0.15672092223908363
u56,V1u,10.0,vol60-rw,0.6,0.5,False,False,False,0.7135835570891119,-0.15672092223908363
u56,V1u,10.0,vol60-rw,0.6,0.6,False,False,False,0.7135835570891119,-0.15672092223908363
u56,V1u,10.0,vol60-rw,0.6,0.7,False,False,False,0.7135835570891119,-0.15672092223908363
u56,V1u,10.0,vol60-rw,0.7,0.5,False,False,False,0.7135835570891119,-0.15672092223908363
u56,V1u,10.0,vol60-rw,0.7,0.6,False,False,False,0.7135835570891119,-0.15672092223908363
u56,V1u,10.0,vol60-rw,0.7,0.7,False,False,False,0.7135835570891119,-0.15672092223908363
u56,V1u,10.0,vol60-rw,0.8,0.5,False,False,False,0.7135835570891119,-0.15672092223908363
u56,V1u,10.0,vol60-rw,0.8,0.6,False,False,False,0.7135835570891119,-0.15672092223908363
u56,V1u,10.0,vol60-rw,0.8,0.7,False,False,False,0.7135835570891119,-0.15672092223908363
u56,V1u,10.0,vol60-rw,0.9,0.5,False,False,False,0.7135835570891119,-0.15672092223908363
u56,V1u,10.0,vol60-rw,0.9,0.6,False,False,False,0.7135835570891119,-0.15672092223908363
u56,V1u,10.0,vol60-rw,0.9,0.7,False,False,False,0.7135835570891119,-0.15672092223908363
u56,V1u,10.0,vol60-rw,1.0,0.5,False,False,False,0.7135835570891119,-0.15672092223908363
u56,V1u,10.0,vol60-rw,1.0,0.6,False,False,False,0.7135835570891119,-0.15672092223908363
u56,V1u,10.0,vol60-rw,1.0,0.7,False,False,False,0.7135835570891119,-0.15672092223908363
u56,V1u,10.0,v1gate-dg,0.0,0.5,False,False,False,0.710019199890369,-0.14051673107873808
u56,V1u,10.0,v1gate-dg,0.0,0.6,False,False,False,0.710019199890369,-0.14051673107873808
u56,V1u,10.0,v1gate-dg,0.0,0.7,False,False,False,0.710019199890369,-0.14051673107873808
u56,V1u,10.0,v1gate-dg,0.5,0.5,False,False,False,0.710019199890369,-0.14051673107873808
u56,V1u,10.0,v1gate-dg,0.5,0.6,False,False,False,0.710019199890369,-0.14051673107873808
u56,V1u,10.0,v1gate-dg,0.5,0.7,False,False,False,0.710019199890369,-0.14051673107873808
u56,V1u,10.0,v1gate-dg,0.6,0.5,False,False,False,0.710019199890369,-0.14051673107873808
u56,V1u,10.0,v1gate-dg,0.6,0.6,False,False,False,0.710019199890369,-0.14051673107873808
u56,V1u,10.0,v1gate-dg,0.6,0.7,False,False,False,0.710019199890369,-0.14051673107873808
u56,V1u,10.0,v1gate-dg,0.7,0.5,False,False,False,0.710019199890369,-0.14051673107873808
u56,V1u,10.0,v1gate-dg,0.7,0.6,False,False,False,0.710019199890369,-0.14051673107873808
u56,V1u,10.0,v1gate-dg,0.7,0.7,False,False,False,0.710019199890369,-0.14051673107873808
u56,V1u,10.0,v1gate-dg,0.8,0.5,False,False,False,0.710019199890369,-0.14051673107873808
u56,V1u,10.0,v1gate-dg,0.8,0.6,False,False,False,0.710019199890369,-0.14051673107873808
u56,V1u,10.0,v1gate-dg,0.8,0.7,False,False,False,0.710019199890369,-0.14051673107873808
u56,V1u,10.0,v1gate-dg,0.9,0.5,False,False,False,0.710019199890369,-0.14051673107873808
u56,V1u,10.0,v1gate-dg,0.9,0.6,False,False,False,0.710019199890369,-0.14051673107873808
u56,V1u,10.0,v1gate-dg,0.9,0.7,False,False,False,0.710019199890369,-0.14051673107873808
u56,V1u,10.0,v1gate-dg,1.0,0.5,False,False,False,0.710019199890369,-0.14051673107873808
u56,V1u,10.0,v1gate-dg,1.0,0.6,False,False,False,0.710019199890369,-0.14051673107873808
u56,V1u,10.0,v1gate-dg,1.0,0.7,False,False,False,0.710019199890369,-0.14051673107873808
u56,V1u,10.0,v1gate-rw,0.0,0.5,False,False,False,0.747063834691694,-0.13827796154480798
u56,V1u,10.0,v1gate-rw,0.0,0.6,False,False,False,0.747063834691694,-0.13827796154480798
u56,V1u,10.0,v1gate-rw,0.0,0.7,False,False,False,0.747063834691694,-0.13827796154480798
u56,V1u,10.0,v1gate-rw,0.5,0.5,False,False,False,0.747063834691694,-0.13827796154480798
u56,V1u,10.0,v1gate-rw,0.5,0.6,False,False,False,0.747063834691694,-0.13827796154480798
u56,V1u,10.0,v1gate-rw,0.5,0.7,False,False,False,0.747063834691694,-0.13827796154480798
u56,V1u,10.0,v1gate-rw,0.6,0.5,False,False,False,0.747063834691694,-0.13827796154480798
u56,V1u,10.0,v1gate-rw,0.6,0.6,False,False,False,0.747063834691694,-0.13827796154480798
u56,V1u,10.0,v1gate-rw,0.6,0.7,False,False,False,0.747063834691694,-0.13827796154480798
u56,V1u,10.0,v1gate-rw,0.7,0.5,False,False,False,0.747063834691694,-0.13827796154480798
u56,V1u,10.0,v1gate-rw,0.7,0.6,False,False,False,0.747063834691694,-0.13827796154480798
u56,V1u,10.0,v1gate-rw,0.7,0.7,False,False,False,0.747063834691694,-0.13827796154480798
u56,V1u,10.0,v1gate-rw,0.8,0.5,False,False,False,0.747063834691694,-0.13827796154480798
u56,V1u,10.0,v1gate-rw,0.8,0.6,False,False,False,0.747063834691694,-0.13827796154480798
u56,V1u,10.0,v1gate-rw,0.8,0.7,False,False,False,0.747063834691694,-0.13827796154480798
u56,V1u,10.0,v1gate-rw,0.9,0.5,False,False,False,0.747063834691694,-0.13827796154480798
u56,V1u,10.0,v1gate-rw,0.9,0.6,False,False,False,0.747063834691694,-0.13827796154480798
u56,V1u,10.0,v1gate-rw,0.9,0.7,False,False,False,0.747063834691694,-0.13827796154480798
u56,V1u,10.0,v1gate-rw,1.0,0.5,False,False,False,0.747063834691694,-0.13827796154480798
u56,V1u,10.0,v1gate-rw,1.0,0.6,False,False,False,0.747063834691694,-0.13827796154480798
u56,V1u,10.0,v1gate-rw,1.0,0.7,False,False,False,0.747063834691694,-0.13827796154480798
u56,V1u,10.0,stop15,0.0,0.5,False,False,False,0.711556444238919,-0.16196401256833803
u56,V1u,10.0,stop15,0.0,0.6,False,False,False,0.711556444238919,-0.16196401256833803
u56,V1u,10.0,stop15,0.0,0.7,False,False,False,0.711556444238919,-0.16196401256833803
u56,V1u,10.0,stop15,0.5,0.5,False,False,False,0.711556444238919,-0.16196401256833803
u56,V1u,10.0,stop15,0.5,0.6,False,False,False,0.711556444238919,-0.16196401256833803
u56,V1u,10.0,stop15,0.5,0.7,False,False,False,0.711556444238919,-0.16196401256833803
u56,V1u,10.0,stop15,0.6,0.5,False,False,False,0.711556444238919,-0.16196401256833803
u56,V1u,10.0,stop15,0.6,0.6,False,False,False,0.711556444238919,-0.16196401256833803
u56,V1u,10.0,stop15,0.6,0.7,False,False,False,0.711556444238919,-0.16196401256833803
u56,V1u,10.0,stop15,0.7,0.5,False,False,False,0.711556444238919,-0.16196401256833803
u56,V1u,10.0,stop15,0.7,0.6,False,False,False,0.711556444238919,-0.16196401256833803
u56,V1u,10.0,stop15,0.7,0.7,False,False,False,0.711556444238919,-0.16196401256833803
u56,V1u,10.0,stop15,0.8,0.5,False,False,False,0.711556444238919,-0.16196401256833803
u56,V1u,10.0,stop15,0.8,0.6,False,False,False,0.711556444238919,-0.16196401256833803
u56,V1u,10.0,stop15,0.8,0.7,False,False,False,0.711556444238919,-0.16196401256833803
u56,V1u,10.0,stop15,0.9,0.5,False,False,False,0.711556444238919,-0.16196401256833803
u56,V1u,10.0,stop15,0.9,0.6,False,False,False,0.711556444238919,-0.16196401256833803
u56,V1u,10.0,stop15,0.9,0.7,False,False,False,0.711556444238919,-0.16196401256833803
u56,V1u,10.0,stop15,1.0,0.5,False,False,False,0.711556444238919,-0.16196401256833803
u56,V1u,10.0,stop15,1.0,0.6,False,False,False,0.711556444238919,-0.16196401256833803
u56,V1u,10.0,stop15,1.0,0.7,False,False,False,0.711556444238919,-0.16196401256833803
u56,V1u,10.0,stop25,0.0,0.5,False,False,False,0.7135835570891119,-0.15672092223908363
u56,V1u,10.0,stop25,0.0,0.6,False,False,False,0.7135835570891119,-0.15672092223908363
u56,V1u,10.0,stop25,0.0,0.7,False,False,False,0.7135835570891119,-0.15672092223908363
u56,V1u,10.0,stop25,0.5,0.5,False,False,False,0.7135835570891119,-0.15672092223908363
u56,V1u,10.0,stop25,0.5,0.6,False,False,False,0.7135835570891119,-0.15672092223908363
u56,V1u,10.0,stop25,0.5,0.7,False,False,False,0.7135835570891119,-0.15672092223908363
u56,V1u,10.0,stop25,0.6,0.5,False,False,False,0.7135835570891119,-0.15672092223908363
u56,V1u,10.0,stop25,0.6,0.6,False,False,False,0.7135835570891119,-0.15672092223908363
u56,V1u,10.0,stop25,0.6,0.7,False,False,False,0.7135835570891119,-0.15672092223908363
u56,V1u,10.0,stop25,0.7,0.5,False,False,False,0.7135835570891119,-0.15672092223908363
u56,V1u,10.0,stop25,0.7,0.6,False,False,False,0.7135835570891119,-0.15672092223908363
u56,V1u,10.0,stop25,0.7,0.7,False,False,False,0.7135835570891119,-0.15672092223908363
u56,V1u,10.0,stop25,0.8,0.5,False,False,False,0.7135835570891119,-0.15672092223908363
u56,V1u,10.0,stop25,0.8,0.6,False,False,False,0.7135835570891119,-0.15672092223908363
u56,V1u,10.0,stop25,0.8,0.7,False,False,False,0.7135835570891119,-0.15672092223908363
u56,V1u,10.0,stop25,0.9,0.5,False,False,False,0.7135835570891119,-0.15672092223908363
u56,V1u,10.0,stop25,0.9,0.6,False,False,False,0.7135835570891119,-0.15672092223908363
u56,V1u,10.0,stop25,0.9,0.7,False,False,False,0.7135835570891119,-0.15672092223908363
u56,V1u,10.0,stop25,1.0,0.5,False,False,False,0.7135835570891119,-0.15672092223908363
u56,V1u,10.0,stop25,1.0,0.6,False,False,False,0.7135835570891119,-0.15672092223908363
u56,V1u,10.0,stop25,1.0,0.7,False,False,False,0.7135835570891119,-0.15672092223908363
u56,V1u,10.0,ddctl-8/.5/recover,0.0,0.5,False,False,False,0.585652743016331,-0.1263677723252873
u56,V1u,10.0,ddctl-8/.5/recover,0.0,0.6,False,False,False,0.585652743016331,-0.1263677723252873
u56,V1u,10.0,ddctl-8/.5/recover,0.0,0.7,False,False,False,0.585652743016331,-0.1263677723252873
u56,V1u,10.0,ddctl-8/.5/recover,0.5,0.5,False,False,False,0.585652743016331,-0.1263677723252873
u56,V1u,10.0,ddctl-8/.5/recover,0.5,0.6,False,False,False,0.585652743016331,-0.1263677723252873
u56,V1u,10.0,ddctl-8/.5/recover,0.5,0.7,False,False,False,0.585652743016331,-0.1263677723252873
