panel,conv,c,G,CAGR_F,Sharpe_F,MaxDD_F,Sh_H1,Sh_H2,Sharpe_IS,CAGR_IS,MaxDD_IS,CAGR_OOS,Sharpe_OOS,MaxDD_OOS,turn_yr,real_gross,inb_share,pass4a_F,pass4b_F,pass4b_OOS,pass4a_OOS
U56,MIXED,0.0,0.5,0.05426500353742858,1.1669639483392564,-0.08096504439189556,1.1821210845221108,1.1558792344844482,1.0542157914445978,0.04740234015949518,-0.05855842390561061,0.059941183460102465,1.255532261168618,-0.08096504439189567,2.0990760212360096,0.3549652105095191,0.7103883236681239,False,False,False,False
U56,MIXED,0.0,0.75,0.08165184515098312,1.1669654581755384,-0.12011689731741992,1.1827514915238246,1.1553434908466196,1.054776069169689,0.07117866491405733,-0.08704598669344188,0.09033959987573437,1.2550738924501,-0.12011689731741948,3.1327106349295484,0.5323131825450128,0.7103883236681239,False,False,False,False
U56,MIXED,0.0,1.0,0.1091617940232088,1.166833377136765,-0.15838559366707272,1.1832541421643576,1.1546708589151098,1.055212838549852,0.0949637983124767,-0.11500966470690688,0.12097324915722085,1.2544730839808282,-0.15838559366707272,4.167052539107,0.7095773795780793,0.7103883236681239,False,True,True,False
U56,SAME,0.0,0.5,0.07649767217932935,1.0868719605656225,-0.1270868432750616,1.1677530163468304,1.02830489025221,1.0664964400142514,0.06988174446248574,-0.07309312136623913,0.08196795060530748,1.1049047063206463,-0.12708684327506148,5.122543190940624,0.5003260331532683,0.7103883236681239,False,False,False,False
U56,SAME,0.0,0.75,0.11496200458339145,1.0870091177137113,-0.18647372052619926,1.1682437540072517,1.028278824369656,1.0669563735713736,0.104951536309974,-0.10874616221635025,0.12326055331231123,1.1048366798433742,-0.18647372052619915,7.606849975034609,0.7502375442042787,0.7103883236681239,False,True,True,False
U56,SAME,0.0,1.0,0.15344184289902318,1.0870772315685746,-0.2431641943500803,1.168670234237306,1.028195426145529,1.0673560709666885,0.14000406420902034,-0.14376735924248962,0.16460901337289813,1.104697422694056,-0.24316419435008074,10.046256205254192,1.0,0.7103883236681239,False,False,False,False
U56,MIXED,0.03,0.5,0.05723186568691352,1.2010263867144702,-0.08117574860687349,1.2269791517915054,1.1811447156607002,1.103664777794106,0.05062276793225062,-0.05290030372949739,0.06269702550393674,1.2771652514806893,-0.08117574860687304,1.1948263404935324,0.3553132978191471,0.7102424232070985,False,False,False,True
U56,MIXED,0.03,0.75,0.08618487105855244,1.2009973252288961,-0.12054956914840909,1.2276487488133896,1.1805451084990706,1.1042698858397504,0.07609481030855947,-0.0788720955261335,0.09455179369762767,1.276620821629499,-0.12054956914840886,1.773555812069992,0.5328263552938667,0.7102424232070985,False,False,False,False
U56,MIXED,0.03,1.0,0.11531379250731555,1.200826523632654,-0.1591100739598582,1.2281823490645882,1.17980220286604,1.1047419089429602,0.1016303032821213,-0.10451957756523977,0.12669164118494414,1.2759272265148862,-0.1591100739598581,2.3519481633058517,0.7102501067593335,0.7102424232070985,False,True,True,False
U56,SAME,0.03,0.5,0.08094394507336489,1.1565549022122372,-0.12050095179480869,1.2108688785948256,1.1200507909101236,1.1080409701930818,0.07220548625153156,-0.066550395272438,0.08818206576331922,1.1952326125732287,-0.12050095179480858,2.9146269376907856,0.5003374318802233,0.7102424232070985,False,False,False,False
U56,SAME,0.03,0.75,0.12191432862210849,1.156708787099708,-0.17714748624206134,1.2115675395352548,1.1198682383269534,1.1087020436137873,0.1085925446669096,-0.09939680273606033,0.13298738992046677,1.1950322839073273,-0.17714748624206178,4.310694722178137,0.7502462589668776,0.7102424232070985,False,True,True,False
U56,SAME,0.03,1.0,0.1630854413971896,1.1567288247127294,-0.2314395198360042,1.2121370572567438,1.1195617259314303,1.1092396612304225,0.14506101455318343,-0.13190631620768833,0.17811754025372095,1.1946930956820774,-0.23143951983600441,5.680715596035143,1.0,0.7102424232070985,False,False,False,False
U56,MIXED,0.05,0.5,0.05514553393939092,1.1445780484154024,-0.08466600953147763,1.187341908950483,1.1105422903685582,1.061764060761166,0.04898819610730065,-0.05204993635769617,0.06023518701722774,1.2091051592580169,-0.0846660095314774,0.9580906109302644,0.34307096841786044,0.6856760369282526,False,False,False,False
U56,MIXED,0.05,0.75,0.08295678178586763,1.1445949282950563,-0.12567318985609943,1.1881228280894627,1.109957442874356,1.0624890201891313,0.07358352505107746,-0.07759815885365717,0.09072478388405725,1.2085606410006806,-0.12567318985609965,1.4160931866924853,0.5144691830578065,0.6856760369282526,False,False,False,False
U56,MIXED,0.05,1.0,0.11087619460728049,1.1444693332763678,-0.1657922113182324,1.1887664227748511,1.109230703164303,1.0630792367079251,0.09820206454137925,-0.10282653659561825,0.12140641281051878,1.207867423027963,-0.16579221131823285,1.8720441104175396,0.6857823254251225,0.6856760369282526,False,True,True,False
U56,SAME,0.05,0.5,0.08415513354966953,1.1502553232910366,-0.125819010882403,1.1975655187651244,1.1199732460415692,1.096206810756098,0.07449474019958435,-0.07042378943674765,0.09216297584626276,1.1930180067347254,-0.1258190108824031,2.365920481108702,0.5003576137357565,0.6856760369282526,False,False,False,False
