bps,scale,m,j,IS_Sharpe,OOS_CAGR,OOS_Sharpe,OOS_MaxDD,parent_OOS_Sharpe,cand_OOS_Sharpe,v2_OOS_Sharpe,spy_OOS_Sharpe,spearman,is_best_is_oos_best
10,literal,30,1,1.0569459136835153,0.13259841375590287,1.19869425081429,-0.14782326582399974,1.1696565789524938,1.2102130652502965,1.288463762182964,0.8844185021541422,0.00960960963100707,False
10,gross_matched,30,1,1.056949794876902,0.1321748073254625,1.1986988121749684,-0.14737485871412126,1.1696565789524938,1.210215416287645,1.288463762182964,0.8844185021541422,0.009342052582410248,False
25,literal,30,1,1.0024551849214889,0.12662438548585353,1.150061951696058,-0.14881558694120123,1.051198219283783,1.1617008196485663,1.2516242862884182,0.8844185021541422,0.6246246260154594,False
25,gross_matched,30,1,1.0024573590729808,0.12622163868852176,1.1500649985060243,-0.14836453417401374,1.051198219283783,1.16170164424322,1.2516242862884182,0.8844185021541422,0.6244494861871078,False
