chooser,decisions,moved,distinct,CAGR,Sharpe,MaxDD,oos_CAGR,oos_Sharpe,oos_MaxDD,n4a,n4b
C_ANCHOR,72,0,3,0.15755254948684277,0.9559896869899246,-0.4640604521122901,0.16458496837067219,0.919359385173837,-0.46406045211228986,0,6
C_CALMAR,72,60,4,0.17605454022488035,0.9547462920792058,-0.3268266504593307,0.1671146305596979,0.8493462127632969,-0.326826650459331,0,0
C_NAIVE,72,66,4,0.1928072550254703,0.9652454360619163,-0.3270474031755639,0.1833563409671577,0.8578366828087458,-0.3270474031755638,0,0
SE_BLOCK,72,13,4,0.17009425825615093,0.9534957711508739,-0.4640604521122901,0.16836541534904662,0.8804144539643842,-0.46406045211228986,0,6
SE_FOLD,72,6,4,0.16227603106061228,0.9561938271499805,-0.4640604521122901,0.1661912255622271,0.906374764016814,-0.46406045211228986,0,6
SE_IID,72,12,4,0.1690470225782844,0.9525927440757412,-0.4640604521122901,0.16745611967260066,0.8805868776115652,-0.46406045211228986,0,6
