panel,cost,band,gross,cadence,keep4b,min_margin,mg_DD,mg_CAGR,mg_H1,mg_H2,oos_Sharpe,oos_CAGR,oos_MaxDD,keep4b_oos,turn_yr
U56,10,0.0,1.0,D,False,-0.4036264214613672,4.723915641504401,-0.4036264214613672,0.17144730328539326,0.2714130357374094,1.2042491272058164,0.11297134462942071,-0.15506438393006816,True,9.146722768255994
U56,10,0.0,1.0,W,True,0.2262074809435083,4.3918131058401535,0.319566163646412,0.2262074809435083,0.32837037657198676,1.2545663962824982,0.12098301569412251,-0.1583854092867104,True,4.167052644342113
U56,10,0.0,1.0,2W,True,0.24986331771877024,6.169767220295913,0.8947669926562485,0.24986331771877024,0.39515761700474705,1.3181652734000768,0.12792546715988706,-0.14060586814215248,True,2.932825112746164
U56,10,0.0,1.0,M,True,0.29325987023080613,4.744854506934676,1.3075258122666966,0.29325987023080613,0.34383792765711263,1.2671379930234652,0.12613832262674096,-0.15485499527576485,True,1.9781110832060256
U56,10,0.02,1.0,D,True,0.23161682431901032,4.588488318417489,0.36862384211413524,0.23161682431901032,0.34069495610958644,1.267112592211516,0.12117405546871951,-0.15641865716093684,True,3.883545608313919
U56,10,0.02,1.0,W,True,0.24860050457234062,4.577928168703443,0.7340278364943442,0.24860050457234062,0.3591700347359419,1.2783977144506264,0.125349374215179,-0.15652425865807706,True,2.856962597390879
U56,10,0.02,1.0,2W,True,0.25802018640228186,5.438952254705437,1.1696992686017316,0.25802018640228186,0.4104463942277137,1.3236585837262138,0.13064161484005532,-0.14791401779805735,True,2.3432519496019353
U56,10,0.02,1.0,M,True,0.2831287951368996,3.2569405386992543,1.4743449385085317,0.2831287951368996,0.3533335106583484,1.2708511436908694,0.12995160200114975,-0.16973413495811907,True,1.7776836265588165
U56,10,0.03,1.0,D,True,0.23697892668588583,5.465060460059506,0.6017984646912167,0.23697892668588583,0.36223243006629846,1.2874254667885854,0.12454028853697108,-0.14765293574451677,True,3.255006064382749
U56,10,0.03,1.0,W,True,0.2711361202069845,4.31936611668759,0.934775072276417,0.2711361202069845,0.35349968553163924,1.2760185412281244,0.12670148748914545,-0.15910987917823627,True,2.3519482030399166
U56,10,0.03,1.0,2W,True,0.2551403549400847,4.235948997298705,1.2086676790966644,0.2551403549400847,0.39203419636774806,1.309705075298028,0.13101527046843908,-0.1599440503721249,True,2.0139125051548366
U56,10,0.03,1.0,M,True,0.2574478999803035,1.425087822871468,1.301719766941134,0.2574478999803035,0.3141639328951966,1.2252120060711655,0.1281832672539982,-0.18805266211639737,True,1.6406496462443076
U56,10,0.05,1.0,D,True,0.2415015932436816,4.571872571850194,0.3737719480933599,0.2415015932436816,0.2902253303748994,1.2174674715280065,0.11923775025438954,-0.1565848146266099,True,2.6802001023224364
U56,10,0.05,1.0,W,True,0.23171911926364708,3.6511498572355414,0.49100845021727846,0.23171911926364708,0.2829260741595956,1.207956788882113,0.1214162084191921,-0.16579204177275664,True,1.8720441300213235
U56,10,0.05,1.0,2W,True,0.24132737063715515,2.763843357569834,0.8457790664708309,0.24132737063715515,0.30293611307613166,1.2269629635295325,0.12506362908677082,-0.1746651067694137,True,1.625528244119844
U56,10,0.05,1.0,M,False,-0.7570381557336303,-0.7570381557336303,1.2030177744394965,0.25420077965070875,0.26115256977448786,1.1749279362368343,0.127271406587963,-0.2098739219024479,False,1.4005600091618697
U56,10,0.08,1.0,D,True,0.25702930653176537,3.0152865651396796,0.5368350931145294,0.25702930653176537,0.2706459288153815,1.1942140376481274,0.11890108787673892,-0.1721506746937147,True,2.2746650635668155
U56,10,0.08,1.0,W,True,0.24117898409267213,1.1797466251480537,0.7716049908512934,0.28136115347736845,0.24117898409267213,1.1625197276472643,0.1199715972458204,-0.1905060740936313,True,1.481702117319242
U56,10,0.08,1.0,2W,True,0.24136274899304733,0.5083810455990878,0.7797759899517365,0.24136274899304733,0.24443214347425224,1.1648748317959998,0.12150687019623141,-0.19721972988912062,True,1.2752439030618656
U56,10,0.08,1.0,M,False,-3.9963955514820517,-3.9963955514820517,1.0663818864102836,0.256673843906171,0.17973062753811142,1.0950703192867575,0.12350861674326263,-0.24226749585993212,False,1.108652572130544
U56,25,0.02,1.0,D,False,-0.2756924923875248,4.3885763457325035,-0.2756924923875248,0.16948232740248004,0.2762103193179055,1.2035454901313112,0.11450204873041381,-0.1584177768877869,True,3.883545608313919
U56,25,0.02,1.0,W,True,0.2026396818374968,4.514565368109563,0.25813203490061554,0.2026396818374968,0.31346153006860145,1.233318915091091,0.12048493584675413,-0.1571578866640161,True,2.856962597390879
U56,25,0.02,1.0,2W,True,0.22041321879253484,5.390878511010605,0.7776853247941196,0.22041321879253484,0.37349813910233665,1.2870778567493595,0.1266809965457385,-0.14839475523500567,True,2.3432519496019353
U56,25,0.02,1.0,M,True,0.25610129424568095,3.213317142518596,1.1761237697659688,0.25610129424568095,0.32633314365546995,1.2439176967663226,0.1268929592091177,-0.17017036891992576,True,1.7776836265588165
U56,25,0.03,1.0,D,True,0.06030083062100733,5.3316741802741205,0.06030083062100733,0.18501845217052681,0.3087327927253942,1.2346344207431141,0.11893422857267488,-0.14898679854237062,True,3.255006064382749
U56,25,0.03,1.0,W,True,0.23350688503972938,4.271385917255116,0.5420732338230927,0.23350688503972938,0.31626336588215764,1.2393793945502616,0.12270310220667491,-0.15958968117256078,True,2.3519482030399166
U56,25,0.03,1.0,2W,True,0.2233416837635115,4.2017189459699065,0.8715260755407295,0.2233416837635115,0.36055136530420695,1.278814058520922,0.12762818518795238,-0.16028635088541243,True,2.0139125051548366
U56,25,0.03,1.0,M,True,0.23262536425868452,1.3928514605925868,1.0268540126161074,0.23262536425868452,0.28983717304010836,1.2011232465642003,0.1253853189512475,-0.18837502573918585,True,1.6406496462443076
U56,25,0.05,1.0,D,False,-0.07138720623731665,4.450954728632866,-0.07138720623731665,0.1999028893284679,0.24616881977398108,1.173906706018487,0.11455606686802366,-0.15779399305878294,True,2.6802001023224364
U56,25,0.05,1.0,W,True,0.17957470644731632,3.614319751071543,0.17957470644731632,0.20254224600036508,0.2533690211718922,1.1788516502812774,0.11819545947389076,-0.1661603428343965,True,1.8720441300213235
U56,25,0.05,1.0,2W,True,0.2164175853352529,2.7386393585745514,0.574484641671491,0.2164175853352529,0.2777975339593801,1.2022532511844892,0.1222965196418182,-0.17491714675936654,True,1.625528244119844
U56,25,0.05,1.0,M,False,-0.7826629045281808,-0.7826629045281808,0.9685209620397428,0.23359294241805995,0.24066241508214214,1.1546583386661495,0.12483096072287814,-0.21013016939039353,False,1.4005600091618697
U56,25,0.08,1.0,D,True,0.15845311245670235,2.908208018215258,0.15845311245670235,0.22245268211308356,0.23399377498404106,1.157761325334231,0.114900534623398,-0.17322146016295925,True,2.2746650635668155
U56,25,0.08,1.0,W,True,0.21803805687397926,1.1599332891706393,0.5243015458427758,0.2589466974316935,0.21803805687397926,1.1396060315762024,0.11737679993225902,-0.19070420745340522,True,1.481702117319242
U56,25,0.08,1.0,2W,True,0.2227785725621637,0.49768960589497424,0.5669528122437484,0.2227785725621637,0.22466862606488336,1.145421968181059,0.1192865532988483,-0.19732664428616176,True,1.2752439030618656
U56,25,0.08,1.0,M,False,-4.006158845228497,-4.006158845228497,0.8809255606155197,0.24069491290658263,0.16414107778324527,1.0796810508056542,0.12156892872650182,-0.24236512879739647,False,1.108652572130544
B136,10,0.02,1.0,D,False,-0.244992108806745,5.342359844003974,-0.244992108806745,0.23552425051320391,0.17622753946303282,1.1372453820029056,0.10432364089957558,-0.14887212140431816,False,4.240937075981474
B136,10,0.02,1.0,W,True,0.06880249824963852,4.049956231987539,0.06880249824963852,0.2691974770833686,0.1643196633223417,1.1210690026396035,0.10594775603192264,-0.1617961575244825,False,3.1467480559343306
B136,10,0.02,1.0,2W,True,0.19618175958922768,4.677423416280357,0.30220772580030336,0.259197304530712,0.19618175958922768,1.1520304443984861,0.10956393999419056,-0.15552148568155455,True,2.6046114300531045
B136,10,0.02,1.0,M,True,0.15680548956016327,1.4201973065394613,0.6162456663634754,0.27508990792778765,0.15680548956016327,1.1073669640459034,0.11003971368063525,-0.18809374677896318,True,1.9650334787005472
B136,10,0.03,1.0,D,False,-0.1790753999174985,5.507806369621237,-0.1790753999174985,0.24269427619126704,0.1667617631150351,1.1281440247639203,0.10451151719822338,-0.14721765614814575,False,3.6035978580765025
B136,10,0.03,1.0,W,True,0.04126430322134028,4.07148004015535,0.04126430322134028,0.27351012989519863,0.14093044221184303,1.1006130604666327,0.10473004292318344,-0.16158091944280473,False,2.6663752770669493
B136,10,0.03,1.0,2W,True,0.1732636078185278,3.682568834537625,0.20533279419022304,0.24175513018911132,0.1732636078185278,1.1274647124972454,0.10854841893125089,-0.16547003149898198,True,2.304256231067773
B136,10,0.03,1.0,M,False,-0.27157014846027616,-0.27157014846027616,0.5477065811959683,0.2586436537255675,0.13466978426693932,1.080231730204345,0.10974494092365084,-0.2050114213289611,False,1.8454538268563285
B136,10,0.05,1.0,D,False,-0.15446922805063962,4.349943737206363,-0.15446922805063962,0.25779680405128647,0.12102187020604094,1.084434358444365,0.10194873384292036,-0.1587962824722946,False,2.9535931096664987
B136,10,0.05,1.0,W,True,0.023190317011374806,2.904552931671067,0.023190317011374806,0.2561481229026522,0.116283531014298,1.0761161598023437,0.10424320321478908,-0.17325019052764723,False,2.097738287282867
B136,10,0.05,1.0,2W,True,0.1211309415829569,1.778860273418792,0.22488862841010954,0.24987625975783756,0.1211309415829569,1.078581805576755,0.10628194262256474,-0.18450711711017043,False,1.842898798612631
B136,10,0.05,1.0,M,False,-2.868539473413656,-2.868539473413656,0.7267807792732242,0.2703734761748807,0.1035219465990902,1.046100478879589,0.11060924182858933,-0.2309811145784948,False,1.5621400868598543
B136,10,0.08,1.0,D,True,0.14735675352541133,2.520575298738692,0.5014460690908453,0.3026824275822736,0.14735675352541133,1.1058744958157378,0.10729134364289727,-0.1770899668569712,True,2.467310473070201
B136,10,0.08,1.0,W,True,0.13760836920875663,0.7303597337577572,0.7642056445039305,0.31642484221182243,0.13760836920875663,1.0920752045528088,0.1097976270130907,-0.19499212250678077,True,1.617539830236584
B136,10,0.08,1.0,2W,False,-0.5938712747121433,-0.5938712747121433,0.7131751637094854,0.27909629337282904,0.12299058856338918,1.0760230666848547,0.11019823047004662,-0.20823443259147967,False,1.3975607789609164
