reading,rate,panel,cadence,band,dSharpe,dCAGR,dMaxDD,dOOS,d4b
RAW,150.0,U56,W,0.05,-0.052264581140416766,0.025415847815462023,-0.0402911975649517,-0.05124922342953697,1
RAW,150.0,U56,W,0.08,-0.05134750831060231,0.026178777185805524,-0.04601636500937134,-0.050160770742214256,1
RAW,150.0,U56,W,0.12,-0.05014858590625226,0.026751619505235524,-0.039043684102282095,-0.050076559200089577,1
RAW,150.0,U56,W,0.2,-0.0487380667521331,0.026559883845000964,-0.038104137750600064,-0.04747808460121061,1
RAW,150.0,U56,M,0.0,-0.04971280989492621,0.027635390466615783,-0.03676202852981414,-0.049654823593871855,1
RAW,150.0,U56,M,0.02,-0.0490601471671428,0.02810281703519979,-0.04022040231709323,-0.04863524516729112,1
RAW,150.0,U56,M,0.03,-0.04847326930651974,0.027622808236852592,-0.044454431433280095,-0.04765037024468355,1
RAW,150.0,U56,M,0.05,-0.047884932152932214,0.027489278996082778,-0.049427996159797205,-0.046488311085972844,0
RAW,150.0,U56,M,0.08,-0.04757100011359161,0.02711482851137359,-0.05691449124676928,-0.045947014855836965,0
RAW,150.0,U56,M,0.12,-0.047602499246535146,0.028245535614877637,-0.04640163978183687,-0.046626930290950774,1
RAW,150.0,U56,M,0.2,-0.048125022558131336,0.02751593819079856,-0.04409836855630844,-0.04647395370610519,1
RAW,150.0,B136,W,0.0,-0.053217028976242586,0.023292965881763328,-0.04028811876329219,-0.05529716192469025,1
RAW,150.0,B136,W,0.02,-0.05247270553687211,0.02428431190491076,-0.039327254809237044,-0.054475579644855276,1
RAW,150.0,B136,W,0.03,-0.05203144188996767,0.02417271547406541,-0.039329844089183275,-0.054003804888410833,1
RAW,150.0,B136,W,0.05,-0.05099528838552336,0.024169404631518177,-0.04203422078036434,-0.053065325816069375,1
RAW,150.0,B136,W,0.08,-0.04985952547925798,0.02608270114938782,-0.04702625877275968,-0.05151802471817479,1
RAW,150.0,B136,W,0.12,-0.04835770672033535,0.026607139536263258,-0.047059925394536406,-0.05046312980901324,1
RAW,150.0,B136,W,0.2,-0.046443490454135095,0.025474749270491426,-0.04907194183517616,-0.04671068980082871,0
RAW,150.0,B136,M,0.0,-0.049011067101348615,0.025848571208545,-0.038246099721714666,-0.05155487039711604,1
RAW,150.0,B136,M,0.02,-0.04795390653765641,0.025893947316661947,-0.04448658465898425,-0.04990014283523436,1
RAW,150.0,B136,M,0.03,-0.0473787516287516,0.025704353259232038,-0.048350870820475955,-0.04886905404883235,0
RAW,150.0,B136,M,0.05,-0.04677493729395854,0.026187041815078915,-0.05424551249087051,-0.04775977150741961,0
RAW,150.0,B136,M,0.08,-0.04624741825300993,0.027019779398820054,-0.062233506155652485,-0.046597980540778794,0
RAW,150.0,B136,M,0.12,-0.04582367273022814,0.027837125898300785,-0.060878058143764124,-0.046483281188348435,0
RAW,150.0,B136,M,0.2,-0.04559013150923019,0.026936507021875,-0.059096907197960014,-0.04511527105247737,0
RAW,150.0,SMALL439,W,0.0,-0.05513091413785387,0.01011838241727836,-0.03920618531548814,-0.054062123544380336,0
RAW,150.0,SMALL439,W,0.02,-0.05498455508954647,0.010685930777296626,-0.04089229209789469,-0.05403368908532302,0
RAW,150.0,SMALL439,W,0.03,-0.05488255018158961,0.010949189154322081,-0.040787155696495825,-0.053918848045161116,0
RAW,150.0,SMALL439,W,0.05,-0.05440622120157157,0.012087557541950122,-0.0409618689171829,-0.05351616045917795,0
RAW,150.0,SMALL439,W,0.08,-0.05374246277968131,0.012099494896702367,-0.0477838778041777,-0.05290545660186252,0
RAW,150.0,SMALL439,W,0.12,-0.052290542789452554,0.0129482603041573,-0.05037266136074192,-0.05174579011948277,0
RAW,150.0,SMALL439,W,0.2,-0.050527725470685736,0.013374782871331092,-0.05410919971315997,-0.049233323906926585,0
RAW,150.0,SMALL439,M,0.0,-0.050270477887131904,0.012714134696965473,-0.05220400639715317,-0.04903463872633884,0
RAW,150.0,SMALL439,M,0.02,-0.05038318781898554,0.013406259672770648,-0.05219264361401099,-0.04932778903309898,0
RAW,150.0,SMALL439,M,0.03,-0.050333412203988015,0.013654154507376504,-0.05157796083685795,-0.04920551895529235,0
RAW,150.0,SMALL439,M,0.05,-0.05006119309684487,0.014477555304261758,-0.052640715367317514,-0.04889338839041368,0
RAW,150.0,SMALL439,M,0.08,-0.04985701781477936,0.014423903070420296,-0.05818137884838381,-0.04889034962788408,0
RAW,150.0,SMALL439,M,0.12,-0.04903032681075403,0.01451335015703159,-0.061794664732246485,-0.04845906222860419,0
RAW,150.0,SMALL439,M,0.2,-0.048218846471819954,0.014348556724762984,-0.06244462210988322,-0.04667564908944166,0
RAW,300.0,U56,W,0.0,-0.10823840856517775,0.022067951894144455,-0.03857883242445537,-0.10623439882900465,1
RAW,300.0,U56,W,0.02,-0.10695988115688904,0.023170713140286514,-0.038265868401382686,-0.10478873527229293,1
RAW,300.0,U56,W,0.03,-0.1058236839864033,0.023688201360348993,-0.03889696434317058,-0.10353744700072354,1
RAW,300.0,U56,W,0.05,-0.10439612547356969,0.02271615991970588,-0.040463514928437916,-0.10178834872445264,1
RAW,300.0,U56,W,0.08,-0.1022421938141651,0.02351481998666416,-0.04619599321448897,-0.0992705410342789,1
RAW,300.0,U56,W,0.12,-0.10014535624674226,0.02407982319141455,-0.03920322429012124,-0.09954109560204194,1
RAW,300.0,U56,W,0.2,-0.09787698846668569,0.024202039747126758,-0.03828259217246155,-0.09546917546332612,1
RAW,300.0,U56,M,0.0,-0.10114544011449356,0.02482786885839272,-0.03693558973338795,-0.10071789280752164,1
RAW,300.0,U56,M,0.02,-0.09976402580817978,0.025295963299319046,-0.04042543750882077,-0.09841431670848189,1
RAW,300.0,U56,M,0.03,-0.09837962597921956,0.02481772979410013,-0.0446731369477853,-0.09619911453714414,1
RAW,300.0,U56,M,0.05,-0.0967743330577373,0.024796436158079027,-0.04966761733051617,-0.09330054918116248,0
RAW,300.0,U56,M,0.08,-0.09498355487919419,0.024463104595167318,-0.05716620360314295,-0.09078875039448997,0
RAW,300.0,U56,M,0.12,-0.0952936517626608,0.025582266860117553,-0.046625957751311176,-0.09282125474678349,0
RAW,300.0,U56,M,0.2,-0.09643734426190864,0.025165104509970337,-0.04429552774206036,-0.09299901329253535,1
RAW,300.0,B136,W,0.0,-0.10619487765435398,0.020494141340165584,-0.04043635224241093,-0.10932632458018832,1
RAW,300.0,B136,W,0.02,-0.10478023183830065,0.02148188985576116,-0.03948256665558647,-0.10784068510771228,1
RAW,300.0,B136,W,0.03,-0.10396653392852162,0.021370476206115097,-0.039490386647967335,-0.1069118816164698,1
RAW,300.0,B136,W,0.05,-0.10192477903050712,0.02140187556389206,-0.042202638646723356,-0.10494518717010815,1
RAW,300.0,B136,W,0.08,-0.09941097728617265,0.023292468556417756,-0.04720383041711229,-0.10163411953354573,1
RAW,300.0,B136,W,0.12,-0.0964050452733134,0.023793775841439047,-0.047233412038406586,-0.09942713058086561,1
RAW,300.0,B136,W,0.2,-0.09287532917776042,0.02284769775192297,-0.0492889367775724,-0.0926584069291787,0
RAW,300.0,B136,M,0.0,-0.09971110583606668,0.023061867848676476,-0.03842263050918593,-0.10392200477195113,1
RAW,300.0,B136,M,0.02,-0.0976190898992142,0.02310176386881113,-0.044686704017482426,-0.10052819164913251,1
RAW,300.0,B136,M,0.03,-0.09634429005636402,0.022911951850895562,-0.04856554110377176,-0.09832324272216031,0
RAW,300.0,B136,M,0.05,-0.09441660365414006,0.023428265761840317,-0.0544754927881822,-0.09524345738890805,0
RAW,300.0,B136,M,0.08,-0.09198495197977175,0.024240252235961268,-0.06248010394435355,-0.091253716534345,0
RAW,300.0,B136,M,0.12,-0.09079932076844477,0.025034054588649823,-0.061120213479468055,-0.09069658408215253,0
RAW,300.0,B136,M,0.2,-0.090379103276361,0.0243161658975124,-0.059328606153586705,-0.08838979140146486,0
RAW,300.0,SMALL439,W,0.0,-0.10996253125054967,0.00822893456737428,-0.04127765147431062,-0.10712160347836741,0
RAW,300.0,SMALL439,W,0.02,-0.10964173777477926,0.008799674230736354,-0.04092936818867976,-0.10700933639401022,0
RAW,300.0,SMALL439,W,0.03,-0.10944959297323076,0.009067577181204545,-0.040733805123293165,-0.10683334249431187,0
RAW,300.0,SMALL439,W,0.05,-0.10851377456241884,0.010201704143950385,-0.04265189118068102,-0.10597263463832363,0
RAW,300.0,SMALL439,W,0.08,-0.10715015098937275,0.010188760965172072,-0.05048274151033372,-0.10482913545374872,0
RAW,300.0,SMALL439,W,0.12,-0.10441403772483293,0.01099340463081977,-0.05309192914214356,-0.10270232649428324,0
RAW,300.0,SMALL439,W,0.2,-0.10086667847287589,0.011350630422469976,-0.05701668941658178,-0.09778456831550664,0
RAW,300.0,SMALL439,M,0.0,-0.10288331154564989,0.010816195591331068,-0.05497913803488641,-0.10013321468786207,0
RAW,300.0,SMALL439,M,0.02,-0.10284643299545848,0.011514481543826838,-0.05496245315788206,-0.10030955499060801,0
RAW,300.0,SMALL439,M,0.03,-0.10275751539266309,0.011767814766245666,-0.054332917992707785,-0.10011266627839555,0
RAW,300.0,SMALL439,M,0.05,-0.10204214469512207,0.012589136550753333,-0.055393299125254813,-0.09921341411532203,0
RAW,300.0,SMALL439,M,0.08,-0.10116865417565135,0.012513202103220156,-0.0609493393897903,-0.09862301043736421,0
RAW,300.0,SMALL439,M,0.12,-0.09906635003489517,0.012559243266438758,-0.06459544839634435,-0.09713537578293241,0
RAW,300.0,SMALL439,M,0.2,-0.09695757801338345,0.012325230792026298,-0.06541366515032776,-0.09341819843116894,0
EXCESS,0.0,U56,W,0.0,-0.00013895037577338343,0.027644798412923555,-0.03826865313772032,-0.0006151926595820978,1
EXCESS,0.0,U56,W,0.02,-0.00019266172158061146,0.02875781875351313,-0.037938765371962835,-0.0006767337397894924,1
EXCESS,0.0,U56,W,0.03,-0.00017806277798593229,0.029280101518810886,-0.038560461533750034,-0.0007094379755374636,1
EXCESS,0.0,U56,W,0.05,-0.0001341657160536247,0.028082585041635744,-0.040118977763995534,-0.0007119680154632491,1
EXCESS,0.0,U56,W,0.08,-0.00045442179644239467,0.028809566948906573,-0.04583682312303039,-0.0010534110623450221,1
EXCESS,0.0,U56,W,0.12,-0.00015184368811005378,0.02939023851442668,-0.038884250329572545,-0.0006120247650813759,1
EXCESS,0.0,U56,W,0.2,0.000401696135166274,0.028883781419454024,-0.03792590637245352,0.0005141531829073731,1
EXCESS,0.0,U56,M,0.0,0.0017175270231701845,0.03041058656348028,-0.03658864744936008,0.0014062443291666948,1
EXCESS,0.0,U56,M,0.02,0.001641532003710866,0.030877305820994128,-0.04001557853095161,0.0011416707867066833,1
EXCESS,0.0,U56,M,0.03,0.0014310295119688288,0.03039554515029219,-0.04423592478459615,0.0008965394439659491,1
EXCESS,0.0,U56,M,0.05,0.0010030453907525771,0.03014919748521372,-0.04918857758514117,0.00032271531871730375,0
EXCESS,0.0,U56,M,0.08,-0.00015948986911618057,0.029733467959880633,-0.05666295709343272,-0.001106004250432946,0
EXCESS,0.0,U56,M,0.12,8.811390271135089e-05,0.030875686384040923,-0.046177546858958474,-0.0004328230002732525,1
EXCESS,0.0,U56,M,0.2,0.0001882336146088459,0.029832917406084736,-0.043901450585995705,5.244071848387044e-05,1
EXCESS,0.0,B136,W,0.0,-0.00023941239248959079,0.026059525878028067,-0.04013999975636817,-0.0012683719582655684,0
EXCESS,0.0,B136,W,0.02,-0.00016598879309670522,0.027054408601415503,-0.039172053856535105,-0.001111747034657995,1
EXCESS,0.0,B136,W,0.03,-9.730699304300039e-05,0.026942636822582244,-0.03916940917096501,-0.0010969936622564624,1
EXCESS,0.0,B136,W,0.05,-6.665006993689104e-05,0.026904412668137034,-0.04186590345770769,-0.0011865291706942838,1
EXCESS,0.0,B136,W,0.08,-0.0003099489739040173,0.028840385104023758,-0.0468487753419593,-0.001404595000106923,1
EXCESS,0.0,B136,W,0.12,-0.0003106462249198305,0.02938803838068793,-0.04688653079910787,-0.0014997233145581657,1
EXCESS,0.0,B136,W,0.2,-1.0566380724830182e-05,0.02806851104658792,-0.04885517484185753,-0.0007615259526494444,0
EXCESS,0.0,B136,M,0.0,0.0016878802015289907,0.028602954077199705,-0.038069811421165056,0.0008118125419958044,1
EXCESS,0.0,B136,M,0.02,0.0017098352295712438,0.02865384103066493,-0.04428670278934621,0.0007267065801070949,1
EXCESS,0.0,B136,M,0.03,0.0015854149773861792,0.028464479397869447,-0.048136428062134584,0.0005840166168309402,0
EXCESS,0.0,B136,M,0.05,0.0008656105466093855,0.028913310247312918,-0.05401574140516563,-0.00027702282056241145,0
EXCESS,0.0,B136,M,0.08,-0.0005109639103719754,0.029766846463975094,-0.0619870866131178,-0.0019429866647824312,0
EXCESS,0.0,B136,M,0.12,-0.0008482311578075219,0.03060779792066337,-0.06063609242803292,-0.0022698839461186004,0
EXCESS,0.0,B136,M,0.2,-0.0008000402375440974,0.029523622071406797,-0.05886541608144791,-0.0018392325378919772,0
EXCESS,0.0,SMALL439,W,0.0,-0.00030343418927125665,0.01197543787457822,-0.037346592357185515,-0.0010068215948526582,0
EXCESS,0.0,SMALL439,W,0.02,-0.00033159120033587897,0.012539784088240191,-0.038270444134376636,-0.001062492340226151,0
EXCESS,0.0,SMALL439,W,0.03,-0.0003197516668533851,0.012798407157202707,-0.03817704779161668,-0.001009007697373443,0
EXCESS,0.0,SMALL439,W,0.05,-0.00030292382501950765,0.013940948820957866,-0.038355260367315624,-0.0010644113606635974,0
EXCESS,0.0,SMALL439,W,0.08,-0.0003392186523752949,0.01397765828062214,-0.04515390275893627,-0.0009871712565847623,0
EXCESS,0.0,SMALL439,W,0.12,-0.00017063461268151947,0.014870337485105578,-0.0477221920294445,-0.0007939676201904611,0
EXCESS,0.0,SMALL439,W,0.2,-0.00019080570410068276,0.015365914418530746,-0.05127144160628061,-0.0006843656521204888,0
EXCESS,0.0,SMALL439,M,0.0,0.002337995929324266,0.014579603326698054,-0.049498118994166895,0.002059852896027947,0
EXCESS,0.0,SMALL439,M,0.02,0.0020753254800173204,0.015265563964689921,-0.04949204931499995,0.001649348816693763,0
EXCESS,0.0,SMALL439,M,0.03,0.0020859207194463547,0.01550803422521474,-0.04889217043037497,0.0016969544785919721,0
EXCESS,0.0,SMALL439,M,0.05,0.0019148339273252768,0.01633347058469692,-0.04995718756810186,0.001421845145736511,0
EXCESS,0.0,SMALL439,M,0.08,0.0014500520299997044,0.016302002855844266,-0.05548202378250122,0.0008377337930211004,0
EXCESS,0.0,SMALL439,M,0.12,0.0010023468825036685,0.016434679171617228,-0.05906245187602388,0.00021359578806856572,0
EXCESS,0.0,SMALL439,M,0.2,0.0005182298410846276,0.016338884773683615,-0.05954511943895002,6.531301636458764e-05,0
EXCESS,150.0,U56,W,0.0,-6.135933390982728e-05,0.02450370616770714,-0.03838912176862075,-0.0005153685921481799,1
EXCESS,150.0,U56,W,0.02,-0.00011240865267136968,0.02559520512513669,-0.03806800250017117,-0.0005717856502167606,1
EXCESS,150.0,U56,W,0.03,-9.200717400825731e-05,0.02610739687994945,-0.03869383902295265,-0.0005941112172953567,1
EXCESS,150.0,U56,W,0.05,-4.172727566564838e-05,0.02503894426985287,-0.04025496305091125,-0.0005888449148827579,1
EXCESS,150.0,U56,W,0.08,-0.00031737395651365574,0.025790559641889033,-0.0459749405949218,-0.0008668121173005527,1
EXCESS,150.0,U56,W,0.12,-3.191655812906369e-05,0.02635490761659187,-0.03900860138860429,-0.0004600852701024394,1
EXCESS,150.0,U56,W,0.2,0.0004943756512856279,0.0261660085972244,-0.03805634342065156,0.0006255232662517596,1
EXCESS,150.0,U56,M,0.0,0.001961748755753945,0.02722558967123323,-0.036720232463503866,0.0016325647827377665,1
EXCESS,150.0,U56,M,0.02,0.001908711576861677,0.027686084858629556,-0.0401698832174191,0.0014072096915433985,1
EXCESS,150.0,U56,M,0.03,0.0017476221210079856,0.02721318428984998,-0.04439856555956412,0.0012303232927799446,1
EXCESS,150.0,U56,M,0.05,0.0013789400054051715,0.027081626585228946,-0.04936290707156277,0.0007413256004373814,0
EXCESS,150.0,U56,M,0.08,0.00036983070708473953,0.026712712998202326,-0.05683947829880476,-0.0004936326892246434,0
EXCESS,150.0,U56,M,0.12,0.0005492299256240063,0.027826666809781297,-0.046340617013004404,8.95879485520723e-05,1
EXCESS,150.0,U56,M,0.2,0.0005645753742908877,0.02710788646304496,-0.044040373913820985,0.0004781657597732192,1
EXCESS,150.0,B136,W,0.0,-0.00013995105820041598,0.022947528982844245,-0.04025185982224844,-0.0011246053444302628,0
EXCESS,150.0,B136,W,0.02,-6.940492437901291e-05,0.02392417920303247,-0.03929188092219804,-0.0009720517769975512,1
EXCESS,150.0,B136,W,0.03,1.252338981405643e-07,0.02381423479168454,-0.03929447467748637,-0.0009565897403076562,1
EXCESS,150.0,B136,W,0.05,4.1767172895279536e-05,0.02381096750301115,-0.041996402301346714,-0.0010280673293040499,1
EXCESS,150.0,B136,W,0.08,-0.00016281562174058628,0.025695899760406427,-0.04698391232014454,-0.0011845635711298375,1
EXCESS,150.0,B136,W,0.12,-0.00014004980849446902,0.026212556119639352,-0.047017560840826866,-0.0012448809647747083,1
EXCESS,150.0,B136,W,0.2,0.0001532401081908441,0.02509693660858492,-0.04900737422239032,-0.0005291223584333871,0
EXCESS,150.0,B136,M,0.0,0.0019568139209853452,0.025465246534185138,-0.03819577761929627,0.0010830157577035315,1
EXCESS,150.0,B136,M,0.02,0.002015411252099142,0.025509943679862923,-0.044428010599377954,0.0010567563247545486,1
EXCESS,150.0,B136,M,0.03,0.001930322120715866,0.025323154611951892,-0.04828718056179615,0.0009762422878635268,0
EXCESS,150.0,B136,M,0.05,0.001299591927915733,0.025798679674041924,-0.05417400604104494,0.00023932584353014708,0
EXCESS,150.0,B136,M,0.08,0.00010911542743441416,0.026619059326072447,-0.06215139012291282,-0.0011604288893085624,0
EXCESS,150.0,B136,M,0.12,-0.00020298431946941253,0.027424286444197143,-0.06079777634599515,-0.001443998969758109,0
EXCESS,150.0,B136,M,0.2,-0.00020228639179009633,0.02653701301521605,-0.059018996724651496,-0.001082214814638549,0
EXCESS,150.0,SMALL439,W,0.0,-0.0002808086002400456,0.009968244133235826,-0.0390618227492463,-0.0009848367966149851,0
EXCESS,150.0,SMALL439,W,0.02,-0.0003090329849593232,0.01052737765455336,-0.03996317895570678,-0.0010412578594328759,0
EXCESS,150.0,SMALL439,W,0.03,-0.00029745092275701435,0.010786732801204124,-0.039860433632027736,-0.0009880794728208686,0
EXCESS,150.0,SMALL439,W,0.05,-0.0002785870614996355,0.011908222914725819,-0.04003118132436456,-0.001041194728071515,0
EXCESS,150.0,SMALL439,W,0.08,-0.0003109275749376694,0.011919980126319007,-0.04669807813800553,-0.0009579451243644233,0
EXCESS,150.0,SMALL439,W,0.12,-0.0001355143032339967,0.01275615668517771,-0.04922800799157523,-0.0007577008199788349,0
EXCESS,150.0,SMALL439,W,0.2,-0.00013717491544640303,0.013176346698881236,-0.052879611061327325,-0.0006284316714554317,0
EXCESS,150.0,SMALL439,M,0.0,0.00237485526801684,0.012525504792857634,-0.05101771107813968,0.0020458098585022233,0
EXCESS,150.0,SMALL439,M,0.02,0.0021217579281852528,0.013207368611640513,-0.05100661078643132,0.0016434693472211492,0
EXCESS,150.0,SMALL439,M,0.03,0.002133347784155415,0.013451588382003665,-0.05040590968348213,0.001693982070477884,0
EXCESS,150.0,SMALL439,M,0.05,0.0019754915584906385,0.014262780681345344,-0.05144450863539496,0.0014373109845370324,0
EXCESS,150.0,SMALL439,M,0.08,0.001552206547603241,0.014209919766222434,-0.056859162657814766,0.0009012659296822045,0
EXCESS,150.0,SMALL439,M,0.12,0.0011673142409756032,0.014298032959175755,-0.060390290311007844,0.0003428670009540946,0
EXCESS,150.0,SMALL439,M,0.2,0.0007492750509112689,0.014135673737738053,-0.06102550706535392,0.0002623177944774957,0
EXCESS,300.0,U56,W,0.0,1.619844454314734e-05,0.021418267743792407,-0.03850945322962973,-0.00041551487274582577,1
EXCESS,300.0,U56,W,0.02,-3.2174404687501656e-05,0.022488577357040018,-0.038197081538310806,-0.00046679926929349413,1
EXCESS,300.0,U56,W,0.03,-5.9750815638581756e-06,0.022990834755119982,-0.03882704607428322,-0.000478756237663136,1
EXCESS,300.0,U56,W,0.05,5.0681489678128244e-05,0.02204738524229799,-0.04039076724853485,-0.0004656996621066334,1
EXCESS,300.0,U56,W,0.08,-0.00018036486519434902,0.022822532963947983,-0.046112856358420884,-0.0006802308628587328,1
EXCESS,300.0,U56,W,0.12,8.794277353896263e-05,0.023370903430343537,-0.039132802571825054,-0.00030819336019483057,1
EXCESS,300.0,U56,W,0.2,0.0005869714663838677,0.023489514588121763,-0.03818661514540045,0.000736792133012032,1
EXCESS,300.0,U56,M,0.0,0.0022055837777732457,0.024096957514175843,-0.036851650091842214,0.0018585488307476528,1
EXCESS,300.0,U56,M,0.02,0.0021755042985147632,0.02455127177387295,-0.04032394669344386,0.0016724289636609324,1
EXCESS,300.0,U56,M,0.03,0.0020638041544776,0.024087097760419285,-0.04456092403871015,0.0015637483656110174,1
EXCESS,300.0,U56,M,0.05,0.001754429519955969,0.024066416123178946,-0.049536891227480395,0.0011595769634848985,0
EXCESS,300.0,U56,M,0.08,0.0008987098342146949,0.023742867038767823,-0.05701560921398863,0.00011832136096767698,0
EXCESS,300.0,U56,M,0.12,0.0010099308177462518,0.02482910943604666,-0.04650340026299815,0.0006115900600909274,1
EXCESS,300.0,U56,M,0.2,0.0009405936356312594,0.024424229541867515,-0.04417909517282603,0.0009035367412938422,1
EXCESS,300.0,B136,W,0.0,-4.051706379026854e-05,0.019890752813274126,-0.040363599756226276,-0.0009807498633175316,0
EXCESS,300.0,B136,W,0.02,2.7155173375481567e-05,0.020849432260610756,-0.039411570620680236,-0.0008322728018500536,1
EXCESS,300.0,B136,W,0.03,9.75281815448481e-05,0.02074129293228477,-0.039419390005752564,-0.0008161011606265811,1
EXCESS,300.0,B136,W,0.05,0.00015014778232391723,0.02077175751934668,-0.042126731416621155,-0.0008695272824998934,1
EXCESS,300.0,B136,W,0.08,-1.5731964430942824e-05,0.02260670825925115,-0.04711885396373472,-0.0009645043661591357,1
EXCESS,300.0,B136,W,0.12,3.045127002143655e-05,0.02309324684693137,-0.04714840687931199,-0.0009900812265221104,1
