panel,target,T_trade,family,R_refresh,h,cell,cost,turn_py,is_turn_py,refresh_py,gross_mean,gross_mean_is,gross_max,CAGR,Sharpe,MaxDD,H1,H2,is_CAGR,is_Sharpe,is_MaxDD,is_H1,is_H2,is_legs,is_Calmar,oos_CAGR,oos_Sharpe,oos_MaxDD,L1_H1,L2_H2,L3_OOS,L4_DD,L5_CAGR,bind,n_fail,keep4b_full,keep4b_oos,keep4b,keep4a,keep4a_oos
U56,0.08,W,CAL,D,,R=D,0,5.498139238753762,5.7899068375782745,251.99999999999997,0.6869174140922844,0.6753247587699996,1.000000000000001,0.10572450621959151,1.2349936803763124,-0.11426312472034761,1.2412979081395141,1.2292086178202453,0.09052370160469381,1.072783275719441,-0.0909442797499489,1.1263699507298384,1.0180357390347976,2,0.9953754304678484,0.11838126296004159,1.367675323796946,-0.11426312472034772,0.28425126144261625,0.40429994878050335,0.49401418732427127,0.08804061048369488,-0.00013368318111230126,L5_CAGR,1,False,True,False,False,True
U56,0.08,W,CAL,D,,R=D,10,5.498139238753762,5.7899068375782745,251.99999999999997,0.6869174140922844,0.6753247587699996,1.000000000000001,0.09966420385455543,1.1697821505286592,-0.11768349883227114,1.1754530074790301,1.1645903023696325,0.08423004068222006,1.0039482433592815,-0.09283775201942801,1.0598855542488703,0.9468497613144539,2,0.9072822084769284,0.11251868191563474,1.305445327082644,-0.11768349883227103,0.21840636078213227,0.33968163332989054,0.4317841906099694,0.08462023637177135,-0.006193985546148376,L5_CAGR,1,False,True,False,False,True
U56,0.08,W,CAL,D,,R=D,25,5.498139238753762,5.7899068375782745,251.99999999999997,0.6869174140922844,0.6753247587699996,1.000000000000001,0.0906351534416896,1.0718790712071393,-0.12278959355440411,1.0766036758184754,1.067573624581862,0.07485676811369424,0.9006257464303908,-0.09567071757611256,0.9601032307602205,0.8399878018978568,2,0.7824417963013666,0.10378156354716017,1.2120007447246863,-0.12278959355440366,0.11955702912157751,0.24266495554211998,0.3383396082520117,0.07951414164963838,-0.015223035959014211,L5_CAGR,1,False,False,False,False,False
U56,0.08,W,CAL,D,,R=D,50,5.498139238753762,5.7899068375782745,251.99999999999997,0.6869174140922844,0.6753247587699996,1.000000000000001,0.07574902451645227,0.9085431147970261,-0.13123491728838155,0.9116989707698236,0.905707484692213,0.059412218636065495,0.7283018654590573,-0.10965993957950015,0.7937008621731638,0.6617481124972544,1,0.5417859873339929,0.08936975933119107,1.0560567656746493,-0.131234917288381,-0.04534767592707423,0.08079881565247105,0.18239562920197472,0.07106881791566094,-0.03010916488425154,L1_H1|L5_CAGR,2,False,False,False,False,False
U56,0.08,W,CAL,W,,R=W,0,3.4607901311551235,3.5638978348047416,52.29481733220051,0.6872424142559707,0.6758700559751151,1.000000000000001,0.10600257758437093,1.2207718674583237,-0.12093488332477187,1.2427252796181503,1.20011035498491,0.09213379381581688,1.0759398532374735,-0.08866692475538618,1.151102852450143,0.9998839781390492,2,1.0390999131862877,0.11753737955424404,1.3390732613485126,-0.1209348833247712,0.2856786329212524,0.375201685945168,0.46541212487583794,0.08136885187927062,0.00014438818366711847,none,0,True,True,True,False,False
U56,0.08,W,CAL,W,,R=W,10,3.4607901311551235,3.5638978348047416,52.29481733220051,0.6872424142559707,0.6758700559751151,1.000000000000001,0.10218169143971245,1.1801312343352697,-0.12278422663715605,1.202239526867555,1.1592974102314828,0.08824713812139917,1.0338281376056222,-0.08977060478885657,1.113211621579353,0.9535811229248563,2,0.9830293371528392,0.11377229721251814,1.2996781282583056,-0.12278422663715627,0.2451928801706571,0.3343887411917409,0.426016991785631,0.07951950856688644,-0.0036764979609913567,L5_CAGR,1,False,True,False,False,False
U56,0.08,W,CAL,W,,R=W,25,3.4607901311551235,3.5638978348047416,52.29481733220051,0.6872424142559707,0.6758700559751151,1.000000000000001,0.09647409292783826,1.1190682130158562,-0.12555123959921177,1.1414245872676685,1.0979613997047855,0.08244200790200251,0.970593891364617,-0.0914238377287988,1.056301662781198,0.8840784707419146,2,0.9017561497096617,0.10814749092301223,1.2404577357941695,-0.12555123959921222,0.18437794057077062,0.27305273066504354,0.3667965993214949,0.07675249560483072,-0.009384096472865547,L5_CAGR,1,False,True,False,False,False
U56,0.08,W,CAL,W,,R=W,50,3.4607901311551235,3.5638978348047416,52.29481733220051,0.6872424142559707,0.6758700559751151,1.000000000000001,0.08702437567316945,1.017086267919071,-0.13014431617914868,1.0399001078410945,0.9954838930055045,0.07283270538379027,0.8650950046379522,-0.09417313723664511,0.9613014659519951,0.7682092924656235,2,0.7733915161047566,0.09883334531567334,1.1414724805406873,-0.13014431617914934,0.08285346114419667,0.17057522396576263,0.26781134406801266,0.07215941902489381,-0.018833813727534357,L5_CAGR,1,False,False,False,False,False
U56,0.08,W,CAL,M,,R=M,0,2.8336184400736166,3.0151402560840954,12.043330501274426,0.6892878918577203,0.6793446736112676,1.000000000000001,0.11506268661685604,1.2451022608290894,-0.16235854021604568,1.3471217892871852,1.1511948635361484,0.10857103545985103,1.1950422621327472,-0.08510035091787438,1.2218756016380747,1.1670740839865819,4,1.2758000911726781,0.12042861534092753,1.2852178312386402,-0.162358540216046,0.3900751425902873,0.3262861944964065,0.41155669476596557,0.03994519498799681,0.009204497216152227,none,0,True,True,True,False,False
U56,0.08,W,CAL,M,,R=M,10,2.8336184400736166,3.0151402560840954,12.043330501274426,0.6892878918577203,0.6793446736112676,1.000000000000001,0.11191001070110818,1.2140601295553965,-0.16281316611106167,1.3148258511614404,1.121295452882642,0.1052361808933473,1.1615783539378264,-0.08578615743845808,1.193051922642348,1.1288408636514626,4,1.2267268290789504,0.11742743809402412,1.2561223062377382,-0.16281316611106156,0.3577792044645425,0.29638678384290007,0.3824611697650636,0.03949056909298082,0.006051821300404367,none,0,True,True,True,False,False
