panel,dial,rule,f,adopt,arm,CAGR,Sharpe,MaxDD,H1,H2,OOS_CAGR,OOS_Sharpe,OOS_MaxDD,d_OOS_Sharpe,d_OOS_CAGR,pass4a,pass4b
U56,GROSS,NEVER,,False,RULES v2,0.08613208348721235,1.199806892667932,-0.12054945176473186,1.2348551724631611,1.1718361428616708,0.09447597045404743,1.2746660728287853,-0.12054945176473153,0.0,0.0,False,False
U56,GROSS,ARGMAX,,True,g=1.00,0.10348436694340313,1.1944732929540844,-0.1591099085502411,1.2804231536981288,1.1710868450157041,0.1265835231142587,1.273957588508626,-0.15910990855024054,-0.0007084843201592417,0.03210755266021126,False,False
U56,GROSS,SD(f=0.0),0.0,True,g=1.00,0.10348436694340313,1.1944732929540844,-0.1591099085502411,1.2804231536981288,1.1710868450157041,0.1265835231142587,1.273957588508626,-0.15910990855024054,-0.0007084843201592417,0.03210755266021126,False,False
U56,GROSS,SD(f=0.5),0.5,True,g=1.00,0.10348436694340313,1.1944732929540844,-0.1591099085502411,1.2804231536981288,1.1710868450157041,0.1265835231142587,1.273957588508626,-0.15910990855024054,-0.0007084843201592417,0.03210755266021126,False,False
U56,GROSS,SD(f=1.0),1.0,False,RULES v2,0.08613208348721235,1.199806892667932,-0.12054945176473186,1.2348551724631611,1.1718361428616708,0.09447597045404743,1.2746660728287853,-0.12054945176473153,0.0,0.0,False,False
U56,GROSS,SD(f=1.5),1.5,False,RULES v2,0.08613208348721235,1.199806892667932,-0.12054945176473186,1.2348551724631611,1.1718361428616708,0.09447597045404743,1.2746660728287853,-0.12054945176473153,0.0,0.0,False,False
U56,GROSS,SD(f=2.0),2.0,False,RULES v2,0.08613208348721235,1.199806892667932,-0.12054945176473186,1.2348551724631611,1.1718361428616708,0.09447597045404743,1.2746660728287853,-0.12054945176473153,0.0,0.0,False,False
U56,CADENCE,NEVER,,False,RULES v2,0.08613208348721235,1.199806892667932,-0.12054945176473186,1.2348551724631611,1.1718361428616708,0.09447597045404743,1.2746660728287853,-0.12054945176473153,0.0,0.0,False,False
U56,CADENCE,ARGMAX,,True,cad=M,0.08668318390059748,1.1706747946514504,-0.14381692830124193,1.2259326437610503,1.1315561780151302,0.0954892393587623,1.2226025007319863,-0.14381692830124182,-0.052063572096799016,0.0010132689047148702,False,False
U56,CADENCE,SD(f=0.0),0.0,True,cad=M,0.08668318390059748,1.1706747946514504,-0.14381692830124193,1.2259326437610503,1.1315561780151302,0.0954892393587623,1.2226025007319863,-0.14381692830124182,-0.052063572096799016,0.0010132689047148702,False,False
