panel,family,rung,cell,cost_bps,CAGR,Sharpe,MaxDD,H1,H2,oCAGR,oSharpe,oMaxDD,isSharpe,k_full,k_is,tw_CAGR,tw_Sharpe,tw_MaxDD,tw_oCAGR,tw_oSharpe,tw_oMaxDD,dSharpe,dMaxDD,odSharpe,odMaxDD,mean_gross,tw_mean_gross,turnover_yr,tw_turnover_yr,keep4a,keep4b,keep4a_oos,keep4b_oos,tw_keep4a,tw_keep4b,tw_keep4b_oos,leg_H1,leg_H2,leg_DD,leg_CAGR,oleg_DD,oleg_CAGR,is_base,is_live
U56,BASE,,BASE,0.0,0.1328582590972338,1.1261618625320244,-0.22511387545250472,1.2000234176656746,1.067636703659859,0.13770880930159124,1.1339773112909113,-0.22511387545250505,1.1173496709609658,1.0,1.0,0.1328582590972338,1.1261618625320244,-0.22511387545250472,0.13770880930159124,1.1339773112909113,-0.22511387545250505,0.0,0.0,0.0,0.0,0.7502277249615616,0.7502277249615616,0.8283695562876824,0.8283695562876824,False,False,False,False,False,False,False,True,True,False,True,False,True,True,False
U56,BASE,,BASE,10.0,0.1319202205358836,1.1190446473936857,-0.22525874950578773,1.192816616138612,1.060557566930334,0.1367347568612567,1.1268381888701722,-0.2252587495057875,1.1102511330219245,1.0,1.0,0.1319202205358836,1.1190446473936857,-0.22525874950578773,0.1367347568612567,1.1268381888701722,-0.2252587495057875,0.0,0.0,0.0,0.0,0.7502277249615616,0.7502277249615616,0.8283695562876824,0.8283695562876824,False,False,False,False,False,False,False,True,True,False,True,False,True,True,False
U56,BASE,,BASE,25.0,0.130514586797833,1.1083676428986458,-0.22547602176461323,1.1820056670791392,1.049937372719969,0.13527520727732156,1.1161278452221324,-0.22547602176461334,1.0996028058766283,1.0,1.0,0.130514586797833,1.1083676428986458,-0.22547602176461323,0.13527520727732156,1.1161278452221324,-0.22547602176461334,0.0,0.0,0.0,0.0,0.7502277249615616,0.7502277249615616,0.8283695562876824,0.8283695562876824,False,False,False,False,False,False,False,True,True,False,True,False,True,True,False
U56,BASE,,BASE,50.0,0.12817565650241458,1.0905696461785075,-0.22583803869057661,1.1639855948739175,1.0322332364184017,0.13284669661327175,1.098273009462732,-0.22583803869057673,1.0818543664294336,1.0,1.0,0.12817565650241458,1.0905696461785075,-0.22583803869057661,0.13284669661327175,1.098273009462732,-0.22583803869057673,0.0,0.0,0.0,0.0,0.7502277249615616,0.7502277249615616,0.8283695562876824,0.8283695562876824,False,False,False,False,False,False,False,True,True,False,True,False,True,True,False
U56,MAXVOL,0.45,MAXVOL 0.45,0.0,0.10271026337498568,1.1470200719378567,-0.15174240541979545,1.164675728455069,1.1310721095286802,0.10982037305042769,1.2287197014037152,-0.1517424054197951,1.0495281946847925,0.9056557765241982,0.9125128631081849,0.12021131391637452,1.12605160255033,-0.20553772500501,0.12555251161969827,1.1340915605686088,-0.20697186394061562,0.020968469387526723,0.05379531958521455,0.0946281408351064,0.05522945852082051,0.6795092083092834,0.6795092083092835,1.8123038858965845,0.7573213570786846,False,False,False,True,False,False,False,True,True,True,False,True,True,False,False
U56,MAXVOL,0.45,MAXVOL 0.45,10.0,0.10071395082557899,1.12653526696709,-0.15191664748290645,1.144886555260965,1.1099082075250617,0.10777519679383962,1.2077548005152992,-0.15191664748290645,1.0296269174829926,0.9056557765241982,0.9125128631081849,0.1193632789850192,1.1188646779357132,-0.2056775236609718,0.12466612772294039,1.126892563156893,-0.2071120747705052,0.007670589031376851,0.05376087617806535,0.08086223735840625,0.05519542728759874,0.6795092083092834,0.6795092083092835,1.8123038858965845,0.7573213570786846,False,False,False,True,False,False,False,True,True,True,False,True,True,False,False
U56,MAXVOL,0.45,MAXVOL 0.45,25.0,0.09772601644339352,1.0957844750903676,-0.1521779719753239,1.1151868068058677,1.0781318355833336,0.10471423389885604,1.1762744372850935,-0.15217797197532346,0.9997617135393692,0.9056557765241982,0.9125128631081849,0.11809240355904782,1.108083077634552,-0.20588718648605608,0.12333783165158962,1.1160923641980223,-0.2073223555774324,-0.012298602544184467,0.053709214510732184,0.06018207308707124,0.05514438360210894,0.6795092083092834,0.6795092083092835,1.8123038858965845,0.7573213570786846,False,False,False,False,False,False,False,True,True,True,False,True,False,False,False
U56,MAXVOL,0.45,MAXVOL 0.45,50.0,0.092763501990482,1.0444770521113593,-0.15261340986600191,1.0656502778592778,1.0250976603761792,0.09963071463285744,1.1237268483268263,-0.15261340986600203,0.949956655554121,0.9056557765241982,0.9125128631081849,0.1159774126541866,1.0901106760399586,-0.2062365307857339,0.12112741331516275,1.0980876605037373,-0.207672729102918,-0.045633623928599265,0.05362312091973198,0.02563918782308905,0.05505931923691598,0.6795092083092834,0.6795092083092835,1.8123038858965845,0.7573213570786846,False,False,False,False,False,False,False,True,True,True,False,True,False,False,False
U56,MAXVOL,0.60,MAXVOL 0.60,0.0,0.11672328123861897,1.1416242630237972,-0.1687452989926569,1.1712082723995776,1.115446809164317,0.12201698131927086,1.1910017824190708,-0.16874529899265678,1.0819083570243346,0.9595018696296684,0.9663340981006763,0.1274276703879207,1.126115068085446,-0.21675169051479115,0.13302954739801431,1.1340219752182183,-0.21816675295258237,0.015509194938351234,0.04800639152213426,0.056979807200852495,0.04942145395992559,0.7198725501744939,0.7198725501744939,1.3884931614943086,0.7978263825185933,False,True,False,True,False,False,False,True,True,True,True,True,True,False,False
U56,MAXVOL,0.60,MAXVOL 0.60,10.0,0.11517403123775649,1.1278682626521062,-0.16883955825527763,1.1583888463569123,1.1007968021843555,0.1203748062742358,1.1764884869378351,-0.16883955825527786,1.0690722692495969,0.9595018696296684,0.9663340981006763,0.12652853881167125,1.1189699790899659,-0.21689452002002385,0.1320894709528322,1.1268613841678046,-0.21830994017877559,0.008898283562140286,0.04805496176474622,0.04962710277003057,0.04947038192349773,0.7198725501744939,0.7198725501744939,1.3884931614943086,0.7978263825185933,False,True,False,True,False,False,False,True,True,True,True,True,True,False,False
U56,MAXVOL,0.60,MAXVOL 0.60,25.0,0.11285404074221561,1.1072235629260327,-0.1689809357483213,1.1391547230520935,1.0788061671602018,0.11791586582328772,1.1547019364032067,-0.1689809357483213,1.0498139338794752,0.9595018696296684,0.9663340981006763,0.1251811561223466,1.1082511505332355,-0.21710872699148542,0.13068078638402092,1.1161188210910586,-0.2185246834692227,-0.0010275876072027845,0.04812779124316413,0.038583115312148086,0.04954374772090142,0.7198725501744939,0.7198725501744939,1.3884931614943086,0.7978263825185933,False,True,False,True,False,False,False,True,True,True,True,True,True,False,False
U56,MAXVOL,0.60,MAXVOL 0.60,50.0,0.10899772624651471,1.0727892748470662,-0.1692165345022133,1.1070858389368188,1.0421162910150565,0.11382913134713557,1.118349541042959,-0.16921653450221308,1.0177067672771454,0.9595018696296684,0.9663340981006763,0.12293901965332887,1.0903834139173625,-0.21746563919658335,0.12833678732593357,1.0982102441546715,-0.2188824888396098,-0.017594139070296277,0.04824910469437005,0.020139296888287417,0.049665954337396734,0.7198725501744939,0.7198725501744939,1.3884931614943086,0.7978263825185933,False,True,False,True,False,False,False,True,True,True,True,True,True,False,False
U56,MAXVOL,0.80,MAXVOL 0.80,0.0,0.1214945885634342,1.108309829210642,-0.18851762109100345,1.191905546599762,1.0345490757987763,0.12285133443319673,1.11217109961433,-0.188517621091003,1.1036181873324789,0.9853314609202855,0.9900222468171638,0.13089099333919463,1.126145006398624,-0.2220921823945501,0.13632181916513564,1.1339906397209107,-0.22305935389391718,-0.01783517718798211,0.033574561303546635,-0.021819540106580826,0.03454173280291417,0.7392332348932183,0.7392332348932183,1.063361951839164,0.8172964035031532,False,True,False,True,False,False,False,True,True,True,True,True,True,False,False
U56,MAXVOL,0.80,MAXVOL 0.80,10.0,0.12030220423902827,1.098463073176464,-0.18874856830519893,1.18299482282429,1.0238308884248488,0.12155171644644791,1.1015315846341824,-0.18874856830519893,1.0947505692699222,0.9853314609202855,0.9900222468171638,0.12996709724930455,1.1190180485868633,-0.2222363377785712,0.13535787066232552,1.1268453658045507,-0.2232037430190862,-0.0205549754103993,0.033487769473372286,-0.02531378117036831,0.03445517471388726,0.7392332348932183,0.7392332348932183,1.063361951839164,0.8172964035031532,False,True,False,True,False,False,False,True,True,True,True,True,True,False,False
