parent,kind,seed,arm,gross,cadence,Sharpe,CAGR,MaxDD,H1,H2,OOS_Sharpe,keep4a,fail4b,keep4b
U56,DRAW,2,EWall,0.5,M,1.0888110192665468,0.08110624877867134,-0.15535967452898303,1.1143462523843206,1.0741191653330138,1.1345409941621758,False,CAGR,False
U56,DRAW,2,MA-RS,0.5,M,1.0586344888820476,0.07318518847115629,-0.11840163559364258,1.0385391193124833,1.083778401241665,1.1546219298453926,False,CAGR,False
U56,DRAW,2,EWall,0.75,W,1.078915839989026,0.12205325719456606,-0.23123655093034856,1.1219110781487074,1.0506232568358183,1.1106976956080648,False,DD,False
U56,DRAW,2,MA-RS,0.75,W,0.9721132471729359,0.09949082098098994,-0.1821619229164596,0.964588644906122,0.9895980409704611,1.0618980274799172,False,CAGR,False
U56,DRAW,2,EWall,0.75,M,1.0888034614001982,0.12218532589750342,-0.22751910163576905,1.1179299857112914,1.0714823074718471,1.1315951791261916,False,DD,False
U56,DRAW,2,MA-RS,0.75,M,1.0607992538667628,0.11022912415826114,-0.17366109615562964,1.0418378497350278,1.0850067663373228,1.1557462680175563,False,-,True
U56,DRAW,2,EWall,1.0,W,1.079331822152282,0.16294067032719117,-0.2991728308643371,1.1236198387727556,1.050156016907477,1.1100803901387566,False,DD,False
U56,DRAW,2,MA-RS,1.0,W,0.9720223634718896,0.13223661233307138,-0.23771111015080104,0.9650412789139277,0.9891549523928632,1.061390502730305,False,DD,False
U56,DRAW,2,EWall,1.0,M,1.0885312079119103,0.16350654542340148,-0.29621388102281887,1.1213036570936372,1.0686159363479273,1.1283508523630383,False,DD,False
U56,DRAW,2,MA-RS,1.0,M,1.0628973225560747,0.14750444001887653,-0.22645814394033803,1.0450962178737304,1.0861560123704472,1.1567534596861018,False,DD,False
U56,DRAW,3,EWall,0.5,W,0.9927779370467766,0.07558230999985316,-0.15207674919481484,1.0023724213885572,0.9880147337163334,1.0430658314215213,False,CAGR,False
U56,DRAW,3,MA-RS,0.5,W,0.9037947533662563,0.06292820729688797,-0.13933913717871282,0.9305073034239959,0.8901070105765246,0.9467832211115228,False,"H1,CAGR",False
U56,DRAW,3,EWall,0.5,M,1.000203758818697,0.07538236937834863,-0.14936755125322143,0.9948516251714515,1.00821588923774,1.0625709641594627,False,CAGR,False
U56,DRAW,3,MA-RS,0.5,M,0.9677553582644962,0.0689874088324014,-0.12681280797160088,1.0236102443054576,0.9277654929572207,0.9864802162423052,False,CAGR,False
U56,DRAW,3,EWall,0.75,W,0.9935968621231211,0.11325054110866573,-0.22170074183817878,1.0044616838018339,0.9878078842956353,1.0427857526825204,False,DD,False
U56,DRAW,3,MA-RS,0.75,W,0.9036043788957924,0.09386213018022582,-0.20435715906990137,0.9311966662981747,0.8892376404968813,0.9459976877424788,False,"H1,DD,CAGR",False
U56,DRAW,3,EWall,0.75,M,1.0008621410786191,0.11320135155217059,-0.21916094999507563,0.9989672415633261,1.0060426705183636,1.0601005620772401,False,DD,False
U56,DRAW,3,MA-RS,0.75,M,0.9698340931744124,0.10356036335858887,-0.18747557598251618,1.027023984066615,0.9287547711590847,0.9873273822610363,False,CAGR,False
U56,DRAW,3,EWall,1.0,W,0.9941663308453543,0.1506565191278253,-0.2872553790498832,1.0063344318693022,0.98733588379698,1.042230300789601,False,DD,False
U56,DRAW,3,MA-RS,1.0,W,0.9033216367673839,0.124308732859721,-0.266259686804861,0.9318172623827465,0.8882635382689981,0.9451002032440619,False,"H1,DD",False
U56,DRAW,3,EWall,1.0,M,1.0012689036382132,0.15098661862416374,-0.28584385442244564,1.0028780152225332,1.003636821095251,1.0573390419931272,False,DD,False
U56,DRAW,3,MA-RS,1.0,M,0.9717681342842329,0.13808786930466632,-0.24622223133674237,1.0304099006253666,0.9295198439242434,0.9879298014029919,False,DD,False
U56,DRAW,4,EWall,0.5,W,1.1793685884042568,0.08670585847157097,-0.1427220299260913,1.2623303753044468,1.119594187911025,1.1853052547738325,False,CAGR,False
U56,DRAW,4,MA-RS,0.5,W,1.144602914632912,0.07797535272161138,-0.12721274159842033,1.3282376390447121,1.0046609940905176,1.0782514761537025,False,CAGR,False
U56,DRAW,4,EWall,0.5,M,1.1961247881134294,0.08725840893869163,-0.1406754583271741,1.260021339744501,1.1508106961558573,1.215318670606163,False,CAGR,False
U56,DRAW,4,MA-RS,0.5,M,1.1906720897256509,0.08319136567483398,-0.1288787433707561,1.3424344147522396,1.0734893425383087,1.1435772671355007,False,CAGR,False
U56,DRAW,4,EWall,0.75,W,1.179446020981335,0.13070235573132138,-0.20873995210488505,1.2634483531796925,1.1190125688525199,1.1846253031034426,False,DD,False
U56,DRAW,4,MA-RS,0.75,W,1.1449088805437244,0.1174129103047119,-0.1863563988344945,1.3289284495045437,1.0048717107310416,1.0784273259792956,False,-,True
U56,DRAW,4,EWall,0.75,M,1.1953850873737901,0.13171045818891547,-0.2062781544157989,1.2625356004318933,1.1478791470670537,1.2120934878409955,False,DD,False
U56,DRAW,4,MA-RS,0.75,M,1.1924773609574197,0.12571537459044735,-0.18843626930085755,1.3452440478783245,1.0745973436106948,1.1445259224174666,False,-,True
U56,DRAW,4,EWall,1.0,W,1.1792575970324055,0.1749618627928069,-0.27132568103035215,1.2643352798515326,1.1181594208612888,1.1836617636518671,False,DD,False
U56,DRAW,4,MA-RS,1.0,W,1.1451473748942613,0.15703973874956412,-0.2425886925035038,1.3295530242137041,1.0050360557870588,1.0785447846237355,False,DD,False
U56,DRAW,4,EWall,1.0,M,1.1944139080646785,0.17660484096372397,-0.2689022240357466,1.2648290149143475,1.1447793707383969,1.208647625392086,False,DD,False
U56,DRAW,4,MA-RS,1.0,M,1.1941926841855437,0.16879221290542246,-0.24489195755725857,1.3479569140972136,1.075654558114322,1.1453900966207795,False,DD,False
U56,DRAW,5,EWall,0.5,W,1.147520752750922,0.09664102423494514,-0.1579982114240427,1.2319853116990116,1.0853865600732124,1.155097571911549,False,CAGR,False
U56,DRAW,5,MA-RS,0.5,W,1.2186201538325478,0.09654756492517391,-0.13630839748946266,1.3353714154388514,1.1391256688229068,1.213074279241155,False,CAGR,False
U56,DRAW,5,EWall,0.5,M,1.1625805563012406,0.09708871031941957,-0.1562227949049283,1.2313922763322487,1.1118883350458728,1.1814300712915577,False,CAGR,False
U56,DRAW,5,MA-RS,0.5,M,1.2171649063072048,0.09842647085379475,-0.13480261792066628,1.3205658193143965,1.144056519910438,1.2159006733350108,False,CAGR,False
U56,DRAW,5,EWall,0.75,W,1.1485484068734175,0.14568155606955102,-0.2301156176817446,1.2336299605185228,1.0861039364657863,1.1556639652868554,False,DD,False
U56,DRAW,5,MA-RS,0.75,W,1.2190017724275841,0.14577188869414015,-0.19970079914077754,1.336260482964988,1.1392529061579548,1.2131944799969692,False,-,True
U56,DRAW,5,EWall,0.75,M,1.163083105655054,0.1466725488813838,-0.22844535676432165,1.2357265924081218,1.1097706426388725,1.1789798979803452,False,DD,False
U56,DRAW,5,MA-RS,0.75,M,1.219439411204382,0.149089081648752,-0.19721758887005303,1.3240786986448594,1.1455383642521992,1.2171983208896453,False,-,True
U56,DRAW,5,EWall,1.0,W,1.1492896222844595,0.1949699219380776,-0.29787428179275055,1.2350267663760428,1.0865274420396454,1.1559235303010273,False,DD,False
U56,DRAW,5,MA-RS,1.0,W,1.219291985949248,0.19546164776108288,-0.2600054438403546,1.337077854212571,1.1392971605071247,1.2132177665475015,False,DD,False
U56,DRAW,5,EWall,1.0,M,1.1633075350178732,0.1968092963468404,-0.29699972673137076,1.2398078927254241,1.107458044524651,1.1762577574667181,False,DD,False
U56,DRAW,5,MA-RS,1.0,M,1.2215723729753614,0.20062651253307506,-0.25654339470406673,1.3274923941383647,1.1468958924354244,1.2183182836007729,False,DD,False
U56,DRAW,6,EWall,0.5,W,1.168927940584701,0.09852086102469348,-0.15910947802771336,1.2770627106963413,1.0760389594040556,1.158992136141897,False,CAGR,False
U56,DRAW,6,MA-RS,0.5,W,1.145561875315955,0.08672455418226055,-0.12136367699731976,1.253223866456225,1.0622926783199418,1.1499126715260442,False,CAGR,False
U56,DRAW,6,EWall,0.5,M,1.1805082999053595,0.09855893201000354,-0.15542486765748398,1.2745814054690132,1.0988540626364633,1.181523836584995,False,CAGR,False
U56,DRAW,6,MA-RS,0.5,M,1.2424236398646114,0.09622752097433085,-0.1176441927964843,1.3357038651305166,1.168138590025424,1.2513532123012927,False,CAGR,False
U56,DRAW,6,EWall,0.75,W,1.169698837864748,0.14860349429814113,-0.2317220499628655,1.2789155999818407,1.0760802685220823,1.1589045227495924,False,DD,False
U56,DRAW,6,MA-RS,0.75,W,1.1461335591568866,0.13062995629518936,-0.1784194664349371,1.2534983935027804,1.063215695919027,1.1508086476480983,False,-,True
U56,DRAW,6,EWall,0.75,M,1.180585962774306,0.14894365762258177,-0.2276335547606847,1.2786536320918127,1.096048213127343,1.1781879451004704,False,DD,False
U56,DRAW,6,MA-RS,0.75,M,1.244545616763492,0.1457899096847508,-0.1725746290964435,1.3385640516553705,1.1697539682598608,1.2527083088705298,False,-,True
U56,DRAW,6,EWall,1.0,W,1.1701648504640774,0.19899981048725346,-0.2999330504523181,1.2804992810263596,1.0758148814110147,1.15849116203384,False,DD,False
U56,DRAW,6,MA-RS,1.0,W,1.1466251746260467,0.17474765782789126,-0.23310146211426575,1.2536867540530447,1.0640800542017366,1.1516301516180254,False,DD,False
U56,DRAW,6,EWall,1.0,M,1.1803455170830803,0.19992024924440033,-0.296386472756471,1.282405684518706,1.0930322057752004,1.1745584857378355,False,DD,False
U56,DRAW,6,MA-RS,1.0,M,1.2465904463646964,0.1962422646321902,-0.2250631235175331,1.3413272247143302,1.1713327955155586,1.253982937731551,False,DD,False
U56,DRAW,7,EWall,0.5,W,1.2155117955273504,0.08910449283915778,-0.14284818498838614,1.3195932878647498,1.128199361270731,1.2058614895312465,False,CAGR,False
U56,DRAW,7,MA-RS,0.5,W,1.1792330839652467,0.0791287387790991,-0.12345865227484709,1.2852910428238704,1.0953878741152012,1.1807947127252654,False,CAGR,False
U56,DRAW,7,EWall,0.5,M,1.2234875723711096,0.08884615275599606,-0.14224616898073905,1.315406096626938,1.1453688471079664,1.2227298098869195,False,CAGR,False
U56,DRAW,7,MA-RS,0.5,M,1.270866889611166,0.08733010151124398,-0.11667587614936581,1.3083786133145987,1.2420603308049942,1.323481340415101,True,CAGR,False
U56,DRAW,7,EWall,0.75,W,1.215766828792691,0.13451237169156172,-0.20893773903154078,1.3212685518364577,1.1274375133696009,1.2049666039608276,False,DD,False
U56,DRAW,7,MA-RS,0.75,W,1.1791361849758402,0.11923233817829693,-0.1814011205806646,1.2858825547299682,1.0948580590964072,1.1802220089435156,False,-,True
U56,DRAW,7,EWall,0.75,M,1.2231779196818158,0.13432761973453822,-0.20848391231743202,1.3183668388194878,1.142744657233717,1.2196848038868826,False,DD,False
U56,DRAW,7,MA-RS,0.75,M,1.2720248592686272,0.13221203688165417,-0.17111841918146398,1.3105104010132336,1.2423870338882261,1.3236654445225131,False,-,True
U56,DRAW,7,EWall,1.0,W,1.2157495664812776,0.18033247837912314,-0.2716003806273187,1.322711124661549,1.1263969714921813,1.203777917124715,False,DD,False
U56,DRAW,7,MA-RS,1.0,W,1.1789640989010362,0.1595881508061061,-0.2368699763258073,1.2864089988860943,1.0942648480497834,1.1795711934529225,False,DD,False
U56,DRAW,7,EWall,1.0,M,1.2225925247466238,0.18042182133374207,-0.2716624471073572,1.3210986801612679,1.1398899726253489,1.2163469973017205,False,DD,False
U56,DRAW,7,MA-RS,1.0,M,1.273100116586761,0.17785298288327933,-0.22313258953848514,1.3125507470445164,1.242652603061328,1.3237492613442863,False,DD,False
U56,DRAW,8,EWall,0.5,W,1.092649860778088,0.08027607158593164,-0.15563591213904515,1.13887628733027,1.056736035261535,1.1238950733536754,False,CAGR,False
U56,DRAW,8,MA-RS,0.5,W,1.0743874217982186,0.06845711067730242,-0.11486956582758057,1.0291109410963801,1.119675167461579,1.1906048722957963,False,CAGR,False
U56,DRAW,8,EWall,0.5,M,1.1079235797086875,0.08052660738369988,-0.15117010097534256,1.1396455985499172,1.0837569082303302,1.151360372926944,False,CAGR,False
U56,DRAW,8,MA-RS,0.5,M,1.1256028401622498,0.07339468607265354,-0.12039142449126639,1.085685682496033,1.1656819941788144,1.234777732849409,False,CAGR,False
U56,DRAW,8,EWall,0.75,W,1.0930223575650035,0.12072205065395925,-0.2266979681860284,1.141035480987727,1.055717860009504,1.1227607905553907,False,DD,False
U56,DRAW,8,MA-RS,0.75,W,1.0740715935500795,0.10280487793007786,-0.169073846251257,1.0303626623791,1.1180735442680467,1.1890376776616047,False,CAGR,False
U56,DRAW,8,EWall,0.75,M,1.1074880294639668,0.12132215640650146,-0.2216802487273014,1.1435001821102804,1.0799271782539714,1.1471599349134791,False,DD,False
U56,DRAW,8,MA-RS,0.75,M,1.1269519295308068,0.11067943186375273,-0.17674862548459513,1.0898050725541863,1.1646552210207597,1.233713598246349,False,-,True
U56,DRAW,8,EWall,1.0,W,1.0931299361675082,0.16120869892277345,-0.293484159698325,1.1429841884870025,1.0544121887481734,1.121323414505022,False,DD,False
U56,DRAW,8,MA-RS,1.0,W,1.073695933004145,0.1371345738573535,-0.22116321991016552,1.0315579672730228,1.1164155602791266,1.187400871389768,False,DD,False
U56,DRAW,8,EWall,1.0,M,1.106756602310186,0.1623675384227279,-0.2889861740979276,1.147119447739373,1.0758351206298526,1.142625697694152,False,DD,False
U56,DRAW,8,MA-RS,1.0,M,1.1282640631998213,0.14830458455354778,-0.2306946631813438,1.0938815662209074,1.1636044637938543,1.232586276797939,False,DD,False
U56,DRAW,9,EWall,0.5,W,1.1322151521959227,0.0941990536906967,-0.15534268446944377,1.219037617734275,1.0649078061566701,1.1252515272078918,False,CAGR,False
U56,DRAW,9,MA-RS,0.5,W,1.1244305454668366,0.08709586373894784,-0.1303432075578489,1.166557281659545,1.0977197756872803,1.1630251852432825,False,CAGR,False
U56,DRAW,9,EWall,0.5,M,1.1433733625579192,0.09432078672747668,-0.1534286592589944,1.2137082317630927,1.0890336308535753,1.1486802556993048,False,CAGR,False
U56,DRAW,9,MA-RS,0.5,M,1.1957065020082138,0.09371258195677079,-0.12966724973637334,1.258796802601185,1.1496886566368396,1.212332104786101,False,CAGR,False
U56,DRAW,9,EWall,0.75,W,1.1331332749782328,0.14191962529136082,-0.22640585887883158,1.220690015949035,1.0654036669578644,1.1256167986776955,False,DD,False
U56,DRAW,9,MA-RS,0.75,W,1.1245198111022443,0.13105716782509402,-0.19130961055579043,1.167291959214033,1.0973710088179054,1.162641708070943,False,-,True
U56,DRAW,9,EWall,0.75,M,1.1436202844860202,0.14239323165672269,-0.22439176330691568,1.217161052621251,1.0870046487814866,1.1463565900708643,False,DD,False
U56,DRAW,9,MA-RS,0.75,M,1.1975473661687959,0.14173598773896057,-0.1897627950420423,1.2613125349029837,1.1509084753892447,1.2134426410591341,False,-,True
U56,DRAW,9,EWall,1.0,W,1.133745619187322,0.18982523195810863,-0.29327660264441413,1.2220666961017066,1.0655948708487168,1.1256639856667243,False,DD,False
U56,DRAW,9,MA-RS,1.0,W,1.1245156590512564,0.175125273123661,-0.2495298181068456,1.1679435996332397,1.0969377262816318,1.1621576436406238,False,DD,False
U56,DRAW,9,EWall,1.0,M,1.1436522333620942,0.19093799483968477,-0.291757748257359,1.220366815077424,1.0848624350994143,1.1438534937826803,False,DD,False
U56,DRAW,9,MA-RS,1.0,M,1.1992913634248943,0.19044916096531206,-0.24691048872841614,1.2637613001229282,1.1520327895805704,1.2144161117152137,False,DD,False
U56,DRAW,10,EWall,0.5,W,1.034090580512776,0.07697900881578379,-0.15214035314581176,1.0931873853607477,0.9864733526557767,1.0535475854006506,False,CAGR,False
U56,DRAW,10,MA-RS,0.5,W,1.0092523329927767,0.06756882556967292,-0.10812510772835582,1.0876663273855378,0.9507355118672601,1.0236081178453216,False,CAGR,False
U56,DRAW,10,EWall,0.5,M,1.0407703576622551,0.07667304600369995,-0.14737716516795896,1.0872676379015236,1.0032741713230213,1.0713423442715475,False,CAGR,False
U56,DRAW,10,MA-RS,0.5,M,1.0705967556618474,0.07420818711217914,-0.1107073549644384,1.1633209238998579,0.9985723929815615,1.0699372143882147,False,CAGR,False
U56,DRAW,10,EWall,0.75,W,1.034954034883141,0.11555655126446984,-0.2217546769910579,1.0950726815637561,0.9865958382142013,1.053543596523162,False,DD,False
U56,DRAW,10,MA-RS,0.75,W,1.0097523921850862,0.10130864374257498,-0.15962018957553548,1.0885574986370445,0.9510027022444376,1.0238358115583974,False,CAGR,False
U56,DRAW,10,EWall,0.75,M,1.041613883670726,0.11537516952699423,-0.2164161172333955,1.0916975290739361,1.001365197999772,1.0689829138842017,False,DD,False
U56,DRAW,10,MA-RS,0.75,M,1.0733062190786045,0.11187533647192582,-0.16306758212019,1.167847654388742,0.9998311828804957,1.070950960100186,False,-,True
U56,DRAW,10,EWall,1.0,W,1.0355512519402748,0.1540224192641082,-0.28727777010146516,1.0967353903801877,0.9864335046011542,1.0532435340715236,False,DD,False
U56,DRAW,10,MA-RS,1.0,W,1.0101773234361566,0.1349082758285023,-0.20938448992682157,1.0893901120835123,0.9511908587986289,1.0239756974660519,False,DD,False
U56,DRAW,10,EWall,1.0,M,1.0422195258578584,0.15421722480792943,-0.28247739586725074,1.0959206941818802,0.9992653214780339,1.0663687750859057,False,DD,False
U56,DRAW,10,MA-RS,1.0,M,1.0759152848040112,0.14984798360240004,-0.21436603272114196,1.172324586429455,1.0009705419077326,1.0718145320697585,False,DD,False
U56,DRAW,11,EWall,0.5,W,1.119474931125175,0.09696648516739037,-0.16811849165678916,1.248424473161385,1.0080453044053657,1.088216643160876,False,CAGR,False
U56,DRAW,11,MA-RS,0.5,W,1.0479804492190647,0.08345029376822177,-0.1473079767106743,1.1803071390393274,0.9413412368177417,1.0266439835722603,False,CAGR,False
U56,DRAW,11,EWall,0.5,M,1.127245262582919,0.0966780007154453,-0.1657360423483072,1.2471325987527757,1.0219948947161035,1.1024521346768215,False,CAGR,False
U56,DRAW,11,MA-RS,0.5,M,1.1443713080175715,0.0928494573322749,-0.14146017210535,1.213168457085895,1.0900317429995947,1.1665478247059968,False,CAGR,False
U56,DRAW,11,EWall,0.75,W,1.1204549876034358,0.14602002672108472,-0.2443396575351593,1.250414304934395,1.008379634120846,1.0883938951371883,False,DD,False
U56,DRAW,11,MA-RS,0.75,W,1.0483377846339492,0.1252138797757576,-0.2146944569796725,1.1809287643052773,0.9415775713131727,1.0268421952864861,False,DD,False
U56,DRAW,11,EWall,0.75,M,1.127658405569836,0.14591314249789433,-0.24218936064249474,1.251289489271999,1.0198576341515646,1.0997120246965242,False,DD,False
U56,DRAW,11,MA-RS,0.75,M,1.1452549594796804,0.1401344151833388,-0.20688309940403238,1.2164956849846835,1.0889047143124249,1.1652223894453366,False,DD,False
U56,DRAW,11,EWall,1.0,W,1.1211106842902594,0.19519243291577104,-0.31560902913003586,1.252106985102329,1.008400058395411,1.08823772148415,False,DD,False
U56,DRAW,11,MA-RS,1.0,W,1.0486144809510685,0.16681721605248878,-0.2780591754136462,1.181454777619533,0.941769155092725,1.0269725525961146,False,DD,False
U56,DRAW,11,EWall,1.0,M,1.127740378681937,0.19558541180493427,-0.31463042427970567,1.2551380023972023,1.0175013502806982,1.0966580966041497,False,DD,False
U56,DRAW,11,MA-RS,1.0,M,1.1461079110920762,0.18788542835267985,-0.26899667466240873,1.21974610814113,1.0878296495729871,1.1638831438100705,False,DD,False
U56,DRAW,12,EWall,0.5,W,1.1713362765295845,0.09640134800347977,-0.15426763781844155,1.2386858335309463,1.1181422380138273,1.1903380482074821,False,CAGR,False
U56,DRAW,12,MA-RS,0.5,W,1.2294994354305562,0.092260305144239,-0.13196187845291318,1.2658839491525005,1.2062470832727903,1.2804007458534266,False,CAGR,False
U56,DRAW,12,EWall,0.5,M,1.1900913394894348,0.09715742399981941,-0.15200634415859315,1.2462532243551627,1.1453422512719207,1.2173120279529905,False,CAGR,False
U56,DRAW,12,MA-RS,0.5,M,1.2444641299185455,0.095579426154208,-0.12704357553936596,1.2834624038462084,1.2177276430508361,1.2859898843308009,False,CAGR,False
U56,DRAW,12,EWall,0.75,W,1.1720376889615147,0.1453888299240058,-0.22490804758521687,1.2403528760625715,1.1181577949419539,1.1902349851020788,False,DD,False
U56,DRAW,12,MA-RS,0.75,W,1.2293255998548245,0.13924110356876973,-0.19352711301531478,1.2663493467653912,1.205601570810089,1.2798009777633907,False,-,True
U56,DRAW,12,EWall,0.75,M,1.1899425955604657,0.1467718298173517,-0.2224238107454538,1.2498433912642868,1.1424260980809247,1.2140530319675682,False,DD,False
U56,DRAW,12,MA-RS,0.75,M,1.2458752079887776,0.14470991673057587,-0.18601172009108424,1.2862184593047736,1.218062565930735,1.2862679871376603,False,-,True
U56,DRAW,12,EWall,1.0,W,1.1724490576508828,0.19467875670174406,-0.2914196181822971,1.2417601531571005,1.1178772449305452,1.1898218096916484,False,DD,False
U56,DRAW,12,MA-RS,1.0,W,1.229070395676826,0.1866382067233876,-0.2522231510106162,1.266735242652257,1.2048842981281336,1.2791161741080912,False,DD,False
U56,DRAW,12,EWall,1.0,M,1.189492701010952,0.1969365411234969,-0.2893546050832957,1.253147272573243,1.139284006941698,1.2104943654373614,False,DD,False
