chooser,form,w,param,OOS_g_eff,OOS_CAGR,OOS_Sharpe,OOS_MaxDD,twin_CAGR,twin_Sharpe,twin_MaxDD,WORKS,p4b,p4b_fails,p4a,p4a_fails
C1,SIZE,252,0.25,0.9205719644179511,0.1373086940532331,1.1701018545426183,-0.17032938923798657,0.12857255117659294,1.0097488622136224,-0.21401712764885072,True,True,-,False,DD
C2,SIZE,252,0.25,0.9205719644179511,0.1373086940532331,1.1701018545426183,-0.17032938923798657,0.12857255117659294,1.0097488622136224,-0.21401712764885072,True,True,-,False,DD
GATE-C1,GATE,252,0.5,0.9139983579638752,0.14285956767027752,1.2079947450814668,-0.15106525419372974,0.12765717547135025,1.0097770255281215,-0.21260123449615675,True,True,-,False,DD
GATE-memo,GATE,252,0.5,0.9139983579638752,0.14285956767027752,1.2079947450814668,-0.15106525419372974,0.12765717547135025,1.0097770255281215,-0.21260123449615675,True,True,-,False,DD
