gross,split,mae_CSD,mae_CT_RANGE,mae_FAMILY,winner,boot_obs,boot_se,boot_t,boot_lo,boot_hi,boot_share_a_lower
0.25,S2016,0.060528570520440285,0.060981988894783956,0.06512621350813126,CSD,-0.0004534183743436712,0.0007373108507102484,-0.6149622969835521,-0.0018598269593477952,0.0010063930832245262,0.7425
0.25,S2018,0.08807916010252949,0.08841919138520175,0.09003003357209688,CSD,-0.0003400312826722651,0.0004990760536745987,-0.6813215744748355,-0.0012941355795228634,0.000629664962612332,0.7585
0.5,S2016,0.1213693968785617,0.12230715071876483,0.1326472804907632,CSD,-0.0009377538402031288,0.001397363411699382,-0.671088016439971,-0.003682506654897798,0.0017486947003070906,0.759
0.5,S2018,0.17949006030690715,0.18041606252079054,0.18463353394332607,CSD,-0.0009260022138833923,0.001001021091328455,-0.9250576455432072,-0.002912741063002898,0.0010432532825222134,0.8335
0.75,S2016,0.18395006394988958,0.18534645816748793,0.20321987039759956,CSD,-0.0013963942175983513,0.0022430752484069593,-0.6225356098018003,-0.005734993814565582,0.0029190766552197665,0.7285
0.75,S2018,0.2757871696639654,0.2775121600799729,0.28520951744589135,CSD,-0.0017249904160075435,0.0015328712610499287,-1.1253328703064236,-0.0046648236998045305,0.0012387382429074763,0.864
1.0,S2016,0.24972958790903468,0.2518414664682618,0.2778922569256091,CSD,-0.0021118785592270928,0.0030580126098178812,-0.6906049217870507,-0.00818313010687534,0.003919646075057502,0.768
1.0,S2018,0.37866571873663835,0.3814836494347421,0.39333560030126347,CSD,-0.0028179306981037655,0.0020658546655505845,-1.3640507946151867,-0.006854761735152265,0.0012160208228466987,0.9195
