vocab,rule,instance,family,prefix,margin,room,regret,oos_pick,oos_ctl,oos_best,hit
BROAD,DROP-ARM,2026-09-04_earnings-season-avoidance_cloud.walkforward.csv::W::anchor_OOS_Sharpe,ARM,anchor,-0.187693478282172,0.15052023752201446,0.33821371580418647,0.7315662364009864,0.9192597146831584,1.069779952205173,1.0
BROAD,DROP-ARM,2026-09-04_earnings-season-avoidance_cloud.walkforward.csv::W::base_OOS_Sharpe,BOOK,base,0.06990905015322778,0.40812276595741426,0.33821371580418647,0.7315662364009864,0.6616571862477586,1.069779952205173,1.0
BROAD,DROP-ARM,2026-09-04_ensemble-plus-momentum_C.walkforward.csv::W::base_OOS_Sharpe,BOOK,base,0.35185433161829466,0.46572769831890715,0.11387336670061253,1.0135115178660532,0.6616571862477586,1.1273848845666656,1.0
BROAD,DROP-ARM,2026-09-05_2011-the-opposite-outlier_C.walkforward.csv::W::base_OOS_Sharpe,BOOK,base,0.5879575162145747,0.6106153120994028,0.02265779588482801,1.0406726046237043,0.45271508840912944,1.063330400508532,1.0
BROAD,DROP-ARM,2026-09-05_2013-as-the-IS-windows-single-point-of-failure_C.walkforward.csv::W::base_OOS_Sharpe,BOOK,base,0.5958852108222289,0.6106153120994028,0.01473010127717379,1.0486002992313583,0.4527150884091294,1.063330400508532,1.0
BROAD,DROP-ARM,2026-09-05_IS-Sharpe-margin-as-the-reportable-selector-statistic_cloud.walkforward.csv::W::base_OOS_Sharpe,BOOK,base,0.5956109120163551,0.6106153120994028,0.01500440008304762,1.0483260004254846,0.4527150884091294,1.063330400508532,1.0
BROAD,DROP-ARM,2026-09-05_cagr-floor-calibration_B.walkforward.csv::W::ctl_OOS_Sharpe,ARM,ctl,-0.05046257007306154,0.05255066167332036,0.10301323174638191,0.8380247906582309,0.8884873607312924,0.9410380224046128,1.0
BROAD,DROP-ARM,2026-09-05_cagr-floor-calibration_B.walkforward.csv::W::v1_OOS_Sharpe,BOOK,v1,0.37430029421228866,0.4773135259586706,0.10301323174638191,0.8380247906582309,0.46372449644594216,0.9410380224046128,1.0
BROAD,DROP-ARM,2026-09-05_defensive-class-census_B.walkforward.csv::W::ctl_OOS_Sharpe,ARM,ctl,0.03773091517435843,0.18883073766435635,0.15109982248999793,1.096373108670937,1.0586421934965784,1.2474729311609347,1.0
BROAD,DROP-ARM,2026-09-05_defensive-class-census_B.walkforward.csv::W::v1_OOS_Sharpe,BOOK,v1,0.631694730591734,0.7827945530817321,0.15109982248999793,1.096373108670937,0.46467837807920287,1.2474729311609347,1.0
BROAD,DROP-ARM,2026-09-05_defensive-overlays-are-rule-8-invisible_B.walkforward.csv::W::base_OOS_Sharpe,BOOK,base,0.5750893668976251,0.5976864187302081,0.022597051832582992,1.023039372716109,0.44795000581848365,1.0456364245486918,1.0
