family,cadence,switch_yr,tax,win0,win10,win100,decay_0_100,rho,cstar_med
ABS,D,6.241837424003602,0.010235623889653272,0.5925925925925926,0.4074074074074074,0.0,0.5925925925925926,-0.9928314487939459,5.699800335612792
ABS,W,3.177662688583652,0.004956429086230531,0.5555555555555556,0.5555555555555556,0.1111111111111111,0.4444444444444445,-0.9477416766789807,16.82012680660705
QEXP,D,1.409252669039146,0.00206183638913956,0.6666666666666666,0.5925925925925926,0.07407407407407407,0.5925925925925926,-0.9892276929865178,17.14124476712442
QEXP,W,0.7686832740213523,0.00103091819456978,0.5925925925925926,0.5555555555555556,0.2222222222222222,0.37037037037037035,-0.9719273929377938,40.295221576826634
QROLL,D,4.882541433540785,0.0081662536607344,1.0,0.9629629629629629,0.027777777777777776,0.9722222222222222,-0.9991067439039162,36.84397183474175
QROLL,W,1.8691667755634105,0.0035587188612099642,0.9814814814814815,0.9629629629629629,0.39814814814814814,0.5833333333333334,-0.9955257046261681,97.71913438878244
