panel,T_trade,tape,block,edge_FRACG,edge_FIXH,diff,clamped,SE,t,lo,hi,plo,phi,excl0,excl0_pct,excl0_t,nb
U56,W,ALL,5,0.050887681707870724,0.10813643019992503,-0.0572487484920543,False,0.08221511368999632,-0.6963287639292063,-0.2219878101770332,0.08679565554155735,-0.20129315252566596,0.1074903131929246,False,False,False,2000
U56,W,ALL,10,0.050887681707870724,0.10813643019992503,-0.0572487484920543,False,0.07984523504277925,-0.7169964301737196,-0.22234497461497474,0.08690387143191973,-0.20140136841602835,0.10784747763086613,False,False,False,2000
U56,W,ALL,21,0.050887681707870724,0.10813643019992503,-0.0572487484920543,False,0.07380932118017419,-0.775630334714849,-0.19664959744113814,0.0771050150191884,-0.191602512003297,0.08215210045702953,False,False,False,2000
U56,W,ALL,63,0.050887681707870724,0.10813643019992503,-0.0572487484920543,False,0.07518863749226955,-0.7614015947281966,-0.2002982340987656,0.07974840617620352,-0.19424590316031212,0.085800737114657,False,False,False,2000
U56,W,XCRASH,5,0.03738693119119896,-0.005333259763139031,0.04272019095433799,False,0.04935448409479751,0.8655787156498949,-0.051231724771866716,0.1436166187015417,-0.05817623679286571,0.1366721066805427,False,False,False,2000
U56,W,XCRASH,10,0.03738693119119896,-0.005333259763139031,0.04272019095433799,False,0.047898937166556306,0.8918818136984845,-0.046824692065679505,0.14616332190010548,-0.0607229399914295,0.1322650739743555,False,False,False,2000
U56,W,XCRASH,21,0.03738693119119896,-0.005333259763139031,0.04272019095433799,False,0.040369423869979264,1.0582313756057062,-0.034116397416288975,0.12084118768950683,-0.03540080578083085,0.11955677932496495,False,False,False,2000
U56,W,XCRASH,63,0.03738693119119896,-0.005333259763139031,0.04272019095433799,False,0.03561561974913332,1.1994790840436675,-0.02616579604426089,0.11376687804086784,-0.02832649613219186,0.11160617795293687,False,False,False,2000
U56,M,ALL,5,0.06535826180457183,0.07351886544043196,-0.00816060363586013,False,0.04627896824684808,-0.17633503824744245,-0.10021108011927299,0.07451712410093127,-0.09083833137265153,0.08388987284755273,False,False,False,2000
U56,M,ALL,10,0.06535826180457183,0.07351886544043196,-0.00816060363586013,False,0.04277848271105081,-0.19076421412562236,-0.09393355415754831,0.07439406146803128,-0.09071526873975154,0.07761234688582805,False,False,False,2000
U56,M,ALL,21,0.06535826180457183,0.07351886544043196,-0.00816060363586013,False,0.03891579562265568,-0.20969900538559869,-0.0818850639900499,0.06677951401318823,-0.08310072128490849,0.06556385671832964,False,False,False,2000
U56,M,ALL,63,0.06535826180457183,0.07351886544043196,-0.00816060363586013,False,0.036551683255486155,-0.22326204729942994,-0.0781075747814624,0.062350999573694436,-0.0786722068454147,0.06178636750974213,False,False,False,2000
U56,M,XCRASH,5,0.02774528575013302,-0.009329338141505383,0.0370746238916384,False,0.03279046938793037,1.1306524299187055,-0.024526519889790422,0.10451675738131742,-0.030367509598040618,0.09867576767306722,False,False,False,2000
U56,M,XCRASH,10,0.02774528575013302,-0.009329338141505383,0.0370746238916384,False,0.03073840763544647,1.2061335229637995,-0.020079764109853515,0.09739782706447597,-0.023248579281199167,0.09422901189313032,False,False,False,2000
U56,M,XCRASH,21,0.02774528575013302,-0.009329338141505383,0.0370746238916384,False,0.027304351070514307,1.3578284206752276,-0.014665974306842777,0.09313268656400848,-0.01898343878073168,0.08881522209011958,False,False,False,2000
U56,M,XCRASH,63,0.02774528575013302,-0.009329338141505383,0.0370746238916384,False,0.021887648816097238,1.6938605056734979,-0.0059604439149894385,0.07885033581806605,-0.004701088034789247,0.08010969169826625,False,False,False,2000
B136,W,ALL,5,0.06473017699563188,0.07093572943594317,-0.0062055524403112905,False,0.050653625717673,-0.12250954107212467,-0.11046824007451442,0.08682802207151984,-0.09923912695214242,0.09805713519389184,False,False,False,2000
B136,W,ALL,10,0.06473017699563188,0.07093572943594317,-0.0062055524403112905,False,0.050530639300259944,-0.12280771678816593,-0.110535251336451,0.08609301209642785,-0.09850411697705043,0.09812414645582841,False,False,False,2000
B136,W,ALL,21,0.06473017699563188,0.07093572943594317,-0.0062055524403112905,False,0.04584978074434693,-0.1353453024107734,-0.09564154456929515,0.07973516617754989,-0.09214627105817247,0.08323043968867257,False,False,False,2000
B136,W,ALL,63,0.06473017699563188,0.07093572943594317,-0.0062055524403112905,False,0.04267599199693419,-0.14541085397047343,-0.0839459115696896,0.08139965757392736,-0.09381076245454995,0.07153480668906702,False,False,False,2000
B136,W,XCRASH,5,0.04696609071260971,-0.002593321921588121,0.04955941263419783,False,0.034721377734351265,1.4273457986998799,-0.01761591867177519,0.11903780525623295,-0.019918979987837288,0.11673474394017085,False,False,False,2000
B136,W,XCRASH,10,0.04696609071260971,-0.002593321921588121,0.04955941263419783,False,0.033964963049509196,1.4591334182215157,-0.012983408648162846,0.1207503239233622,-0.02163149865496654,0.1121022339165585,False,False,False,2000
B136,W,XCRASH,21,0.04696609071260971,-0.002593321921588121,0.04955941263419783,False,0.03121314072466159,1.587773978638452,-0.00904424807769284,0.11421064455778902,-0.015091819289393363,0.1081630733460885,False,False,False,2000
B136,W,XCRASH,63,0.04696609071260971,-0.002593321921588121,0.04955941263419783,False,0.02880260777656047,1.720657136973869,-0.008522756199036408,0.10458764794592906,-0.0054688226775334026,0.10764158146743207,False,False,False,2000
B136,M,ALL,5,0.07817987657413905,0.06679879492695484,0.01138108164718421,False,0.035204403496725385,0.3232857403262875,-0.056301911999420626,0.07852355851153245,-0.05576139521716403,0.07906407529378905,False,False,False,2000
B136,M,ALL,10,0.07817987657413905,0.06679879492695484,0.01138108164718421,False,0.03525876784970826,0.322787276506555,-0.06490847233597802,0.07751319530359134,-0.05475103200922292,0.08767063563034644,False,False,False,2000
B136,M,ALL,21,0.07817987657413905,0.06679879492695484,0.01138108164718421,False,0.030331241523182388,0.37522636976417756,-0.046872223936182615,0.0707942306259003,-0.04803206733153188,0.06963438723055104,False,False,False,2000
B136,M,ALL,63,0.07817987657413905,0.06679879492695484,0.01138108164718421,False,0.027341591523001866,0.41625527312883603,-0.03822327939157793,0.0673377330299408,-0.044575569735572376,0.06098544268594635,False,False,False,2000
B136,M,XCRASH,5,0.038753540749289606,-0.0028903683380239187,0.041643909087313524,False,0.02643180970711747,1.575522431069099,-0.00965092766311788,0.0950695770095064,-0.01178175883487935,0.09293874583774493,False,False,False,2000
B136,M,XCRASH,10,0.038753540749289606,-0.0028903683380239187,0.041643909087313524,False,0.026311789243356934,1.5827091309583807,-0.006854955751540798,0.09554002414309586,-0.012252205968468807,0.09014277392616785,False,False,False,2000
