pairset,denominator,L,n,crit95,crit95_se,crit90,reject_at_1p96
P_1219,D_BOOKVOL,21,90,2.01613254364902,0.1864347094716341,1.6541201200990536,0.05555555555555555
P_1219,D_DIFFSD,21,90,0.9382346821125491,0.11658826885791283,0.7456649776341191,0.0
P_1219,D_ANCHOR,21,90,2.0128480818904335,0.17129421216202867,1.668567805344309,0.05555555555555555
P_1219,D_MAXVOL,21,90,2.0194170054076057,0.16154175478512872,1.670272541130038,0.05555555555555555
P_1219,D_SPYVOL,21,90,2.9064234954419974,0.30077479242732547,2.5681346824881146,0.24444444444444444
P_1219,D_BOOKVOL,63,90,2.0427366796233657,0.17666393399519148,1.6709472859103456,0.06666666666666667
P_1219,D_DIFFSD,63,90,0.9218715086647907,0.12009546084863987,0.7430002371416414,0.0
P_1219,D_ANCHOR,63,90,2.057471433851065,0.16322818770448708,1.6858658452114874,0.06666666666666667
P_1219,D_MAXVOL,63,90,2.057471433851065,0.16748916205424297,1.6872451054607356,0.06666666666666667
P_1219,D_SPYVOL,63,90,3.0321247069289576,0.30516113367825926,2.559432412723654,0.24444444444444444
P_1219,D_BOOKVOL,126,90,2.122944231058418,0.1790740779892414,1.7752468357140947,0.06666666666666667
P_1219,D_DIFFSD,126,90,0.9283796469299158,0.11199323753895198,0.7280357934622114,0.0
P_1219,D_ANCHOR,126,90,2.134214034636002,0.17771580941630502,1.7677264429761572,0.06666666666666667
P_1219,D_MAXVOL,126,90,2.1376591221684498,0.18712385036206375,1.7838954500121416,0.06666666666666667
P_1219,D_SPYVOL,126,90,3.1065930004049793,0.26336198033857433,2.7799370929335963,0.26666666666666666
P_1219,D_BOOKVOL,252,90,2.158744787456086,0.16748892502847987,1.8482678966651322,0.08888888888888889
P_1219,D_DIFFSD,252,90,1.105091545130257,0.13031465447938007,0.7699423321987628,0.0
P_1219,D_ANCHOR,252,90,2.1601521694978443,0.1616322745031514,1.84478502467095,0.08888888888888889
P_1219,D_MAXVOL,252,90,2.1620894853517876,0.17201800519869706,1.8517507686593144,0.08888888888888889
P_1219,D_SPYVOL,252,90,3.0949905103996054,0.2997249671639157,2.9379637937632577,0.24444444444444444
P_1219,D_BOOKVOL,504,90,2.4753787490002153,0.20283262718104558,2.114961697936406,0.12222222222222222
P_1219,D_DIFFSD,504,90,1.2777530748845638,0.17220226104209224,0.8147717291167819,0.011111111111111112
P_1219,D_ANCHOR,504,90,2.4630466270384295,0.21687549604475317,2.1409497130305595,0.12222222222222222
P_1219,D_MAXVOL,504,90,2.487710870962001,0.24112471749864312,2.141849558307154,0.12222222222222222
P_1219,D_SPYVOL,504,90,4.072135538999179,0.4863297539377351,2.978694084153797,0.2777777777777778
P_OWN,D_BOOKVOL,21,90,1.8761054133960182,0.12374080842345433,1.6836460096712036,0.044444444444444446
P_OWN,D_DIFFSD,21,90,0.7652236719183394,0.09636374783629371,0.6576518524881152,0.0
P_OWN,D_ANCHOR,21,90,1.8713045636191974,0.1399260933574373,1.6847867936853258,0.044444444444444446
P_OWN,D_MAXVOL,21,90,1.8809062631728388,0.13265826447513654,1.6860250437907314,0.044444444444444446
P_OWN,D_SPYVOL,21,90,3.2587284092435675,0.34345438267572254,2.5851354319273563,0.25555555555555554
P_OWN,D_BOOKVOL,63,90,1.8830918329373194,0.13571962627163334,1.6785682570728029,0.044444444444444446
P_OWN,D_DIFFSD,63,90,0.8054830083442791,0.08893085628100633,0.6746114772709452,0.0
P_OWN,D_ANCHOR,63,90,1.8857284452165155,0.13146550273992302,1.6962112530422406,0.05555555555555555
P_OWN,D_MAXVOL,63,90,1.89053650530879,0.13540988320799494,1.6962112530422406,0.05555555555555555
P_OWN,D_SPYVOL,63,90,3.2930750607563475,0.31940406432061275,2.6411331758275063,0.25555555555555554
P_OWN,D_BOOKVOL,126,90,1.8621578657304936,0.1469940967985559,1.6899828405313564,0.044444444444444446
P_OWN,D_DIFFSD,126,90,0.8582169193161482,0.08752494280947493,0.7014529967639191,0.0
P_OWN,D_ANCHOR,126,90,1.864348717319015,0.14744046931711524,1.6864912420282272,0.044444444444444446
P_OWN,D_MAXVOL,126,90,1.8656076099933268,0.15318393857710424,1.6934744390344856,0.044444444444444446
P_OWN,D_SPYVOL,126,90,3.2297560019836133,0.3568029000433893,2.7186944206298027,0.26666666666666666
P_OWN,D_BOOKVOL,252,90,1.8940369168099467,0.11850967968141854,1.702333390277906,0.03333333333333333
P_OWN,D_DIFFSD,252,90,0.8984850147242095,0.07861499994100431,0.7167947051456915,0.0
P_OWN,D_ANCHOR,252,90,1.904754112332798,0.1277160322680628,1.7101530106927316,0.044444444444444446
P_OWN,D_MAXVOL,252,90,1.9051238402238724,0.12541233457536133,1.7104325696780014,0.044444444444444446
P_OWN,D_SPYVOL,252,90,3.285612887691341,0.30269103274846093,2.658950346805199,0.3111111111111111
P_OWN,D_BOOKVOL,504,90,2.0718345506592915,0.14369204553992618,1.8309797402466699,0.06666666666666667
P_OWN,D_DIFFSD,504,90,0.979048035053479,0.0630433618968379,0.8574194096248794,0.0
P_OWN,D_ANCHOR,504,90,2.0755796091296967,0.16342573560481877,1.8455521453385406,0.06666666666666667
P_OWN,D_MAXVOL,504,90,2.076983743375902,0.15321699219447596,1.8455521453385406,0.06666666666666667
P_OWN,D_SPYVOL,504,90,3.466427305541604,0.3326433059036754,2.995019369316112,0.3333333333333333
