panel,form,cadence,gross,CAGR,Sharpe,MaxDD,H1,H2,IS_Sharpe,IS_CAGR,IS_MaxDD,OOS_CAGR,OOS_Sharpe,OOS_MaxDD,turnover,L_H1,L_H2,L_OOS,L_DD,L_CAGR,fail4b,keep4b,keep4a,ISL_H1,ISL_H2,ISL_OOS,ISL_DD,ISL_CAGR,IS_keep4b,OOSL_H1,OOSL_H2,OOSL_OOS,OOSL_DD,OOSL_CAGR,OOS_keep4b
U56,EWall,W,0.85,0.1505739219440132,1.1242465929395327,-0.25236276478341335,1.1907717512800924,1.0718775634077955,1.1106453413330604,0.14307906828122685,-0.14148757949994073,0.15679602170675655,1.1356123442248385,-0.2523627647834129,0.9303871095825512,True,True,True,False,True,DD,False,False,True,True,True,False,True,False,True,True,True,False,True,False
U56,EWall,W,0.9,0.15951860535609175,1.1243350285382907,-0.26566766167421707,1.191075456251414,1.0718198319931997,1.11096747719316,0.1515786444810343,-0.149309773659544,0.16611224591451235,1.1355267051200926,-0.2656676616742173,0.9826063097226257,True,True,True,False,True,DD,False,False,True,True,True,False,True,False,True,True,True,False,True,False
U56,EWall,W,0.95,0.1684651621680089,1.1244113379900396,-0.2788096106148631,1.191368595796411,1.0717496122676964,1.1112790540140411,0.16008078969209794,-0.15707855254098713,0.17542995697572739,1.1354280163373007,-0.2788096106148631,1.0360147609590136,True,True,True,False,True,DD,False,False,True,True,True,False,True,False,True,True,True,False,True,False
U56,EWall,W,1.0,0.17741215580008407,1.124475038236714,-0.29178994535323965,1.191650584693579,1.071666515343234,1.111579425767969,0.16858426376654867,-0.16479425092667055,0.18474754869885213,1.1353159277294047,-0.2917899453532402,1.0909249693943857,True,True,True,False,True,DD,False,False,True,True,True,False,True,False,True,True,True,False,True,False
U56,EWall,M,0.2,0.03495106906604528,1.1334761176728279,-0.06264060018252049,1.1802498854830288,1.0963953902601236,1.0993581052188066,0.03293020039382011,-0.0355010996595424,0.03662176164862885,1.1606694618921283,-0.06264060018252038,0.12220297420681593,True,True,True,True,False,CAGR,False,False,True,True,True,True,False,False,True,True,True,True,False,False
U56,EWall,M,0.25,0.0437486480716891,1.1335769815142032,-0.07792201345752459,1.1810959760401614,1.0959204456529548,1.100260756513654,0.04122332836831344,-0.044207909114941546,0.045837271994455975,1.160140061609199,-0.07792201345752525,0.15035256269985173,True,True,True,True,False,CAGR,False,False,True,True,True,True,False,False,True,True,True,True,False,False
U56,EWall,M,0.3,0.052568922141778884,1.1336673352661795,-0.09305467199572703,1.18193150483094,1.0954375078216791,1.1011540704772482,0.04953982292760406,-0.05284844735917371,0.055075259404823385,1.1596003812453248,-0.0930546719957267,0.17771650286966775,True,True,True,True,False,CAGR,False,False,True,True,True,True,False,False,True,True,True,True,False,False
U56,EWall,M,0.35,0.06141123867289555,1.1337469569197762,-0.10803990233240368,1.1827566581202764,1.0949460711043102,1.1020383741415323,0.05787924602025729,-0.06142323716394216,0.06433488361305661,1.1590498030125467,-0.10803990233240335,0.20439937515575393,True,True,True,True,False,CAGR,False,False,True,True,True,True,False,False,True,True,True,True,False,False
U56,EWall,M,0.4,0.07027491890997561,1.13381547553344,-0.12287902364037262,1.1835713941345023,1.094445557812492,1.1029134250496113,0.066241124345086,-0.0699328466361282,0.07361528544863294,1.1584878925045852,-0.12287902364037229,0.23051887146014247,True,True,True,True,False,CAGR,False,False,True,True,True,True,False,False,True,True,True,True,False,False
U56,EWall,M,0.45,0.07915930522697501,1.1338731712644285,-0.13757333942643435,1.1843755551010346,1.093936721170019,1.1037791779903643,0.07462497608907182,-0.07837785376873663,0.08291565124996136,1.1579152240984514,-0.13757333942643424,0.25616157043886517,True,True,True,True,False,CAGR,False,False,True,True,True,True,False,False,True,True,True,True,False,False
U56,EWall,M,0.5,0.08806371163764837,1.1339200700376335,-0.1521241377630005,1.1851695696687254,1.0934193267251773,1.1046359517200912,0.08303032944421851,-0.08675871726270212,0.09223510689030445,1.1573316359237287,-0.15212413776300027,0.28142987118183077,True,True,True,True,False,CAGR,False,False,True,True,True,True,False,False,True,True,True,True,False,False
U56,EWall,M,0.55,0.09698746828784088,1.13395645555026,-0.1665326915156239,1.185953453391408,1.092893997834128,1.1054837493062637,0.09145668206022028,-0.09507593561310601,0.10157283299056519,1.1567376753211878,-0.16653269151562355,0.30640027931789615,True,True,True,True,False,CAGR,False,False,True,True,True,True,False,False,True,True,True,True,False,False
U56,EWall,M,0.6,0.10592987107589558,1.1339823125811141,-0.18080030571234906,1.1867280160735112,1.0923601013937874,1.1063234442980163,0.09990360383837626,-0.10333002760369236,0.11092788703106882,1.156132679475444,-0.18080030571234906,0.3311702766469773,True,True,True,True,False,CAGR,False,False,True,True,True,True,False,False,True,True,True,True,True,True
U56,EWall,M,0.65,0.11489017236527421,1.1339972845305146,-0.19492819036549813,1.187493258679156,1.0918170724509084,1.10715528976568,0.10837062491104454,-0.11152154636983558,0.12029927944475438,1.1555158662538807,-0.19492819036549824,0.35586503452231405,True,True,True,True,True,-,True,False,True,True,True,True,True,True,True,True,True,True,True,True
U56,EWall,M,0.7,0.12386758503799022,1.1340009363441617,-0.20891762561187666,1.1882482982442084,1.0912649665154677,1.1079781461611558,0.11685710963985807,-0.11965094491048933,0.12968608624556732,1.1548874027490126,-0.20891762561187677,0.38063347526675306,True,True,True,False,True,DD,False,False,True,True,True,True,True,True,True,True,True,False,True,False
U56,EWall,M,0.75,0.13286142526195843,1.1339938764798247,-0.2227698341888874,1.1889932188558443,1.0907049643719569,1.108792032182628,0.12536250663725856,-0.12771877645441476,0.13908750259613956,1.1542484119818377,-0.22276983418888785,0.4055213977212259,True,True,True,False,True,DD,False,False,True,True,True,True,True,True,True,True,True,False,True,False
U56,EWall,M,0.8,0.14187092958100322,1.1339760251668738,-0.2364859805006312,1.1897287482114132,1.0901363989001889,1.1095978431186053,0.1338863767799754,-0.13572553615268734,0.14850248365899543,1.1535981122756778,-0.2364859805006312,0.4306347948752123,True,True,True,False,True,DD,False,False,True,True,True,False,True,False,True,True,True,False,True,False
U56,EWall,M,0.85,0.15089523688259532,1.1339467752143146,-0.2500673433857088,1.1904541281874126,1.0895589214327552,1.1103948050262529,0.14242805195598174,-0.14367181746588875,0.15792999639197292,1.1529360879509953,-0.2500673433857087,0.4561539285709069,True,True,True,False,True,DD,False,False,True,True,True,False,True,False,True,True,True,False,True,False
U56,EWall,M,0.9,0.1599335797926864,1.133906302792438,-0.26351499485660146,1.1911698072635835,1.0889726120152343,1.1111831626498665,0.1509869771405612,-0.15155809910249352,0.1673690852076084,1.1522625279856136,-0.26351499485660146,0.48216469803070017,True,True,True,False,True,DD,False,False,True,True,True,False,True,False,True,True,True,False,True,False
U56,EWall,M,0.95,0.16898508033344517,1.1338541403504663,-0.2768300883753634,1.1918755773483873,1.088376925066337,1.111962704315706,0.15956251957326706,-0.15938479771330583,0.1768186562784928,1.1515768360781014,-0.2768300883753637,0.5088368461782551,True,True,True,False,True,DD,False,False,True,True,True,False,True,False,True,True,True,False,True,False
U56,EWall,M,1.0,0.1780488584232891,1.1337900298588552,-0.29001380031909985,1.1925708887432371,1.0877720069100383,1.1127328884234116,0.16815395956406953,-0.16715235776054838,0.18627768459740035,1.1508790479642887,-0.29001380031909996,0.5363302945129023,True,True,True,False,True,DD,False,False,True,True,True,False,True,False,True,True,True,False,True,False
U56,MA-RS,W,0.2,0.030634463801304967,1.090574618622468,-0.05218454428441366,1.1657510501979367,1.0366054504385702,1.0658408293165245,0.027884865560905414,-0.029513476794514548,0.032909099326976055,1.1118888502569153,-0.05218454428441344,2.077784731955543,True,True,True,True,False,CAGR,False,False,True,True,True,True,False,False,True,True,True,True,False,False
U56,MA-RS,W,0.25,0.038318110351519774,1.0906213157457663,-0.06494765559649496,1.1658699524070535,1.0366132264884544,1.0659519650993499,0.0348725196861972,-0.03683546555246198,0.04117021108256136,1.111893066517602,-0.06494765559649507,2.591609251107685,True,True,True,True,False,CAGR,False,False,True,True,True,True,False,False,True,True,True,True,False,False
U56,MA-RS,W,0.3,0.04601037475343661,1.0906654125478283,-0.07759844005374639,1.1659862002341956,1.0366189535848036,1.0660606157523438,0.0418656015705281,-0.04413440014054726,0.04944325070193867,1.1118947266662718,-0.07759844005374683,3.103255714759862,True,True,True,True,False,CAGR,False,False,True,True,True,True,False,False,True,True,True,True,False,False
U56,MA-RS,W,0.35,0.05371054009899656,1.0907068404641276,-0.09013734065464851,1.1660997098967476,1.036622579494171,1.0661666645145098,0.04886352181974285,-0.05141002855093524,0.05772739109091285,1.1118937987044484,-0.0901373406546484,3.612762575714512,True,True,True,True,False,CAGR,False,False,True,True,True,True,False,False,True,True,True,True,False,False
U56,MA-RS,W,0.4,0.06141790887390641,1.0907460485922416,-0.10256480123640399,1.1662113360119764,1.0366242278750952,1.066271003314438,0.055865736790545295,-0.05866210758188484,0.06602180224099974,1.1118904119710453,-0.10256480123640388,4.120141092100237,True,True,True,True,False,CAGR,False,False,True,True,True,True,False,False,True,True,True,True,False,False
U56,MA-RS,W,0.45,0.06913172760389141,1.09078259930817,-0.11488126647267871,1.1663206164332964,1.0366234881469152,1.0663731172042348,0.06287163345210156,-0.06589041023427278,0.07432560894726059,1.111884187032642,-0.11488126647267882,4.625446868868919,True,True,True,True,False,CAGR,False,False,True,True,True,True,False,False,True,True,True,True,False,False
U56,MA-RS,W,0.5,0.07685124783366115,1.0908164049666391,-0.12708718203345026,1.1664271840482552,1.0366205157987427,1.0664726949906924,0.06988059255411483,-0.07309470866114653,0.08263795003438879,1.1118752031587715,-0.1270871820334507,5.128721497695883,True,True,True,True,False,CAGR,False,False,True,True,True,True,False,False,True,True,True,True,False,False
U56,MA-RS,W,0.55,0.0845757156994611,1.0908474648116662,-0.13918299628067832,1.166531094481314,1.036615275072437,1.0665697936590433,0.07689200767978455,-0.08027477360876134,0.09095794334680818,1.1118634208636327,-0.13918299628067865,5.630002776466851,True,True,True,True,False,CAGR,False,False,True,True,True,True,False,False,True,True,True,True,False,False
U56,MA-RS,W,0.6,0.09230437400587999,1.090875855074131,-0.1511691570362672,1.1666321910025848,1.0366080478699822,1.0666641821916807,0.08390524191834858,-0.08743040470612273,0.09928472575185388,1.11184914485976,-0.15116915703626688,6.129323007277106,True,True,True,True,False,CAGR,False,False,True,True,True,True,False,False,True,True,True,True,False,False
U56,MA-RS,W,0.65,0.10003645476129819,1.0909016178967292,-0.16304611015177672,1.1667306575248322,1.0365987707069424,1.0667561769767528,0.09091969543890577,-0.09456136727361353,0.10761738293904455,1.1118322207703377,-0.1630461101517765,6.626715986947861,True,True,True,True,False,CAGR,False,False,True,True,True,True,False,False,True,True,True,True,False,False
U56,MA-RS,W,0.7,0.10777117617268828,1.090924710103451,-0.17481430441969126,1.166826539781272,1.0365873330072364,1.0668457169812429,0.09793473876013614,-0.10166743601603212,0.11595499965751066,1.111812620965996,-0.1748143044196918,7.122219352863172,True,True,True,True,True,-,True,False,True,True,True,True,False,False,True,True,True,True,True,True
U56,MA-RS,W,0.75,0.11550771620309908,1.0909448611053358,-0.1864741894557631,1.1669196683757839,1.0365733966172206,1.066932666323839,0.10494971965028954,-0.10874846622664192,0.1242966053625254,1.1117899810925378,-0.186474189455763,7.615898659704117,True,True,True,True,True,-,True,False,True,True,True,True,True,True,True,True,True,True,True,True
U56,MA-RS,W,0.8,0.12324528824815384,1.0909622222699373,-0.19802621569672962,1.1670102297862623,1.0365570952956442,1.0670172031788472,0.11196401541100087,-0.11580417453801684,0.13264126948428556,1.1117644371010567,-0.19802621569672918,8.10777874861509,True,True,True,True,True,-,True,False,True,True,True,True,True,True,True,True,True,True,True,True
U56,MA-RS,W,0.85,0.1309830769367084,1.0909767399714874,-0.2094708343980296,1.1670981315138658,1.036538419436782,1.0670991876005715,0.11897696578393946,-0.12283445778205337,0.14098803970645735,1.1117360021986427,-0.20947083439802971,8.597901687653755,True,True,True,False,True,DD,False,False,True,True,True,True,True,True,True,True,True,False,True,False
U56,MA-RS,W,0.9,0.13872026453124242,1.0909884534885694,-0.22080849763151833,1.1671836878815842,1.0365171971438116,1.0671790026107575,0.12598796399634637,-0.12983904050922046,0.1493359139613344,1.1117044696863396,-0.22080849763151855,9.086303777714576,True,True,True,False,True,DD,False,False,True,True,True,True,True,True,True,True,True,False,True,False
U56,MA-RS,W,0.95,0.1464560492695559,1.0909975494538124,-0.2320396582831742,1.1672669280121888,1.0364937685201359,1.067256744835289,0.13299636674792636,-0.1368177327353064,0.15768394990546786,1.1116700991698782,-0.2320396582831743,9.572999206723319,True,True,True,False,True,DD,False,False,True,True,True,False,True,False,True,True,True,False,True,False
U56,MA-RS,W,1.0,0.15418957637610164,1.0910038805892275,-0.24316477005081072,1.1673478577079555,1.0364678699654766,1.0673323684417424,0.14000151564719676,-0.14377033010537432,0.1660311198530129,1.1116326728616361,-0.2431647700508105,10.058040288422374,True,True,True,False,True,DD,False,False,True,True,True,False,True,False,True,True,True,False,True,False
U56,MA-RS,M,0.2,0.03304290481699401,1.1542432653470125,-0.05114570896942627,1.2016514361111823,1.1215282180741943,1.1047071940568998,0.029777217138692524,-0.03162051764826812,0.03574570115443643,1.1935514993694443,-0.051145708969426606,0.8962203776967668,True,True,True,True,False,CAGR,False,False,True,True,True,True,False,False,True,True,True,True,False,False
U56,MA-RS,M,0.25,0.041367472082303625,1.1545972102644906,-0.06363495576945577,1.2022231808233796,1.1217073855786615,1.1053315561520944,0.037276126774125506,-0.03941599661290518,0.044755992383376686,1.1937047101387017,-0.06363495576945644,1.1172922457198378,True,True,True,True,False,CAGR,False,False,True,True,True,True,False,False,True,True,True,True,False,False
U56,MA-RS,M,0.3,0.04971681897216773,1.15494790096788,-0.07600760851435484,1.2027923654411812,1.1218834817822223,1.105954412083318,0.0447963510647027,-0.047167877489890486,0.05379486660142119,1.193853433634778,-0.07600760851435506,1.337207715848359,True,True,True,True,False,CAGR,False,False,True,True,True,True,False,False,True,True,True,True,False,False
U56,MA-RS,M,0.35,0.05809055119707929,1.1552952978128943,-0.08826478099259993,1.203358944952897,1.1220564791749406,1.1065757768898863,0.052337619278824965,-0.05487629142463313,0.06286181819104963,1.1939975934730043,-0.0882647809925996,1.5559896362316052,True,True,True,True,False,CAGR,False,False,True,True,True,True,False,False,True,True,True,True,False,False
U56,MA-RS,M,0.4,0.06648826526499474,1.1556393722380756,-0.10040757291544788,1.2039229626487653,1.1222263044940943,1.1071957540521422,0.0598996588749412,-0.06254136961764223,0.07195632578814637,1.1941370677403818,-0.10040757291544788,1.77366329716255,True,True,True,True,False,CAGR,False,False,True,True,True,True,False,False,True,True,True,True,False,False
U56,MA-RS,M,0.45,0.0749095362925416,1.1559799143181697,-0.11243707013811732,1.2044841586361292,1.122392802695514,1.107813983710247,0.06748216581937005,-0.07016324332331747,0.08107785468463091,1.1942717628526054,-0.1124370701381171,1.990267616042822,True,True,True,True,False,CAGR,False,False,True,True,True,True,False,False,True,True,True,True,False,False
U56,MA-RS,M,0.5,0.0833539745605194,1.156317374827736,-0.12435434487680852,1.2050428031249028,1.1225565940363598,1.1084308390248645,0.0750848728559137,-0.07774204441959909,0.0902259036478521,1.1944021933742328,-0.12435434487680863,2.2058024020812526,True,True,True,True,False,CAGR,False,False,True,True,True,True,False,False,True,True,True,True,False,False
U56,MA-RS,M,0.55,0.09182113497287481,1.1566514910745251,-0.1361604559216698,1.205598685733204,1.1227173841433336,1.1090460375510465,0.08270746457676315,-0.08527794934106014,0.0993999096827074,1.1945281162775492,-0.13616045592166937,2.4203128155013705,True,True,True,True,False,CAGR,False,False,True,True,True,True,False,False,True,True,True,True,False,False
U56,MA-RS,M,0.6,0.1003105914538629,1.1569823571094517,-0.14785644884578386,1.2061518638110622,1.122875313878656,1.1096597342100663,0.09034965261027539,-0.09277105122695017,0.10859932173508358,1.1946495859979185,-0.14785644884578364,2.633819730231611,True,True,True,True,False,CAGR,False,False,True,True,True,True,False,False,True,True,True,True,True,True
U56,MA-RS,M,0.65,0.10882190778007783,1.1573100363804163,-0.1594433562102785,1.206702480984262,1.123030393171662,1.1102720124672023,0.09801114027709712,-0.10022148129515918,0.11782357668245003,1.1947666567886348,-0.15944335621027828,2.8463471981620803,True,True,True,True,True,-,True,False,True,True,True,True,False,False,True,True,True,True,True,True
U56,MA-RS,M,0.7,0.11735465136401424,1.1576346969412268,-0.170922197765621,1.2072510464293105,1.1231825217799036,1.1108834088847148,0.10569167186265616,-0.10762937081544777,0.12707208326611008,1.194879228810688,-0.170922197765621,3.057910011815123,True,True,True,True,True,-,True,False,True,True,True,True,True,True,True,True,True,True,True,True
U56,MA-RS,M,0.75,0.12590833694454684,1.1579560633273787,-0.18229398064920188,1.2077970846804917,1.1233316085976048,1.1114935357325566,0.11339090389868112,-0.11499486714070806,0.13634422658955447,1.1949871159552083,-0.18229398064920166,3.2685636350802776,True,True,True,True,True,-,True,False,True,True,True,True,True,True,True,True,True,True,True,True
U56,MA-RS,M,0.8,0.1344824955949797,1.158274133993812,-0.19355969957927188,1.2083404226668704,1.1234778141575863,1.1121022748713993,0.12110850687256369,-0.12231809896497803,0.1456394097448337,1.1950904100280908,-0.193559699579272,3.4783420761325683,True,True,True,True,True,-,True,False,True,True,True,True,True,True,True,True,True,True,True,True
U56,MA-RS,M,0.85,0.14307663958505357,1.1585888484853977,-0.20472033704532155,1.2088809994244771,1.1236210938168298,1.1127095755496175,0.12884415020060436,-0.1295991874788398,0.15495700172203009,1.1951890496833903,-0.20472033704532144,3.6872895296703714,True,True,True,False,True,DD,False,False,True,True,True,True,True,True,True,True,True,False,True,False
U56,MA-RS,M,0.9,0.1516903016702058,1.1589003480966988,-0.21577686349496894,1.2094185398005863,1.1237619669914072,1.1133151747469074,0.1365974622328907,-0.136838272114035,0.16429644363970386,1.195283485620716,-0.21577686349496894,3.8954255175080568,True,True,True,False,True,DD,False,False,True,True,True,False,True,False,True,True,True,False,True,False
U56,MA-RS,M,0.95,0.16032299170665576,1.1592086641926402,-0.22673023751743648,1.2099530899727664,1.1239004694107946,1.1139191615131572,0.1443681120040068,-0.14403560253538905,0.17365709977890487,1.1953737132420512,-0.22673023751743648,4.102783535573426,True,True,True,False,True,DD,False,False,True,True,True,False,True,False,True,True,True,False,True,False
U56,MA-RS,M,1.0,0.16897422185766398,1.1595138763569754,-0.23758140602368916,1.2104849356002818,1.1240365311842742,1.1145217174065776,0.15215577744017983,-0.15119123465144102,0.1830383307752268,1.1954597444544677,-0.23758140602368938,4.309388515652756,True,True,True,False,True,DD,False,False,True,True,True,False,True,False,True,True,True,False,True,False
U56,MA-DG,W,0.2,0.02170817175354056,1.1710440056947045,-0.03281306540431428,1.179209985101484,1.1662454194144272,1.0533892964416087,0.018926626480241904,-0.023678009939712807,0.02400935072956556,1.263737107299477,-0.03281306540431472,0.848164345329094,True,True,True,True,False,CAGR,False,False,True,True,True,True,False,False,True,True,True,True,False,False
U56,MA-DG,W,0.25,0.02715608548498527,1.1710806030388077,-0.04092721642235386,1.1793694286329242,1.1661761776864352,1.0535337425496178,0.023666284040968932,-0.029544550425909755,0.03004499108418801,1.2636846834223014,-0.04092721642235386,1.0583522579199836,True,True,True,True,False,CAGR,False,False,True,True,True,True,False,False,True,True,True,True,False,False
U56,MA-DG,W,0.3,0.03261185297811209,1.1711123881337058,-0.049005766672461926,1.179524698685089,1.1661016112375435,1.0536742321100316,0.028408706719227128,-0.035389921728008145,0.03609342027227069,1.2636267366929121,-0.04900576667246204,1.2679213428411806,True,True,True,True,False,CAGR,False,False,True,True,True,True,False,False,True,True,True,True,False,False
U56,MA-DG,W,0.35,0.03807523285342529,1.1711397062560835,-0.057048805788782464,1.1796762441633737,1.1660219726770378,1.053811124039276,0.033153684812619044,-0.04121413168376398,0.042154376169815766,1.2635636021613572,-0.057048805788782686,1.476921681573429,True,True,True,True,False,CAGR,False,False,True,True,True,True,False,False,True,True,True,True,False,False
U56,MA-DG,W,0.4,0.04354597866387544,1.1711626254732748,-0.06505634819558825,1.1798241283380413,1.1659373308865089,1.0539445215473606,0.03790100716093803,-0.04701719528157233,0.04822758844842023,1.2634953253154357,-0.06505634819558836,1.6854052700397808,True,True,True,True,False,CAGR,False,False,True,True,True,True,False,False,True,True,True,True,False,False
U56,MA-DG,W,0.45,0.04902382463767663,1.171180863441396,-0.07302838352261365,1.179967922944037,1.165847543131302,1.05407392359454,0.04265043137389268,-0.05279912105394935,0.05431277724924222,1.2634217879713108,-0.07302838352261365,1.893439664013764,True,True,True,True,False,CAGR,False,False,True,True,True,True,False,False,True,True,True,True,False,False
U56,MA-DG,W,0.5,0.05450850558154374,1.1711943291280837,-0.08096497746483411,1.1801076082484938,1.1657524509559727,1.0541991825927135,0.04740172340438198,-0.05855993447586216,0.06040965671464771,1.263342947197731,-0.08096497746483322,2.1010886432419977,True,True,True,True,False,CAGR,False,False,True,True,True,True,False,False,True,True,True,True,False,False
U56,MA-DG,W,0.55,0.05999976230607684,1.1712030889875078,-0.08886614978851559,1.1802430915760984,1.1656522657283552,1.0543203508340921,0.05215465563254629,-0.06429962235113862,0.06651794651700293,1.2632588805091147,-0.0888661497885157,2.3084070737421225,True,True,True,True,False,CAGR,False,False,True,True,True,True,False,False,True,True,True,True,False,False
U56,MA-DG,W,0.6,0.06549732655107543,1.171207158759062,-0.09673189526972126,1.1803740844023076,1.165547279939158,1.0544371711291496,0.05690897726301625,-0.07001826357978802,0.07263736895212314,1.2631698159937839,-0.09673189526972104,2.515455547362485,True,True,True,True,False,CAGR,False,False,True,True,True,True,False,False,True,True,True,True,False,False
U56,MA-DG,W,0.65,0.07100090293103456,1.1712061735237826,-0.10456223611047277,1.180500133106607,1.165437213969336,1.0545491612903426,0.0616644144452545,-0.07571590946172413,0.07876761571938773,1.2630754756513791,-0.10456223611047288,2.7223169495221566,True,True,True,True,False,CAGR,False,False,True,True,True,True,False,False,True,True,True,True,False,False
U56,MA-DG,W,0.7,0.07651022690060616,1.171200302934913,-0.11235719121972998,1.1806215832600067,1.1653220753470588,1.0546567644721623,0.06642075277423709,-0.08139251255197844,0.08490838526719835,1.2629758205828492,-0.11235719121972965,2.929041787126945,True,True,True,True,False,CAGR,False,False,True,True,True,True,False,False,True,True,True,True,False,False
U56,MA-DG,W,0.75,0.08202499557346865,1.1711892239349373,-0.12011678946550997,1.1807377701241404,1.1652018483140811,1.0547592043963379,0.07117769371461646,-0.08704820115807743,0.09105937600673375,1.2628708846048204,-0.12011678946550941,3.1357132278661237,True,True,True,True,False,CAGR,False,False,True,True,True,True,False,False,True,True,True,True,False,False
U56,MA-DG,W,0.8,0.08754491848076862,1.1711728516541422,-0.1278410478556189,1.1808491953471143,1.1650759252168787,1.0548571454226543,0.07593502880586289,-0.09268293300046504,0.09722023341189501,1.262759988208111,-0.12784104785561878,3.3423992896490633,True,True,True,True,False,CAGR,False,False,True,True,True,True,False,False,True,True,True,True,False,False
