panel,gate,rung,ceiling,ctl_nominal,ctl_realised,dSharpe,dCAGR,dMaxDD,dOOS_Sharpe,gate_Sharpe,ctl_Sharpe
U56,MA200,10,0.709585443272133,0.7093317359182826,0.7095858805161369,0.04711502374351473,-0.015761112473092975,0.055660262176025044,0.1264705093542542,1.171050664468695,1.1239356407251804
U56,MA200,25,0.709585443272133,0.7093317359182826,0.7095858805161369,-0.009838235194690625,-0.021351430629032553,0.05500225220534438,0.07057940903494342,1.1033713736891961,1.1132096088838868
U56,BAND0,10,0.709585443272133,0.7093317359182826,0.7095858805161369,0.04711502374351473,-0.015761112473092975,0.055660262176025044,0.1264705093542542,1.171050664468695,1.1239356407251804
U56,BAND0,25,0.709585443272133,0.7093317359182826,0.7095858805161369,-0.009838235194690625,-0.021351430629032553,0.05500225220534438,0.07057940903494342,1.1033713736891961,1.1132096088838868
U56,BAND3,10,0.7101506828085258,0.7098973086338615,0.7101511400630813,0.08151302872283384,-0.009651232931840337,0.055092480153272505,0.14859021389307436,1.2054500979890803,1.1239370692662465
U56,BAND3,25,0.7101506828085258,0.7098973086338615,0.7101511400630813,0.054880057672070715,-0.01225248017066316,0.05482583875360658,0.12270979056082676,1.1680919470751105,1.1132118894030398
U56,BAND6,10,0.6788456249494348,0.6785762907306581,0.678846344702553,0.018876591568825152,-0.008420892996618301,0.027891607810735186,0.07449910410029625,1.142732582865463,1.123855991296638
U56,BAND6,25,0.6788456249494348,0.6785762907306581,0.678846344702553,0.0029712116907762987,-0.010000441772535007,0.027822186550616634,0.05870145421451678,1.1160525307140248,1.1130813190232485
U56,BAND12,10,0.6785453656786541,0.6782758894244664,0.6785460878849325,0.027455880190106585,-0.0033342956485207242,0.045018942582477184,0.04010462157894157,1.1513110739879686,1.123855193797862
U56,BAND12,25,0.6785453656786541,0.6782758894244664,0.6785460878849325,0.019971359946367118,-0.004087588989993174,0.045107437567980524,0.03153496329607308,1.1330513832764648,1.1130800233300977
U56,VOL40,10,0.8731238507824526,0.8729911042307881,0.8731245142229587,0.0053998238034100865,-0.029621248272582612,0.07779392490952708,0.08895508809648467,1.1296886898159424,1.1242888660125323
U56,VOL40,25,0.8731238507824526,0.8729911042307881,0.8731245142229587,-0.021137360474594802,-0.03252959622079521,0.07755434442751752,0.06221625083662197,1.0925994321896713,1.113736792664266
U56,VOL60,10,0.9594944847554153,0.9594486666496941,0.9594948741835332,0.009013825709306422,-0.01521220439725579,0.059640806370358845,0.049658599521384295,1.1334383166569,1.1244244909475936
U56,VOL60,25,0.9594944847554153,0.9594486666496941,0.9594948741835332,-0.0009059087459757365,-0.016553691330319475,0.05971230094919622,0.038611889975723734,1.1129961843462612,1.113902093092237
U56,MAVOL,10,0.6920371381907203,0.6917740441190017,0.6920375413703443,-0.010638237583892929,-0.024442827749737717,0.06547994479340946,0.11530836771081798,1.1132524110153763,1.1238906485992692
U56,MAVOL,25,0.6920371381907203,0.6917740441190017,0.6920375413703443,-0.07522054105697573,-0.03033669051916532,0.06479873430413507,0.0505134659277251,1.0379168713724303,1.113137412429406
U56,ABS,10,0.7341970143023859,0.7339578141842803,0.7341976395245965,-0.03420939075590179,-0.013924578988502745,0.026512194945576217,-0.006459522036969867,1.0897871540811785,1.1239965448370803
U56,ABS,25,0.7341970143023859,0.7339578141842803,0.7341976395245965,-0.06765375961736808,-0.017743344202100886,0.026070220589312854,-0.04003925781412354,1.0456522972959204,1.1133060569132884
U56,BOTH,10,0.63322607760066,0.6329371944515813,0.6332267530253194,0.004330654569052017,-0.015336987988930684,0.03429543556470305,0.09235453039486075,1.1280611604852873,1.1237305059162352
U56,BOTH,25,0.63322607760066,0.6329371944515813,0.6332267530253194,-0.05651377760714582,-0.02080624596953684,0.033628204633711634,0.035807586099526834,1.056361258474475,1.1128750360816209
B136,MA200,10,0.709175232450557,0.7089321646640622,0.7091756316014952,-0.028438502686802147,-0.029895018347789737,0.07482517132470023,0.02201863066196985,1.093473290787332,1.121911793474134
