panel,book,gross,cost_bps,chooser,pick,full4b,OOS_CAGR,OOS_Sharpe,OOS_MaxDD,pick_turn,committed_turn,committed_OOS_Sharpe,committed_OOS_CAGR,base_OOS_Sharpe,base_OOS_CAGR,spy_OOS_Sharpe,spy_OOS_CAGR,spy_OOS_MaxDD
U56,CAP2,1.0,10.0,C_ISSHARPE,LQD/M,False,0.1482615940083869,1.232558404450321,-0.2158934454329613,3.701702316159029,3.9918738682526236,1.2952683323978316,0.14292015051644658,1.2839355379722956,0.0951245058604564,0.8831406547160487,0.15454794790057602,-0.33717256724185274
U56,CAP2,1.0,10.0,C_ISCALMAR,IEF/W,True,0.14280847902598093,1.2633655935166572,-0.18111414056155895,3.9747845855850255,3.9918738682526236,1.2952683323978316,0.14292015051644658,1.2839355379722956,0.0951245058604564,0.8831406547160487,0.15454794790057602,-0.33717256724185274
U56,CAP2,1.0,25.0,C_ISSHARPE,LQD/M,False,0.14171828750700155,1.1838471451064352,-0.2171939363950316,3.701702316159029,3.9918738682526236,1.2384027260128632,0.13597078538040042,1.2839355379722956,0.0951245058604564,0.8831406547160487,0.15454794790057602,-0.33717256724185274
U56,CAP2,1.0,25.0,C_ISCALMAR,IEF/W,True,0.13588067450620067,1.2082674413505659,-0.18659540472109548,3.9747845855850255,3.9918738682526236,1.2384027260128632,0.13597078538040042,1.2839355379722956,0.0951245058604564,0.8831406547160487,0.15454794790057602,-0.33717256724185274
U56,CAP2,1.0,50.0,C_ISSHARPE,LQD/M,False,0.13089259718961066,1.102518535985507,-0.2193586088967776,3.701702316159029,3.9918738682526236,1.1433814467910006,0.12447863828467565,1.2839355379722956,0.0951245058604564,0.8831406547160487,0.15454794790057602,-0.33717256724185274
U56,CAP2,1.0,50.0,C_ISCALMAR,IEF/W,True,0.1244238992513036,1.1161858981375141,-0.19565222748485966,3.9747845855850255,3.9918738682526236,1.1433814467910006,0.12447863828467565,1.2839355379722956,0.0951245058604564,0.8831406547160487,0.15454794790057602,-0.33717256724185274
U56,CAND,0.75,0.0,C_ISSHARPE,IEF/W,True,0.14158596127477874,1.2615676771457385,-0.17155539573240586,4.424236084291219,4.394572810632718,1.2803390722324455,0.14353853330986377,1.2839355379722956,0.0951245058604564,0.8831406547160487,0.15454794790057602,-0.33717256724185274
U56,CAND,0.75,0.0,C_ISCALMAR,IEF/W,True,0.14158596127477874,1.2615676771457385,-0.17155539573240586,4.424236084291219,4.394572810632718,1.2803390722324455,0.14353853330986377,1.2839355379722956,0.0951245058604564,0.8831406547160487,0.15454794790057602,-0.33717256724185274
U56,CAND,0.75,10.0,C_ISSHARPE,IEF/W,True,0.13655485827424796,1.2208346733153699,-0.17273572170784057,4.424236084291219,4.394572810632718,1.2397071765466101,0.13852464950781185,1.2839355379722956,0.0951245058604564,0.8831406547160487,0.15454794790057602,-0.33717256724185274
U56,CAND,0.75,10.0,C_ISCALMAR,IEF/W,True,0.13655485827424796,1.2208346733153699,-0.17273572170784057,4.424236084291219,4.394572810632718,1.2397071765466101,0.13852464950781185,1.2839355379722956,0.0951245058604564,0.8831406547160487,0.15454794790057602,-0.33717256724185274
U56,CAND,0.75,25.0,C_ISSHARPE,IEF/W,True,0.1290477168143318,1.1596447794720959,-0.17609265477140335,4.424236084291219,4.394572810632718,1.1786655678511138,0.13104300062203,1.2839355379722956,0.0951245058604564,0.8831406547160487,0.15454794790057602,-0.33717256724185274
U56,CAND,0.75,25.0,C_ISCALMAR,IEF/W,True,0.1290477168143318,1.1596447794720959,-0.17609265477140335,4.424236084291219,4.394572810632718,1.1786655678511138,0.13104300062203,1.2839355379722956,0.0951245058604564,0.8831406547160487,0.15454794790057602,-0.33717256724185274
U56,CAND,0.75,50.0,C_ISSHARPE,LQD/W,False,0.12050211938823852,1.021398944535473,-0.21972117424129822,4.39568853260832,4.394572810632718,1.076754013234637,0.11867736655768168,1.2839355379722956,0.0951245058604564,0.8831406547160487,0.15454794790057602,-0.33717256724185274
U56,CAND,0.75,50.0,C_ISCALMAR,IEF/W,True,0.11664048221933654,1.0574956778807436,-0.1897115250097985,4.424236084291219,4.394572810632718,1.076754013234637,0.11867736655768168,1.2839355379722956,0.0951245058604564,0.8831406547160487,0.15454794790057602,-0.33717256724185274
U56,CAND,1.0,0.0,C_ISSHARPE,SHY/W,False,0.18588102761864778,1.240320117227432,-0.2299676229676395,5.679032812388823,5.679032812388823,1.240320117227432,0.18588102761864778,1.2839355379722956,0.0951245058604564,0.8831406547160487,0.15454794790057602,-0.33717256724185274
U56,CAND,1.0,0.0,C_ISCALMAR,SHY/W,False,0.18588102761864778,1.240320117227432,-0.2299676229676395,5.679032812388823,5.679032812388823,1.240320117227432,0.18588102761864778,1.2839355379722956,0.0951245058604564,0.8831406547160487,0.15454794790057602,-0.33717256724185274
U56,CAND,1.0,10.0,C_ISSHARPE,SHY/M,False,0.1791787324880838,1.2010516293259708,-0.23143958043721102,5.679032812388823,5.679032812388823,1.2010516293259708,0.1791787324880838,1.2839355379722956,0.0951245058604564,0.8831406547160487,0.15454794790057602,-0.33717256724185274
U56,CAND,1.0,10.0,C_ISCALMAR,SHY/W,False,0.1791787324880838,1.2010516293259708,-0.23143958043721113,5.679032812388823,5.679032812388823,1.2010516293259708,0.1791787324880838,1.2839355379722956,0.0951245058604564,0.8831406547160487,0.15454794790057602,-0.33717256724185274
U56,CAND,1.0,25.0,C_ISSHARPE,SHY/W,False,0.16919261159408916,1.1420642208964122,-0.23364478801083466,5.679032812388823,5.679032812388823,1.1420642208964122,0.16919261159408916,1.2839355379722956,0.0951245058604564,0.8831406547160487,0.15454794790057602,-0.33717256724185274
U56,CAND,1.0,25.0,C_ISCALMAR,SHY/M,False,0.16919261159408938,1.1420642208964122,-0.23364478801083466,5.679032812388823,5.679032812388823,1.1420642208964122,0.16919261159408916,1.2839355379722956,0.0951245058604564,0.8831406547160487,0.15454794790057602,-0.33717256724185274
U56,CAND,1.0,50.0,C_ISSHARPE,SHY/M,False,0.1527270792943205,1.0435965710638826,-0.23731286202349577,5.679032812388823,5.679032812388823,1.0435965710638826,0.1527270792943205,1.2839355379722956,0.0951245058604564,0.8831406547160487,0.15454794790057602,-0.33717256724185274
U56,CAND,1.0,50.0,C_ISCALMAR,IEF/W,False,0.15272707929432072,1.0435965710638826,-0.23731286202349566,5.679032812388823,5.679032812388823,1.0435965710638826,0.1527270792943205,1.2839355379722956,0.0951245058604564,0.8831406547160487,0.15454794790057602,-0.33717256724185274
B136,CAP2,0.75,0.0,C_ISSHARPE,IEF/W,True,0.12133399080280682,1.1304804098578731,-0.19168209087643806,4.705696323042896,4.6751254264368125,1.1392361336091132,0.12186816399359102,1.1016867720596069,0.07847283605551292,0.8736721309012504,0.15257181383948715,-0.3371595330739301
B136,CAP2,0.75,0.0,C_ISCALMAR,IEF/W,True,0.12133399080280682,1.1304804098578731,-0.19168209087643806,4.705696323042896,4.6751254264368125,1.1392361336091132,0.12186816399359102,1.1016867720596069,0.07847283605551292,0.8736721309012504,0.15257181383948715,-0.3371595330739301
B136,CAP2,0.75,10.0,C_ISSHARPE,IEF/W,True,0.11594496885379946,1.0848607628479705,-0.19767730458016697,4.705696323042896,4.6751254264368125,1.0935817708519633,0.11650054279398914,1.1016867720596069,0.07847283605551292,0.8736721309012504,0.15257181383948715,-0.3371595330739301
B136,CAP2,0.75,10.0,C_ISCALMAR,IEF/W,True,0.11594496885379946,1.0848607628479705,-0.19767730458016697,4.705696323042896,4.6751254264368125,1.0935817708519633,0.11650054279398914,1.1016867720596069,0.07847283605551292,0.8736721309012504,0.15257181383948715,-0.3371595330739301
B136,CAP2,0.75,25.0,C_ISSHARPE,IEF/W,False,0.10790784484598515,1.016329097050695,-0.20658952949080345,4.705696323042896,4.6751254264368125,1.025005402259087,0.10849512786676208,1.1016867720596069,0.07847283605551292,0.8736721309012504,0.15257181383948715,-0.3371595330739301
B136,CAP2,0.75,25.0,C_ISCALMAR,IEF/W,False,0.10790784484598515,1.016329097050695,-0.20658952949080345,4.705696323042896,4.6751254264368125,1.025005402259087,0.10849512786676208,1.1016867720596069,0.07847283605551292,0.8736721309012504,0.15257181383948715,-0.3371595330739301
B136,CAP2,0.75,50.0,C_ISSHARPE,IEF/Q,False,0.09323673667573096,0.8913063705331266,-0.22175150035550417,4.556722736610527,4.6751254264368125,0.9105523613820905,0.09527458603872074,1.1016867720596069,0.07847283605551292,0.8736721309012504,0.15257181383948715,-0.3371595330739301
B136,CAP2,0.75,50.0,C_ISCALMAR,IEF/W,False,0.09463548830089374,0.9019310037524905,-0.22123079577767213,4.705696323042896,4.6751254264368125,0.9105523613820905,0.09527458603872074,1.1016867720596069,0.07847283605551292,0.8736721309012504,0.15257181383948715,-0.3371595330739301
B136,CAP2,1.0,0.0,C_ISSHARPE,SHY/W,False,0.15438879331573263,1.1071610480831493,-0.2231195817995918,5.829629100658772,5.829629100658772,1.1071610480831493,0.15438879331573263,1.1016867720596069,0.07847283605551292,0.8736721309012504,0.15257181383948715,-0.3371595330739301
B136,CAP2,1.0,0.0,C_ISCALMAR,SHY/W,False,0.15438879331573263,1.1071610480831493,-0.2231195817995918,5.829629100658772,5.829629100658772,1.1071610480831493,0.15438879331573263,1.1016867720596069,0.07847283605551292,0.8736721309012504,0.15257181383948715,-0.3371595330739301
B136,CAP2,1.0,10.0,C_ISSHARPE,SHY/NEVER,False,0.14788692143288107,1.0666178466873744,-0.2238138156091144,5.275377633061833,5.829629100658772,1.0637146634706696,0.14751347169942708,1.1016867720596069,0.07847283605551292,0.8736721309012504,0.15257181383948715,-0.3371595330739301
B136,CAP2,1.0,10.0,C_ISCALMAR,SHY/NEVER,False,0.14788692143288107,1.0666178466873744,-0.2238138156091144,5.275377633061833,5.829629100658772,1.0637146634706696,0.14751347169942708,1.1016867720596069,0.07847283605551292,0.8736721309012504,0.15257181383948715,-0.3371595330739301
B136,CAP2,1.0,25.0,C_ISSHARPE,SHY/NEVER,False,0.13860245323991305,1.0076814111353622,-0.2248547657514942,5.275377633061833,5.829629100658772,0.9984537075147703,0.13727383736148324,1.1016867720596069,0.07847283605551292,0.8736721309012504,0.15257181383948715,-0.3371595330739301
B136,CAP2,1.0,25.0,C_ISCALMAR,SHY/NEVER,False,0.13860245323991305,1.0076814111353622,-0.2248547657514942,5.275377633061833,5.829629100658772,0.9984537075147703,0.13727383736148324,1.1016867720596069,0.07847283605551292,0.8736721309012504,0.15257181383948715,-0.3371595330739301
B136,CAP2,1.0,50.0,C_ISSHARPE,SHY/NEVER,False,0.12328887339545735,0.9092915737070366,-0.22658861454669876,5.275377633061833,5.829629100658772,0.8895229911821956,0.12040159912435833,1.1016867720596069,0.07847283605551292,0.8736721309012504,0.15257181383948715,-0.3371595330739301
B136,CAP2,1.0,50.0,C_ISCALMAR,SHY/NEVER,False,0.12328887339545735,0.9092915737070366,-0.22658861454669876,5.275377633061833,5.829629100658772,0.8895229911821956,0.12040159912435833,1.1016867720596069,0.07847283605551292,0.8736721309012504,0.15257181383948715,-0.3371595330739301
B136,CAND,0.75,0.0,C_ISSHARPE,IEF/W,True,0.12648794394918483,1.1293589212632589,-0.1900310092919968,4.9359084991614655,4.906022705624987,1.1445513632064945,0.12848033554328087,1.1016867720596069,0.07847283605551292,0.8736721309012504,0.15257181383948715,-0.3371595330739301
B136,CAND,0.75,0.0,C_ISCALMAR,IEF/W,True,0.12648794394918483,1.1293589212632589,-0.1900310092919968,4.9359084991614655,4.906022705624987,1.1445513632064945,0.12848033554328087,1.1016867720596069,0.07847283605551292,0.8736721309012504,0.15257181383948715,-0.3371595330739301
B136,CAND,0.75,10.0,C_ISSHARPE,IEF/W,True,0.12088089476241426,1.0839964921731104,-0.19573179132968976,4.9359084991614655,4.906022705624987,1.0994092638888786,0.12288503690062824,1.1016867720596069,0.07847283605551292,0.8736721309012504,0.15257181383948715,-0.3371595330739301
B136,CAND,0.75,10.0,C_ISCALMAR,IEF/W,True,0.12088089476241426,1.0839964921731104,-0.19573179132968976,4.9359084991614655,4.906022705624987,1.0994092638888786,0.12288503690062824,1.1016867720596069,0.07847283605551292,0.8736721309012504,0.15257181383948715,-0.3371595330739301
B136,CAND,0.75,25.0,C_ISSHARPE,IEF/W,False,0.11252022809818385,1.0158596855208997,-0.20421043582297516,4.9359084991614655,4.906022705624987,1.0315984940190037,0.11454169957378268,1.1016867720596069,0.07847283605551292,0.8736721309012504,0.15257181383948715,-0.3371595330739301
B136,CAND,0.75,25.0,C_ISCALMAR,IEF/W,False,0.11252022809818385,1.0158596855208997,-0.20421043582297516,4.9359084991614655,4.906022705624987,1.0315984940190037,0.11454169957378268,1.1016867720596069,0.07847283605551292,0.8736721309012504,0.15257181383948715,-0.3371595330739301
B136,CAND,0.75,50.0,C_ISSHARPE,LQD/W,False,0.10250286677911369,0.8738812599469564,-0.2321572996035498,4.902614536573645,4.906022705624987,0.9184149237563719,0.10076743616026462,1.1016867720596069,0.07847283605551292,0.8736721309012504,0.15257181383948715,-0.3371595330739301
B136,CAND,0.75,50.0,C_ISCALMAR,LQD/Q,False,0.10239298374501948,0.8745838971622268,-0.23187596553906142,4.842226031148513,4.906022705624987,0.9184149237563719,0.10076743616026462,1.1016867720596069,0.07847283605551292,0.8736721309012504,0.15257181383948715,-0.3371595330739301
B136,CAND,1.0,0.0,C_ISSHARPE,SHY/W,False,0.1651063201370775,1.1044718962791367,-0.24012159067942085,6.3167439960259175,6.3167439960259175,1.1044718962791367,0.1651063201370775,1.1016867720596069,0.07847283605551292,0.8736721309012504,0.15257181383948715,-0.3371595330739301
B136,CAND,1.0,0.0,C_ISCALMAR,SHY/W,False,0.1651063201370775,1.1044718962791367,-0.24012159067942085,6.3167439960259175,6.3167439960259175,1.1044718962791367,0.1651063201370775,1.1016867720596069,0.07847283605551292,0.8736721309012504,0.15257181383948715,-0.3371595330739301
B136,CAND,1.0,10.0,C_ISSHARPE,SHY/W,False,0.15766879996777572,1.0609586113116969,-0.24194240752120466,6.3167439960259175,6.3167439960259175,1.0609586113116969,0.15766879996777572,1.1016867720596069,0.07847283605551292,0.8736721309012504,0.15257181383948715,-0.3371595330739301
B136,CAND,1.0,10.0,C_ISCALMAR,SHY/W,False,0.15766879996777572,1.0609586113116969,-0.24194240752120466,6.3167439960259175,6.3167439960259175,1.0609586113116969,0.15766879996777572,1.1016867720596069,0.07847283605551292,0.8736721309012504,0.15257181383948715,-0.3371595330739301
B136,CAND,1.0,25.0,C_ISSHARPE,SHY/W,False,0.14659723069404018,0.995602725596064,-0.24466941286272526,6.3167439960259175,6.3167439960259175,0.995602725596064,0.14659723069404018,1.1016867720596069,0.07847283605551292,0.8736721309012504,0.15257181383948715,-0.3371595330739301
B136,CAND,1.0,25.0,C_ISCALMAR,SHY/W,False,0.14659723069404018,0.995602725596064,-0.24466941286272526,6.3167439960259175,6.3167439960259175,0.995602725596064,0.14659723069404018,1.1016867720596069,0.07847283605551292,0.8736721309012504,0.15257181383948715,-0.3371595330739301
B136,CAND,1.0,50.0,C_ISSHARPE,SHY/W,False,0.12836833000697667,0.8865352528759282,-0.24920317657933222,6.3167439960259175,6.3167439960259175,0.8865352528759282,0.12836833000697667,1.1016867720596069,0.07847283605551292,0.8736721309012504,0.15257181383948715,-0.3371595330739301
B136,CAND,1.0,50.0,C_ISCALMAR,SHY/M,False,0.12836833000697667,0.8865352528759282,-0.24920317657933233,6.3167439960259175,6.3167439960259175,0.8865352528759282,0.12836833000697667,1.1016867720596069,0.07847283605551292,0.8736721309012504,0.15257181383948715,-0.3371595330739301
