panel,minhold,fill,kind,look,rot,seed,full_CAGR,full_Sharpe,full_MaxDD,full_Vol,h1_CAGR,h1_Sharpe,h1_MaxDD,h1_Vol,h2_CAGR,h2_Sharpe,h2_MaxDD,h2_Vol,oos_CAGR,oos_Sharpe,oos_MaxDD,oos_Vol,is__CAGR,is__Sharpe,is__MaxDD,is__Vol,turnover,gross_mean,gross_max,gross_set_max,book_beta,rot_week_share,rot_slots_mean,freed_mean,keep4a,keep4b,fail4a,fail4b
U56,126,RESPREAD,LOWBETA,252,0.0,0,0.15781438521655367,1.152200994598872,-0.19127563591226437,0.1351570947930908,0.1498542235451763,1.212687865496583,-0.1395224795715576,0.12124918178400564,0.16582603672706409,1.1127597044294906,-0.19127563591226404,0.14775423506872148,0.17284600189211563,1.1831862943616593,-0.19127563591226426,0.14351386424481372,0.13979901348331447,1.115763988686414,-0.1395224795715576,0.12423409021000648,2.754546768370398,0.7503304672603365,0.7673683389683401,0.75,0.65285293695983,0.0,0.0,0.20824295010845986,False,True,"H1,H2,DD",-
U56,126,RESPREAD,LOWBETA,252,0.25,0,0.15612842763513157,1.1434151259400698,-0.19320627085763376,0.13488979526057054,0.1487125474022093,1.2061945759124086,-0.13952247957155794,0.12105873842512674,0.16358881663811542,1.1019133277930573,-0.19320627085763364,0.14742173734253675,0.17079437765413608,1.1732294642327379,-0.19320627085763398,0.14320213043691046,0.13854559153066814,1.1085364380434075,-0.13952247957155794,0.12402790443273459,3.2501323598139757,0.7503250784906051,0.7669802227921609,0.75,0.6523838611146374,0.03253796095444685,0.049891540130151846,0.20824295010845986,False,True,"H1,H2,DD",-
U56,126,RESPREAD,LOWBETA,252,0.5,0,0.1560690389811088,1.1458857417256636,-0.19159262793563525,0.13450897771506287,0.1488264429681867,1.2074046506417904,-0.13952247957155717,0.12101521232421368,0.1633540074068196,1.1048348494998477,-0.1915926279356347,0.14676030927069947,0.1705790275468797,1.1764173805968605,-0.19159262793563525,0.142581580648969,0.13867062903173077,1.1097961405998893,-0.13952247957155717,0.12398087596986104,3.1689735775087065,0.7503239010525775,0.7672227480762146,0.75,0.6516175388768076,0.03579175704989154,0.10303687635574837,0.20824295010845986,False,True,"H1,H2,DD",-
U56,126,RESPREAD,LOWBETA,252,0.75,0,0.155095110694202,1.140454689367251,-0.19197884685991884,0.13439645334049444,0.14794339054304895,1.1987167598611421,-0.1395224795715574,0.12127696061027295,0.16228814047703377,1.1013286675059235,-0.1919788468599185,0.14633765547639943,0.16960144281390033,1.1734142876940512,-0.19197884685991884,0.1421852117607907,0.13770122615321934,1.1006963264274743,-0.1395224795715574,0.12426361931037247,3.145944677873299,0.7503233783154764,0.7671253316406759,0.75,0.65349992944967,0.0368763557483731,0.15726681127982647,0.20824295010845986,False,True,"H1,H2,DD",-
U56,126,RESPREAD,LOWBETA,252,1.0,0,0.15434989594116955,1.1357894969682634,-0.19351586308833246,0.13437765752963363,0.1472127135206287,1.1919319410762086,-0.1395224795715574,0.12145054582633917,0.16152824193922521,1.098016397691572,-0.19351586308833268,0.1461591499517372,0.1689044356771232,1.1704281975925266,-0.1935158630883329,0.14201785915713594,0.13689915958132048,1.0935565217746106,-0.1395224795715574,0.12445107004793751,3.1541901952429,0.7503220001660824,0.7671534176688108,0.75,0.6546887665186596,0.0368763557483731,0.20498915401301518,0.20824295010845986,False,True,"H1,H2,DD",-
U56,126,RESPREAD,HIGHBETA,63,0.0,0,0.15781438521655367,1.152200994598872,-0.19127563591226437,0.1351570947930908,0.1498542235451763,1.212687865496583,-0.1395224795715576,0.12124918178400564,0.16582603672706409,1.1127597044294906,-0.19127563591226404,0.14775423506872148,0.17284600189211563,1.1831862943616593,-0.19127563591226426,0.14351386424481372,0.13979901348331447,1.115763988686414,-0.1395224795715576,0.12423409021000648,2.754546768370398,0.7503304672603365,0.7673683389683401,0.75,0.65285293695983,0.0,0.0,0.20824295010845986,False,True,"H1,H2,DD",-
U56,126,RESPREAD,HIGHBETA,63,0.25,0,0.15768813092125078,1.1459296124865799,-0.19267641626447296,0.1358893211749187,0.1503669082534993,1.2035302700017863,-0.1395224795715575,0.12268905964051299,0.16505262429864964,1.1072703167163913,-0.19267641626447285,0.14790929625878824,0.17213678985167946,1.1779304174077567,-0.19267641626447307,0.14365946446908445,0.14036192270676406,1.1074424726295606,-0.1395224795715575,0.12579029414342807,3.842251646629366,0.7503255523649166,0.7669802227921609,0.75,0.6671351196945208,0.03253796095444685,0.049891540130151846,0.20824295010845986,False,True,"H1,H2,DD",-
U56,126,RESPREAD,HIGHBETA,63,0.5,0,0.15820868423797063,1.144913659829884,-0.19297638645923365,0.1364725558900855,0.149610435662775,1.18807729582452,-0.13952247957155783,0.12385208313909746,0.1668673318907421,1.1171174599064648,-0.19297638645923343,0.14801366150056358,0.17380079414162508,1.1871035158984256,-0.19297638645923365,0.14375719331786627,0.13953135270160155,1.0920119127287258,-0.13952247957155783,0.12704626137947042,3.6403607136175733,0.7503224905377265,0.7669802227921609,0.75,0.6746255075956189,0.03579175704989154,0.10303687635574837,0.20824295010845986,False,True,"H1,H2,DD",-
U56,126,RESPREAD,HIGHBETA,63,0.75,0,0.15796642871571387,1.1407496535717776,-0.19170898611902965,0.1368297222481584,0.14938541410216577,1.181739506749649,-0.13952247957155817,0.12440943710980068,0.1666076053245793,1.114351898803927,-0.19170898611902965,0.1482056898633285,0.17356265075410127,1.1843799337270067,-0.19170898611902998,0.14393743486925756,0.13928430135290726,1.085768427052467,-0.13952247957155817,0.12764797107420667,3.4931752217814913,0.7503237157582232,0.7669802227921609,0.75,0.6787118707271136,0.0368763557483731,0.15726681127982647,0.20824295010845986,False,True,"H1,H2,DD",-
U56,126,RESPREAD,HIGHBETA,63,1.0,0,0.15816609204187104,1.1405717362698684,-0.19104395883974368,0.13702601413911855,0.1496958352980744,1.1797033801328751,-0.13952247957155783,0.12490591067214325,0.16669490174427337,1.1152141298193006,-0.1910439588397439,0.14815096963579757,0.17364269339819516,1.1852256502395884,-0.19104395883974357,0.14388607111342153,0.1396251143909224,1.0841003869367134,-0.13952247957155783,0.1281839654883677,3.370341868197268,0.7503234234346211,0.7672591809632402,0.75,0.6809725755365997,0.0368763557483731,0.20498915401301518,0.20824295010845986,False,True,"H1,H2,DD",-
U56,126,RESPREAD,HIGHBETA,126,0.0,0,0.15781438521655367,1.152200994598872,-0.19127563591226437,0.1351570947930908,0.1498542235451763,1.212687865496583,-0.1395224795715576,0.12124918178400564,0.16582603672706409,1.1127597044294906,-0.19127563591226404,0.14775423506872148,0.17284600189211563,1.1831862943616593,-0.19127563591226426,0.14351386424481372,0.13979901348331447,1.115763988686414,-0.1395224795715576,0.12423409021000648,2.754546768370398,0.7503304672603365,0.7673683389683401,0.75,0.65285293695983,0.0,0.0,0.20824295010845986,False,True,"H1,H2,DD",-
U56,126,RESPREAD,HIGHBETA,126,0.25,0,0.15894392176619943,1.1541353979992222,-0.19267641626447285,0.13585954013495274,0.15104456320068493,1.2084681815562592,-0.1395224795715576,0.12267383274855236,0.16689390335983623,1.1182302301222689,-0.19267641626447285,0.14786699115371693,0.1738251572671632,1.1882456196393407,-0.19267641626447307,0.14361955082933225,0.1411060047003614,1.11275895566361,-0.1395224795715576,0.12577401508909655,3.6882602322001623,0.7503263150409745,0.7669802227921609,0.75,0.6667800270838977,0.03253796095444685,0.049891540130151846,0.20824295010845986,False,True,"H1,H2,DD",-
U56,126,RESPREAD,HIGHBETA,126,0.5,0,0.158083719180254,1.1457290694250828,-0.19297638645923387,0.1362553473449562,0.1501431142202534,1.1946627369265903,-0.13952247957155783,0.12352314774609287,0.1660755387513173,1.1133461591709628,-0.19297638645923343,0.1478884892604047,0.17307478405308263,1.183647111629673,-0.19297638645923365,0.1436398192183835,0.1401162016501727,1.0987676386025689,-0.13952247957155783,0.1266911830524205,3.458857125574346,0.7503233690058158,0.7669802227921609,0.75,0.673067418111641,0.03579175704989154,0.10303687635574837,0.20824295010845986,False,True,"H1,H2,DD",-
U56,126,RESPREAD,HIGHBETA,126,0.75,0,0.15693664834495724,1.1345810306759874,-0.19170898611902987,0.13678362736069746,0.14918363788316102,1.180769150156721,-0.13952247957155783,0.12435753172482741,0.1647384433906205,1.1037930577165025,-0.19170898611902965,0.14816447981374928,0.1718486769633143,1.1744961765214803,-0.19170898611902998,0.14389897761764314,0.1390627755095586,1.08466568174242,-0.13952247957155783,0.1275918845836796,3.368538577253283,0.7503233225507436,0.7669802227921609,0.75,0.6781365128677224,0.0368763557483731,0.15726681127982647,0.20824295010845986,False,True,"H1,H2,DD",-
U56,126,RESPREAD,HIGHBETA,126,1.0,0,0.15838931207458362,1.142625451371998,-0.19104395883974357,0.13693778265101533,0.15068991807807386,1.1878746781778198,-0.1395224795715574,0.12475900063736883,0.16613672682056047,1.1122363418252306,-0.1910439588397439,0.1481118793993707,0.17313089010532678,1.1824565505074622,-0.19104395883974357,0.14384945045018738,0.14071658964921596,1.092761413415584,-0.1395224795715574,0.12802564328433644,3.2814566616153726,0.7503256062889535,0.7672591809632402,0.75,0.6801134447838926,0.0368763557483731,0.20498915401301518,0.20824295010845986,False,True,"H1,H2,DD",-
U56,126,RESPREAD,HIGHBETA,252,0.0,0,0.15781438521655367,1.152200994598872,-0.19127563591226437,0.1351570947930908,0.1498542235451763,1.212687865496583,-0.1395224795715576,0.12124918178400564,0.16582603672706409,1.1127597044294906,-0.19127563591226404,0.14775423506872148,0.17284600189211563,1.1831862943616593,-0.19127563591226426,0.14351386424481372,0.13979901348331447,1.115763988686414,-0.1395224795715576,0.12423409021000648,2.754546768370398,0.7503304672603365,0.7673683389683401,0.75,0.65285293695983,0.0,0.0,0.20824295010845986,False,True,"H1,H2,DD",-
U56,126,RESPREAD,HIGHBETA,252,0.25,0,0.15893680404099664,1.1547667681204998,-0.1910439588397438,0.13576836570818565,0.15050441191601704,1.2047582278477087,-0.13952247957155772,0.12266043323219565,0.16742716640986166,1.1223409103330089,-0.1910439588397439,0.14771035896918408,0.17431409066936787,1.1922081694436364,-0.19104395883974357,0.14347250728830463,0.14051290133564676,1.1087376645255476,-0.13952247957155772,0.12575940227874122,2.8113159979447757,0.7503277778420039,0.7669802227921609,0.75,0.6661925585718834,0.03253796095444685,0.049891540130151846,0.20824295010845986,False,True,"H1,H2,DD",-
U56,126,RESPREAD,HIGHBETA,252,0.5,0,0.1573005339340341,1.1399088004782683,-0.1913549530448564,0.1363706515942825,0.14908105107625058,1.1853775070154335,-0.13952247957155706,0.12373311194458794,0.16557507598935284,1.110193163597165,-0.1913549530448564,0.14792544368252955,0.17261587778385779,1.180663038959175,-0.1913549530448566,0.14367455637905585,0.13895014922905458,1.0889695705245195,-0.13952247957155706,0.12691765705576846,2.8498908879428693,0.7503241195713634,0.7669802227921609,0.75,0.673686482828271,0.03579175704989154,0.10303687635574837,0.20824295010845986,False,True,"H1,H2,DD",-
U56,126,RESPREAD,HIGHBETA,252,0.75,0,0.156622929205519,1.132802479591084,-0.19170898611902976,0.1367554052956073,0.14946372306586375,1.182775655430168,-0.13952247957155695,0.12435210497103225,0.16382347585793955,1.0987893678108356,-0.19170898611902965,0.14811715808245263,0.17100958633837804,1.169831039394757,-0.19170898611902998,0.1438546764436643,0.13937027623536102,1.0868253770117409,-0.13952247957155695,0.1275860967471886,2.8560460313156493,0.7503228751661273,0.7669802227921609,0.75,0.6779612509068668,0.0368763557483731,0.15726681127982647,0.20824295010845986,False,True,"H1,H2,DD",-
U56,126,RESPREAD,HIGHBETA,252,1.0,0,0.1576503579958497,1.1380138716509791,-0.1910439588397438,0.13693089081325172,0.150365051493488,1.1852718322299576,-0.13952247957155717,0.12479893625665353,0.16497849570225687,1.1058221566208544,-0.1910439588397439,0.14806565917314943,0.17206881242634586,1.1764667273741996,-0.19104395883974357,0.1438062098473553,0.14035988400286215,1.0899952056513635,-0.13952247957155717,0.12806866877854237,2.875883798787838,0.7503241064171948,0.7672591809632402,0.75,0.6801595831246143,0.0368763557483731,0.20498915401301518,0.20824295010845986,False,True,"H1,H2,DD",-
U56,126,RESPREAD,RANDOM,126,0.0,0,0.15781438521655367,1.152200994598872,-0.19127563591226437,0.1351570947930908,0.1498542235451763,1.212687865496583,-0.1395224795715576,0.12124918178400564,0.16582603672706409,1.1127597044294906,-0.19127563591226404,0.14775423506872148,0.17284600189211563,1.1831862943616593,-0.19127563591226426,0.14351386424481372,0.13979901348331447,1.115763988686414,-0.1395224795715576,0.12423409021000648,2.754546768370398,0.7503304672603365,0.7673683389683401,0.75,0.65285293695983,0.0,0.0,0.20824295010845986,False,True,"H1,H2,DD",-
U56,126,RESPREAD,RANDOM,126,0.25,0,0.15726846477431256,1.1495426154232684,-0.191043958839744,0.13504583032624873,0.1478258317269745,1.195143186671821,-0.1395224795715574,0.12158535397937632,0.16678447973497224,1.121489937146247,-0.1910439588397439,0.14727328049996874,0.1737248274781522,1.1917014626744689,-0.19104395883974357,0.14306245665429476,0.13757217774417052,1.0971754552975932,-0.1395224795715574,0.12459695014970568,6.161411101612071,0.7503291156233257,0.7669802227921609,0.75,0.6577310294050134,0.03253796095444685,0.049891540130151846,0.20824295010845986,False,True,"H1,H2,DD",-
U56,126,RESPREAD,RANDOM,126,0.25,1,0.15607506147323935,1.1398226332022234,-0.19167565025684663,0.13532562701359319,0.14754113169076177,1.1926001873099847,-0.13952247957155728,0.12164223171980816,0.1646685755435362,1.1061342128758977,-0.1916756502568464,0.14773953161442624,0.17178460521203753,1.1769776348965169,-0.19167565025684685,0.1435002027275687,0.1372596584872663,1.0944904850938237,-0.13952247957155728,0.12465835238337504,6.218719603787743,0.7503246451617298,0.7669802227921609,0.75,0.6608518037638242,0.03253796095444685,0.049891540130151846,0.20824295010845986,False,True,"H1,H2,DD",-
U56,126,RESPREAD,RANDOM,126,0.25,2,0.15717983561619753,1.1472008763530765,-0.191564787113072,0.13528272895596702,0.14763742628583887,1.1931331131375005,-0.13952247957155695,0.12166010481892317,0.16679724419519948,1.119108897291199,-0.19156478711307146,0.14764578937496817,0.17373653116918542,1.1892178105626716,-0.19156478711307168,0.1434119891016646,0.1373653614926149,1.0950860330394008,-0.13952247957155695,0.12467769619108868,6.241708980262904,0.7503281899481204,0.768024263119122,0.75,0.6602164141225959,0.03253796095444685,0.049891540130151846,0.20824295010845986,False,True,"H1,H2,DD",-
U56,126,RESPREAD,RANDOM,126,0.5,0,0.1569498901509292,1.1433889316611565,-0.19297638645923365,0.1355983378794859,0.14914700350007504,1.1990123471052934,-0.13952247957155672,0.12221751914841089,0.1648022153387183,1.1067495846807796,-0.19297638645923343,0.14776526018204864,0.17190715822209812,1.1775379825667356,-0.19297638645923365,0.14352433008879298,0.13902255584415957,1.1020496400661282,-0.13952247957155672,0.12528049810134392,5.8186937749758245,0.7503266888899899,0.7680043789469779,0.75,0.666026885894372,0.03579175704989154,0.10303687635574837,0.20824295010845986,False,True,"H1,H2,DD",-
U56,126,RESPREAD,RANDOM,126,0.5,1,0.1571723095889268,1.1475417888528516,-0.19104395883974412,0.13523065880338467,0.14981514964331089,1.205953719076422,-0.13952247957155717,0.12197105922545805,0.16457320488953142,1.1084634652174616,-0.1910439588397439,0.1472945014809746,0.17169714576608697,1.1794622529690293,-0.19104395883974357,0.14308262738124689,0.1397561128632352,1.1092790226174287,-0.13952247957155717,0.12501433662231565,5.799487340636873,0.750328155660321,0.7672424577094763,0.75,0.6629164481797915,0.03579175704989154,0.10303687635574837,0.20824295010845986,False,True,"H1,H2,DD",-
U56,126,RESPREAD,RANDOM,126,0.5,2,0.15709483311858552,1.1458164842047893,-0.19124732165884029,0.13539617389442568,0.14937988249646694,1.200459386639136,-0.13952247957155806,0.1222412981088888,0.16485806466303,1.1096146029986071,-0.19124732165884017,0.14737445565887045,0.17195837390609192,1.1804888644970155,-0.1912473216588405,0.14315761382523062,0.1392782282642011,1.1036387202180291,-0.13952247957155806,0.12530625313742477,5.723625148696869,0.7503239703968878,0.7673664485070802,0.75,0.6640573914424255,0.03579175704989154,0.10303687635574837,0.20824295010845986,False,True,"H1,H2,DD",-
U56,126,RESPREAD,RANDOM,126,0.75,0,0.15529996185494976,1.1340874026139145,-0.1950166683550969,0.1354315069133706,0.1474204842861515,1.1830203300732298,-0.13952247957155717,0.12264196594760883,0.1632299692899255,1.1018598098118437,-0.19501666835509657,0.14710634505588996,0.17046526717077648,1.1733917527310846,-0.195016668355097,0.14290624841206628,0.13712722464184268,1.0852402074887435,-0.13952247957155717,0.12573865396514766,5.371595823464128,0.7503211647060007,0.7669802227921609,0.75,0.6662511873819477,0.0368763557483731,0.15726681127982647,0.20824295010845986,False,True,"H1,H2,DD",-
U56,126,RESPREAD,RANDOM,126,0.75,1,0.15542693024162113,1.1333034573800558,-0.19535616963173041,0.13564884584012163,0.1463025736163741,1.1726564608985957,-0.1395224795715576,0.12292436843956482,0.16461976331697792,1.1089132502373225,-0.19535616963173008,0.1472705354157933,0.1717398421475409,1.179900474167624,-0.1953561696317303,0.14306013443092624,0.13590017290723555,1.0743566062142846,-0.1395224795715576,0.12604344264915993,5.400344663945838,0.7503197876924785,0.7669802227921609,0.75,0.6681024517230663,0.0368763557483731,0.15726681127982647,0.20824295010845986,False,True,"H1,H2,DD",-
U56,126,RESPREAD,RANDOM,126,0.75,2,0.15670537673872365,1.1423077482270207,-0.191043958839744,0.1355330054428113,0.14736534665421375,1.1807179640501708,-0.13952247957155706,0.12286374811871424,0.16611718752525229,1.1186975767680802,-0.1910439588397439,0.1471076616877652,0.17311297368789624,1.189192004094758,-0.19104395883974357,0.1429071397117467,0.1370667009326758,1.0829960355497001,-0.13952247957155706,0.12597823738555075,5.401007959620174,0.7503229888283613,0.7678079711255951,0.75,0.6665235644716092,0.0368763557483731,0.15726681127982647,0.20824295010845986,False,True,"H1,H2,DD",-
U56,126,RESPREAD,RANDOM,126,1.0,0,0.15575602123084642,1.1354065088666252,-0.19240909470637868,0.13564703671765943,0.1472830206528517,1.1767293948719977,-0.13952247957155794,0.12326070647240243,0.16428774517810463,1.1088148455854308,-0.1924090947063788,0.1469862417677855,0.17143536178385155,1.179999531516605,-0.192409094706379,0.14279343614406614,0.13697633356171046,1.0791215738640163,-0.13952247957155794,0.12640700389940196,5.091626018788569,0.7503218666529153,0.7673645664215434,0.75,0.6687250858479504,0.0368763557483731,0.20498915401301518,0.20824295010845986,False,True,"H1,H2,DD",-
U56,126,RESPREAD,RANDOM,126,1.0,1,0.1586308084149297,1.154086850032118,-0.1910439588397439,0.13559934462779702,0.15172470215416323,1.2082797706005826,-0.13952247957155717,0.12323967989140357,0.16557519265039722,1.116793856586708,-0.1910439588397439,0.14691647629941704,0.17261598475985251,1.1875340370545775,-0.19104395883974357,0.14272782831006178,0.14185286160156263,1.1131650936403923,-0.13952247957155717,0.12638542636571803,5.052052214267278,0.7503246995458862,0.7669802227921609,0.75,0.6686220416176573,0.0368763557483731,0.20498915401301518,0.20824295010845986,False,True,"H1,H2,DD",-
U56,126,RESPREAD,RANDOM,126,1.0,2,0.15610221091807142,1.1386284054656213,-0.19195438630282802,0.13550956890542706,0.150065049070637,1.1961750520617214,-0.1395224795715575,0.12328453081056699,0.16216832834983474,1.0981761048226983,-0.1919543863028279,0.14671339059291835,0.16949154936437338,1.1702009022406958,-0.19195438630282824,0.1425377094282268,0.1400304889979207,1.1001434635796918,-0.1395224795715575,0.12643345249511984,5.0088315480775645,0.7503225661485806,0.7669802227921609,0.75,0.6682238680011238,0.0368763557483731,0.20498915401301518,0.20824295010845986,False,True,"H1,H2,DD",-
U56,126,CASH,LOWBETA,63,0.0,0,0.1547348507929467,1.14667756545506,-0.19104395883974423,0.13326160594876812,0.1492069797953337,1.21733651368752,-0.13952247957155695,0.12022155016944278,0.16028680823815944,1.0973946061041677,-0.1910439588397439,0.1451284709571946,0.16776565976273639,1.1705521737539186,-0.19104395883974357,0.14105132641304602,0.13908840188715477,1.1196520040611593,-0.13952247957155695,0.12312274012890204,2.6165262567490233,0.7421482514136342,0.7669802227921609,0.75,0.6365353801090013,0.0,0.0,0.20824295010845986,False,True,"H1,H2,DD",-
U56,126,CASH,LOWBETA,63,0.25,0,0.15453386886797582,1.1446870342367905,-0.19104395883974412,0.13335169482421633,0.14811623122484563,1.2084085320098306,-0.1395224795715576,0.12033475094905766,0.16098446939970268,1.1010694433731651,-0.1910439588397439,0.14519985215274714,0.1684056425485383,1.17395000177287,-0.19104395883974357,0.1411181785997002,0.13789096197551598,1.1101255073799485,-0.1395224795715576,0.12324488082253658,2.7703605827620112,0.7441184990171843,0.7669802227921609,0.75,0.6389329920160334,0.03253796095444685,0.049891540130151846,0.20824295010845986,False,True,"H1,H2,DD",-
U56,126,CASH,LOWBETA,63,0.5,0,0.15371125954459286,1.1374088752213143,-0.191043958839744,0.13360895711229176,0.1468183490489947,1.1970308403535597,-0.13952247957155717,0.12055526964502605,0.16064247232521467,1.0971532315150632,-0.1910439588397439,0.14548943835558875,0.1680919239644727,1.1700771398577727,-0.19104395883974357,0.14138981046877727,0.1364662872449347,1.0980715308856146,-0.13952247957155717,0.12348301236399255,2.909497048540617,0.7461935904963181,0.7669802227921609,0.75,0.643565825217014,0.03579175704989154,0.10303687635574837,0.20824295010845986,False,True,"H1,H2,DD",-
