panel,cadence,m,reb_per_yr,turn_per_yr,names,gross,CAGR_0,Sharpe_0,MaxDD_0,H1_0,H2_0,OOS_Sharpe_0,OOS_CAGR_0,OOS_MaxDD_0,IS_Sharpe_0,keep4b_0,fail4b_0,keep4a_0,fail4a_0,m4b_H1_0,m4b_H2_0,m4b_OOS_0,m4b_DD_0,m4b_CAGR_0,m4a_H1_0,m4a_H2_0,m4a_DD_0,CAGR_10,Sharpe_10,MaxDD_10,H1_10,H2_10,OOS_Sharpe_10,OOS_CAGR_10,OOS_MaxDD_10,IS_Sharpe_10,keep4b_10,fail4b_10,keep4a_10,fail4a_10,m4b_H1_10,m4b_H2_10,m4b_OOS_10,m4b_DD_10,m4b_CAGR_10,m4a_H1_10,m4a_H2_10,m4a_DD_10,CAGR_25,Sharpe_25,MaxDD_25,H1_25,H2_25,OOS_Sharpe_25,OOS_CAGR_25,OOS_MaxDD_25,IS_Sharpe_25,keep4b_25,fail4b_25,keep4a_25,fail4a_25,m4b_H1_25,m4b_H2_25,m4b_OOS_25,m4b_DD_25,m4b_CAGR_25,m4a_H1_25,m4a_H2_25,m4a_DD_25,breakeven_bps,breakeven_first_fail
U56,D,0,252.00000000000003,27.05140458161893,19.086731245776075,0.75,0.1417781023249447,1.1849411321500152,-0.17922708135916754,1.1722301657896104,1.201760006846357,1.2661608835521951,0.1600446316337325,-0.17922708135916798,1.0791172487997305,True,,False,"H1,H2,DD",0.21561013318591893,0.367744069203915,0.3841501163699109,0.02307633034122203,0.03518178741897848,-0.07889314667667513,-0.014025447901770516,-0.05892895520768415,0.11131393876459783,0.954993454795303,-0.18379678305989977,0.9264458212407496,0.984332535679639,1.047588797135237,0.129277546406948,-0.18379678305989977,0.8330668005135321,False,H1,False,"H1,H2,DD",-0.03017421136294185,0.150316598037197,0.16557802995295268,0.018506628640489797,0.004717623858631614,-0.29948505402365533,-0.20650594271488376,-0.06324735992863173,0.06712534180020491,0.6101741552409298,-0.19768193920070976,0.557618223505852,0.6584571955971553,0.7199626477700684,0.0846402691111765,-0.19768193920070942,0.4638635884954854,False,"H1,H2,OOS,CAGR",False,"H1,H2,DD",-0.39900180909783944,-0.17555874204528665,-0.16204811941221586,0.004621472499679813,-0.03947097310576131,-0.6304831449912198,-0.49492385894298996,-0.07675562851578221,8,H1
U56,D,20,252.00000000000003,11.344926285649013,19.086731245776075,0.75,0.13263202267683938,1.137399359372942,-0.17936346569008998,1.0786059963756878,1.1941671162546112,1.2822682060249642,0.16023270228547304,-0.17936346569008998,0.9433974183366323,True,,False,"H1,H2,DD",0.12198596377199633,0.3601511786121693,0.40025743884267995,0.022939946010299583,0.026035707770873162,-0.17251731609059773,-0.021618338493516243,-0.0590653395386066,0.11985777815181398,1.0388947748927833,-0.18289121945843212,0.9809230497629746,1.094370026157188,1.1847717007032832,0.14660368909209476,-0.1828912194584318,0.8429818849584526,True,,False,"H1,H2,DD",0.02430301715928318,0.26035408851474606,0.302760933520999,0.01941219224195745,0.01326146324584776,-0.2450078255014303,-0.09646845223733469,-0.06234179632716408,0.10096170785189007,0.8910055515011442,-0.18815845346516402,0.8341902324365651,0.9445993629610275,1.0384232053602847,0.12645482937863362,-0.18815845346516413,0.6921755274911966,False,"H1,CAGR",False,"H1,H2,DD",-0.12242980016712635,0.11058342531858556,0.15641243817800043,0.014144958235225547,-0.005634607054076146,-0.3539111360605067,-0.20878169157911775,-0.06723214278023648,12,H1
U56,W,0,52.2847488173012,10.996244092602641,19.10745663437711,0.7502841749395268,0.14034814475179003,1.1550935984443078,-0.1822003619415382,1.164554484570374,1.1544363444434362,1.218588771085467,0.1573376597525562,-0.1822003619415381,1.0729399129541783,True,,False,"H1,H2,DD",0.20793445196668248,0.32042040680099426,0.3365780039031828,0.020103049758851355,0.03375182984582381,-0.08656882789591158,-0.06134911030469126,-0.06190223579005483,0.12788458697149974,1.0635392242670008,-0.18308348697878107,1.0681688586356108,1.0663899991214876,1.1306969416161394,0.14453585654383216,-0.1830834869787813,0.9759401521429143,True,,False,"H1,H2,DD",0.1115488260319194,0.2323740614790456,0.2486861744338552,0.019219924721608495,0.02128827206553352,-0.15776201662879408,-0.12444847927303515,-0.06253406384751303,0.10943762843851523,0.9258519118821691,-0.18440712200737264,0.9231772688851755,0.9340026251423675,0.9985108040321351,0.12559120208679553,-0.18440712200737253,0.8300711586462184,False,H1,False,"H1,H2,DD",-0.033442763718515955,0.09998668749992556,0.11650003684985089,0.01789628969301693,0.002841313532549017,-0.26492409961189634,-0.21937842939777774,-0.0634808113224451,21,H1
U56,W,20,52.2847488173012,5.264804894861113,19.10745663437711,0.7502678215770251,0.13463436239588944,1.1575211897145463,-0.17157929921234194,1.1888390169317393,1.1402662370232735,1.2320736365982308,0.1530784402420149,-0.17157929921234194,1.0600753031273011,True,,False,"H1,H2,DD",0.23221898432804788,0.3062502993808315,0.35006286941594655,0.030724112488047628,0.028038047489923223,-0.062284295534546175,-0.07551921772485404,-0.051281173060858554,0.12867784657519143,1.1115921870079182,-0.17221713376542136,1.1438000672369368,1.0932334843689966,1.1867336821065984,0.14674506044827407,-0.17221713376542125,1.0130794596101396,True,,False,"H1,H2,DD",0.1871800346332454,0.2592175467265546,0.30472291492431414,0.03008627793496821,0.02208153166922522,-0.08213080802746808,-0.09760499402552614,-0.05166771063415332,0.11979844698374054,1.0425033399521662,-0.17317352452166968,1.07606223172976,1.0224784238646272,1.1185047413519618,0.13730649650448368,-0.17317352452166956,0.9424247252444827,True,,False,"H1,H2,DD",0.11944219912606846,0.1884624862221852,0.23649397416967755,0.029129887178719893,0.01320213207777432,-0.11203913676731192,-0.1309026306755181,-0.052247213836742135,47,CAGR
U56,2W,0,26.1139896373057,7.380493577983882,19.15070961928362,0.7505401862378388,0.14148948571156938,1.135379377568068,-0.2125868620884196,1.0685932017795978,1.199550310532473,1.2626416182732811,0.16940455195204462,-0.21258686208841948,0.964373170935753,False,DD,False,"H1,H2,DD",0.11197316917590638,0.365534372890031,0.3806308510909969,-0.010283450388030024,0.03489317080560317,-0.18253011068668767,-0.01623514421565453,-0.0922887359369362,0.13309831666907712,1.0754285764980467,-0.2155317100934362,1.0032641667572095,1.1436047792751476,1.2065064274683788,0.1608530413719591,-0.2155317100934362,0.8987792295740961,False,DD,False,"H1,H2,DD",0.04664413415351809,0.3095888416327056,0.32449566028609456,-0.013228298393046622,0.026502001763110905,-0.2226667085071954,-0.04723369911937514,-0.09498228696216815,0.12062143223643096,0.9852211541061678,-0.21993369768616755,0.9050123322888254,1.0593914976413736,1.1219873414433623,0.14813696630474582,-0.21993369768616788,0.8001722380616882,False,"H1,DD",False,"H1,H2,DD",-0.051607700314866056,0.22537555999893166,0.2399765742610781,-0.017630285985777983,0.014025117330464743,-0.28308903620824644,-0.09398955689877164,-0.09900738700124001,-1,DD
U56,2W,20,26.1139896373057,3.790535293749359,19.15070961928362,0.7504819415047043,0.12527197481420949,1.0578298515603175,-0.2150421283089443,1.150385875784589,0.9916684292609428,1.087292896720379,0.1376069000774851,-0.2150421283089441,1.0231913954846747,False,DD,False,"H1,H2,DD",0.19376584318089762,0.1576524916185008,0.20528212953809477,-0.012738716608554745,0.01867565990824327,-0.10073743668169644,-0.2241170254871847,-0.09474400215746093,0.12101426106754731,1.0256226271389242,-0.2179158677327354,1.1180163594523145,0.9592631876283042,1.055949347933035,0.13313215218953856,-0.21791586773273497,0.9895391582612341,False,DD,False,"H1,H2,DD",0.16139632684862304,0.12524724998586223,0.17393858075075086,-0.015612456032345845,0.014417946161581097,-0.10791451581209044,-0.23157529076621852,-0.09736644460146737,0.11465499262011103,0.9771556641365681,-0.22221206220114742,1.069312819320195,0.9104963408935295,1.0087613634469004,0.1264497566000382,-0.2222120622011473,0.9389315337686203,False,DD,False,"H1,H2,DD",0.11269278671650362,0.07648040325108751,0.12675059626461616,-0.019908650500757852,0.008058677714144813,-0.11878854917687676,-0.2428847136466158,-0.10128575151621988,-1,DD
U56,M,0,12.091912592926336,4.816013584145754,19.107231358414058,0.7515873411835139,0.15856713327761374,1.2516498075162354,-0.1944713056113222,1.2408021350924694,1.2685715123529901,1.3439334741403164,0.18141486640554927,-0.1944713056113222,1.1304773045218477,True,,False,"H1,DD",0.28418210248877795,0.4345555747105482,0.46192270695803217,0.00783210608906737,0.05197081837164752,-0.010321177373816104,0.05278605760486266,-0.07417317945983881,0.15300803657862327,1.213020386645567,-0.1950684146967384,1.1998724049396627,1.2316381565932149,1.3072101124225666,0.17571416256818795,-0.1950684146967384,1.0890713468919215,True,,False,"H1,DD",0.2432523723359713,0.3976222189507729,0.42519934524028236,0.007234997003651156,0.04641172167265706,-0.026058470324742178,0.040799678198692124,-0.07451899156547037,0.14471448807516207,1.1547333003536802,-0.19596407832486218,1.1381225255991423,1.1759032625167272,1.2517693831349568,0.16720952465336936,-0.19596407832486196,1.0266425841070006,True,,False,"H1,DD",0.18150249299545085,0.3418873248742852,0.36975861595267256,0.0063393333755273895,0.03811817316919586,-0.04997884289792953,0.022522207976581887,-0.07503776763993464,68,H1
U56,M,20,12.091912592926336,2.7609729557140223,19.107231358414058,0.751341351159264,0.1361451764864121,1.1322065939403338,-0.1865360824533041,1.2188350257705574,1.065433625945287,1.1469220528846844,0.14477165330711483,-0.18653608245330444,1.1159412945016018,True,,False,"H1,H2,DD",0.2622149931668659,0.23141768830284504,0.2649112857024002,0.01576732924708546,0.029548861580445895,-0.03228828669572814,-0.15035182880284048,-0.06623795630182072,0.133014809355827,1.1090610296674057,-0.18725363542300766,1.1963452740839016,1.041536222356836,1.124087541242119,0.14149025296489937,-0.187253635423008,1.0922811218359556,True,,False,"H1,H2,DD",0.23972524148021013,0.2075202847143941,0.24207677405983474,0.01504977627738191,0.026418494449860774,-0.02958560118050335,-0.14930225603768665,-0.06670421229173962,0.12833276505606062,1.074164575909194,-0.1883299648775636,1.1624447727579874,1.005504156725078,1.089642378823447,0.13658285124483416,-0.18832996487756348,1.056635793825861,True,,False,"H1,H2,DD",0.20582474015429597,0.171488219082636,0.20763161164116284,0.013973446822825975,0.0217364501500944,-0.02565659573908441,-0.1478768978150673,-0.06740365419263605,95,"H2,CAGR"
U56,6W,0,8.685740031538636,4.000874613660089,19.137193061500337,0.7519921281134085,0.1605422625094961,1.2284163741276863,-0.22017740106674877,1.1081442665319476,1.337890729129479,1.3915432985357006,0.19759434643474627,-0.22017740106674888,1.0065535160329753,False,DD,False,"H1,DD",0.1515242339282562,0.5038747914870371,0.5095325313534164,-0.0178739893663592,0.05394594760352989,-0.14297904593433786,0.12210527438135155,-0.09987927491526538,0.15591070072153235,1.1971235502884632,-0.2208363242235888,1.0729640286317943,1.3095084257230338,1.3633950637294165,0.19297973186282413,-0.22083632422358868,0.970656102517354,False,DD,False,"H1,DD",0.11634399602810286,0.47549248808059186,0.48138429654713233,-0.01853291252319922,0.04931438581556613,-0.15296684663261062,0.1186699473285111,-0.10028690109232075,0.14899348528345446,1.1499183910939526,-0.22182470895884843,1.0199296253430192,1.2666756661201797,1.320903791366852,0.18608679211580026,-0.22182470895884843,0.9165730526569021,False,DD,False,"H1,DD",0.06330959273932779,0.4326597284777377,0.43889302418456777,-0.01952129725845886,0.04239717037748825,-0.1681717431540526,0.1132946115800344,-0.10089839827392089,-1,DD
U56,6W,20,8.685740031538636,2.2852418937101686,19.137193061500337,0.7517389854647571,0.14568118178306255,1.1776699997790967,-0.1936552432315758,1.1749848110790195,1.1930321849705072,1.2674624826159897,0.17057987629279947,-0.19365524323157568,1.0586327480843234,True,,False,"H1,H2,DD",0.2183647784753281,0.35901624732806525,0.3854517154337055,0.008648168468813777,0.039084866877096336,-0.07613850138726597,-0.022753269777620266,-0.0733571170800924,0.14306706487147847,1.158893609008218,-0.19415000200770627,1.1545447385129783,1.175334361741886,1.2504449692284416,0.1679531596461783,-0.19415000200770627,1.0371305121917485,True,,False,"H1,H2,DD",0.1979247059092869,0.34131842409944413,0.3684342020461574,0.0081534096926833,0.03647074996551225,-0.07138613675142658,-0.015504116652636624,-0.07360057887643823,0.13915480089544952,1.1305815207630028,-0.19489214017190248,1.123715007063228,1.1486544780302481,1.2247814251322289,0.16402196772576816,-0.19489214017190237,1.0047205259071357,True,,False,"H1,H2,DD",0.16709497445953658,0.31463854038780614,0.34277065794994466,0.0074112715284870845,0.0325584859894833,-0.0643863614338438,-0.004726576509897162,-0.07396582948697494,104,H1
