panel,ladder,rung_set,chooser,pick,turnover,CAGR,Sharpe,MaxDD,H1,H2,OOS_CAGR,OOS_Sharpe,OOS_MaxDD,pass_4b_full,pass_4b_oos,pass_4a,spy_oos_sharpe
U56,N,CORE,C_ISSHARPE,40,2.313864592272747,0.13457634739318403,1.126761290242574,-0.229841888535963,1.2715954869397383,1.0254030641968146,0.13996738679597365,1.0983460997969055,-0.2298418885359632,False,False,False,0.8711297579081264
U56,N,CORE,C_ISCAGR,5,3.1273037437962694,0.17827666701103606,0.9859644343185225,-0.25853596305636206,1.1972157872354316,0.826898186545906,0.1706185380438232,0.9002767132439443,-0.2585359630563616,False,False,False,0.8711297579081264
U56,N,CORE,C_ISDD,40,2.313864592272747,0.13457634739318403,1.126761290242574,-0.229841888535963,1.2715954869397383,1.0254030641968146,0.13996738679597365,1.0983460997969055,-0.2298418885359632,False,False,False,0.8711297579081264
U56,N,EXT,C_ISSHARPE,40,2.313864592272747,0.13457634739318403,1.126761290242574,-0.229841888535963,1.2715954869397383,1.0254030641968146,0.13996738679597365,1.0983460997969055,-0.2298418885359632,False,False,False,0.8711297579081264
U56,N,EXT,C_ISCAGR,5,3.1273037437962694,0.17827666701103606,0.9859644343185225,-0.25853596305636206,1.1972157872354316,0.826898186545906,0.1706185380438232,0.9002767132439443,-0.2585359630563616,False,False,False,0.8711297579081264
U56,N,EXT,C_ISDD,40,2.313864592272747,0.13457634739318403,1.126761290242574,-0.229841888535963,1.2715954869397383,1.0254030641968146,0.13996738679597365,1.0983460997969055,-0.2298418885359632,False,False,False,0.8711297579081264
U56,H,CORE,C_ISSHARPE,252,2.0843462030801896,0.15883666876073566,1.164779855465909,-0.2184352664199286,1.2236115234046798,1.1266487165054269,0.1730763293628057,1.193101873569091,-0.2184352664199284,False,False,False,0.8711297579081264
U56,H,CORE,C_ISCAGR,252,2.0843462030801896,0.15883666876073566,1.164779855465909,-0.2184352664199286,1.2236115234046798,1.1266487165054269,0.1730763293628057,1.193101873569091,-0.2184352664199284,False,False,False,0.8711297579081264
U56,H,CORE,C_ISDD,21,6.143455840069608,0.14353247083583587,1.1152259223790748,-0.20241626421443515,1.2101188265399188,1.0492324872471719,0.15388681224346845,1.1166795464756156,-0.20241626421443537,False,False,False,0.8711297579081264
U56,H,EXT,C_ISSHARPE,378,1.585182523219831,0.15563716361916402,1.1589847848631525,-0.21654175807865295,1.518668453262436,0.9470381709898603,0.15206409583774172,1.024404097892275,-0.2165417580786525,False,False,False,0.8711297579081264
U56,H,EXT,C_ISCAGR,378,1.585182523219831,0.15563716361916402,1.1589847848631525,-0.21654175807865295,1.518668453262436,0.9470381709898603,0.15206409583774172,1.024404097892275,-0.2165417580786525,False,False,False,0.8711297579081264
U56,H,EXT,C_ISDD,378,1.585182523219831,0.15563716361916402,1.1589847848631525,-0.21654175807865295,1.518668453262436,0.9470381709898603,0.15206409583774172,1.024404097892275,-0.2165417580786525,False,False,False,0.8711297579081264
U56,GROSS,CORE,C_ISSHARPE,0.75,2.8973943077144937,0.15578668168705812,1.139700973748421,-0.19127568902302328,1.203742907417884,1.0970651527689368,0.1696947758085483,1.1643314948267134,-0.19127568902302317,True,True,False,0.8711297579081264
U56,GROSS,CORE,C_ISCAGR,0.75,2.8973943077144937,0.15578668168705812,1.139700973748421,-0.19127568902302328,1.203742907417884,1.0970651527689368,0.1696947758085483,1.1643314948267134,-0.19127568902302317,True,True,False,0.8711297579081264
U56,GROSS,CORE,C_ISDD,0.3,1.2051727745821044,0.06176977027085084,1.1379126985991532,-0.07990333698484353,1.2021189307239875,1.0949660199988558,0.06711038275279413,1.1622160035760587,-0.0799033369848432,False,False,False,0.8711297579081264
U56,GROSS,EXT,C_ISSHARPE,0.75,2.8973943077144937,0.15578668168705812,1.139700973748421,-0.19127568902302328,1.203742907417884,1.0970651527689368,0.1696947758085483,1.1643314948267134,-0.19127568902302317,True,True,False,0.8711297579081264
U56,GROSS,EXT,C_ISCAGR,0.75,2.8973943077144937,0.15578668168705812,1.139700973748421,-0.19127568902302328,1.203742907417884,1.0970651527689368,0.1696947758085483,1.1643314948267134,-0.19127568902302317,True,True,False,0.8711297579081264
U56,GROSS,EXT,C_ISDD,0.3,1.2051727745821044,0.06176977027085084,1.1379126985991532,-0.07990333698484353,1.2021189307239875,1.0949660199988558,0.06711038275279413,1.1622160035760587,-0.0799033369848432,False,False,False,0.8711297579081264
U56,CADENCE,CORE,C_ISSHARPE,W,2.8973943077144937,0.15578668168705812,1.139700973748421,-0.19127568902302328,1.203742907417884,1.0970651527689368,0.1696947758085483,1.1643314948267134,-0.19127568902302317,True,True,False,0.8711297579081264
U56,CADENCE,CORE,C_ISCAGR,W,2.8973943077144937,0.15578668168705812,1.139700973748421,-0.19127568902302328,1.203742907417884,1.0970651527689368,0.1696947758085483,1.1643314948267134,-0.19127568902302317,True,True,False,0.8711297579081264
U56,CADENCE,CORE,C_ISDD,D,4.059312071238496,0.1541824575763988,1.0977079179818103,-0.23130860857330138,1.204142263015966,1.0323358747653757,0.1719911413770463,1.121963347986831,-0.2313086085733016,False,False,False,0.8711297579081264
U56,CADENCE,EXT,C_ISSHARPE,2W,2.58035615132558,0.1587274731789945,1.1435883845372803,-0.24096714040314937,1.276675876840871,1.055000711465702,0.17178644031144552,1.142869799124625,-0.24096714040314937,False,False,False,0.8711297579081264
U56,CADENCE,EXT,C_ISCAGR,2W,2.58035615132558,0.1587274731789945,1.1435883845372803,-0.24096714040314937,1.276675876840871,1.055000711465702,0.17178644031144552,1.142869799124625,-0.24096714040314937,False,False,False,0.8711297579081264
U56,CADENCE,EXT,C_ISDD,D,4.059312071238496,0.1541824575763988,1.0977079179818103,-0.23130860857330138,1.204142263015966,1.0323358747653757,0.1719911413770463,1.121963347986831,-0.2313086085733016,False,False,False,0.8711297579081264
B136,N,CORE,C_ISSHARPE,8,3.382568548406168,0.1782211925038646,0.9883520420625724,-0.24535256443898135,1.369320557424036,0.7066621559053999,0.1455591690419591,0.7866466863657643,-0.24535256443898168,False,False,False,0.8767278433896203
B136,N,CORE,C_ISCAGR,5,3.426816921073969,0.18905908768145907,0.9776027635417431,-0.281238810087446,1.3071352694307312,0.72568322978275,0.150259915145035,0.7686882215621813,-0.2812388100874458,False,False,False,0.8767278433896203
B136,N,CORE,C_ISDD,30,3.1522326540506733,0.1601345108161336,1.0981338933042264,-0.24354358049436975,1.2732684511921244,0.9689318299894406,0.1661079493963833,1.0695530808226905,-0.24354358049436964,False,False,False,0.8767278433896203
B136,N,EXT,C_ISSHARPE,8,3.382568548406168,0.1782211925038646,0.9883520420625724,-0.24535256443898135,1.369320557424036,0.7066621559053999,0.1455591690419591,0.7866466863657643,-0.24535256443898168,False,False,False,0.8767278433896203
B136,N,EXT,C_ISCAGR,5,3.426816921073969,0.18905908768145907,0.9776027635417431,-0.281238810087446,1.3071352694307312,0.72568322978275,0.150259915145035,0.7686882215621813,-0.2812388100874458,False,False,False,0.8767278433896203
