panel,book,cost,scheme,pick,n_elig,IS_rate,IS_dMaxDD,IS_dd_pct,OOS_rate,OOS_dMaxDD,regret,OOS_CAGR,OOS_Sharpe,OOS_MaxDD,ctl_OOS_CAGR,ctl_OOS_Sharpe,ctl_OOS_MaxDD,p4a,p4b
u56,V1u,10.0,S1,ebud-0.10,3,0.36097338504385806,6.257089110971503,48.00049212353397,0.7264742369117887,6.3594378601233625,1.2491901512206538,0.02547677147011851,0.5179719749810424,-0.09312654363785,0.07167644913632909,0.7135835570891119,-0.15672092223908363,False,False
u56,V1u,10.0,Srel0.00,ebud-0.10,4,0.36097338504385806,6.257089110971503,48.00049212353397,0.7264742369117887,6.3594378601233625,1.2491901512206538,0.02547677147011851,0.5179719749810424,-0.09312654363785,0.07167644913632909,0.7135835570891119,-0.15672092223908363,False,False
u56,V1u,10.0,Srel0.02,ebud-0.10,4,0.36097338504385806,6.257089110971503,48.00049212353397,0.7264742369117887,6.3594378601233625,1.2491901512206538,0.02547677147011851,0.5179719749810424,-0.09312654363785,0.07167644913632909,0.7135835570891119,-0.15672092223908363,False,False
u56,V1u,10.0,Srel0.05,ebud-0.10,3,0.36097338504385806,6.257089110971503,48.00049212353397,0.7264742369117887,6.3594378601233625,1.2491901512206538,0.02547677147011851,0.5179719749810424,-0.09312654363785,0.07167644913632909,0.7135835570891119,-0.15672092223908363,False,False
u56,V1u,10.0,Srel0.10,ebud-0.10,1,0.36097338504385806,6.257089110971503,48.00049212353397,0.7264742369117887,6.3594378601233625,1.2491901512206538,0.02547677147011851,0.5179719749810424,-0.09312654363785,0.07167644913632909,0.7135835570891119,-0.15672092223908363,False,False
u56,V1u,10.0,Srel0.20,ebud-0.10,1,0.36097338504385806,6.257089110971503,48.00049212353397,0.7264742369117887,6.3594378601233625,1.2491901512206538,0.02547677147011851,0.5179719749810424,-0.09312654363785,0.07167644913632909,0.7135835570891119,-0.15672092223908363,False,False
u56,V1u,25.0,S1,ebud-0.10,3,0.0730301344052739,6.5602686595950255,43.6635151489454,0.26119708580575146,8.866392091256559,0.4567822431871327,0.009515797736436848,0.21069454724710715,-0.11081637294244429,0.032674555494910607,0.3592038657013107,-0.19948029385500987,False,False
u56,V1u,25.0,Srel0.00,ebud-0.10,5,0.0730301344052739,6.5602686595950255,43.6635151489454,0.26119708580575146,8.866392091256559,0.4567822431871327,0.009515797736436848,0.21069454724710715,-0.11081637294244429,0.032674555494910607,0.3592038657013107,-0.19948029385500987,False,False
u56,V1u,25.0,Srel0.02,ebud-0.10,4,0.0730301344052739,6.5602686595950255,43.6635151489454,0.26119708580575146,8.866392091256559,0.4567822431871327,0.009515797736436848,0.21069454724710715,-0.11081637294244429,0.032674555494910607,0.3592038657013107,-0.19948029385500987,False,False
u56,V1u,25.0,Srel0.05,ebud-0.10,4,0.0730301344052739,6.5602686595950255,43.6635151489454,0.26119708580575146,8.866392091256559,0.4567822431871327,0.009515797736436848,0.21069454724710715,-0.11081637294244429,0.032674555494910607,0.3592038657013107,-0.19948029385500987,False,False
u56,V1u,25.0,Srel0.10,ebud-0.10,3,0.0730301344052739,6.5602686595950255,43.6635151489454,0.26119708580575146,8.866392091256559,0.4567822431871327,0.009515797736436848,0.21069454724710715,-0.11081637294244429,0.032674555494910607,0.3592038657013107,-0.19948029385500987,False,False
u56,V1u,25.0,Srel0.20,ebud-0.10,1,0.0730301344052739,6.5602686595950255,43.6635151489454,0.26119708580575146,8.866392091256559,0.4567822431871327,0.009515797736436848,0.21069454724710715,-0.11081637294244429,0.032674555494910607,0.3592038657013107,-0.19948029385500987,False,False
u56,TOP20,10.0,S1,ddctl-8/.5/recover,2,2.114821497577796,1.6153727333362844,13.74568869343104,0.8360454879002536,5.648528996750491,0.8362505747298974,0.11916531684602782,1.0513995671478398,-0.16561879723114092,0.16638958865609776,1.1676752607259366,-0.22210408719864583,False,True
u56,TOP20,10.0,Srel0.00,ddctl-8/.5/recover,10,2.114821497577796,1.6153727333362844,13.74568869343104,0.8360454879002536,5.648528996750491,0.8362505747298974,0.11916531684602782,1.0513995671478398,-0.16561879723114092,0.16638958865609776,1.1676752607259366,-0.22210408719864583,False,True
