arm,panel,cost_bps,c,tol,name,CAGR,Sharpe,MaxDD,H1,H2,CAGR_H1,CAGR_H2,MaxDD_H1,MaxDD_H2,IS_Sharpe,OOS_CAGR,OOS_Sharpe,OOS_MaxDD,keep4a,keep4b,turn_yr
LAZY-ALL,U56,10.0,0.03,0.2,LAZY-ALL c=0.03 tol=0.2,0.0839664962209774,1.130823025772447,-0.12958037669883482,1.1425677084679327,1.1265857853579877,0.07819706986875419,0.08976679474060356,-0.09760444463130535,-0.12958037669883504,1.1425677084679327,0.08976679474060356,1.1265857853579877,-0.12958037669883504,False,False,0.891786172760083
LAZY-ALL,U56,10.0,0.03,0.3,LAZY-ALL c=0.03 tol=0.3,0.08444221428596044,1.0984041991864082,-0.15356078018660035,1.169591268571529,1.058284528196581,0.07830531359860449,0.09061404158414899,-0.0834117561727743,-0.15356078018660035,1.169591268571529,0.09061404158414899,1.058284528196581,-0.15356078018660035,False,False,0.7181552705467392
LAZY-ALL,U56,10.0,0.03,0.4,LAZY-ALL c=0.03 tol=0.4,0.08652218941676248,1.0813810642761228,-0.13805153236879397,1.2682148211750925,0.9254754370527436,0.09487819990530655,0.07822995123758614,-0.08295461166508722,-0.13805153236879397,1.2682148211750925,0.07822995123758614,0.9254754370527436,-0.13805153236879397,False,False,0.5046498953741252
LAZY-ALL,U56,10.0,0.05,0.0,LAZY-ALL c=0.05 tol=0.0,0.08296066958740989,1.1446455174125472,-0.12567305870323608,1.1881229833824696,1.1100527249568959,0.0808455819315339,0.08507989622101464,-0.0775981285352153,-0.12567305870323597,1.1881229833824696,0.08507989622101464,1.1100527249568959,-0.12567305870323597,False,False,1.4160932196209661
LAZY-ALL,U56,10.0,0.05,0.02,LAZY-ALL c=0.05 tol=0.02,0.08322840697078915,1.1469449283465047,-0.12673545165692834,1.1750534230680143,1.1259101659873112,0.08000092527209635,0.08646553369651055,-0.07805555257291219,-0.12673545165692846,1.1750534230680143,0.08646553369651055,1.1259101659873112,-0.12673545165692846,False,False,1.285779044230861
LAZY-ALL,U56,10.0,0.05,0.04,LAZY-ALL c=0.05 tol=0.04,0.08458846994497793,1.1595239434482962,-0.12923474169789362,1.1862602996030878,1.139704946656061,0.08120269562110294,0.08798484678382867,-0.07910845927869348,-0.12923474169789373,1.1862602996030878,0.08798484678382867,1.139704946656061,-0.12923474169789373,False,False,1.1663616480633368
LAZY-ALL,U56,10.0,0.05,0.06,LAZY-ALL c=0.05 tol=0.06,0.08380301179823713,1.143272124898199,-0.13369681151171575,1.1871049682202763,1.1087943554632251,0.08150608272472248,0.08610481914590373,-0.07940545844492763,-0.13369681151171586,1.1871049682202763,0.08610481914590373,1.1087943554632251,-0.13369681151171586,False,False,1.080466791525802
LAZY-ALL,U56,10.0,0.05,0.08,LAZY-ALL c=0.05 tol=0.08,0.08426343058450514,1.1460677477978447,-0.1380832664629862,1.1557211495660416,1.1429907885689976,0.0786901020009032,0.08986555519714479,-0.08590999357339557,-0.13808326646298585,1.1557211495660416,0.08986555519714479,1.1429907885689976,-0.13808326646298585,False,False,1.0260990867059772
LAZY-ALL,U56,10.0,0.05,0.1,LAZY-ALL c=0.05 tol=0.1,0.08541178627915502,1.1632017051027888,-0.13901775127627247,1.1966771904056015,1.1390594946558772,0.08170742869410508,0.08912882960967883,-0.078890778643954,-0.13901775127627314,1.1966771904056015,0.08912882960967883,1.1390594946558772,-0.13901775127627314,False,False,0.9549862399027736
LAZY-ALL,U56,10.0,0.05,0.15,LAZY-ALL c=0.05 tol=0.15,0.08259804120287773,1.1058486370545835,-0.13854050933403594,1.1828669078024823,1.0453060204778424,0.08180813897899131,0.08338852018848475,-0.08525807841009292,-0.13854050933403583,1.1828669078024823,0.08338852018848475,1.0453060204778424,-0.13854050933403583,False,False,0.8340655444006156
LAZY-ALL,U56,10.0,0.05,0.2,LAZY-ALL c=0.05 tol=0.2,0.08291513974903908,1.0998955759743765,-0.1339766289850317,1.1995413171516243,1.0200652386297013,0.08379583875816077,0.0820351564012225,-0.08052279340326485,-0.13397662898503226,1.1995413171516243,0.0820351564012225,1.0200652386297013,-0.13397662898503226,False,False,0.7366391876694663
LAZY-ALL,U56,10.0,0.05,0.3,LAZY-ALL c=0.05 tol=0.3,0.08949009213493886,1.1180397574698064,-0.13684220478875853,1.2969364876293692,0.9692645362430665,0.09693639074130789,0.08209434100188062,-0.08408950600554588,-0.13684220478875808,1.2969364876293692,0.08209434100188062,0.9692645362430665,-0.13684220478875808,False,False,0.5531701575316148
LAZY-ALL,U56,10.0,0.05,0.4,LAZY-ALL c=0.05 tol=0.4,0.09287582378984882,1.1297012283286465,-0.15004670022818667,1.312391424548049,1.001026443470673,0.09512226335552665,0.09063399237696901,-0.08868429885668205,-0.15004670022818678,1.312391424548049,0.09063399237696901,1.001026443470673,-0.15004670022818678,False,False,0.43651729646231263
LAZY-ALL,U56,10.0,0.08,0.0,LAZY-ALL c=0.08 tol=0.0,0.08504618708254919,1.1449087260542687,-0.14466922672280624,1.2379710184682027,1.068576399582661,0.08590099904911308,0.08419204801664404,-0.08467569266566033,-0.1446692267228057,1.2379710184682027,0.08419204801664404,1.068576399582661,-0.1446692267228057,False,False,1.1250631459711897
LAZY-ALL,U56,10.0,0.08,0.02,LAZY-ALL c=0.08 tol=0.02,0.08517813784910366,1.1458398206635034,-0.14477760323115452,1.2315690525095992,1.0761170154367754,0.08541120893444121,0.08494511681127892,-0.08454567687677284,-0.14477760323115407,1.2315690525095992,0.08494511681127892,1.0761170154367754,-0.14477760323115407,False,False,0.9604595721201667
LAZY-ALL,U56,10.0,0.08,0.04,LAZY-ALL c=0.08 tol=0.04,0.08436552780948525,1.1335784484816098,-0.14709475537161587,1.2198150701909223,1.0630297932304855,0.08481885218056928,0.08391239287370134,-0.08755194818072454,-0.1470947553716162,1.2198150701909223,0.08391239287370134,1.0630297932304855,-0.1470947553716162,False,False,0.8543667715319065
LAZY-ALL,U56,10.0,0.08,0.06,LAZY-ALL c=0.08 tol=0.06,0.08638758725303908,1.1502560994281528,-0.150119620885097,1.2692541143019045,1.0530035336116155,0.08869412435301216,0.08408593684554888,-0.0842104912713656,-0.15011962088509712,1.2692541143019045,0.08408593684554888,1.0530035336116155,-0.15011962088509712,False,False,0.8094018650536843
LAZY-ALL,U56,10.0,0.08,0.08,LAZY-ALL c=0.08 tol=0.08,0.08591285969251139,1.1353997679346048,-0.15450366765067147,1.214624913644169,1.0720575028459272,0.08545932429425673,0.08636658459059654,-0.08621819875488179,-0.15450366765067114,1.214624913644169,0.08636658459059654,1.0720575028459272,-0.15450366765067114,False,False,0.7555231295664714
LAZY-ALL,U56,10.0,0.08,0.1,LAZY-ALL c=0.08 tol=0.1,0.08814003898009082,1.1630978210586969,-0.15055459580164798,1.2267318768166378,1.1115780514369855,0.08704632885879038,0.08923484951615568,-0.0907007267661194,-0.15055459580164765,1.2267318768166378,0.08923484951615568,1.1115780514369855,-0.15055459580164765,False,False,0.7095548520881607
LAZY-ALL,U56,10.0,0.08,0.15,LAZY-ALL c=0.08 tol=0.15,0.08163171958946358,1.068729313681129,-0.16305689133246004,1.2282857120120856,0.946947045763108,0.08501043150058374,0.07826352895431277,-0.08679139428338056,-0.16305689133246026,1.2282857120120856,0.07826352895431277,0.946947045763108,-0.16305689133246026,False,False,0.6289392498959461
LAZY-ALL,U56,10.0,0.08,0.2,LAZY-ALL c=0.08 tol=0.2,0.08268066278671737,1.0748047308464383,-0.15968969695752433,1.1922082597304848,0.9858329337628532,0.08338753159013068,0.0819742551880811,-0.08838247052821557,-0.15968969695752455,1.1922082597304848,0.0819742551880811,0.9858329337628532,-0.15968969695752455,False,False,0.5624111802866106
LAZY-ALL,U56,10.0,0.08,0.3,LAZY-ALL c=0.08 tol=0.3,0.08165786808318587,1.0124521596524525,-0.16305689133246015,1.1368786406185791,0.9118063164909456,0.08499279075218147,0.078333195905532,-0.10275795626392958,-0.16305689133246015,1.1368786406185791,0.078333195905532,0.9118063164909456,-0.16305689133246015,False,False,0.5024096943410415
LAZY-ALL,U56,10.0,0.08,0.4,LAZY-ALL c=0.08 tol=0.4,0.08292994029909684,1.0074241987679682,-0.13637028812237717,1.2148407187428538,0.8352537766871251,0.09337808459774655,0.0725816367790606,-0.09993986162019308,-0.13637028812237817,1.2148407187428538,0.0725816367790606,0.8352537766871251,-0.13637028812237817,False,False,0.40606175322834354
LAZY-KEEPEXIT,U56,10.0,0.02,0.0,LAZY-KEEPEXIT c=0.02 tol=0.0,0.08470860730709018,1.1936321069961249,-0.1185854937343378,1.205182224903458,1.186302806702033,0.08082711436624357,0.0886040395609402,-0.07565346104882631,-0.11858549373433802,1.205182224903458,0.0886040395609402,1.186302806702033,-0.11858549373433802,False,False,2.1515905360755974
LAZY-KEEPEXIT,U56,10.0,0.02,0.02,LAZY-KEEPEXIT c=0.02 tol=0.02,0.0851817639146093,1.2029623607275572,-0.11868850593635705,1.213853040469667,1.1962196258860889,0.08124180033537676,0.08913608442399501,-0.07612450745038812,-0.11868850593635716,1.213853040469667,0.08913608442399501,1.1962196258860889,-0.11868850593635716,False,False,1.9864501836708157
LAZY-KEEPEXIT,U56,10.0,0.02,0.04,LAZY-KEEPEXIT c=0.02 tol=0.04,0.08379871062018562,1.1922515457351135,-0.11898336771000828,1.1929122113879664,1.1946210948959382,0.07924657099780807,0.08837005065116177,-0.07612496129661617,-0.11898336771000839,1.1929122113879664,0.08837005065116177,1.1946210948959382,-0.11898336771000839,False,False,1.8395431424892625
LAZY-KEEPEXIT,U56,10.0,0.02,0.06,LAZY-KEEPEXIT c=0.02 tol=0.06,0.08394886699166126,1.199533674497918,-0.12126189018478972,1.1933760463183058,1.208144457390698,0.07883230386215967,0.08908969637474518,-0.07656048426146178,-0.1212618901847895,1.1933760463183058,0.08908969637474518,1.208144457390698,-0.1212618901847895,False,False,1.7126611726227967
LAZY-KEEPEXIT,U56,10.0,0.02,0.08,LAZY-KEEPEXIT c=0.02 tol=0.08,0.0843349663311288,1.2113627127174804,-0.11972708125624443,1.2408363564480518,1.1887936008524351,0.08129430611290211,0.08738417705638213,-0.0743380121838928,-0.1197270812562442,1.2408363564480518,0.08738417705638213,1.1887936008524351,-0.1197270812562442,True,False,1.6051519123283577
LAZY-KEEPEXIT,U56,10.0,0.02,0.1,LAZY-KEEPEXIT c=0.02 tol=0.1,0.08178501184625353,1.1836313873067528,-0.11503833399269914,1.2311035016365395,1.1448314205020387,0.08019447680100233,0.08337788887878972,-0.07740882221426426,-0.11503833399269969,1.2311035016365395,0.08337788887878972,1.1448314205020387,-0.11503833399269969,False,False,1.5309291725779157
LAZY-KEEPEXIT,U56,10.0,0.02,0.15,LAZY-KEEPEXIT c=0.02 tol=0.15,0.08087810518576388,1.1842356849174809,-0.11191470408271864,1.243092298997854,1.1364852154079168,0.0796243567877164,0.08213330953933506,-0.07221193553699368,-0.11191470408271853,1.243092298997854,0.08213330953933506,1.1364852154079168,-0.11191470408271853,False,False,1.3109481457005692
LAZY-KEEPEXIT,U56,10.0,0.02,0.2,LAZY-KEEPEXIT c=0.02 tol=0.2,0.07998810730594297,1.184234657134092,-0.11354214624648218,1.208632723174341,1.1697062200142496,0.07514121487025904,0.08485685023527223,-0.07321336269326895,-0.11354214624648229,1.208632723174341,0.08485685023527223,1.1697062200142496,-0.11354214624648229,False,False,1.2366329353226209
LAZY-KEEPEXIT,U56,10.0,0.02,0.3,LAZY-KEEPEXIT c=0.02 tol=0.3,0.07139567322251783,1.1105021384309426,-0.11200358897838492,1.1971017806441195,1.0422070315106855,0.07112207404307136,0.07166934228803301,-0.07814348944060379,-0.1120035889783847,1.1971017806441195,0.07166934228803301,1.0422070315106855,-0.1120035889783847,False,False,1.0680515156797297
LAZY-KEEPEXIT,U56,10.0,0.02,0.4,LAZY-KEEPEXIT c=0.02 tol=0.4,0.07736581673844078,1.230952377316536,-0.1120035889783848,1.4158870342526573,1.0949625645681482,0.07943489186435815,0.0753007076431842,-0.06326943422550924,-0.11200358897838503,1.4158870342526573,0.0753007076431842,1.0949625645681482,-0.11200358897838503,False,False,0.8614191160089566
LAZY-KEEPEXIT,U56,10.0,0.03,0.0,LAZY-KEEPEXIT c=0.03 tol=0.0,0.08618880526313721,1.201049296027575,-0.12054941914043871,1.227649981048117,1.1806425080695122,0.08309293535955065,0.08929352427851023,-0.07887196637752447,-0.12054941914043837,1.227649981048117,0.08929352427851023,1.1806425080695122,-0.12054941914043837,False,False,1.7735559161867938
LAZY-KEEPEXIT,U56,10.0,0.03,0.02,LAZY-KEEPEXIT c=0.03 tol=0.02,0.0860657610714004,1.2027883899368483,-0.12065623745268317,1.2324303515583332,1.1795900767546874,0.08323161939504131,0.08890731792923878,-0.07881330734611391,-0.12065623745268339,1.2324303515583332,0.08890731792923878,1.1795900767546874,-0.12065623745268339,False,False,1.5927435771236327
LAZY-KEEPEXIT,U56,10.0,0.03,0.04,LAZY-KEEPEXIT c=0.03 tol=0.04,0.08497673909093906,1.1926592615684828,-0.12395312548632498,1.2303376902023855,1.1624383762497468,0.08268251391307824,0.0872758257763051,-0.07952094075763916,-0.12395312548632409,1.2303376902023855,0.0872758257763051,1.1624383762497468,-0.12395312548632409,False,False,1.4589445056517982
LAZY-KEEPEXIT,U56,10.0,0.03,0.06,LAZY-KEEPEXIT c=0.03 tol=0.06,0.08489405825260832,1.1983843038943733,-0.12317315143239316,1.2036102288339752,1.1975800941017534,0.0799919604887318,0.08981840670293928,-0.07728064467821805,-0.12317315143239338,1.2036102288339752,0.08981840670293928,1.1975800941017534,-0.12317315143239338,False,False,1.3464263895261415
LAZY-KEEPEXIT,U56,10.0,0.03,0.08,LAZY-KEEPEXIT c=0.03 tol=0.08,0.08385348082461608,1.1927026534447387,-0.1208321596743478,1.2147778638285252,1.1773021713778975,0.0800057113751822,0.08771495884019975,-0.084852116177903,-0.12083215967434746,1.2147778638285252,0.08771495884019975,1.1773021713778975,-0.12083215967434746,False,False,1.26506912523688
LAZY-KEEPEXIT,U56,10.0,0.03,0.1,LAZY-KEEPEXIT c=0.03 tol=0.1,0.0821307130890272,1.1764954271748795,-0.12317315143239271,1.1834664273552238,1.1740949670879102,0.07750899862744909,0.08677225127791721,-0.08333694651997947,-0.12317315143239338,1.1834664273552238,0.08677225127791721,1.1740949670879102,-0.12317315143239338,False,False,1.1880396109877238
LAZY-KEEPEXIT,U56,10.0,0.03,0.15,LAZY-KEEPEXIT c=0.03 tol=0.15,0.08031706896280588,1.17212133494083,-0.12001174310318319,1.2297666936077105,1.1239296478335652,0.07960617886658783,0.08102842716002123,-0.08649303272849795,-0.12001174310318363,1.2297666936077105,0.08102842716002123,1.1239296478335652,-0.12001174310318363,False,False,1.0951100206527054
LAZY-KEEPEXIT,U56,10.0,0.03,0.2,LAZY-KEEPEXIT c=0.03 tol=0.2,0.07697486742624071,1.122887093763196,-0.12083215967434802,1.1752948042312898,1.0845643187643796,0.07411562969247254,0.07984171629626946,-0.0974169918968788,-0.12083215967434768,1.1752948042312898,0.07984171629626946,1.0845643187643796,-0.12083215967434768,False,False,1.0422282741776832
LAZY-KEEPEXIT,U56,10.0,0.03,0.3,LAZY-KEEPEXIT c=0.03 tol=0.3,0.07349457704007989,1.1213851183802341,-0.12083215967434768,1.1999907225345314,1.061573496086688,0.07219110865329159,0.07479963006026158,-0.0792795447458674,-0.1208321596743479,1.1999907225345314,0.07479963006026158,1.061573496086688,-0.1208321596743479,False,False,0.8825529188851838
LAZY-KEEPEXIT,U56,10.0,0.03,0.4,LAZY-KEEPEXIT c=0.03 tol=0.4,0.07178181301903641,1.1304970333933102,-0.12083215967434735,1.3158086872620474,1.0032749050170044,0.07286077324473683,0.07070393788769103,-0.06827207023651016,-0.12083215967434768,1.3158086872620474,0.07070393788769103,1.0032749050170044,-0.12083215967434768,False,False,0.7653493076852798
LAZY-KEEPEXIT,U56,10.0,0.05,0.0,LAZY-KEEPEXIT c=0.05 tol=0.0,0.08296066958740989,1.1446455174125472,-0.12567305870323608,1.1881229833824696,1.1100527249568959,0.0808455819315339,0.08507989622101464,-0.0775981285352153,-0.12567305870323597,1.1881229833824696,0.08507989622101464,1.1100527249568959,-0.12567305870323597,False,False,1.4160932196209661
LAZY-KEEPEXIT,U56,10.0,0.05,0.02,LAZY-KEEPEXIT c=0.05 tol=0.02,0.08311671787580988,1.1485304927622373,-0.12685809797106895,1.1863777682321972,1.1189641151853753,0.08056031701562749,0.08567916669579123,-0.07735716241020096,-0.12685809797106828,1.1863777682321972,0.08567916669579123,1.1189641151853753,-0.12685809797106828,False,False,1.2200637746532088
LAZY-KEEPEXIT,U56,10.0,0.05,0.04,LAZY-KEEPEXIT c=0.05 tol=0.04,0.0834069769387713,1.1569514131654437,-0.12883399118917271,1.171763713061488,1.1475990668382727,0.07925680825531556,0.0875731046599364,-0.07837007015250108,-0.1288339911891726,1.171763713061488,0.0875731046599364,1.1475990668382727,-0.1288339911891726,False,False,1.0823392274616588
LAZY-KEEPEXIT,U56,10.0,0.05,0.06,LAZY-KEEPEXIT c=0.05 tol=0.06,0.08131597322120498,1.1353905459082805,-0.12925200528925884,1.1609343643663181,1.1162576755816283,0.07817038547738164,0.08447073829208795,-0.07652523723336169,-0.12925200528925862,1.1609343643663181,0.08447073829208795,1.1162576755816283,-0.12925200528925862,False,False,1.0199113273323457
LAZY-KEEPEXIT,U56,10.0,0.05,0.08,LAZY-KEEPEXIT c=0.05 tol=0.08,0.07819547217861089,1.1025835689831154,-0.13196601039981692,1.1298671078190552,1.0829239539676614,0.07480921234203652,0.08159240065809348,-0.08078117970727583,-0.13196601039981692,1.1298671078190552,0.08159240065809348,1.0829239539676614,-0.13196601039981692,False,False,0.9624773429004402
LAZY-KEEPEXIT,U56,10.0,0.05,0.1,LAZY-KEEPEXIT c=0.05 tol=0.1,0.08228734054158338,1.1599685391040195,-0.13017424190815707,1.1865608307597515,1.141275750471402,0.07848822212755668,0.08609984185625574,-0.08039050122255453,-0.13017424190815674,1.1865608307597515,0.08609984185625574,1.141275750471402,-0.13017424190815674,False,False,0.9022094901099531
LAZY-KEEPEXIT,U56,10.0,0.05,0.15,LAZY-KEEPEXIT c=0.05 tol=0.15,0.07496232149815718,1.0747323402562956,-0.13017424190815752,1.1607665327299677,1.007209061520991,0.07473054827829761,0.07519414470154606,-0.08153690866037266,-0.13017424190815718,1.1607665327299677,0.07519414470154606,1.007209061520991,-0.13017424190815718,False,False,0.851461204500258
LAZY-KEEPEXIT,U56,10.0,0.05,0.2,LAZY-KEEPEXIT c=0.05 tol=0.2,0.07698154275759639,1.115677921886537,-0.12403555884965012,1.1764094072884865,1.0710026460780293,0.0744507030982342,0.0795183437415341,-0.07397278113239736,-0.12403555884965034,1.1764094072884865,0.0795183437415341,1.0710026460780293,-0.12403555884965034,False,False,0.7779927538860378
LAZY-KEEPEXIT,U56,10.0,0.05,0.3,LAZY-KEEPEXIT c=0.05 tol=0.3,0.06317565322951646,0.9823415298245937,-0.10330335312622496,1.1144069741372147,0.8703935007137428,0.0673499045002719,0.059017726852404584,-0.07678080524047126,-0.10330335312622507,1.1144069741372147,0.059017726852404584,0.8703935007137428,-0.10330335312622507,False,False,0.6861939623013252
LAZY-KEEPEXIT,U56,10.0,0.05,0.4,LAZY-KEEPEXIT c=0.05 tol=0.4,0.06995258038634478,1.0919775830498508,-0.0922452200612649,1.1360016200086065,1.0736180628506509,0.06305163350415999,0.07689832572080646,-0.0739727811323978,-0.09224522006126501,1.1360016200086065,0.07689832572080646,1.0736180628506509,-0.09224522006126501,False,False,0.6081023499159005
LAZY-KEEPEXIT,U56,10.0,0.08,0.0,LAZY-KEEPEXIT c=0.08 tol=0.0,0.08504618708254919,1.1449087260542687,-0.14466922672280624,1.2379710184682027,1.068576399582661,0.08590099904911308,0.08419204801664404,-0.08467569266566033,-0.1446692267228057,1.2379710184682027,0.08419204801664404,1.068576399582661,-0.1446692267228057,False,False,1.1250631459711897
LAZY-KEEPEXIT,U56,10.0,0.08,0.02,LAZY-KEEPEXIT c=0.08 tol=0.02,0.08497641874013007,1.1447822911667198,-0.14550350324217176,1.2336990328534878,1.0721483511583147,0.08549494518187073,0.08445813999154761,-0.0850798212516295,-0.1455035032421722,1.2336990328534878,0.08445813999154761,1.0721483511583147,-0.1455035032421722,False,False,0.9100640046514628
LAZY-KEEPEXIT,U56,10.0,0.08,0.04,LAZY-KEEPEXIT c=0.08 tol=0.04,0.08456671147182293,1.1448766674503277,-0.14628460488795536,1.2270171326958794,1.077988021801749,0.08463382940344033,0.0844995976935119,-0.08530114683881795,-0.14628460488795525,1.2270171326958794,0.0844995976935119,1.077988021801749,-0.14628460488795525,False,False,0.8077127531044591
