CAGR,Sharpe,MaxDD,H1,H2,IS_Sharpe,IS_CAGR,IS_MaxDD,OOS_CAGR,OOS_Sharpe,OOS_MaxDD,Turn,OOS_Turn,panel,S,k,arm,mean_gross,gross_rho_vs_CELL,turn_ratio_vs_CELL,dOOS_Sharpe_vs_CELL,KEEP_4a_FULL,KEEP_4b_FULL,KEEP_4a_OOS,KEEP_4b_OOS
0.06621381618544664,1.187453968572274,-0.1057477585567701,1.2037620065350025,1.1747816702973897,1.0806960813999207,0.05896228440016782,-0.0670161937700493,0.07221323818218628,1.2727083896817486,-0.10574775855676988,1.5571074976004093,1.5669897764039702,U56,1.0,0.6,BREADTH,0.4271573174299641,0.7287470794894205,1.1805886384213355,0.078952669336537,False,False,False,False
0.08847947794376898,1.1867447164281701,-0.13932322746139914,1.2038608488293945,1.1733730928454864,1.0807657892271925,0.07867994034574566,-0.08896746996429172,0.0966033519706122,1.2713403713474776,-0.13932322746139858,2.1073753392287915,2.1223802644418344,U56,1.0,0.8,BREADTH,0.5695430899066188,0.7287470794894189,1.5977980879399016,0.07758465100226597,False,False,False,False
0.11081576349371036,1.1860013919141985,-0.1720808628677608,1.2039310370677163,1.171927975440306,1.0808071889671467,0.09840600969743019,-0.11071176524412774,0.12112407198725861,1.2699330498420645,-0.1720808628677608,2.6754389667851886,2.696337275861547,U56,1.0,1.0,BREADTH,0.7119288623832735,0.728747079489419,2.02850018501862,0.07617732949685285,False,True,False,True
0.132507881072232,1.2043616870489557,-0.19522771700064845,1.223910261587078,1.1894330622120715,1.1009516237653356,0.11732424789855322,-0.1289104196630868,0.14514636894870048,1.2863404922666142,-0.19522771700064878,2.836594047768164,2.836957643730111,U56,1.0,1.2,BREADTH,0.8334539195848303,0.7275122955449214,2.150686904898634,0.09258477192140258,False,True,False,True
0.1432798273107867,1.200838305378897,-0.20892734375178412,1.2324270041790748,1.1752293453287734,1.1138712609900276,0.12891419038671614,-0.13735356784123032,0.15522815038498106,1.2698486230103545,-0.20892734375178434,2.5577702333045926,2.528793354578742,U56,1.0,1.4,BREADTH,0.889880191810558,0.7157408999618529,1.9392845271024512,0.0760929026651429,False,False,False,False
0.14936187229481734,1.1926115927050784,-0.2229891393033031,1.2368108063220402,1.1564365285452503,1.124447209074478,0.13640282747025068,-0.13807076606228053,0.16012747963517415,1.2465569379009873,-0.22298913930330333,2.33283113639341,2.304470995208013,U56,1.0,1.6,BREADTH,0.9157334139966515,0.6964749915458244,1.7687371868839101,0.052801217555775715,False,False,False,False
0.15261381403154672,1.1747999006553786,-0.23711593515665563,1.234824157310146,1.126081942898812,1.1271474888726578,0.14114129187702962,-0.13897073383841663,0.16213291871410584,1.21244569528907,-0.23711593515665552,2.189022003185926,2.1859913374459436,U56,1.0,1.8,BREADTH,0.9315702407270361,0.6746512127436493,1.65970205024266,0.01868997494385849,False,False,False,False
0.15527239747784316,1.1654834888784822,-0.24051791209772477,1.2345201902206502,1.1090001549976674,1.1307357552776678,0.14538748313912264,-0.13993553885587917,0.16346368688642543,1.1930824577322314,-0.24051791209772488,2.062235219350183,2.102566667137138,U56,1.0,2.0,BREADTH,0.9431651035404103,0.6522208890811,1.563573146663986,-0.0006732626129801744,False,False,False,False
0.06655615125421543,1.1672143200781722,-0.11000077056194102,1.1895812170895455,1.1501507335788708,1.0678584326196705,0.05909958300763707,-0.06780532014819685,0.07272628195351127,1.245691769820101,-0.11000077056194113,1.2794553408887277,1.246693005151434,U56,5.0,0.6,BREADTH,0.4270104527324828,0.7545546825796379,0.970074603807708,0.0519360494748895,False,False,False,False
0.08893168077268543,1.166679232858558,-0.14484566576282198,1.1898372971681854,1.1489590243077954,1.0680962688885374,0.07886025057168888,-0.09002162948518455,0.09728284323318603,1.2445128615971015,-0.14484566576282243,1.7271890581105285,1.6847860867637703,U56,5.0,0.8,BREADTH,0.569347270309977,0.7545546825796382,1.30954335622512,0.0507571412518899,False,False,False,False
0.1113735926205972,1.166095826374924,-0.17880031636856852,1.19005745352998,1.1477113538016352,1.0682983991587038,0.09862686066080095,-0.11203144831879275,0.12196471924040364,1.2432751766180146,-0.17880031636856852,2.1888813917274565,2.1377308778945308,U56,5.0,1.0,BREADTH,0.7116840878874713,0.7545546825796378,1.6595954395619221,0.049519456272802964,False,True,False,True
0.13294238916097978,1.1809652373387678,-0.2031603588753721,1.2103313888185314,1.1585201777106457,1.0894002041067956,0.1178631077467569,-0.13059120519255762,0.14549289048829395,1.252855484691134,-0.20316035887537198,2.3999647348074906,2.344601856596295,U56,5.0,1.2,BREADTH,0.834012115045085,0.7533629558009262,1.819637438578892,0.059099764345922345,False,False,False,False
0.14435059063038924,1.181334520667197,-0.21813936635211384,1.2332033913483964,1.1399299615031453,1.1165070365228245,0.13096470851369824,-0.13449093236267728,0.15547511751047782,1.2322612990277473,-0.2181393663521134,2.217720770543762,2.167956756679237,U56,5.0,1.4,BREADTH,0.8909784018478886,0.7404924263106121,1.6814612664377984,0.03850557868253568,False,False,False,False
0.1496937742661777,1.1653541391492868,-0.23354840888631379,1.2272023793452724,1.1166138218986381,1.1162322946556558,0.13709510121266,-0.13898271023268205,0.1601569535391445,1.2040528439137326,-0.23354840888631367,2.06370591660886,2.0176846302413196,U56,5.0,1.6,BREADTH,0.9167062019003732,0.7223699880135221,1.5646882196289722,0.010297123568520972,False,False,False,False
0.15272753674326678,1.1528723548850275,-0.24088813768907913,1.2116330746819677,1.1064615401419868,1.1048675591293813,0.1402848470842306,-0.14491086012894516,0.1630596101316366,1.1907164093893023,-0.24088813768907902,1.9801775943814475,1.929952504908122,U56,5.0,1.8,BREADTH,0.9329038611062475,0.6998917254088333,1.5013575964317638,-0.003039310955909258,False,False,False,False
0.15586878703573892,1.147530206840703,-0.24691929281845681,1.2097570520555867,1.0977599526288366,1.1070109719303314,0.14454776608245212,-0.14395664662848728,0.16526081179696628,1.1795987210124774,-0.24691929281845704,1.8711638382681115,1.8632389603284831,U56,5.0,2.0,BREADTH,0.94472296027465,0.6749875399279083,1.4187040852917985,-0.014156999332734177,False,False,False,False
0.06676927210153116,1.1479412212050577,-0.12144145059077338,1.1869582090697959,1.1170093290045582,1.0670591129296743,0.05992331473864687,-0.06786468064975781,0.07243115690346458,1.2114630093454208,-0.1214414505907736,1.047851352306568,1.0425861496291708,U56,10.0,0.6,BREADTH,0.42682367536865956,0.7772252892510171,0.7944739866669313,0.017707289000209236,False,False,False,False
0.08921554942095788,1.1476687980360318,-0.1596212121405971,1.1874988480995545,1.1160887200554754,1.067607281731062,0.07998496347873196,-0.09004036649851632,0.09686404437259655,1.2105270565318325,-0.159621212140597,1.4051537563588195,1.400598087231364,U56,10.0,0.8,BREADTH,0.5690982338248795,0.777225289251017,1.0653783136673323,0.016771336186620855,False,False,False,False
