panel,lam,selector,draw,IS_Sharpe,OOS_Sharpe,OOS_CAGR,OOS_MaxDD,OOS_Sharpe_median_draw,OOS_CAGR_median_draw,OOS_Sharpe_base,OOS_CAGR_base,OOS_MaxDD_base,OOS_Sharpe_SPY,OOS_CAGR_SPY,OOS_MaxDD_SPY
U56,0.0,S_RAW_IS_SHARPE,87,1.447694417674938,1.2261127869535087,0.24975233927156815,-0.3043420480688217,1.1073247178148178,0.18149531874284197,1.278836537597142,0.09481988847882761,-0.12054946142590717,0.8757783801289708,0.15315660628921846,-0.33717235283398284
U56,0.0,S_RESID_lam,158,1.3546484647098773,1.137128202329426,0.15984095055029468,-0.22661878412862113,1.1073247178148178,0.18149531874284197,1.278836537597142,0.09481988847882761,-0.12054946142590717,0.8757783801289708,0.15315660628921846,-0.33717235283398284
U56,0.0,S_KEY_ONLY,142,1.0659776715468896,1.1560165464831955,0.16119074528417898,-0.2623184532394385,1.1073247178148178,0.18149531874284197,1.278836537597142,0.09481988847882761,-0.12054946142590717,0.8757783801289708,0.15315660628921846,-0.33717235283398284
U56,0.001,S_RAW_IS_SHARPE,87,1.447694417674938,1.2261127869535087,0.24975233927156815,-0.3043420480688217,1.1073247178148178,0.18149531874284197,1.278836537597142,0.09481988847882761,-0.12054946142590717,0.8757783801289708,0.15315660628921846,-0.33717235283398284
U56,0.001,S_RESID_lam,158,1.3546484647098773,1.137128202329426,0.15984095055029468,-0.22661878412862113,1.1073247178148178,0.18149531874284197,1.278836537597142,0.09481988847882761,-0.12054946142590717,0.8757783801289708,0.15315660628921846,-0.33717235283398284
U56,0.001,S_KEY_ONLY,142,1.0659776715468896,1.1560165464831955,0.16119074528417898,-0.2623184532394385,1.1073247178148178,0.18149531874284197,1.278836537597142,0.09481988847882761,-0.12054946142590717,0.8757783801289708,0.15315660628921846,-0.33717235283398284
U56,0.01,S_RAW_IS_SHARPE,87,1.447694417674938,1.2261127869535087,0.24975233927156815,-0.3043420480688217,1.1073247178148178,0.18149531874284197,1.278836537597142,0.09481988847882761,-0.12054946142590717,0.8757783801289708,0.15315660628921846,-0.33717235283398284
U56,0.01,S_RESID_lam,158,1.3546484647098773,1.137128202329426,0.15984095055029468,-0.22661878412862113,1.1073247178148178,0.18149531874284197,1.278836537597142,0.09481988847882761,-0.12054946142590717,0.8757783801289708,0.15315660628921846,-0.33717235283398284
U56,0.01,S_KEY_ONLY,142,1.0659776715468896,1.1560165464831955,0.16119074528417898,-0.2623184532394385,1.1073247178148178,0.18149531874284197,1.278836537597142,0.09481988847882761,-0.12054946142590717,0.8757783801289708,0.15315660628921846,-0.33717235283398284
U56,0.1,S_RAW_IS_SHARPE,87,1.447694417674938,1.2261127869535087,0.24975233927156815,-0.3043420480688217,1.1073247178148178,0.18149531874284197,1.278836537597142,0.09481988847882761,-0.12054946142590717,0.8757783801289708,0.15315660628921846,-0.33717235283398284
U56,0.1,S_RESID_lam,158,1.3546484647098773,1.137128202329426,0.15984095055029468,-0.22661878412862113,1.1073247178148178,0.18149531874284197,1.278836537597142,0.09481988847882761,-0.12054946142590717,0.8757783801289708,0.15315660628921846,-0.33717235283398284
U56,0.1,S_KEY_ONLY,142,1.0659776715468896,1.1560165464831955,0.16119074528417898,-0.2623184532394385,1.1073247178148178,0.18149531874284197,1.278836537597142,0.09481988847882761,-0.12054946142590717,0.8757783801289708,0.15315660628921846,-0.33717235283398284
U56,1.0,S_RAW_IS_SHARPE,87,1.447694417674938,1.2261127869535087,0.24975233927156815,-0.3043420480688217,1.1073247178148178,0.18149531874284197,1.278836537597142,0.09481988847882761,-0.12054946142590717,0.8757783801289708,0.15315660628921846,-0.33717235283398284
U56,1.0,S_RESID_lam,158,1.3546484647098773,1.137128202329426,0.15984095055029468,-0.22661878412862113,1.1073247178148178,0.18149531874284197,1.278836537597142,0.09481988847882761,-0.12054946142590717,0.8757783801289708,0.15315660628921846,-0.33717235283398284
U56,1.0,S_KEY_ONLY,142,1.0659776715468896,1.1560165464831955,0.16119074528417898,-0.2623184532394385,1.1073247178148178,0.18149531874284197,1.278836537597142,0.09481988847882761,-0.12054946142590717,0.8757783801289708,0.15315660628921846,-0.33717235283398284
