panel,gross,cap,cap_num,cost_bps,numeraire,CAGR,Sharpe,MaxDD,Calmar,Vol,AnnMean,turnover_yr,mean_gross,mean_risk_gross,mean_sweep,IS_Sharpe,IS_Calmar,IS_CAGR,OOS_CAGR,OOS_Sharpe,OOS_MaxDD,base_Sharpe,base_MaxDD,base_CAGR,base_OOS_Sharpe,base_OOS_CAGR,spy_CAGR,spy_Sharpe,spy_MaxDD,spy_Vol,spy_OOS_Sharpe,spy_OOS_CAGR,spy_IS_Sharpe,H1,H2,pass4a,pass4b,L_H1,L_H2,L_OOS,L_DD,L_CAGR,m_H1,m_H2,m_OOS,m_DD,m_CAGR
U56,0.75,0.015,0.015,0.0,TOTAL,0.10151611297870344,1.3024588633423029,-0.12696806901781432,0.7995404967878985,0.07649939769209013,0.0996373185644105,3.0004287848382387,1.0,0.5626923911729206,0.43730760882707936,1.195441196631169,1.1077184599022505,0.08561350570955861,0.11475474286793097,1.3841465671576898,-0.12696806901781443,1.2051536091601132,-0.12054950773958328,0.08650071953758953,1.2839355379722956,0.0951245058604564,0.15230826012920673,0.8896695908092724,-0.33717256724185285,0.17704104092085893,0.8831406547160487,0.15454794790057602,0.8986391921544028,1.3211923301021942,1.2966788941468044,False,False,True,True,True,True,False,0.3645735400922494,0.4613677044308786,0.501005912441641,0.07533547132729737,-0.005099669111741256
U56,0.75,0.015,0.015,0.0,EXCESS,0.08702696341715965,1.1133906671384464,-0.14104992627185498,0.6169940369158844,0.07767557747177727,0.08648326302166617,3.0004287848382387,1.0,0.5626923911729206,0.43730760882707936,1.0464638550533034,0.8903485032721548,0.07664818734421619,0.09562826574958438,1.1653413789746652,-0.14104992627185464,0.9852729233300863,-0.13474062730619463,0.07211354376774781,1.0178786573299385,0.07620025520808449,0.13680314220396395,0.8053000629896702,-0.3516598898689012,0.17925489084633975,0.7819752791047172,0.13448343503777194,0.8352344146375547,1.1708523163395235,1.0702267920810153,False,False,True,True,True,True,False,0.279031754528851,0.3381766754826896,0.38336609986994796,0.06994600764948572,-0.008735236125615109
U56,0.75,0.015,0.015,10.0,TOTAL,0.09821663146094584,1.2631196337892623,-0.12740581901796688,0.7708959623507874,0.07650652178501019,0.09663688977957229,3.0004287848382387,1.0,0.5626923911729206,0.43730760882707936,1.1538002879577944,1.0330321138045515,0.08243059522949414,0.11135745615956005,1.3463218433742863,-0.12740581901796721,1.2051536091601132,-0.12054950773958328,0.08650071953758953,1.2839355379722956,0.0951245058604564,0.15230826012920673,0.8896695908092724,-0.33717256724185285,0.17704104092085893,0.8831406547160487,0.15454794790057602,0.8986391921544028,1.2805480551137043,1.258117012460207,False,False,True,True,True,True,False,0.3239292651037595,0.42280582274428125,0.46318118865823754,0.07489772132714481,-0.008399150629498864
U56,0.75,0.015,0.015,10.0,EXCESS,0.08377080573861018,1.0746822236271216,-0.14148089121893503,0.5920997882956419,0.07768141353922091,0.08348283423682792,3.0004287848382387,1.0,0.5626923911729206,0.43730760882707936,1.0061798175464756,0.8204079415887051,0.0734915154904845,0.09228916603448223,1.1277136287328002,-0.14148089121893503,0.9852729233300863,-0.13474062730619463,0.07211354376774781,1.0178786573299385,0.07620025520808449,0.13680314220396395,0.8053000629896702,-0.3516598898689012,0.17925489084633975,0.7819752791047172,0.13448343503777194,0.8352344146375547,1.1315144704918274,1.0318367305161942,False,False,True,True,True,True,False,0.23969390868115492,0.2997866139178684,0.34573834962808303,0.06951504270240566,-0.011991393804164585
U56,0.75,0.015,0.015,25.0,TOTAL,0.09328520754853864,1.2040024865307533,-0.12806231335853735,0.7284360644600189,0.07652496372146116,0.09213624660231493,3.0004287848382387,1.0,0.5626923911729206,0.43730760882707936,1.091236224022687,0.9059337709606251,0.07767301556511264,0.10628018813242623,1.2894740868189813,-0.12806231335853724,1.2051536091601132,-0.12054950773958328,0.08650071953758953,1.2839355379722956,0.0951245058604564,0.15230826012920673,0.8896695908092724,-0.33717256724185285,0.17704104092085893,0.8831406547160487,0.15454794790057602,0.8986391921544028,1.2194659331441033,1.2001708580343384,False,False,True,True,True,True,False,0.2628471431341586,0.36485966831841266,0.4063334321029326,0.07424122698657434,-0.01333057454190606
U56,0.75,0.015,0.015,25.0,EXCESS,0.07890413418490905,1.016530509131373,-0.14212720947877933,0.5551655764879422,0.07769780675551095,0.07898219105957058,3.0004287848382387,1.0,0.5626923911729206,0.43730760882707936,0.9456710376254627,0.7144219228326418,0.06877315557913954,0.08729885926219438,1.0711794476437346,-0.14212720947877944,0.9852729233300863,-0.13474062730619463,0.07211354376774781,1.0178786573299385,0.07620025520808449,0.13680314220396395,0.8053000629896702,-0.3516598898689012,0.17925489084633975,0.7819752791047172,0.13448343503777194,0.8352344146375547,1.0724126089647632,0.9741669615706942,False,False,True,True,True,True,False,0.18059204715409072,0.2421168449723684,0.2892041685390174,0.06886872444256137,-0.016858065357865715
U56,0.75,0.015,0.015,50.0,TOTAL,0.08511341120664673,1.1052388823356407,-0.12915612218694672,0.6589963353301171,0.07657636371004652,0.08463517464021933,3.0004287848382387,1.0,0.5626923911729206,0.43730760882707936,0.98675459663207,0.7201901935246994,0.06978827742755667,0.09786760635949454,1.194479387869652,-0.12915612218694683,1.2051536091601132,-0.12054950773958328,0.08650071953758953,1.2839355379722956,0.0951245058604564,0.15230826012920673,0.8896695908092724,-0.33717256724185285,0.17704104092085893,0.8831406547160487,0.15454794790057602,0.8986391921544028,1.117415864810649,1.1033668292602483,False,False,True,True,True,True,False,0.16079707480070415,0.26805563954432254,0.3113387331536033,0.07314741815816497,-0.021502370883797972
U56,0.75,0.015,0.015,50.0,EXCESS,0.07083963890689149,0.919424716878543,-0.1432040621694819,0.49467618329885665,0.07774548343681051,0.07148111909747495,3.0004287848382387,1.0,0.5626923911729206,0.43730760882707936,0.8446619103939134,0.5680612115704295,0.06095341685632438,0.07903036561667132,0.9767549151795986,-0.14320406216948156,0.9852729233300863,-0.13474062730619463,0.07211354376774781,1.0178786573299385,0.07620025520808449,0.13680314220396395,0.8053000629896702,-0.3516598898689012,0.17925489084633975,0.7819752791047172,0.13448343503777194,0.8352344146375547,0.9737121256861045,0.8778726365852008,False,False,True,True,True,True,False,0.08189156387543206,0.145822519986875,0.19477963607488136,0.0677918717518588,-0.024922560635883273
U56,0.75,0.020,0.02,0.0,TOTAL,0.12014999456189313,1.3078729412435246,-0.14765004422980443,0.8137484495086919,0.08986717275844268,0.11753484355682438,3.506382942083226,1.0,0.6560925471605974,0.34390745283940255,1.2287390131430875,1.188426875003423,0.10626275308642685,0.13168913356431755,1.3693466954314064,-0.14765004422980454,1.2051536091601132,-0.12054950773958328,0.08650071953758953,1.2839355379722956,0.0951245058604564,0.15230826012920673,0.8896695908092724,-0.33717256724185285,0.17704104092085893,0.8831406547160487,0.15454794790057602,0.8986391921544028,1.3431232040383605,1.284150948562567,False,True,True,True,True,True,True,0.38650441402841573,0.4488397588466413,0.48620604071535767,0.05465349611530726,0.013534212471448426
U56,0.75,0.020,0.02,0.0,EXCESS,0.10537229433078088,1.1431837340949744,-0.16148572165029662,0.652517716451542,0.09130709692673793,0.10438078801408002,3.506382942083226,1.0,0.6560925471605974,0.34390745283940255,1.1019952848827828,0.9893358513783818,0.09708105587778304,0.11223066656121228,1.1757622831105101,-0.1614857216502963,0.9852729233300863,-0.13474062730619463,0.07211354376774781,1.0178786573299385,0.07620025520808449,0.13680314220396395,0.8053000629896702,-0.3516598898689012,0.17925489084633975,0.7819752791047172,0.13448343503777194,0.8352344146375547,1.214910873394658,1.084430561970073,False,True,True,True,True,True,True,0.3230903115839856,0.3523804453717472,0.3937870040057929,0.049510212271044074,0.009610094788006118
U56,0.75,0.020,0.02,10.0,TOTAL,0.1162295339930286,1.2686753146710161,-0.14809080759214654,0.7848531308785462,0.08987993956854924,0.11402846061474113,3.506382942083226,1.0,0.6560925471605974,0.34390745283940255,1.1871870518343108,1.1058366340986947,0.10237759674066704,0.12773946456006335,1.3318413815124672,-0.14809080759214632,1.2051536091601132,-0.12054950773958328,0.08650071953758953,1.2839355379722956,0.0951245058604564,0.15230826012920673,0.8896695908092724,-0.33717256724185285,0.17704104092085893,0.8831406547160487,0.15454794790057602,0.8986391921544028,1.3027641647438848,1.245743566697983,False,True,True,True,True,True,True,0.34614537473394,0.41043237698205726,0.4487007267964185,0.05421273275296515,0.0096137519025839
U56,0.75,0.020,0.02,10.0,EXCESS,0.10150341694716603,1.1046387510215507,-0.1619197326861832,0.6268749043940797,0.09131890853793594,0.10087440507199678,3.506382942083226,1.0,0.6560925471605974,0.34390745283940255,1.0616283057153313,0.917296238413817,0.0932280658710074,0.10834872228269954,1.138568989558701,-0.1619197326861832,0.9852729233300863,-0.13474062730619463,0.07211354376774781,1.0178786573299385,0.07620025520808449,0.13680314220396395,0.8053000629896702,-0.3516598898689012,0.17925489084633975,0.7819752791047172,0.13448343503777194,0.8352344146375547,1.1756936328097087,1.0463220829258952,False,True,True,True,True,True,True,0.28387307099903625,0.3142719663275695,0.3565937104539838,0.04907620123515749,0.005741217404391263
U56,0.75,0.020,0.02,25.0,TOTAL,0.11037345513700925,1.209765685566478,-0.1487517938718178,0.7419974728648995,0.0899090522233525,0.10876888620161632,3.506382942083226,1.0,0.6560925471605974,0.34390745283940255,1.124749529084998,0.983502359682811,0.09657432667716592,0.12183969460699817,1.275468963789105,-0.14875179387181792,1.2051536091601132,-0.12054950773958328,0.08650071953758953,1.2839355379722956,0.0951245058604564,0.15230826012920673,0.8896695908092724,-0.33717256724185285,0.17704104092085893,0.8831406547160487,0.15454794790057602,0.8986391921544028,1.2421037770489964,1.1880255426552884,False,True,True,True,True,True,True,0.2854849870390517,0.3527143529393626,0.39232830907305627,0.05355174647329389,0.003757673046564547
U56,0.75,0.020,0.02,25.0,EXCESS,0.09572438963581975,1.0467275893031143,-0.16257059228672277,0.5888173764354159,0.09134643209560375,0.09561483065887194,3.506382942083226,1.0,0.6560925471605974,0.34390745283940255,1.0009870721243226,0.8053864052151188,0.0874728431528311,0.10255011608548181,1.082684005796506,-0.16257059228672266,0.9852729233300863,-0.13474062730619463,0.07211354376774781,1.0178786573299385,0.07620025520808449,0.13680314220396395,0.8053000629896702,-0.3516598898689012,0.17925489084633975,0.7819752791047172,0.13448343503777194,0.8352344146375547,1.1167653847123102,0.9890723046904462,False,False,True,True,True,True,False,0.22494482290163775,0.2570221880921204,0.3007087266917887,0.048425341634617924,-3.780990695501085e-05
