panel,series,window,n,PW_SB,PW_CB,HHJ,VMATCH,M,m_hat,hhj_sub,hac_sd,vm_sd,vm_spread,vm_lo,vm_hi,vm_identified,ratio_63_over_PW_CB,b_max,cell_N,cell_H,PW_SB_q1,PW_CB_q1,HHJ_q1,VMATCH_q1,PW_SB_q3,PW_CB_q3,HHJ_q3,VMATCH_q3,npairs
U56,S_DIFF_pair,FULL,4447,4.440287740275104,5.082860617327861,5.088593795900295,63.0,,,,,,,,,,,,12.0,63.0,,,,,,,,,
U56,S_DIFF_pair,FULL,4447,25.298551954328346,28.95961273809509,12.721484489750738,3.0,,,,,,,,,,,,12.0,126.0,,,,,,,,,
U56,S_DIFF_pair,FULL,4447,2.492687524006919,2.85341491096572,5.088593795900295,3.0,,,,,,,,,,,,12.0,189.0,,,,,,,,,
U56,S_DIFF_pair,FULL,4447,1.1801123052946287,1.3508913636832074,5.088593795900295,21.0,,,,,,,,,,,,12.0,252.0,,,,,,,,,
U56,S_DIFF_pair,FULL,4447,1.4201250630982152,1.6256373859354758,5.088593795900295,3.0,,,,,,,,,,,,16.0,21.0,,,,,,,,,
U56,S_DIFF_pair,FULL,4447,4.924119707163121,5.636709960827166,5.088593795900295,8.0,,,,,,,,,,,,16.0,42.0,,,,,,,,,
U56,S_DIFF_pair,FULL,4447,12.726701093603625,14.568436002567132,5.088593795900295,5.0,,,,,,,,,,,,16.0,63.0,,,,,,,,,
U56,S_DIFF_pair,FULL,4447,1.2095304953837012,1.3845667848683099,5.088593795900295,13.0,,,,,,,,,,,,16.0,126.0,,,,,,,,,
U56,S_DIFF_pair,FULL,4447,23.376292150319536,26.759174562558425,5.088593795900295,13.0,,,,,,,,,,,,16.0,189.0,,,,,,,,,
U56,S_DIFF_pair,FULL,4447,1.0543840746382462,1.206968467359816,5.088593795900295,1.0,,,,,,,,,,,,16.0,252.0,,,,,,,,,
U56,S_DIFF_pair,FULL,4447,1.0,1.0,5.088593795900295,126.0,,,,,,,,,,,,20.0,21.0,,,,,,,,,
U56,S_DIFF_pair,FULL,4447,2.928527038173992,3.3523266103002936,5.088593795900295,21.0,,,,,,,,,,,,20.0,42.0,,,,,,,,,
U56,S_DIFF_pair,FULL,4447,7.291944742841572,8.34719300304264,5.088593795900295,3.0,,,,,,,,,,,,20.0,63.0,,,,,,,,,
U56,S_DIFF_pair,FULL,4447,1.2748085167172025,1.459291465614469,5.088593795900295,34.0,,,,,,,,,,,,20.0,189.0,,,,,,,,,
U56,S_DIFF_pair,FULL,4447,1.0,1.0,5.088593795900295,21.0,,,,,,,,,,,,20.0,252.0,,,,,,,,,
U56,S_DIFF_pair,FULL,4447,1.4492065659332372,1.6589273964255808,5.088593795900295,252.0,,,,,,,,,,,,25.0,21.0,,,,,,,,,
U56,S_DIFF_pair,FULL,4447,1.0,1.0,5.088593795900295,63.0,,,,,,,,,,,,25.0,42.0,,,,,,,,,
U56,S_DIFF_pair,FULL,4447,3.2899524980687085,3.7660554818631637,5.088593795900295,13.0,,,,,,,,,,,,25.0,63.0,,,,,,,,,
U56,S_DIFF_pair,FULL,4447,1.0,1.0,5.088593795900295,8.0,,,,,,,,,,,,25.0,126.0,,,,,,,,,
U56,S_DIFF_pair,FULL,4447,15.909244276237962,18.21153851126967,5.088593795900295,21.0,,,,,,,,,,,,25.0,189.0,,,,,,,,,
U56,S_DIFF_pair,FULL,4447,1.9619117115860671,2.245828278884756,5.088593795900295,8.0,,,,,,,,,,,,25.0,252.0,,,,,,,,,
U56,S_DIFF_pair,FULL,4447,2.1448227049524307,2.45520909811081,5.088593795900295,8.0,,,,,,,,,,,,30.0,21.0,,,,,,,,,
U56,S_DIFF_pair,FULL,4447,1.0,1.0524474267986217,5.088593795900295,2.0,,,,,,,,,,,,30.0,42.0,,,,,,,,,
U56,S_DIFF_pair,FULL,4447,10.100529916167009,11.562220452372385,12.721484489750738,8.0,,,,,,,,,,,,30.0,63.0,,,,,,,,,
U56,S_DIFF_pair,FULL,4447,1.1306123646426776,1.294228076613374,5.088593795900295,1.0,,,,,,,,,,,,30.0,126.0,,,,,,,,,
U56,S_DIFF_pair,FULL,4447,1.0,1.0,5.088593795900295,189.0,,,,,,,,,,,,30.0,189.0,,,,,,,,,
U56,S_DIFF_pair,FULL,4447,1.4469894546808064,1.656389437597598,5.088593795900295,84.0,,,,,,,,,,,,30.0,252.0,,,,,,,,,
U56,S_DIFF,FULL,4447,2.379119850481613,2.7234123775876555,5.088593795900295,13.0,,,,,,,,,,,,,,1.194821400339165,1.3677290742757586,5.088593795900295,4.0,4.260357635371739,4.876892063580865,5.088593795900295,34.0,35.0
U56,S_DIFF_pair,IS,2007,1.625175864845116,1.8603619591421328,4.656719496001628,2.0,,,,,,,,,,,,10.0,21.0,,,,,,,,,
U56,S_DIFF_pair,IS,2007,1.4711160660782343,1.6840075132887833,4.656719496001628,13.0,,,,,,,,,,,,10.0,42.0,,,,,,,,,
U56,S_DIFF_pair,IS,2007,2.623383465435564,3.0030244165630067,4.656719496001628,8.0,,,,,,,,,,,,10.0,63.0,,,,,,,,,
U56,S_DIFF_pair,IS,2007,1.6011939517738696,1.8329095216858013,4.656719496001628,8.0,,,,,,,,,,,,10.0,126.0,,,,,,,,,
U56,S_DIFF_pair,IS,2007,1.0,1.0,4.656719496001628,13.0,,,,,,,,,,,,10.0,189.0,,,,,,,,,
U56,S_DIFF_pair,IS,2007,1.511725020058219,1.7304931612848646,4.656719496001628,504.0,,,,,,,,,,,,10.0,252.0,,,,,,,,,
U56,S_DIFF_pair,IS,2007,1.0,1.0,4.656719496001628,63.0,,,,,,,,,,,,12.0,21.0,,,,,,,,,
U56,S_DIFF_pair,IS,2007,1.0421137752302085,1.1929224808670413,4.656719496001628,5.0,,,,,,,,,,,,12.0,42.0,,,,,,,,,
U56,S_DIFF_pair,IS,2007,1.5044660912635346,1.722183762107909,4.656719496001628,2.0,,,,,,,,,,,,12.0,63.0,,,,,,,,,
U56,S_DIFF_pair,IS,2007,1.0,1.0,11.64179874000407,8.0,,,,,,,,,,,,12.0,126.0,,,,,,,,,
U56,S_DIFF_pair,IS,2007,1.4121605406459103,1.616520283649187,4.656719496001628,5.0,,,,,,,,,,,,12.0,189.0,,,,,,,,,
U56,S_DIFF_pair,IS,2007,1.4512118455076322,1.6612228685146924,4.656719496001628,3.0,,,,,,,,,,,,12.0,252.0,,,,,,,,,
U56,S_DIFF_pair,IS,2007,1.8313259581196366,2.096344907017175,4.656719496001628,42.0,,,,,,,,,,,,16.0,21.0,,,,,,,,,
U56,S_DIFF_pair,IS,2007,1.8109205029587025,2.0729864918686696,4.656719496001628,8.0,,,,,,,,,,,,16.0,42.0,,,,,,,,,
U56,S_DIFF_pair,IS,2007,1.0,1.0843731865978217,4.656719496001628,8.0,,,,,,,,,,,,16.0,63.0,,,,,,,,,
U56,S_DIFF_pair,IS,2007,1.0,1.0,4.656719496001628,8.0,,,,,,,,,,,,16.0,126.0,,,,,,,,,
U56,S_DIFF_pair,IS,2007,2.8977138936960416,3.3170543649585302,4.656719496001628,3.0,,,,,,,,,,,,16.0,189.0,,,,,,,,,
U56,S_DIFF_pair,IS,2007,1.2733349877670594,1.4576046960384255,4.656719496001628,8.0,,,,,,,,,,,,16.0,252.0,,,,,,,,,
U56,S_DIFF_pair,IS,2007,1.0,1.0303868462815484,4.656719496001628,34.0,,,,,,,,,,,,20.0,21.0,,,,,,,,,
U56,S_DIFF_pair,IS,2007,1.0,1.0,4.656719496001628,1.0,,,,,,,,,,,,20.0,42.0,,,,,,,,,
U56,S_DIFF_pair,IS,2007,1.0,1.0,4.656719496001628,8.0,,,,,,,,,,,,20.0,63.0,,,,,,,,,
U56,S_DIFF_pair,IS,2007,2.3332410232982146,2.670894230679177,4.656719496001628,42.0,,,,,,,,,,,,20.0,189.0,,,,,,,,,
U56,S_DIFF_pair,IS,2007,1.0,1.0,4.656719496001628,8.0,,,,,,,,,,,,20.0,252.0,,,,,,,,,
U56,S_DIFF_pair,IS,2007,1.0,1.0,4.656719496001628,8.0,,,,,,,,,,,,25.0,21.0,,,,,,,,,
U56,S_DIFF_pair,IS,2007,1.0,1.0,4.656719496001628,8.0,,,,,,,,,,,,25.0,42.0,,,,,,,,,
U56,S_DIFF_pair,IS,2007,2.01012674440055,2.3010207136526706,4.656719496001628,42.0,,,,,,,,,,,,25.0,63.0,,,,,,,,,
U56,S_DIFF_pair,IS,2007,2.3066926378706594,2.6405039157634587,4.656719496001628,42.0,,,,,,,,,,,,25.0,126.0,,,,,,,,,
U56,S_DIFF_pair,IS,2007,1.7868525130463857,2.0454355210264112,4.656719496001628,5.0,,,,,,,,,,,,25.0,189.0,,,,,,,,,
U56,S_DIFF_pair,IS,2007,1.0087322457966534,1.1547101686862375,4.656719496001628,1.0,,,,,,,,,,,,25.0,252.0,,,,,,,,,
U56,S_DIFF_pair,IS,2007,1.0,1.0,4.656719496001628,1.0,,,,,,,,,,,,30.0,21.0,,,,,,,,,
U56,S_DIFF_pair,IS,2007,1.0,1.0948519026240582,4.656719496001628,1.0,,,,,,,,,,,,30.0,42.0,,,,,,,,,
U56,S_DIFF_pair,IS,2007,1.0,1.0,4.656719496001628,2.0,,,,,,,,,,,,30.0,63.0,,,,,,,,,
U56,S_DIFF_pair,IS,2007,1.1090162245568898,1.2695066674729958,4.656719496001628,5.0,,,,,,,,,,,,30.0,126.0,,,,,,,,,
U56,S_DIFF_pair,IS,2007,1.0,1.0,4.656719496001628,13.0,,,,,,,,,,,,30.0,189.0,,,,,,,,,
U56,S_DIFF_pair,IS,2007,1.357273606942953,1.5536904289093312,4.656719496001628,2.0,,,,,,,,,,,,30.0,252.0,,,,,,,,,
U56,S_DIFF,IS,2007,1.1090162245568898,1.2695066674729958,4.656719496001628,8.0,,,,,,,,,,,,,,1.0,1.0,4.656719496001628,3.0,1.613184908309493,1.846635740413967,4.656719496001628,13.0,35.0
B135,S_RAW,FULL,4443,3.0184908638337262,3.4553094828475768,5.087067637363565,21.0,2.0,1.0,2.0,0.014366742016360642,0.014465043712810682,1.5212775241732976,1.0,42.0,True,18.232809626094816,200.0,,,,,,,,,,,
B135,S_RAW,IS,2007,1.0,1.0,4.656719496001628,13.0,2.0,1.0,2.0,0.02207352279120639,0.021897305160259603,1.4423552594858824,1.0,63.0,True,63.0,135.0,,,,,,,,,,,
B135,S_PSI,FULL,4443,2.227487475421038,2.5498366382236273,5.087067637363565,21.0,2.0,1.0,2.0,0.01414410661720237,0.014249390328290612,1.5240187976587152,1.0,42.0,True,24.70746519819782,200.0,,,,,,,,,,,
B135,S_PSI,IS,2007,1.2981147265494797,1.4859704159494134,4.656719496001628,13.0,2.0,1.0,2.0,0.02165979985131334,0.02149015873661878,1.4546236568002862,1.0,63.0,True,42.39653718795482,135.0,,,,,,,,,,,
B135,S_DIFF_pair,FULL,4443,5.073100222326293,5.807250078397382,5.087067637363565,5.0,,,,,,,,,,,,10.0,21.0,,,,,,,,,
B135,S_DIFF_pair,FULL,4443,31.381725957036977,35.92310865892581,25.435338186817823,252.0,,,,,,,,,,,,10.0,42.0,,,,,,,,,
B135,S_DIFF_pair,FULL,4443,23.452862333354858,26.846825541633873,5.087067637363565,13.0,,,,,,,,,,,,10.0,63.0,,,,,,,,,
B135,S_DIFF_pair,FULL,4443,2.43426217086768,2.7865345771010257,5.087067637363565,252.0,,,,,,,,,,,,10.0,126.0,,,,,,,,,
B135,S_DIFF_pair,FULL,4443,8.163245469284028,9.344583354148384,5.087067637363565,8.0,,,,,,,,,,,,10.0,189.0,,,,,,,,,
B135,S_DIFF_pair,FULL,4443,22.997125420665306,26.325137006820857,25.435338186817823,84.0,,,,,,,,,,,,10.0,252.0,,,,,,,,,
B135,S_DIFF_pair,FULL,4443,6.093232517095523,6.975010045508333,5.087067637363565,5.0,,,,,,,,,,,,12.0,21.0,,,,,,,,,
B135,S_DIFF_pair,FULL,4443,26.538080508420194,30.378518728015564,5.087067637363565,5.0,,,,,,,,,,,,12.0,42.0,,,,,,,,,
B135,S_DIFF_pair,FULL,4443,20.97788287419457,24.01368130470615,5.087067637363565,63.0,,,,,,,,,,,,12.0,63.0,,,,,,,,,
B135,S_DIFF_pair,FULL,4443,3.0301744022151804,3.4686837956362457,5.087067637363565,63.0,,,,,,,,,,,,12.0,126.0,,,,,,,,,
B135,S_DIFF_pair,FULL,4443,7.142153642772363,8.175724997385686,5.087067637363565,34.0,,,,,,,,,,,,12.0,189.0,,,,,,,,,
B135,S_DIFF_pair,FULL,4443,21.73202928175573,24.876963438411835,53.414210192317434,34.0,,,,,,,,,,,,12.0,252.0,,,,,,,,,
B135,S_DIFF_pair,FULL,4443,5.342417709378721,6.115541641594969,12.717669093408912,8.0,,,,,,,,,,,,16.0,21.0,,,,,,,,,
B135,S_DIFF_pair,FULL,4443,20.803130181804203,23.81363940880236,5.087067637363565,84.0,,,,,,,,,,,,16.0,42.0,,,,,,,,,
B135,S_DIFF_pair,FULL,4443,34.75955415458159,39.78975670555339,5.087067637363565,5.0,,,,,,,,,,,,16.0,63.0,,,,,,,,,
B135,S_DIFF_pair,FULL,4443,15.056446377650023,17.235328610736502,5.087067637363565,21.0,,,,,,,,,,,,16.0,126.0,,,,,,,,,
B135,S_DIFF_pair,FULL,4443,9.116144127905699,10.435380020382578,5.087067637363565,504.0,,,,,,,,,,,,16.0,189.0,,,,,,,,,
B135,S_DIFF_pair,FULL,4443,17.239234997158288,19.73399783197094,53.414210192317434,8.0,,,,,,,,,,,,16.0,252.0,,,,,,,,,
B135,S_DIFF_pair,FULL,4443,4.138945869402733,4.737910285862591,5.087067637363565,8.0,,,,,,,,,,,,20.0,21.0,,,,,,,,,
B135,S_DIFF_pair,FULL,4443,35.93245025265206,41.132387574049886,5.087067637363565,34.0,,,,,,,,,,,,20.0,42.0,,,,,,,,,
B135,S_DIFF_pair,FULL,4443,14.958085577513673,17.122733601911477,5.087067637363565,84.0,,,,,,,,,,,,20.0,63.0,,,,,,,,,
B135,S_DIFF_pair,FULL,4443,9.749414395042537,11.160293514559669,5.087067637363565,5.0,,,,,,,,,,,,20.0,189.0,,,,,,,,,
B135,S_DIFF_pair,FULL,4443,11.71016333909511,13.404790756888056,5.087067637363565,8.0,,,,,,,,,,,,20.0,252.0,,,,,,,,,
B135,S_DIFF_pair,FULL,4443,3.62518735696336,4.1498035994402285,5.087067637363565,8.0,,,,,,,,,,,,25.0,21.0,,,,,,,,,
B135,S_DIFF_pair,FULL,4443,21.60068165423511,24.726607938463392,5.087067637363565,34.0,,,,,,,,,,,,25.0,42.0,,,,,,,,,
B135,S_DIFF_pair,FULL,4443,9.16079695519125,10.486494747746622,12.717669093408912,189.0,,,,,,,,,,,,25.0,63.0,,,,,,,,,
B135,S_DIFF_pair,FULL,4443,18.658323324645064,21.35844845188624,12.717669093408912,5.0,,,,,,,,,,,,25.0,126.0,,,,,,,,,
B135,S_DIFF_pair,FULL,4443,21.17532921828901,24.239700946931144,12.717669093408912,13.0,,,,,,,,,,,,25.0,189.0,,,,,,,,,
B135,S_DIFF_pair,FULL,4443,29.650361759022584,33.94119140241181,5.087067637363565,8.0,,,,,,,,,,,,25.0,252.0,,,,,,,,,
B135,S_DIFF_pair,FULL,4443,3.194205850420123,3.6564529306230926,5.087067637363565,63.0,,,,,,,,,,,,30.0,21.0,,,,,,,,,
B135,S_DIFF_pair,FULL,4443,29.011934206719772,33.21037429045232,5.087067637363565,84.0,,,,,,,,,,,,30.0,42.0,,,,,,,,,
B135,S_DIFF_pair,FULL,4443,5.362557488923127,6.1385959340813345,5.087067637363565,5.0,,,,,,,,,,,,30.0,63.0,,,,,,,,,
B135,S_DIFF_pair,FULL,4443,17.23201233288539,19.725729945308576,12.717669093408912,21.0,,,,,,,,,,,,30.0,126.0,,,,,,,,,
B135,S_DIFF_pair,FULL,4443,24.716749487131292,28.29361516754195,12.717669093408912,13.0,,,,,,,,,,,,30.0,189.0,,,,,,,,,
B135,S_DIFF_pair,FULL,4443,48.32544964048727,55.318830481259575,5.087067637363565,13.0,,,,,,,,,,,,30.0,252.0,,,,,,,,,
B135,S_DIFF,FULL,4443,17.23201233288539,19.725729945308576,5.087067637363565,13.0,,,,,,,,,,,,,,6.617693079933943,7.57536752144701,5.087067637363565,8.0,23.224993877010082,26.585981274227365,12.717669093408912,63.0,35.0
B135,S_DIFF_pair,IS,2007,1.0,1.0,4.656719496001628,3.0,,,,,,,,,,,,10.0,21.0,,,,,,,,,
B135,S_DIFF_pair,IS,2007,2.022632363312903,2.3153360737335853,4.656719496001628,8.0,,,,,,,,,,,,10.0,42.0,,,,,,,,,
B135,S_DIFF_pair,IS,2007,1.3486265065271332,1.5437919699065537,4.656719496001628,13.0,,,,,,,,,,,,10.0,63.0,,,,,,,,,
B135,S_DIFF_pair,IS,2007,1.9124027817782707,2.189154701800198,4.656719496001628,252.0,,,,,,,,,,,,10.0,126.0,,,,,,,,,
B135,S_DIFF_pair,IS,2007,1.5991119553765545,1.83052623075685,4.656719496001628,8.0,,,,,,,,,,,,10.0,189.0,,,,,,,,,
B135,S_DIFF_pair,IS,2007,1.1015682911269167,1.2609809119981166,4.656719496001628,504.0,,,,,,,,,,,,10.0,252.0,,,,,,,,,
B135,S_DIFF_pair,IS,2007,1.0783804843675413,1.2344374993470852,4.656719496001628,21.0,,,,,,,,,,,,12.0,21.0,,,,,,,,,
B135,S_DIFF_pair,IS,2007,1.0,1.0,4.656719496001628,3.0,,,,,,,,,,,,12.0,42.0,,,,,,,,,
B135,S_DIFF_pair,IS,2007,1.7125005895796659,1.9603238152728217,4.656719496001628,126.0,,,,,,,,,,,,12.0,63.0,,,,,,,,,
B135,S_DIFF_pair,IS,2007,2.015293050379376,2.306934657688021,4.656719496001628,5.0,,,,,,,,,,,,12.0,126.0,,,,,,,,,
B135,S_DIFF_pair,IS,2007,1.0724355164072434,1.227632209851409,4.656719496001628,2.0,,,,,,,,,,,,12.0,189.0,,,,,,,,,
B135,S_DIFF_pair,IS,2007,1.0,1.0,4.656719496001628,5.0,,,,,,,,,,,,12.0,252.0,,,,,,,,,
B135,S_DIFF_pair,IS,2007,1.0,1.0500530493222158,4.656719496001628,2.0,,,,,,,,,,,,16.0,21.0,,,,,,,,,
B135,S_DIFF_pair,IS,2007,1.0,1.0,4.656719496001628,13.0,,,,,,,,,,,,16.0,42.0,,,,,,,,,
B135,S_DIFF_pair,IS,2007,2.1805697992694695,2.4961293061054213,4.656719496001628,1.0,,,,,,,,,,,,16.0,63.0,,,,,,,,,
B135,S_DIFF_pair,IS,2007,1.3766488854372665,1.575869586155209,4.656719496001628,8.0,,,,,,,,,,,,16.0,126.0,,,,,,,,,
B135,S_DIFF_pair,IS,2007,1.214613082969233,1.3903848952664926,4.656719496001628,13.0,,,,,,,,,,,,16.0,189.0,,,,,,,,,
B135,S_DIFF_pair,IS,2007,1.7386625497976307,1.9902717837474395,4.656719496001628,34.0,,,,,,,,,,,,16.0,252.0,,,,,,,,,
B135,S_DIFF_pair,IS,2007,2.0919059761815704,2.3946345650174745,4.656719496001628,5.0,,,,,,,,,,,,20.0,21.0,,,,,,,,,
B135,S_DIFF_pair,IS,2007,1.8827683564407747,2.155231753046483,4.656719496001628,2.0,,,,,,,,,,,,20.0,42.0,,,,,,,,,
B135,S_DIFF_pair,IS,2007,2.5190546729060035,2.883597761846027,4.656719496001628,126.0,,,,,,,,,,,,20.0,63.0,,,,,,,,,
B135,S_DIFF_pair,IS,2007,1.2002415221724139,1.3739335649346527,4.656719496001628,34.0,,,,,,,,,,,,20.0,189.0,,,,,,,,,
B135,S_DIFF_pair,IS,2007,1.5911653231171983,1.821429607629231,4.656719496001628,21.0,,,,,,,,,,,,20.0,252.0,,,,,,,,,
B135,S_DIFF_pair,IS,2007,2.2159170949016325,2.5365918588513012,4.656719496001628,21.0,,,,,,,,,,,,25.0,21.0,,,,,,,,,
B135,S_DIFF_pair,IS,2007,1.3713698606611011,1.5698266113071409,4.656719496001628,21.0,,,,,,,,,,,,25.0,42.0,,,,,,,,,
B135,S_DIFF_pair,IS,2007,2.209270082517668,2.5289829291049495,4.656719496001628,1.0,,,,,,,,,,,,25.0,63.0,,,,,,,,,
B135,S_DIFF_pair,IS,2007,1.1340423583977906,1.2981544393167208,4.656719496001628,21.0,,,,,,,,,,,,25.0,126.0,,,,,,,,,
B135,S_DIFF_pair,IS,2007,1.567497006699876,1.7943361487290637,4.656719496001628,8.0,,,,,,,,,,,,25.0,189.0,,,,,,,,,
B135,S_DIFF_pair,IS,2007,1.0,1.036086291990563,4.656719496001628,84.0,,,,,,,,,,,,25.0,252.0,,,,,,,,,
B135,S_DIFF_pair,IS,2007,2.344871563393604,2.6842078755749568,4.656719496001628,63.0,,,,,,,,,,,,30.0,21.0,,,,,,,,,
B135,S_DIFF_pair,IS,2007,2.398860443759832,2.746009715869686,4.656719496001628,5.0,,,,,,,,,,,,30.0,42.0,,,,,,,,,
B135,S_DIFF_pair,IS,2007,2.299978068771477,2.6328176528830163,4.656719496001628,2.0,,,,,,,,,,,,30.0,63.0,,,,,,,,,
B135,S_DIFF_pair,IS,2007,1.1623899879666437,1.330604374626813,4.656719496001628,3.0,,,,,,,,,,,,30.0,126.0,,,,,,,,,
B135,S_DIFF_pair,IS,2007,1.0,1.0,4.656719496001628,8.0,,,,,,,,,,,,30.0,189.0,,,,,,,,,
B135,S_DIFF_pair,IS,2007,1.0,1.0,4.656719496001628,5.0,,,,,,,,,,,,30.0,252.0,,,,,,,,,
B135,S_DIFF,IS,2007,1.3766488854372665,1.575869586155209,4.656719496001628,8.0,,,,,,,,,,,,,,1.0754080003873923,1.231034854599247,4.656719496001628,4.0,2.0189627068461395,2.311135365710803,4.656719496001628,21.0,35.0
SMALL663,S_RAW,FULL,3938,2.53062427236784,2.8968416471306284,12.55053172674937,5.0,2.0,1.0,5.0,0.015586579962558031,0.01554767184114221,1.4802321282305835,2.0,21.0,True,21.747823206837207,189.0,,,,,,,,,,,
SMALL663,S_RAW,IS,1502,1.0254884892416707,1.1738912792094396,11.274645182306491,8.0,2.0,1.0,5.0,0.02509611672881925,0.02570421629531135,1.379258623907633,5.0,378.0,True,53.66766166150202,117.0,,,,,,,,,,,
SMALL663,S_PSI,FULL,3938,2.4883769271287273,2.8484805093253485,12.55053172674937,5.0,2.0,1.0,5.0,0.015412072397662119,0.015385528533983426,1.4814719628316888,2.0,21.0,True,22.117054967991095,189.0,,,,,,,,,,,
SMALL663,S_PSI,IS,1502,1.1893709120445166,1.3614898226960044,11.274645182306491,8.0,2.0,1.0,5.0,0.02482532293162498,0.025442474497541195,1.384428624180579,5.0,13.0,True,46.27283946584942,117.0,,,,,,,,,,,
SMALL663,S_DIFF_pair,FULL,3938,1.4009441847669684,1.603680761325015,5.020212690699748,2.0,,,,,,,,,,,,10.0,21.0,,,,,,,,,
SMALL663,S_DIFF_pair,FULL,3938,1.5253633784843665,1.7461051844203233,5.020212690699748,5.0,,,,,,,,,,,,10.0,42.0,,,,,,,,,
SMALL663,S_DIFF_pair,FULL,3938,1.0,1.0,5.020212690699748,63.0,,,,,,,,,,,,10.0,63.0,,,,,,,,,
SMALL663,S_DIFF_pair,FULL,3938,3.5511649156451517,4.065069056594706,5.020212690699748,21.0,,,,,,,,,,,,10.0,126.0,,,,,,,,,
SMALL663,S_DIFF_pair,FULL,3938,1.6924797341062048,1.9374056568642488,5.020212690699748,189.0,,,,,,,,,,,,10.0,189.0,,,,,,,,,
SMALL663,S_DIFF_pair,FULL,3938,2.0929791661795902,2.3958630608931744,5.020212690699748,63.0,,,,,,,,,,,,10.0,252.0,,,,,,,,,
SMALL663,S_DIFF_pair,FULL,3938,2.372756158856453,2.716127769149118,5.020212690699748,8.0,,,,,,,,,,,,12.0,21.0,,,,,,,,,
SMALL663,S_DIFF_pair,FULL,3938,1.2774425194120846,1.4623066460142242,12.55053172674937,8.0,,,,,,,,,,,,12.0,42.0,,,,,,,,,
SMALL663,S_DIFF_pair,FULL,3938,1.0,1.0577831911136288,5.020212690699748,13.0,,,,,,,,,,,,12.0,63.0,,,,,,,,,
SMALL663,S_DIFF_pair,FULL,3938,3.554692155715887,4.069106738540582,12.55053172674937,21.0,,,,,,,,,,,,12.0,126.0,,,,,,,,,
SMALL663,S_DIFF_pair,FULL,3938,1.4463529648024815,1.6556608385686384,5.020212690699748,8.0,,,,,,,,,,,,12.0,189.0,,,,,,,,,
SMALL663,S_DIFF_pair,FULL,3938,1.994860718203208,2.283545476037381,5.020212690699748,504.0,,,,,,,,,,,,12.0,252.0,,,,,,,,,
SMALL663,S_DIFF_pair,FULL,3938,7.263372494184793,8.31448594306345,5.020212690699748,8.0,,,,,,,,,,,,16.0,21.0,,,,,,,,,
SMALL663,S_DIFF_pair,FULL,3938,1.3326865038017077,1.52554522176042,5.020212690699748,2.0,,,,,,,,,,,,16.0,42.0,,,,,,,,,
SMALL663,S_DIFF_pair,FULL,3938,1.0,1.0,5.020212690699748,1.0,,,,,,,,,,,,16.0,63.0,,,,,,,,,
SMALL663,S_DIFF_pair,FULL,3938,2.8899826048093016,3.3082042484565846,5.020212690699748,34.0,,,,,,,,,,,,16.0,126.0,,,,,,,,,
