panel,book,gross,cadence,prem_W961,prem_WBUCKET,prem_win,best_win_prem,best_win_d,argmax_d,fam_spread_pp
B136,TOP10,CORE,W,,,0.20879969099904805,-5.551115123125783e-16,0.0,2.0,1.423078103979658
B136,TOP10,EXT,M,,,0.41051826682152476,0.9182934144870186,0.0,1.0,5.554832340627769
B136,TOP10,EXT,Q,-0.7202815335845392,0.13201207675751345,-0.7202815335845392,2.4429598587320878,44.0,51.0,8.663730775506174
B136,TOP10,EXT,W,,,0.2835055882250886,5.551115123125783e-16,0.0,2.0,1.973017626095075
B136,TOP20,CORE,M,,,-0.3219742705199313,0.0811085300966552,0.0,0.0,2.5712880595277987
B136,TOP20,CORE,Q,0.2959546995960166,0.5424774884139016,0.2959546995960166,1.100855006857304,42.0,42.0,3.518865084258982
B136,TOP20,CORE,W,,,0.09569530055924813,-5.551115123125783e-16,0.0,2.0,0.6966946032461951
B136,TOP20,EXT,M,,,-0.48911625390072044,0.10622726965666739,0.0,0.0,3.7010751863134628
B136,TOP20,EXT,Q,0.4327813952761483,0.7722396664119058,0.4327813952761483,1.531680045423168,42.0,42.0,4.905488883969311
B136,TOP20,EXT,W,,,0.12607829918787616,1.1102230246251565e-15,0.0,2.0,0.9926234245082322
SMALL,BAND03,CORE,M,,,-0.38974322545437323,0.1354481876190815,11.0,0.0,1.2198984205135321
SMALL,BAND03,CORE,Q,0.7111953025914329,0.5173761627332023,0.7111953025914329,0.711195302591433,15.0,22.0,1.5807388438606962
SMALL,BAND03,CORE,W,,,0.03777435026865103,-1.3877787807814457e-16,0.0,3.0,0.2062033765416027
SMALL,BAND03,EXT,M,,,-0.5581753889906775,0.19306795190241655,11.0,0.0,1.7220539858694206
SMALL,BAND03,EXT,Q,0.9953920527412331,0.7248368362722004,0.9953920527412331,0.9953920527412331,15.0,22.0,2.216870982957553
SMALL,BAND03,EXT,W,,,0.04906703561622372,0.0,0.0,3.0,0.285719768224757
SMALL,EWELIG,CORE,M,,,-0.5257205125873257,0.3711664628179311,10.0,12.0,2.3043606064745648
SMALL,EWELIG,CORE,Q,0.360405767298825,0.29626034016279507,0.360405767298825,0.6046687773522142,34.0,39.0,2.7681857619520356
SMALL,EWELIG,CORE,W,,,-0.11878942306959434,-2.636779683484747e-16,0.0,3.0,0.7894969538694285
SMALL,EWELIG,EXT,M,,,-0.8077495420608247,0.534017485897751,10.0,12.0,3.3059157319938137
SMALL,EWELIG,EXT,Q,0.6256194693362349,0.4953071607712452,0.6256194693362349,0.8367235660058492,34.0,39.0,3.858001185967175
SMALL,EWELIG,EXT,W,,,-0.1636893958518605,-1.3877787807814457e-16,0.0,3.0,1.112614255844635
SMALL,TOP05,CORE,M,,,2.182409212838665,1.5486223943329525,2.0,2.0,8.849900889381956
SMALL,TOP05,CORE,Q,-0.059349758751070514,1.1757243252052234,-0.059349758751070514,4.279354783029692,29.0,29.0,17.88411925141512
SMALL,TOP05,CORE,W,,,-0.6211901216499262,-1.942890293094024e-16,0.0,3.0,3.8866125876939828
SMALL,TOP05,EXT,M,,,2.915269023481229,2.1048405597696696,2.0,2.0,12.240944938452847
SMALL,TOP05,EXT,Q,0.14945614242028285,1.6168385803309044,0.14945614242028285,5.583699489394663,29.0,29.0,23.766930680726738
SMALL,TOP05,EXT,W,,,-0.8478525324288145,0.0,0.0,3.0,5.325819939370224
SMALL,TOP10,CORE,M,,,0.1372042064068295,0.4736317345921531,5.0,11.0,4.0962540977779405
SMALL,TOP10,CORE,Q,1.2669124749544836,1.9143437129457166,1.2669124749544836,2.4534540501755577,25.0,34.0,9.245097722026152
SMALL,TOP10,CORE,W,,,1.175508267000132,2.7755575615628914e-16,0.0,1.0,4.352274732634087
SMALL,TOP10,EXT,M,,,0.16356921261359436,0.6389104731367478,5.0,11.0,5.61957899150749
SMALL,TOP10,EXT,Q,1.9314270646800513,2.7338346750902742,1.9314270646800513,3.379560411035436,25.0,34.0,12.701986562762979
SMALL,TOP10,EXT,W,,,1.578832859086214,-3.3306690738754696e-16,0.0,1.0,5.9657625183837215
SMALL,TOP20,CORE,M,,,0.3784397072057646,0.30108202074016793,5.0,6.0,3.754372768551617
SMALL,TOP20,CORE,Q,1.5253301442219453,2.0365807307955,1.5253301442219453,2.3985294689456005,23.0,26.0,7.493020444482124
SMALL,TOP20,CORE,W,,,0.33290133418143186,-5.551115123125783e-16,0.0,0.0,1.9630380730999875
SMALL,TOP20,EXT,M,,,0.4726610662241489,0.39005985125184245,5.0,6.0,5.233945400437867
SMALL,TOP20,EXT,Q,2.231673751027776,2.874490631537173,2.231673751027776,3.3297412101402446,23.0,26.0,10.339395680812569
SMALL,TOP20,EXT,W,,,0.44025284488222316,2.220446049250313e-16,0.0,0.0,2.7890918030736733
U56,BAND03,CORE,M,,,0.0010965208176297314,0.05595035150462807,3.0,12.0,0.6407392215370233
U56,BAND03,CORE,Q,0.6085888641397297,0.5547765401003878,0.6085888641397297,0.6181223052366036,18.0,23.0,1.8585435957980234
U56,BAND03,CORE,W,,,0.024960745483329494,5.551115123125783e-16,0.0,3.0,0.38170959925014625
U56,BAND03,EXT,M,,,-0.026031455075962995,0.060983801850377495,5.0,12.0,0.8663734856859229
U56,BAND03,EXT,Q,0.848149516937102,0.7689395733233314,0.848149516937102,0.8587567902683023,18.0,23.0,2.5982683735252587
U56,BAND03,EXT,W,,,0.03136924797910029,-2.7755575615628914e-16,0.0,3.0,0.535899781094229
U56,EWELIG,CORE,M,,,-0.25713955808495115,0.12035464912601768,11.0,14.0,1.127905522377537
U56,EWELIG,CORE,Q,0.819471149258975,0.5145799623730214,0.819471149258975,0.8363339130476668,17.0,20.0,2.461320130521072
U56,EWELIG,CORE,W,,,0.30268773517212466,0.0,0.0,2.0,0.788196867136004
U56,EWELIG,EXT,M,,,-0.3768064505005192,0.1733153367709367,11.0,0.0,1.6061176267072597
U56,EWELIG,EXT,Q,1.142046537396726,0.7244926993612868,1.142046537396726,1.163990929652372,17.0,20.0,3.424175533083207
U56,EWELIG,EXT,W,,,0.41832202657381967,-1.1102230246251565e-15,0.0,2.0,1.1043416703219622
U56,TOP05,CORE,M,,,0.910651592002315,0.5432637095347415,0.0,6.0,4.345003640428402
U56,TOP05,CORE,Q,0.26299025645280516,0.6447395095029569,0.26299025645280516,2.409376076377088,43.0,49.0,8.358583297633814
U56,TOP05,CORE,W,,,0.513527941734615,0.0,0.0,3.0,2.295652859410935
U56,TOP05,EXT,M,,,1.2167809821876707,0.7579926255799574,0.0,6.0,6.022615830560052
U56,TOP05,EXT,Q,0.3247132342523772,0.8730304428400066,0.3247132342523772,3.409548127847149,43.0,49.0,11.766398008660438
U56,TOP05,EXT,W,,,0.7138006440684852,0.0,0.0,3.0,3.2562450340193116
U56,TOP10,CORE,M,,,0.20029162767227215,0.09365652965460991,0.0,6.0,2.6139702633400708
U56,TOP10,CORE,Q,-0.0021262613277361897,0.24486107589908254,-0.0021262613277361897,0.9762023191869285,45.0,45.0,4.275325768474025
U56,TOP10,CORE,W,,,0.25728265598737865,0.0,0.0,3.0,1.4051375656009002
U56,TOP10,EXT,M,,,0.25612740595612205,0.12622509466688253,0.0,6.0,3.606711377320848
U56,TOP10,EXT,Q,0.0009332143645463531,0.3543760140331963,0.0009332143645463531,1.3801529861054629,45.0,45.0,5.933434244899161
U56,TOP10,EXT,W,,,0.3508092719341771,-1.1102230246251565e-15,0.0,3.0,1.9821228087159026
U56,TOP20,CORE,M,,,-0.08694014458162647,0.05388372426468169,11.0,0.0,1.9527616179435325
U56,TOP20,CORE,Q,0.9126001349975116,0.2889187451032174,0.9126001349975116,0.9538724446523079,12.0,17.0,3.215344913672613
U56,TOP20,CORE,W,,,0.2439545314905922,1.1102230246251565e-15,0.0,3.0,1.376039582970101
U56,TOP20,EXT,M,,,-0.15121849129720033,0.07764050731237315,11.0,0.0,2.7978591252292517
U56,TOP20,EXT,Q,1.2788791867121136,0.42298550746748226,1.2788791867121136,1.3306067575341094,12.0,17.0,4.481357068657177
U56,TOP20,EXT,W,,,0.3332653135223934,5.273559366969494e-16,0.0,3.0,1.9280762160638343
