panel,rule,k,n,reach4b,reach4a_fix,oos_CAGR,oos_Sharpe,oos_MaxDD,pick_t_cand,pick_h_cand,n_cells_4b,spy_oos_Sharpe,spy_oos_CAGR,spy_oos_MaxDD,live_oos_Sharpe,live_oos_CAGR,live_oos_MaxDD
U56,NONE,0,1,1.0,0.0,0.1355317341335891,1.2113170176639778,-0.16488628830193053,0.0,0.0,35.0,0.8736611364726746,0.1525745335844091,-0.33717289200673783,1.276620821629499,0.09455179369762767,-0.12054956914840886
U56,BEST,5,1,1.0,0.0,0.13327943511413265,1.1248418289221713,-0.1764295249730795,0.0,0.0,32.0,0.8736611364726746,0.1525745335844091,-0.33717289200673783,1.276620821629499,0.09455179369762767,-0.12054956914840886
U56,BEST,10,1,1.0,0.0,0.12255247142247816,1.083466957253193,-0.1678684405746922,0.0,0.0,17.0,0.8736611364726746,0.1525745335844091,-0.33717289200673783,1.276620821629499,0.09455179369762767,-0.12054956914840886
U56,BEST,20,1,0.0,0.0,0.09675124124928125,0.9180126451054365,-0.17467835700810486,0.0,0.0,0.0,0.8736611364726746,0.1525745335844091,-0.33717289200673783,1.276620821629499,0.09455179369762767,-0.12054956914840886
U56,BEST,40,1,0.0,0.0,0.05433063802259297,0.6455416030963493,-0.17423421315955567,0.0,0.0,0.0,0.8736611364726746,0.1525745335844091,-0.33717289200673783,1.276620821629499,0.09455179369762767,-0.12054956914840886
U56,BEST_IS,5,1,1.0,0.0,0.14120611885489076,1.165469103784226,-0.18941740184090727,0.0,0.0,39.0,0.8736611364726746,0.1525745335844091,-0.33717289200673783,1.276620821629499,0.09455179369762767,-0.12054956914840886
U56,BEST_IS,10,1,0.0,0.0,0.13980463025908652,1.1683180039995815,-0.1709769424176415,0.0,0.0,3.0,0.8736611364726746,0.1525745335844091,-0.33717289200673783,1.276620821629499,0.09455179369762767,-0.12054956914840886
U56,BEST_IS,20,1,0.0,0.0,0.12455906192231825,1.0720715359939488,-0.20046651782671532,0.0,0.0,0.0,0.8736611364726746,0.1525745335844091,-0.33717289200673783,1.276620821629499,0.09455179369762767,-0.12054956914840886
U56,BEST_IS,40,1,0.0,0.0,0.10696119820802119,0.8843408176926086,-0.23211714549640916,0.0,0.0,0.0,0.8736611364726746,0.1525745335844091,-0.33717289200673783,1.276620821629499,0.09455179369762767,-0.12054956914840886
U56,WORST,5,1,1.0,0.0,0.14241922983671174,1.353705485228117,-0.13258079356071217,1.0,0.0,25.0,0.8736611364726746,0.1525745335844091,-0.33717289200673783,1.276620821629499,0.09455179369762767,-0.12054956914840886
U56,WORST,10,1,1.0,0.0,0.14386685833548296,1.3170014776857837,-0.13964158286918515,1.0,0.0,27.0,0.8736611364726746,0.1525745335844091,-0.33717289200673783,1.276620821629499,0.09455179369762767,-0.12054956914840886
U56,WORST,20,1,1.0,0.0,0.15024957542312145,1.334762640956964,-0.15822395873629735,1.0,0.0,30.0,0.8736611364726746,0.1525745335844091,-0.33717289200673783,1.276620821629499,0.09455179369762767,-0.12054956914840886
U56,WORST,40,1,1.0,0.0,0.1591517377112872,1.55439974043715,-0.12377180231742069,0.0,0.0,30.0,0.8736611364726746,0.1525745335844091,-0.33717289200673783,1.276620821629499,0.09455179369762767,-0.12054956914840886
U56,RANDOM,5,8,1.0,0.0,0.14499840973721634,1.2964635020673956,-0.1563536565924545,0.25,0.0,34.625,0.8736611364726746,0.1525745335844091,-0.33717289200673783,1.276620821629499,0.09455179369762767,-0.12054956914840886
U56,RANDOM,10,8,0.875,0.0,0.1381964420630623,1.2213246084144411,-0.17035515600196843,0.25,0.0,34.375,0.8736611364726746,0.1525745335844091,-0.33717289200673783,1.276620821629499,0.09455179369762767,-0.12054956914840886
