score,dial,arm,ref,mean_d,median_d,t,win,loss,tie,sign_p,n
OOS_Sharpe,GROSS,SEL-EXT,SEL-TRUNC,-0.0015616183762677334,-0.0017200255917646512,-6.132618729782855,8,41,4,1.9646537765538596e-06,53
OOS_Sharpe,GROSS,SEL-EXT-4B,SEL-TRUNC-4B,-0.0003862423325232824,0.0,-3.006768636391048,0,13,40,0.000244140625,53
OOS_Sharpe,GROSS,SEL-EXT,CONST,-0.002141286580775985,-0.0025219339273702124,-5.609413155477514,11,42,0,2.2475594023241285e-05,53
OOS_Sharpe,GROSS,MODE-EXT-LOO,SEL-EXT,-0.0004554019589437357,0.0,-2.474961705045983,1,9,43,0.021484375,53
OOS_Sharpe,GROSS,MODE-EXT-LOO,CONST,-0.002596688539719721,-0.002687416548170174,-6.3855967834332095,10,43,0,5.550520889130439e-06,53
OOS_Sharpe,GROSS,ORACLE-EXT,SEL-EXT,0.0037865463914806747,0.0031196774892650048,8.164817465857556,46,0,7,2.842170943040401e-14,53
OOS_Sharpe,BAND,SEL-EXT,SEL-TRUNC,-0.0004889784761813998,0.0,-0.0797667669373326,20,17,16,0.7428293587290682,53
OOS_Sharpe,BAND,SEL-EXT-4B,SEL-TRUNC-4B,0.00520059867436228,0.0,0.8626216601003612,19,13,21,0.37708558747544885,53
OOS_Sharpe,BAND,SEL-EXT,CONST,0.008037686576819532,0.0008517583984064547,0.9616379668308556,28,24,1,0.6778086391424605,53
OOS_Sharpe,BAND,MODE-EXT-LOO,SEL-EXT,0.011998153266658955,0.0020438867898114887,2.6393566351490017,27,10,16,0.007632078602910042,53
OOS_Sharpe,BAND,MODE-EXT-LOO,CONST,0.020035839843478488,0.027952067018965687,2.7076681466275176,37,16,0,0.005486344876760141,53
OOS_Sharpe,BAND,ORACLE-EXT,SEL-EXT,0.040687604779742835,0.02999593575786874,7.046123188694487,44,0,9,1.1368683772161603e-13,53
OOS_Sharpe,SLEEVE,SEL-EXT,SEL-TRUNC,0.060291478009356254,0.07204524938960932,12.55754538065829,47,0,6,1.4210854715202004e-14,53
OOS_Sharpe,SLEEVE,SEL-EXT-4B,SEL-TRUNC-4B,0.002481249573397428,0.0,0.9999999999999997,1,0,52,1.0,53
OOS_Sharpe,SLEEVE,SEL-EXT,CONST,0.240418292745959,0.2432872666783522,68.9027127528251,53,0,0,2.220446049250313e-16,53
OOS_Sharpe,SLEEVE,MODE-EXT-LOO,SEL-EXT,0.0004371311747107348,0.0,0.18014155113186717,17,15,21,0.860050065908581,53
OOS_Sharpe,SLEEVE,MODE-EXT-LOO,CONST,0.24085542392066975,0.23874982337926287,57.516422416115944,53,0,0,2.220446049250313e-16,53
OOS_Sharpe,SLEEVE,ORACLE-EXT,SEL-EXT,0.012453659698531922,0.010105302168877506,6.745810552281993,40,0,13,1.8189894035458565e-12,53
OOS_margin,GROSS,SEL-EXT,SEL-TRUNC,-0.35785461245375616,-0.5188171101090763,-9.724082746763727,7,42,4,3.6245783263666453e-07,53
OOS_margin,GROSS,SEL-EXT-4B,SEL-TRUNC-4B,-0.0012316636527778305,0.0,-0.1144461988131113,8,5,40,0.5810546875,53
OOS_margin,GROSS,SEL-EXT,CONST,-0.42542790710247136,-0.6222107277496796,-7.1757349119383536,13,40,0,0.0002685401188191605,53
OOS_margin,GROSS,MODE-EXT-LOO,SEL-EXT,-0.05614981917785566,0.0,-2.3920356381842307,1,9,43,0.021484375,53
OOS_margin,GROSS,MODE-EXT-LOO,CONST,-0.48157772628032697,-0.6674617138658057,-8.243636905963877,11,42,0,2.2475594023241285e-05,53
OOS_margin,GROSS,ORACLE-EXT,SEL-EXT,-0.0737333632764547,-0.004097885332966178,-1.2011443398216988,19,27,7,0.3019956131896606,53
OOS_margin,BAND,SEL-EXT,SEL-TRUNC,-0.007019308838535011,0.0,-1.756053905039856,12,24,17,0.06524533522315323,53
OOS_margin,BAND,SEL-EXT-4B,SEL-TRUNC-4B,0.0016283303604560425,0.0,0.3367723581360044,13,18,22,0.47312965989112854,53
OOS_margin,BAND,SEL-EXT,CONST,0.02028075197489128,-1.096345236817342e-15,1.7816178773453164,25,27,1,0.8898839652765371,53
OOS_margin,BAND,MODE-EXT-LOO,SEL-EXT,0.010599226017958688,0.0,2.2210046862572193,23,14,16,0.18774155899882317,53
OOS_margin,BAND,MODE-EXT-LOO,CONST,0.030879977992849972,0.008889682816364916,2.8746093504494734,28,25,0,0.7838463022094988,53
OOS_margin,BAND,ORACLE-EXT,SEL-EXT,0.025897538502295103,0.008985856474219941,4.81944471140391,34,9,10,0.00017015517460094998,53
OOS_margin,SLEEVE,SEL-EXT,SEL-TRUNC,-0.054101468344522764,-0.06135272548197343,-7.26483539897033,1,46,6,6.821210263296962e-13,53
OOS_margin,SLEEVE,SEL-EXT-4B,SEL-TRUNC-4B,0.0034929863085321074,0.0,0.9999999999999996,1,0,52,1.0,53
OOS_margin,SLEEVE,SEL-EXT,CONST,-0.08454516718086476,-0.10375132238329401,-5.538191251102935,6,47,0,5.805322444984995e-09,53
OOS_margin,SLEEVE,MODE-EXT-LOO,SEL-EXT,-0.00011143427650212009,0.0,-0.041034529492750986,14,18,21,0.5966148958541453,53
OOS_margin,SLEEVE,MODE-EXT-LOO,CONST,-0.08465660145736689,-0.11004649399615231,-5.68703611688864,6,47,0,5.805322444984995e-09,53
OOS_margin,SLEEVE,ORACLE-EXT,SEL-EXT,-0.014085215569026468,-0.013382573858150615,-6.116003514436361,3,37,13,1.946500560734421e-08,53
