panel,key,stamp,decile,n_names,arm,CAGR,Sharpe,MaxDD,H1,H2,IS_Sharpe,IS_CAGR,OOS_CAGR,OOS_Sharpe,OOS_MaxDD,dSharpe_vs_EWall,dCAGR_vs_EWall,dSharpeIS_vs_EWall,dSharpeOOS_vs_EWall,keep4a,keep4b
MAIN,CAP,LATE,1,43.0,EWall,0.0963705968911237,0.6217691327119362,-0.4530234486490283,0.9073790029792566,0.4421921202445011,0.9129849939510608,0.13019511712589682,0.07598822510103731,0.4868868995094687,-0.4530234486490292,0.0,0.0,0.0,0.0,False,False
MAIN,CAP,LATE,1,43.0,MA-RS,0.03690581107707169,0.28707617511504374,-0.49991244159988246,0.06984775356195502,0.44946773749119506,-0.12259406958372566,-0.03244659235525327,0.0821987264614008,0.49247856188303807,-0.4176275399335193,-0.3346929575968925,-0.05946478581405201,-1.0355790635347866,0.005591662373569395,False,False
MAIN,CAP,LATE,1,43.0,MA-DG,0.02359218850552347,0.3372650099560934,-0.20076576135829738,0.1645731371938549,0.5018277760179415,0.02805258490687548,-0.0008736682279469887,0.03900060242628611,0.5290824728350086,-0.14885932763492415,-0.28450412275584286,-0.07277840838560024,-0.8849324090441854,0.04219557332553997,False,False
MAIN,CAP,LATE,2,43.0,EWall,0.09817079384804117,0.6241254664117598,-0.4432404685205428,0.9268441382661234,0.4388229493188373,1.029354656087712,0.1491056228048817,0.06784774271277705,0.4402661432655065,-0.44324046852054166,0.0,0.0,0.0,0.0,False,False
MAIN,CAP,LATE,2,43.0,MA-RS,0.09801943889106068,0.5932711170922144,-0.44289392771787905,0.7230021569410761,0.5291737948909584,0.5253805102093665,0.0699910727184816,0.11569525097004352,0.6330458342212385,-0.4428939277178796,-0.03085434931954545,-0.0001513549569804873,-0.5039741458783455,0.192779690955732,False,False
MAIN,CAP,LATE,2,43.0,MA-DG,0.04573973093012662,0.5867343745008088,-0.17070094223685672,0.7947673993526793,0.4101086229282631,0.7176403257987526,0.055352695212935954,0.03984656631192629,0.5099034690183687,-0.17070094223685572,-0.037391091910951024,-0.05243106291791455,-0.31171433028895945,0.06963732575286219,False,False
MAIN,CAP,LATE,3,43.0,EWall,0.07964840963801989,0.5147863522078159,-0.40665782364060954,0.3583915533867738,0.6377178820461115,0.4293773373652617,0.055387639142890466,0.09490959611957361,0.5610397605749721,-0.40665782364060876,0.0,0.0,0.0,0.0,False,False
MAIN,CAP,LATE,3,43.0,MA-RS,0.07045810092704574,0.45939425728504424,-0.5467426253500245,0.610001355808799,0.3713699447946555,0.653163505351633,0.09183003301848736,0.05746831669533181,0.3763545348391507,-0.5467426253500252,-0.05539209492277164,-0.009190308710974149,0.22378616798637135,-0.18468522573582136,False,False
MAIN,CAP,LATE,3,43.0,MA-DG,0.045600256212652956,0.5754305212800803,-0.16662575804747348,0.5963873126492479,0.5654914947853787,0.6631080827917941,0.04864252105922762,0.043725767810645744,0.5306674369404091,-0.1666257580474727,0.06064416907226444,-0.034048153425366934,0.23373074542653244,-0.030372323634562992,False,False
MAIN,CAP,LATE,4,43.0,EWall,0.10386296200097656,0.657939749699194,-0.48967405260095664,0.7023060208045966,0.641271390885867,0.6917035690735633,0.0981131893602809,0.10742904239104378,0.6448922952942807,-0.4896740526009571,0.0,0.0,0.0,0.0,False,False
MAIN,CAP,LATE,4,43.0,MA-RS,0.02720904297129101,0.24285218721118815,-0.5595907143420862,0.12366865052121832,0.3344971102765065,0.1353958416738665,0.009104432553535657,0.038552309523615325,0.2988152418811724,-0.5123135191238473,-0.4150875624880058,-0.07665391902968555,-0.5563077273996968,-0.3460770534131083,False,False
MAIN,CAP,LATE,4,43.0,MA-DG,0.02501349096079175,0.33917829189526977,-0.22615851992029234,0.09737859810262005,0.5437736296891635,0.12674226870305952,0.006906223281831103,0.03635879881712012,0.46051186878555594,-0.17950684518077153,-0.31876145780392423,-0.0788494710401848,-0.5649613003705038,-0.18438042650872477,False,False
MAIN,CAP,LATE,5,43.0,EWall,0.10410273678928617,0.6549497619930149,-0.3339527396762054,0.845887037188989,0.5142601757595199,0.7288959471032791,0.10942535486867455,0.10082825824463981,0.6169169477403026,-0.3339527396762052,0.0,0.0,0.0,0.0,False,False
MAIN,CAP,LATE,5,43.0,MA-RS,0.09131464383548304,0.565740211170595,-0.38328596069487597,0.7482013379785711,0.4304714135959735,0.6262627019542515,0.09404936406474818,0.08962909987925194,0.5367559076317928,-0.3832859606948763,-0.08920955082241988,-0.01278809295380312,-0.10263324514902761,-0.08016104010850977,False,False
MAIN,CAP,LATE,5,43.0,MA-DG,0.04153578655419454,0.5324923913932554,-0.1630494010221688,0.6476332685095627,0.41991371774285197,0.5021046761020734,0.03923981610010441,0.042956307923821324,0.5514410774990993,-0.1630494010221688,-0.12245737059975947,-0.06256695023509162,-0.22679127100120566,-0.06547587024120327,False,False
MAIN,CAP,LATE,6,43.0,EWall,0.12046416944474636,0.6895452872612378,-0.4093324341762634,0.6982005004713573,0.6918509124943291,0.7079320102642909,0.11572033836946094,0.12340402294272002,0.6813098187003503,-0.40933243417626297,0.0,0.0,0.0,0.0,False,False
MAIN,CAP,LATE,6,43.0,MA-RS,0.07434535670511933,0.47070909326382754,-0.4713812966268486,0.3979288037715067,0.5338466599093592,0.3830578031669287,0.05330690704829677,0.08754804827534235,0.5195935884957631,-0.4713812966268486,-0.21883619399741022,-0.046118812739627035,-0.32487420709736214,-0.16171623020458725,False,False
MAIN,CAP,LATE,6,43.0,MA-DG,0.04182498970956794,0.508250015630775,-0.178207405100139,0.3760530459543778,0.6325644163749099,0.41704443832502286,0.033696530131978486,0.046877011651068834,0.5651840050549564,-0.1782074051001381,-0.18129527163046277,-0.07863917973517842,-0.290887571939268,-0.11612581364539398,False,False
MAIN,CAP,LATE,7,43.0,EWall,0.09133816169322384,0.615365143968983,-0.3024678517087954,0.7049332947717245,0.5493476708480927,0.601725431711354,0.08399021559912567,0.0959011022762033,0.6239855929892442,-0.3024678517087954,0.0,0.0,0.0,0.0,False,False
MAIN,CAP,LATE,7,43.0,MA-RS,0.05949408891725039,0.44782497816609346,-0.30854061127487287,0.46409400664028655,0.4392999402356839,0.5054781005759168,0.06454822728371101,0.05638465302732332,0.4174981357767809,-0.30854061127487165,-0.16754016580288955,-0.03184407277597345,-0.09624733113543715,-0.20648745721246325,False,False
