population,theta,weight,statistic,auc_all_DG,auc_within_market,raw_auc_all_DG,auc_pooled,auc_within_group,n_groups,sd_within_group
POP_A,0.1,flat,BIND,0.07190349544072948,0.11986607142857143,0.9280965045592705,,,,
POP_A,0.1,flat,BINDREL,0.22853343465045592,0.4035714285714286,0.771466565349544,,,,
POP_A,0.1,flat,EPMAX,0.1163563829787234,0.1435267857142857,0.8836436170212766,,,,
POP_A,0.1,flat,EPMAXREL,0.33529635258358664,0.4473214285714286,0.6647036474164134,,,,
POP_A,0.1,flat,BINDRANK,0.3785144376899696,0.4549107142857143,0.6214855623100304,,,,
POP_A,0.1,flat,BINDISMAX,0.371580547112462,0.3991071428571429,0.628419452887538,,,,
POP_A,0.1,flat,EPSPREAD,0.14200227963525835,0.24441964285714285,0.8579977203647416,,,,
POP_A,0.1,flat,EPSHARE,0.6437120060790273,0.37924107142857144,0.35628799392097266,,,,
POP_A,0.1,dd,BIND,0.048727203647416416,0.11004464285714285,0.9512727963525835,,,,
POP_A,0.1,dd,BINDREL,0.3117401215805471,0.590625,0.6882598784194529,,,,
POP_A,0.1,dd,EPMAX,0.059175531914893616,0.13638392857142856,0.9408244680851063,,,,
POP_A,0.1,dd,EPMAXREL,0.42857142857142855,0.6950892857142857,0.5714285714285714,,,,
POP_A,0.1,dd,BINDRANK,0.5143427051671733,0.5770089285714286,0.48565729483282677,,,,
POP_A,0.1,dd,BINDISMAX,0.5140577507598785,0.5321428571428571,0.4859422492401216,,,,
POP_A,0.1,dd,EPSPREAD,0.1832256838905775,0.33638392857142857,0.8167743161094225,,,,
POP_A,0.1,dd,EPSHARE,0.6615691489361702,0.3495535714285714,0.3384308510638298,,,,
POP_A,0.1,deep,BIND,0.19148936170212766,0.45,0.8085106382978723,,,,
POP_A,0.1,deep,BINDREL,0.4792933130699088,0.90625,0.5207066869300911,,,,
POP_A,0.1,deep,EPMAX,0.19414893617021275,0.45625,0.8058510638297872,,,,
POP_A,0.1,deep,EPMAXREL,0.5845364741641338,0.9169642857142857,0.41546352583586627,,,,
POP_A,0.1,deep,BINDRANK,0.7530395136778115,0.7508928571428571,0.24696048632218845,,,,
POP_A,0.1,deep,BINDISMAX,0.38563829787234044,0.475,0.6143617021276596,,,,
POP_A,0.1,deep,EPSPREAD,0.26785714285714285,0.5330357142857143,0.7321428571428571,,,,
POP_A,0.1,deep,EPSHARE,0.6726823708206687,0.37008928571428573,0.3273176291793313,,,,
POP_A,0.15,flat,BIND,0.07190349544072948,0.11986607142857143,0.9280965045592705,,,,
POP_A,0.15,flat,BINDREL,0.22853343465045592,0.4035714285714286,0.771466565349544,,,,
POP_A,0.15,flat,EPMAX,0.08368161094224924,0.07834821428571428,0.9163183890577508,,,,
POP_A,0.15,flat,EPMAXREL,0.28419452887537994,0.42589285714285713,0.71580547112462,,,,
POP_A,0.15,flat,BINDRANK,0.31288916562889163,0.4039589442815249,0.6871108343711083,,,,
POP_A,0.15,flat,BINDISMAX,0.3175591531755915,0.35777126099706746,0.6824408468244084,,,,
POP_A,0.15,flat,EPSPREAD,0.12577833125778332,0.19648093841642228,0.8742216687422167,,,,
POP_A,0.15,flat,EPSHARE,0.696917808219178,0.4538123167155425,0.3030821917808219,,,,
POP_A,0.15,dd,BIND,0.048727203647416416,0.11004464285714285,0.9512727963525835,,,,
POP_A,0.15,dd,BINDREL,0.3117401215805471,0.590625,0.6882598784194529,,,,
POP_A,0.15,dd,EPMAX,0.037613981762917935,0.08482142857142858,0.962386018237082,,,,
POP_A,0.15,dd,EPMAXREL,0.3837386018237082,0.6700892857142857,0.6162613981762918,,,,
POP_A,0.15,dd,BINDRANK,0.46201743462017436,0.5531524926686217,0.5379825653798257,,,,
POP_A,0.15,dd,BINDISMAX,0.46326276463262767,0.48900293255131966,0.5367372353673724,,,,
POP_A,0.15,dd,EPSPREAD,0.15971357409713574,0.2565982404692082,0.8402864259028643,,,,
POP_A,0.15,dd,EPSHARE,0.7135740971357409,0.40615835777126097,0.286425902864259,,,,
POP_A,0.15,deep,BIND,0.19148936170212766,0.45,0.8085106382978723,,,,
POP_A,0.15,deep,BINDREL,0.4792933130699088,0.90625,0.5207066869300911,,,,
POP_A,0.15,deep,EPMAX,0.19148936170212766,0.45,0.8085106382978723,,,,
POP_A,0.15,deep,EPMAXREL,0.5457826747720365,0.9116071428571428,0.45421732522796354,,,,
POP_A,0.15,deep,BINDRANK,0.7377023661270237,0.750366568914956,0.26229763387297633,,,,
POP_A,0.15,deep,BINDISMAX,0.4075342465753425,0.4838709677419355,0.5924657534246576,,,,
POP_A,0.15,deep,EPSPREAD,0.26307596513075965,0.4963343108504399,0.7369240348692403,,,,
POP_A,0.15,deep,EPSHARE,0.7191780821917808,0.41935483870967744,0.2808219178082192,,,,
POP_A,0.2,flat,BIND,0.07190349544072948,0.11986607142857143,0.9280965045592705,,,,
POP_A,0.2,flat,BINDREL,0.22853343465045592,0.4035714285714286,0.771466565349544,,,,
POP_A,0.2,flat,EPMAX,0.07171352583586627,0.08727678571428571,0.9282864741641338,,,,
POP_A,0.2,flat,EPMAXREL,0.2342325227963526,0.40223214285714287,0.7657674772036475,,,,
POP_A,0.2,flat,BINDRANK,0.2789620018535681,0.38461538461538464,0.7210379981464319,,,,
POP_A,0.2,flat,BINDISMAX,0.2659870250231696,0.34395604395604396,0.7340129749768304,,,,
POP_A,0.2,flat,EPSPREAD,0.2386468952734013,0.2868131868131868,0.7613531047265987,,,,
POP_A,0.2,flat,EPSHARE,0.7103799814643188,0.532967032967033,0.2896200185356812,,,,
POP_A,0.2,dd,BIND,0.048727203647416416,0.11004464285714285,0.9512727963525835,,,,
POP_A,0.2,dd,BINDREL,0.3117401215805471,0.590625,0.6882598784194529,,,,
POP_A,0.2,dd,EPMAX,0.035999240121580546,0.07477678571428571,0.9640007598784195,,,,
POP_A,0.2,dd,EPMAXREL,0.33092705167173253,0.6223214285714286,0.6690729483282675,,,,
POP_A,0.2,dd,BINDRANK,0.4230769230769231,0.545054945054945,0.5769230769230769,,,,
POP_A,0.2,dd,BINDISMAX,0.417516218721038,0.4879120879120879,0.582483781278962,,,,
POP_A,0.2,dd,EPSPREAD,0.26830398517145504,0.33076923076923076,0.731696014828545,,,,
POP_A,0.2,dd,EPSHARE,0.7252085264133457,0.5065934065934066,0.2747914735866543,,,,
POP_A,0.2,deep,BIND,0.19148936170212766,0.45,0.8085106382978723,,,,
POP_A,0.2,deep,BINDREL,0.4792933130699088,0.90625,0.5207066869300911,,,,
POP_A,0.2,deep,EPMAX,0.19148936170212766,0.45,0.8085106382978723,,,,
POP_A,0.2,deep,EPMAXREL,0.5070288753799392,0.90625,0.49297112462006076,,,,
POP_A,0.2,deep,BINDRANK,0.6904541241890639,0.7428571428571429,0.30954587581093607,,,,
POP_A,0.2,deep,BINDISMAX,0.43373493975903615,0.5,0.5662650602409639,,,,
POP_A,0.2,deep,EPSPREAD,0.33549582947173306,0.47912087912087914,0.6645041705282669,,,,
POP_A,0.2,deep,EPSHARE,0.7335495829471733,0.5263736263736264,0.2664504170528267,,,,
POP_B,0.05,flat,BIND,,,,0.5477830484755565,0.6277699281171503,108.0,0.21793513462824188
POP_B,0.05,flat,BINDREL,,,,0.6248109237212269,0.6301323419378976,108.0,0.21797352041007984
POP_B,0.05,flat,EPMAX,,,,0.4687733451323791,0.5313914609053497,108.0,0.17267024381692028
POP_B,0.05,flat,EPMAXREL,,,,0.5327022215819639,0.5225141627919405,108.0,0.17969985002440847
POP_B,0.05,flat,BINDRANK,,,,0.6422254921128181,0.62823873657207,108.0,0.1932576347861805
POP_B,0.05,flat,BINDISMAX,,,,0.5044874103495467,0.5116016313932981,108.0,0.07411062012968436
POP_B,0.05,flat,EPSPREAD,,,,0.486066493110935,0.5548778125167013,108.0,0.18281973018056508
POP_B,0.05,flat,EPSHARE,,,,0.4449811180967865,0.5038486719042274,108.0,0.17841501618087144
POP_B,0.05,dd,BIND,,,,0.5844509842256361,0.6561010234621345,108.0,0.21140708174787293
POP_B,0.05,dd,BINDREL,,,,0.6523126472737001,0.6599386724386724,108.0,0.21320041360672665
POP_B,0.05,dd,EPMAX,,,,0.47993064630645277,0.5344478181283736,108.0,0.1672013914842025
POP_B,0.05,dd,EPMAXREL,,,,0.5560355206157456,0.525486845972957,108.0,0.17315285783341564
POP_B,0.05,dd,BINDRANK,,,,0.6708302892481195,0.6613953690342581,108.0,0.19291133847118266
POP_B,0.05,dd,BINDISMAX,,,,0.5392990543613595,0.5448945473251029,108.0,0.09724483761399474
POP_B,0.05,dd,EPSPREAD,,,,0.5017050307152485,0.55383063438619,108.0,0.1818226879704498
POP_B,0.05,dd,EPSHARE,,,,0.43372812117345627,0.4873941130885575,108.0,0.17531191443815858
POP_B,0.05,deep,BIND,,,,0.6228764290050729,0.6713746258885149,108.0,0.21391477936671052
POP_B,0.05,deep,BINDREL,,,,0.665624646285873,0.6757440476190476,108.0,0.2344504086048516
POP_B,0.05,deep,EPMAX,,,,0.5193511210808475,0.5654185706269039,108.0,0.16411663633177975
POP_B,0.05,deep,EPMAXREL,,,,0.6033030468291779,0.5524495951579286,108.0,0.18576576547088391
POP_B,0.05,deep,BINDRANK,,,,0.6634154121605631,0.6696971367110256,108.0,0.20267165739091364
POP_B,0.05,deep,BINDISMAX,,,,0.6123673893582211,0.6301812770562769,108.0,0.15567375166657405
POP_B,0.05,deep,EPSPREAD,,,,0.5186267145488408,0.5744261397039175,108.0,0.1763163427007819
POP_B,0.05,deep,EPSHARE,,,,0.43911589475525553,0.5073222302388969,108.0,0.16871801750116064
POP_B,0.1,flat,BIND,,,,0.5477830484755565,0.6277699281171503,108.0,0.21793513462824188
POP_B,0.1,flat,BINDREL,,,,0.6248109237212269,0.6301323419378976,108.0,0.21797352041007984
POP_B,0.1,flat,EPMAX,,,,0.4997190866715372,0.5786774824969269,108.0,0.17123339851739916
POP_B,0.1,flat,EPMAXREL,,,,0.5711544200117304,0.5779175685425685,108.0,0.17221634642345465
POP_B,0.1,flat,BINDRANK,,,,0.6049679470689318,0.6072993493132381,108.0,0.20155952373602368
POP_B,0.1,flat,BINDISMAX,,,,0.5184764825123735,0.5459246900219124,108.0,0.12021135852327508
POP_B,0.1,flat,EPSPREAD,,,,0.5371978638239199,0.5671947651114317,108.0,0.17124018575136352
POP_B,0.1,flat,EPSHARE,,,,0.5352520502557031,0.5635116041366042,108.0,0.16045861589054788
POP_B,0.1,dd,BIND,,,,0.5844509842256361,0.6561010234621345,108.0,0.21140708174787293
POP_B,0.1,dd,BINDREL,,,,0.6523126472737001,0.6599386724386724,108.0,0.21320041360672665
POP_B,0.1,dd,EPMAX,,,,0.5248716339277446,0.5899450857784191,108.0,0.17665444113829773
POP_B,0.1,dd,EPMAXREL,,,,0.5932426453186257,0.5888416239110684,108.0,0.17692468627479235
POP_B,0.1,dd,BINDRANK,,,,0.6321609746560612,0.6394662564801452,108.0,0.19372422499169004
POP_B,0.1,dd,BINDISMAX,,,,0.5556794912690491,0.5811763468013469,108.0,0.11671189973147342
POP_B,0.1,dd,EPSPREAD,,,,0.555001389131844,0.5813321709155043,108.0,0.1726965023179377
POP_B,0.1,dd,EPSHARE,,,,0.5170184085694,0.5491288546844102,108.0,0.18268307032552644
POP_B,0.1,deep,BIND,,,,0.6228764290050729,0.6713746258885149,108.0,0.21391477936671052
POP_B,0.1,deep,BINDREL,,,,0.665624646285873,0.6757440476190476,108.0,0.2344504086048516
POP_B,0.1,deep,EPMAX,,,,0.5782585431608409,0.6301735944097053,108.0,0.19623210695931045
POP_B,0.1,deep,EPMAXREL,,,,0.6384521984297665,0.6260822510822511,108.0,0.20026523381859992
POP_B,0.1,deep,BINDRANK,,,,0.6519123715053045,0.6638230853508632,108.0,0.19738134427407933
POP_B,0.1,deep,BINDISMAX,,,,0.5933918483685419,0.6250470979637646,108.0,0.15450093170969992
POP_B,0.1,deep,EPSPREAD,,,,0.5806334441208854,0.606541105499439,108.0,0.18793834637568083
POP_B,0.1,deep,EPSHARE,,,,0.533775454554809,0.5691942573887018,108.0,0.19691717103649078
POP_B,0.15,flat,BIND,,,,0.5477830484755565,0.6277699281171503,108.0,0.21793513462824188
POP_B,0.15,flat,BINDREL,,,,0.6248109237212269,0.6301323419378976,108.0,0.21797352041007984
POP_B,0.15,flat,EPMAX,,,,0.5293559573176378,0.6167394847950404,108.0,0.18263471655657024
POP_B,0.15,flat,EPMAXREL,,,,0.60484961361555,0.6158621599593822,108.0,0.18204900756660614
POP_B,0.15,flat,BINDRANK,,,,0.5809974083249577,0.5814445475159761,84.0,0.17592643720772802
POP_B,0.15,flat,BINDISMAX,,,,0.5429660056942899,0.5269407510478941,84.0,0.11712716694796409
POP_B,0.15,flat,EPSPREAD,,,,0.5158055201669967,0.5711846354703497,84.0,0.16469646728523543
POP_B,0.15,flat,EPSHARE,,,,0.5235519730008639,0.5460976688655259,84.0,0.14220343739652097
POP_B,0.15,dd,BIND,,,,0.5844509842256361,0.6561010234621345,108.0,0.21140708174787293
POP_B,0.15,dd,BINDREL,,,,0.6523126472737001,0.6599386724386724,108.0,0.21320041360672665
POP_B,0.15,dd,EPMAX,,,,0.5573423335357007,0.6304857436801881,108.0,0.20196350997357165
POP_B,0.15,dd,EPMAXREL,,,,0.627599477274832,0.6286263761958205,108.0,0.20117435207544088
POP_B,0.15,dd,BINDRANK,,,,0.601445085733686,0.5989656342334914,84.0,0.18511558453295937
POP_B,0.15,dd,BINDISMAX,,,,0.5749720159601467,0.5589661495911495,84.0,0.12257364872409023
POP_B,0.15,dd,EPSPREAD,,,,0.5215636775566319,0.5812804919947778,84.0,0.17963584320807582
POP_B,0.15,dd,EPSHARE,,,,0.4944788245694828,0.5286304799697658,84.0,0.1476225663737726
POP_B,0.15,deep,BIND,,,,0.6228764290050729,0.6713746258885149,108.0,0.21391477936671052
POP_B,0.15,deep,BINDREL,,,,0.665624646285873,0.6757440476190476,108.0,0.2344504086048516
POP_B,0.15,deep,EPMAX,,,,0.6011905374396757,0.6455141694725028,108.0,0.20790018780518105
POP_B,0.15,deep,EPMAXREL,,,,0.6516983423026661,0.6413461666933888,108.0,0.2119451893905607
POP_B,0.15,deep,BINDRANK,,,,0.6129529968973851,0.6262553253624683,84.0,0.17714015924181328
POP_B,0.15,deep,BINDISMAX,,,,0.5921540483577654,0.5911957586064729,84.0,0.15967381765811783
POP_B,0.15,deep,EPSPREAD,,,,0.531501793331563,0.5870754741290456,84.0,0.18782633944557137
POP_B,0.15,deep,EPSHARE,,,,0.5005311085041229,0.5389747818319247,84.0,0.1573872622616821
POP_B,0.2,flat,BIND,,,,0.5477830484755565,0.6277699281171503,108.0,0.21793513462824188
POP_B,0.2,flat,BINDREL,,,,0.6248109237212269,0.6301323419378976,108.0,0.21797352041007984
POP_B,0.2,flat,EPMAX,,,,0.5247605033802208,0.6184899591149592,108.0,0.19257787077417485
POP_B,0.2,flat,EPMAXREL,,,,0.5963728224072111,0.6199788894233338,108.0,0.1918778106766809
POP_B,0.2,flat,BINDRANK,,,,0.6218237333747347,0.5988914442039442,48.0,0.18161652487976723
POP_B,0.2,flat,BINDISMAX,,,,0.5745536407390157,0.5560046145983646,48.0,0.13924375937162697
POP_B,0.2,flat,EPSPREAD,,,,0.5041711949490245,0.5674610690235691,48.0,0.1667987348476689
POP_B,0.2,flat,EPSHARE,,,,0.5179164725974228,0.5602501954064454,48.0,0.1347648254566054
POP_B,0.2,dd,BIND,,,,0.5844509842256361,0.6561010234621345,108.0,0.21140708174787293
POP_B,0.2,dd,BINDREL,,,,0.6523126472737001,0.6599386724386724,108.0,0.21320041360672665
POP_B,0.2,dd,EPMAX,,,,0.555833839251721,0.6349744134466357,108.0,0.20549981121767158
POP_B,0.2,dd,EPMAXREL,,,,0.622043978885196,0.6359681470792582,108.0,0.20619796395572967
POP_B,0.2,dd,BINDRANK,,,,0.6346995808104332,0.6108619678932179,48.0,0.19333553944666682
POP_B,0.2,dd,BINDISMAX,,,,0.596724111162863,0.5741229256854257,48.0,0.14675188641491624
POP_B,0.2,dd,EPSPREAD,,,,0.5093826010453864,0.5570609367484368,48.0,0.17849380083445146
POP_B,0.2,dd,EPSHARE,,,,0.50026910935155,0.5647186147186147,48.0,0.15449327959085984
POP_B,0.2,deep,BIND,,,,0.6228764290050729,0.6713746258885149,108.0,0.21391477936671052
POP_B,0.2,deep,BINDREL,,,,0.665624646285873,0.6757440476190476,108.0,0.2344504086048516
POP_B,0.2,deep,EPMAX,,,,0.6004980294907546,0.6525771938966385,108.0,0.21252474158667226
POP_B,0.2,deep,EPMAXREL,,,,0.6442093781834272,0.6505493092298648,108.0,0.2260870591196078
POP_B,0.2,deep,BINDRANK,,,,0.6489520260829064,0.6492334054834055,48.0,0.18059732926835675
POP_B,0.2,deep,BINDISMAX,,,,0.6039124359571495,0.5861314033189032,48.0,0.16123298787546653
POP_B,0.2,deep,EPSPREAD,,,,0.5255912642964343,0.5766147336459836,48.0,0.1950541956914821
POP_B,0.2,deep,EPSHARE,,,,0.5052631578947369,0.5631718975468976,48.0,0.1821023632878025
