universe,cost_bps,book,IS_best_year,IS_excess_best,B0,B0_bad,B1,B2,B3,OOS_CAGR,OOS_Sharpe,OOS_MaxDD,SPY_OOS_CAGR,SPY_OOS_Sharpe,SPY_OOS_MaxDD,OOS_beats_SPY
u56,10,v1,2015,0.01874658901290549,False,"H1,H2,CAGR",False,False,False,0.07730300522922962,0.747063834691694,-0.13827796154480798,0.15450717694493266,0.8820107671822842,-0.33717235283398284,False
u56,10,top20,2015,0.08664457244758106,False,H1,False,False,False,0.14360571273280298,1.167991233806965,-0.18308348697878107,0.15450717694493266,0.8820107671822842,-0.33717235283398284,True
u56,10,frac085,2015,0.06509065328920105,False,CAGR,False,False,False,0.12367496355743723,1.1297473116827648,-0.16669620846391042,0.15450717694493266,0.8820107671822842,-0.33717235283398284,True
u56,10,ew-band3,2015,0.059162626184985134,False,CAGR,False,False,False,0.1260828118473365,1.2317604010603875,-0.15137851362118504,0.15450717694493266,0.8820107671822842,-0.33717235283398284,True
u56,10,ew-band3-g085,2015,0.06837529428988498,True,-,False,False,False,0.1432229461002683,1.2316303485231612,-0.17076012779438865,0.15450717694493266,0.8820107671822842,-0.33717235283398284,True
u56,10,EWall,2015,0.057628434901425996,False,"H1,CAGR",False,False,False,0.11329149227062874,1.111874408264675,-0.1587470484779454,0.15450717694493266,0.8820107671822842,-0.33717235283398284,True
u56,10,EWall+vol60dg,2015,0.03704383302516545,True,-,False,False,False,0.12160514836284286,1.1858230418129767,-0.16883950895070898,0.15450717694493266,0.8820107671822842,-0.33717235283398284,True
u56,10,top20+50S4,2011,0.07912540307478899,True,-,False,False,False,0.13035616679086615,1.2280887789906352,-0.14225991402961413,0.15450717694493266,0.8820107671822842,-0.33717235283398284,True
u56,10,top20+50S3,2011,0.09744256233870985,True,-,False,False,False,0.12381562948134883,1.2062199398010582,-0.1329311313521483,0.15450717694493266,0.8820107671822842,-0.33717235283398284,True
broad,10,v1,2011,0.08220315742607354,False,"H2,CAGR",False,False,False,0.05941502665859644,0.5762505378038233,-0.2119126361153264,0.1545044425578177,0.8820239235972316,-0.3371595330739301,False
broad,10,top20,2015,0.06530675081389092,False,DD,False,False,False,0.12486792010130943,0.8919165372280256,-0.2005204833110832,0.1545044425578177,0.8820239235972316,-0.3371595330739301,True
broad,10,frac085,2015,0.029233610043995162,True,-,True,False,True,0.11199141286861458,1.0242146559496534,-0.18577165522849126,0.1545044425578177,0.8820239235972316,-0.3371595330739301,True
broad,10,ew-band3,2015,0.027975011957213303,True,-,True,False,True,0.11165427986648924,1.0714227979740436,-0.1680087448576556,0.1545044425578177,0.8820239235972316,-0.3371595330739301,True
broad,10,ew-band3-g085,2015,0.03280335680473634,True,-,True,False,True,0.12658128195350948,1.07102430755439,-0.18946059098211876,0.1545044425578177,0.8820239235972316,-0.3371595330739301,True
broad,10,EWall,2015,0.02115652830040271,True,-,True,False,True,0.10583657394304091,1.0185476662771331,-0.17687931105226462,0.1545044425578177,0.8820239235972316,-0.3371595330739301,True
broad,10,EWall+vol60dg,2011,0.03668797548654501,True,-,True,False,True,0.12011126700793429,1.1224553129457142,-0.18696236312424186,0.1545044425578177,0.8820239235972316,-0.3371595330739301,True
broad,10,top20+50S4,2011,0.108570056240054,True,-,True,False,False,0.11597556226094219,1.0059580479122343,-0.15615055258009802,0.1545044425578177,0.8820239235972316,-0.3371595330739301,True
broad,10,top20+50S3,2011,0.12604582387552088,True,-,True,False,False,0.10999436813918928,0.9737520983480323,-0.14620967840627608,0.1545044425578177,0.8820239235972316,-0.3371595330739301,True
u56,25,v1,2015,-0.0243627864366176,False,"H1,H2,DD,CAGR",False,False,False,0.037834702288707334,0.39920030769495,-0.14177187688535975,0.15450717694493266,0.8820107671822842,-0.33717235283398284,False
u56,25,top20,2015,0.07161411821195696,False,"H1,CAGR",False,False,False,0.12730703643605445,1.0495601201126592,-0.18440712200737241,0.15450717694493266,0.8820107671822842,-0.33717235283398284,True
u56,25,frac085,2015,0.04794714816039436,False,"H1,H2,CAGR",False,False,False,0.10743750276663477,0.9951019348159275,-0.16829823487973494,0.15450717694493266,0.8820107671822842,-0.33717235283398284,True
u56,25,ew-band3,2015,0.052137967541121766,False,"H1,CAGR",False,False,False,0.11788556369379033,1.1587727381964559,-0.1521985133212792,0.15450717694493266,0.8820107671822842,-0.33717235283398284,True
