panel,sleeve,gross,sbar,nominal_resid,CAGR_sleeve,measured_dCAGR,F_A,F_B,F_C,F_E,F_D,err_A,err_B,err_C,err_E,err_D,sleeve_vol,var_term,cov_core_sleeve,d_drag,SE_dCAGR,t_dCAGR,errB_over_SE,errC_over_SE,measured_dSharpe,measured_dMaxDD,OOS_measured_dCAGR,OOS_F_A,OOS_F_B,OOS_F_C,OOS_err_A,OOS_err_B,OOS_err_C,OOS_measured_dSharpe,script
U56,TLT,0.4,0.5994685821809791,0.6,0.010752627756306143,0.010269732127287767,0.006451576653783686,0.0064458625157926865,0.006654710274399695,0.010982961783895873,0.01026973212728799,-0.0038181554735040816,-0.003823869611495081,-0.003615021852888072,0.0007132296566081057,2.220446049250313e-16,0.1511593581196949,0.0039432921656069025,-0.005005808249783012,0.0003756186089132809,0.023002031579522207,0.44647065594112567,-0.1662405165506911,-0.1571609812111719,-0.2281289698257074,-0.15526893385604834,-0.005227570019761263,-0.006535378299255101,-0.006527662081688341,-0.0075582791754486445,-0.0013078082794938384,-0.0013000920619270781,-0.0023307091556873816,-0.3627246487741781,2026-09-19_is-the-SLEEVE-CREDIT-a-CLOSED-FORM-CORRECTION_C.py
U56,TLT,0.5,0.49945852025950815,0.5,0.010752627756306143,0.009431233891260105,0.005376313878153072,0.005370491548065981,0.005595387725481399,0.01019578529974911,0.009431233891260105,-0.004054920013107033,-0.004060742343194123,-0.0038358461657787054,0.0007645514084890052,0.0,0.1511593581196949,0.004108966466699476,-0.005011290093218823,0.000385423027990679,0.01956697329875446,0.48199758579220076,-0.20753042799177382,-0.19603676599399647,-0.07316011888119633,-0.1001512695340343,-0.0040295725411723105,-0.005446148582712584,-0.0054382320995062855,-0.0065080238344302,-0.001416576041540274,-0.001408659558333975,-0.0024784512932578898,-0.20105456925340826,2026-09-19_is-the-SLEEVE-CREDIT-a-CLOSED-FORM-CORRECTION_C.py
U56,TLT,0.6,0.3994917784659351,0.4,0.010752627756306143,0.008270008472501145,0.004301051102522458,0.004295586385548919,0.0045196550065025026,0.00902367642807115,0.008270008472501367,-0.003968957369978687,-0.003974422086952226,-0.003750353465998642,0.0007536679555700046,2.220446049250313e-16,0.1511593581196949,0.003945943389966489,-0.0050168550179479545,0.0003631466342323897,0.015970704566030666,0.5178236463087088,-0.24885702885054511,-0.23482705164902748,0.013699014510879293,-0.04869879266722099,-0.002943077710212849,-0.0043569188661700675,-0.004349435357271228,-0.005371409441519688,-0.0014138411559572184,-0.0014063576470583787,-0.0024283317313068386,-0.09573110259559803,2026-09-19_is-the-SLEEVE-CREDIT-a-CLOSED-FORM-CORRECTION_C.py
U56,TLT,0.75,0.2496165514880708,0.25,0.010752627756306143,0.005880883048081431,0.002688156939076536,0.0026840338599640515,0.0028704386062865603,0.0064909975481333496,0.005880883048081209,-0.0031927261090048953,-0.0031968491881173796,-0.003010444441794871,0.0006101145000519184,-2.220446049250313e-16,0.1511593581196949,0.0030843653860352115,-0.005025372951942048,0.0002736869042081689,0.010276274046874484,0.5722777556589291,-0.31109030116705555,-0.29295096919982333,0.046950478484880875,0.0033337499769046097,-0.0015525208758857545,-0.002723074291356292,-0.0027173640357685924,-0.0035076565256507417,-0.0011705534154705377,-0.001164843159882838,-0.0019551356497649872,-0.019972886905581744,2026-09-19_is-the-SLEEVE-CREDIT-a-CLOSED-FORM-CORRECTION_C.py
U56,TLT,0.9,0.09982247944018924,0.09999999999999998,0.010752627756306143,0.002653217273784536,0.001075262775630614,0.001073353963131878,0.0011690968919893113,0.0029551665763816173,0.002653217273784314,-0.001577954498153922,-0.001579863310652658,-0.0014841203817952248,0.0003019493025970812,-2.220446049250313e-16,0.1511593581196949,0.0014812793203061506,-0.005034083340933706,0.0001256146194477954,0.004226763149983242,0.6277184643750515,-0.37377616265508556,-0.35112456722376534,0.024594460209248048,0.00354562351918164,-0.0004940395611263693,-0.0010892297165425167,-0.001086554175352012,-0.001460895322989356,-0.0005951901554161474,-0.0005925146142256427,-0.0009668557618629867,0.0004872600038103858,2026-09-19_is-the-SLEEVE-CREDIT-a-CLOSED-FORM-CORRECTION_C.py
B136,SHY,0.4,0.599559364083738,0.6,0.013095314957878301,0.008337445349067218,0.00785718897472698,0.007851418708621776,0.008294514123810964,0.008380002051015021,0.008337445349067218,-0.0004802563743402377,-0.000486026640445442,-4.2931225256254146e-05,4.255670194780285e-05,0.0,0.013680055481184622,9.243016448891523e-05,-0.00029155372638633547,0.0002585047307876605,0.002446398714342795,3.408048451050223,-0.19867024847419817,-0.01754874420287916,0.09639470581547815,0.006049037193273654,0.01100569116938277,0.01032878942217974,0.010320764080690856,0.011026336037769095,-0.0006769017472030292,-0.0006849270886919133,2.064486838632487e-05,0.1109235652716638,2026-09-19_is-the-SLEEVE-CREDIT-a-CLOSED-FORM-CORRECTION_C.py
B136,SHY,0.5,0.4995486530842566,0.5,0.013095314957878301,0.007045436758408963,0.006547657478939151,0.006541746948922224,0.007004385595698198,0.007095040042781834,0.007045436758408963,-0.0004977792794698122,-0.0005036898094867388,-4.1051162710764415e-05,4.960328437287123e-05,0.0,0.013680055481184622,9.628832836161008e-05,-0.0002915813544622956,0.00026901448523748386,0.002077743608210523,3.3909076801236866,-0.24242154204990987,-0.019757569003482644,0.06482111450923034,0.004893494527011821,0.009308796141611841,0.008607324518483117,0.008599112151446157,0.009335030829363723,-0.0007014716231287244,-0.0007096839901656847,2.6234687751881466e-05,0.07481186643237847,2026-09-19_is-the-SLEEVE-CREDIT-a-CLOSED-FORM-CORRECTION_C.py
B136,SHY,0.6,0.39957405270534,0.4,0.013095314957878301,0.005713356171875628,0.0052381259831513205,0.005232548069172292,0.005677432183214627,0.005765992863494956,0.005713356171875628,-0.0004752301887243071,-0.0004808081027033355,-3.5923988661000494e-05,5.263669161932865e-05,0.0,0.013680055481184622,9.244333181539288e-05,-0.000291608590246659,0.0002580951342600728,0.0016937671138048615,3.373165133098612,-0.28386907431639347,-0.021209520699868357,0.04331723003207144,0.0037996413049690148,0.0075553700799786405,0.006885859614786494,0.006878117344593023,0.00758511236629746,-0.0006695104651921469,-0.0006772527353856176,2.9742286318819484e-05,0.050103957804820354,2026-09-19_is-the-SLEEVE-CREDIT-a-CLOSED-FORM-CORRECTION_C.py
B136,SHY,0.75,0.24967584339531015,0.25,0.013095314957878301,0.0036419357127455143,0.0032738287394695753,0.0032695838066354854,0.0036178592187727657,0.00368882842328205,0.0036419357127455143,-0.000368106973275939,-0.00037235190611002895,-2.40764939727486e-05,4.6892710536535626e-05,0.0,0.013680055481184622,7.222874180342226e-05,-0.00029164799730077405,0.00020132376916718098,0.0010885653934415557,3.3456287832477813,-0.34205745318875075,-0.022117636770198547,0.021612201058650804,0.0022700205804282447,0.004821988637316643,0.0043036622592415585,0.004297779801380385,0.004850380774297468,-0.0005183263780750846,-0.0005242088359362585,2.83921369808246e-05,0.025063728286682352,2026-09-19_is-the-SLEEVE-CREDIT-a-CLOSED-FORM-CORRECTION_C.py
B136,SHY,0.9,0.09984854511167263,0.09999999999999998,0.013095314957878301,0.0014845307440083388,0.00130953149578783,0.001307548146323273,0.0014748430035390057,0.0015097527090516983,0.001484530744009005,-0.00017499924822050894,-0.00017698259768506594,-9.687740469333178e-06,2.5221965043359428e-05,6.661338147750939e-16,0.013680055481184622,3.467313556805796e-05,-0.00029168510288316604,9.652233978625357e-05,0.00044756426944700254,3.316910766452787,-0.3954350464654842,-0.02164547335582233,0.007162589322642576,0.0008676140730632387,0.001967730307894433,0.001721464903696623,0.0017187212782217634,0.001983774982273751,-0.00024626540419781006,-0.0002490090296726696,1.6044674379317794e-05,0.008324650208109352,2026-09-19_is-the-SLEEVE-CREDIT-a-CLOSED-FORM-CORRECTION_C.py
B136,IEF,0.4,0.5995617951936114,0.6,0.01943853877550583,0.013378358307558624,0.011663123265303499,0.011654605204182902,0.012401996443359792,0.013648278951791423,0.013378358307558402,-0.0017152350422551255,-0.0017237531033757227,-0.0009763618641988325,0.00026992064423279893,-2.220446049250313e-16,0.06757462563431166,0.0011662309993708115,-0.0025761308159030294,0.00029406037816942553,0.010935213997036243,1.2234198901991806,-0.15763323002575982,-0.08928603175607305,0.11449487519480872,-0.032461801772914356,0.0060240014838766065,0.005301798223619425,0.005297261124387338,0.00549802515259251,-0.0007222032602571815,-0.0007267403594892682,-0.0005259763312840966,2.810482091053501e-06,2026-09-19_is-the-SLEEVE-CREDIT-a-CLOSED-FORM-CORRECTION_C.py
B136,IEF,0.5,0.499552670947459,0.5,0.01943853877550583,0.011523858395283249,0.009719269387752916,0.009710573964619686,0.01049230836681148,0.01181487576476947,0.011523858395283249,-0.0018045890075303328,-0.0018132844306635622,-0.0010315500284717692,0.0002910173694862222,0.0,0.06757462563431166,0.0012151106562454668,-0.002577277610173182,0.0003043320431073289,0.00928378768859067,1.2412884462497475,-0.19531730921550497,-0.11111305676879003,0.10550260915396859,0.00015397045807419296,0.005178906618139134,0.004418165186349521,0.004413521160643712,0.004624974201217554,-0.0007607414317896133,-0.0007653854574954221,-0.0005539324169215798,0.0198854885337183,2026-09-19_is-the-SLEEVE-CREDIT-a-CLOSED-FORM-CORRECTION_C.py
B136,IEF,0.6,0.3995793355057089,0.4,0.01943853877550583,0.009525208897195103,0.007775415510202333,0.007767238407118577,0.008520807854354948,0.009813730868809632,0.009525208897194881,-0.0017497933869927706,-0.0017579704900765264,-0.0010044010428401553,0.00028852197161452833,-2.220446049250313e-16,0.06757462563431166,0.001166789922063235,-0.0025784596604547937,0.00028993886738204065,0.007563476022199687,1.2593692198187052,-0.2324289103206882,-0.13279622225179544,0.08294392115514237,0.011000552890208626,0.004273180863068049,0.0035345321490796167,0.003530152748887305,0.0037355406542711298,-0.0007386487139884323,-0.000743028114180744,-0.0005376402087969192,0.02263118756695004,2026-09-19_is-the-SLEEVE-CREDIT-a-CLOSED-FORM-CORRECTION_C.py
B136,IEF,0.75,0.24968164112268337,0.25,0.01943853877550583,0.006246966633536966,0.004859634693876458,0.004853446262495212,0.00544550964003706,0.0064826356724603665,0.006246966633536966,-0.0013873319396605077,-0.0013935203710417534,-0.0008014569934999055,0.00023566903892340094,0.0,0.06757462563431166,0.0009119002850790235,-0.00258030317227944,0.00022377443244457496,0.004854469430919715,1.2868484851810946,-0.287059253513054,-0.16509672270159162,0.04716486804892228,0.0070114929880189525,0.002796134815491458,0.0022090825931747604,0.0022057536782368295,0.0023689167693089317,-0.0005870522223166974,-0.0005903811372546283,-0.00042721804618252616,0.01593392194102039,2026-09-19_is-the-SLEEVE-CREDIT-a-CLOSED-FORM-CORRECTION_C.py
B136,IEF,0.9,0.09985213005325336,0.09999999999999998,0.01943853877550583,0.0026195404961133484,0.0019438538775505827,0.0019409795018570165,0.002226649837155165,0.002737282955910047,0.0026195404961140145,-0.0006756866185627657,-0.0006785609942563319,-0.0003928906589581835,0.00011774245979669865,6.661338147750939e-16,0.06757462563431166,0.0004378855597817342,-0.0025822300938772524,0.00010595101574587584,0.001992291468010509,1.3148379833846333,-0.3405932340481983,-0.1972054115909666,0.016803096690503727,0.0026956519600735973,0.0011701872287699366,0.000883633037269904,0.0008820796146367031,0.0009616961260123174,-0.0002865541915000327,-0.00028810761413323354,-0.00020849110275761925,0.0062681220619109634,2026-09-19_is-the-SLEEVE-CREDIT-a-CLOSED-FORM-CORRECTION_C.py
B136,TLT,0.4,0.5994955135129181,0.6,0.010752627756306143,0.010386613259175004,0.006451576653783686,0.006446152098380007,0.006630652113529085,0.011249123513154777,0.010386613259175004,-0.003935036605391318,-0.003940461160794996,-0.0037559611456459184,0.0008625102539797733,0.0,0.1511593581196949,0.004211945460322195,-0.0061251969777633974,0.00039152597722934735,0.02298819943120965,0.45182369720847926,-0.17141234451991388,-0.16338648691844407,-0.1499553722409186,-0.13214372153367893,-0.00495848966809409,-0.006535378299255101,-0.006528473844856928,-0.007529833492535556,-0.0015768886311610109,-0.0015699841767628378,-0.002571343824441466,-0.2818377117103764,2026-09-19_is-the-SLEEVE-CREDIT-a-CLOSED-FORM-CORRECTION_C.py
B136,TLT,0.5,0.4994879255133145,0.5,0.010752627756306143,0.009553586666855685,0.005376313878153072,0.005370807731814241,0.005570099249048606,0.010476444928425943,0.009553586666855907,-0.004177272788702613,-0.004182778935041443,-0.003983487417807079,0.0009228582615702589,2.220446049250313e-16,0.1511593581196949,0.004388445090096765,-0.006129204586807976,0.0004013994494303423,0.019548911882353262,0.4887017100670281,-0.21396479559648657,-0.2037702886881883,-0.02413170152513322,-0.0747667630736929,-0.0037457944437988555,-0.005446148582712584,-0.00543909068834961,-0.006476128156434136,-0.0017003541389137289,-0.0016932962445507542,-0.0027303337126352804,-0.15133419306968698,2026-09-19_is-the-SLEEVE-CREDIT-a-CLOSED-FORM-CORRECTION_C.py
B136,TLT,0.6,0.3995213054164394,0.4,0.010752627756306143,0.008387846223147477,0.004301051102522458,0.00429590387785647,0.004495172560028835,0.009296003183851195,0.008387846223147477,-0.004086795120625019,-0.004091942345291007,-0.0038926736631186417,0.0009081569607037182,0.0,0.1511593581196949,0.004213893102909464,-0.006133312155210349,0.00037787485075128837,0.015949723915987736,0.5258928786058573,-0.25655255017858414,-0.24405899961796146,0.036845967427914905,-0.02868286638660189,-0.0026669511184775896,-0.0043569188661700675,-0.0043502720782053785,-0.005338547209746249,-0.001689967747692478,-0.0016833209597277889,-0.0026715960912686593,-0.07029315298924588,2026-09-19_is-the-SLEEVE-CREDIT-a-CLOSED-FORM-CORRECTION_C.py
B136,TLT,0.75,0.2496411413569215,0.25,0.010752627756306143,0.00597237712356824,0.002688156939076536,0.0026842982656703797,0.002850496906867474,0.006705961570943393,0.005972377123568462,-0.003284220184491704,-0.0032880788578978602,-0.003121880216700766,0.0007335844473751532,2.220446049250313e-16,0.1511593581196949,0.0032932966720750417,-0.006139673144154476,0.00028501723716497373,0.010255660454509104,0.5823493425957141,-0.32061112714122586,-0.3044055749065063,0.04950262912498382,0.002733180072983399,-0.0013327709238248886,-0.002723074291356292,-0.002718032337206672,-0.003479851998764599,-0.0013903033675314036,-0.0013852614133817833,-0.0021470810749397106,-0.014177405113813046,2026-09-19_is-the-SLEEVE-CREDIT-a-CLOSED-FORM-CORRECTION_C.py
B136,TLT,0.9,0.09983501409811885,0.09999999999999998,0.010752627756306143,0.0026961599334029973,0.001075262775630614,0.001073488743642648,0.0011587373810898055,0.0030586406673663276,0.0026961599334036634,-0.0016208971577723833,-0.0016226711897603494,-0.0015374225523131918,0.0003624807339633303,6.661338147750939e-16,0.1511593581196949,0.0015813767818462334,-0.006146277358045739,0.00013134360977321257,0.004214691527166792,0.6397051637170266,-0.38500354754340577,-0.3647770050081651,0.023057849834024147,0.0038782036970150813,-0.00038751385565416463,-0.0010892297165425167,-0.0010868819723701027,-0.0014468784118186915,-0.000701715860888352,-0.000699368116715938,-0.001059364556164527,0.0004951814489166928,2026-09-19_is-the-SLEEVE-CREDIT-a-CLOSED-FORM-CORRECTION_C.py
SMALL,SHY,0.4,0.5998490768642845,0.6,0.012935260156352157,0.00788637390638769,0.007761156093811294,0.007759203863787202,0.007848882479831605,0.007918912333375812,0.007886373906387911,-0.00012521781257639544,-0.0001271700426004876,-3.7491426556084465e-05,3.25384269881223e-05,2.220446049250313e-16,0.013490147486660008,8.391354483269877e-05,-0.00025864773053032523,0.00031473588965336987,0.0025421986563926397,3.1021863246432493,-0.05002364480081227,-0.014747638412052545,0.07583569302387017,0.0301975739480147,0.010465112667088272,0.01032878942217974,0.010325931762134711,0.010474148502936076,-0.00013632324490853165,-0.0001391809049535609,9.035835847803417e-06,0.09547241975073628,2026-09-19_is-the-SLEEVE-CREDIT-a-CLOSED-FORM-CORRECTION_C.py
SMALL,SHY,0.5,0.4998552398563589,0.5,0.012935260156352157,0.006588641621017022,0.006467630078176079,0.00646575756805781,0.00655171972141398,0.0066252707215458005,0.006588641621017244,-0.00012101154284094306,-0.00012288405295921186,-3.692189960304189e-05,3.6629100528778706e-05,2.220446049250313e-16,0.013490147486660008,8.746804057823109e-05,-0.00025888012270700473,0.00032779833425075334,0.0021382175627659124,3.0813710146942292,-0.057470322524268286,-0.01726760655509779,0.05038859838959697,0.024363034367606784,0.008735956962552915,0.008607324518483117,0.008604578615351376,0.008746796460779053,-0.00012863244406979835,-0.0001313783472015398,1.0839498226137764e-05,0.06355966661209844,2026-09-19_is-the-SLEEVE-CREDIT-a-CLOSED-FORM-CORRECTION_C.py
SMALL,SHY,0.6,0.39987303918980066,0.4,0.012935260156352157,0.005281103957715194,0.005174104062540864,0.0051724617914312735,0.005247546911808682,0.005318694460866023,0.00528110395771475,-0.00010699989517433048,-0.0001086421662839206,-3.355704590651213e-05,3.759050315082883e-05,-4.440892098500626e-16,0.013490147486660008,8.402426497747645e-05,-0.00025910906446689893,0.0003146781172990183,0.0017260383559278337,3.0596677875540785,-0.06294307766151575,-0.019441657128455588,0.03337970836112314,0.018108679247230364,0.006996321256563576,0.006885859614786494,0.0068834463653117284,0.0070079302690527,-0.00011046164177708206,-0.00011287489125184728,1.1609012489124416e-05,0.04218117793260551,2026-09-19_is-the-SLEEVE-CREDIT-a-CLOSED-FORM-CORRECTION_C.py
SMALL,SHY,0.75,0.2499149748623804,0.25,0.012935260156352157,0.003306545733325672,0.0032338150390880394,0.0032327152168131,0.0032822987153558712,0.0033384518057774136,0.003306545733325672,-7.273069423763268e-05,-7.383051651257185e-05,-2.4247017969800805e-05,3.19060724517416e-05,0.0,0.013490147486660008,6.570681198891266e-05,-0.0002594442910016145,0.0002458367886156818,0.001092873618846337,3.0255517896169355,-0.06755631688731682,-0.02218647934369257,0.016485262963495173,0.01010493777699728,0.004374587532920637,0.0043036622592415585,0.0043020400252685356,0.004384715336136269,-7.092527367907886e-05,-7.254750765210184e-05,1.0127803215631559e-05,0.020888198555878257,2026-09-19_is-the-SLEEVE-CREDIT-a-CLOSED-FORM-CORRECTION_C.py
SMALL,SHY,0.9,0.09996604416311948,0.09999999999999998,0.012935260156352157,0.0013231344576811743,0.0012935260156352155,0.0012930867880513396,0.0013122968598410676,0.0013394861998046311,0.0013231344576805082,-2.9608442045958843e-05,-3.0047669629834715e-05,-1.0837597840106716e-05,1.6351742123456824e-05,-6.661338147750939e-16,0.013490147486660008,3.15685593986423e-05,-0.00025976973149010604,0.00011802801578286815,0.0004425759099980631,2.9896215039968284,-0.06789269128987661,-0.024487545741371568,0.005417650508889427,0.003594684033924267,0.0017480077655345205,0.001721464903696623,0.0017208138298232094,0.0017532114370246545,-2.6542861837897547e-05,-2.7193935711311177e-05,5.203671490133961e-06,0.006883404881178556,2026-09-19_is-the-SLEEVE-CREDIT-a-CLOSED-FORM-CORRECTION_C.py
SMALL,IEF,0.4,0.5998353251823625,0.6,0.020577202263869943,0.013591611215712396,0.012346321358321964,0.012342932811291672,0.012643765994434071,0.013869656443933887,0.013591611215712174,-0.0012452898573904313,-0.001248678404420724,-0.0009478452212783248,0.0002780452282214914,-2.220446049250313e-16,0.06487568109606445,0.0011966622924489186,-0.0028816658863647007,0.0003424881110738562,0.009802064823682056,1.3866069506982541,-0.12738932325808364,-0.09669852610934636,0.12389862228264803,0.027221969395994083,0.005768456933967769,0.005301798223619425,0.005299914337515295,0.005195042486190013,-0.0004666587103483444,-0.00046854259645247396,-0.0005734144477777562,0.036563832898522386,2026-09-19_is-the-SLEEVE-CREDIT-a-CLOSED-FORM-CORRECTION_C.py
