panel,cost,sel,key,dir,m,n,IS_Sharpe,IS_MaxDD,OOS_CAGR,OOS_Sharpe,OOS_MaxDD,pass4b_oos,v1_OOS_CAGR,v1_OOS_Sharpe,v1_OOS_MaxDD,spy_OOS_CAGR,spy_OOS_Sharpe,spy_OOS_MaxDD
u56,10.0,S1_ISSharpe_all,NONE,NONE,0.1,4,1.101408894441284,-0.14473583941244694,0.20554390320503924,1.0221819370009306,-0.23812385035473038,False,0.07730300522922962,0.747063834691694,-0.13827796154480798,0.15450717694493266,0.8820107671822842,-0.33717235283398284
u56,10.0,S2_donothing_m053,NONE,NONE,0.53,20,0.9928968404730495,-0.11653190552192016,0.14360571273280298,1.167991233806965,-0.18308348697878107,True,0.07730300522922962,0.747063834691694,-0.13827796154480798,0.15450717694493266,0.8820107671822842,-0.33717235283398284
u56,10.0,S3_RANDonly,RAND,NEG,0.2,7,1.076909727573948,-0.11801805436639023,0.15719893347511782,1.2169618168847696,-0.2041694430274894,False,0.07730300522922962,0.747063834691694,-0.13827796154480798,0.15450717694493266,0.8820107671822842,-0.33717235283398284
u56,10.0,S4_NONEonly,NONE,NONE,0.1,4,1.101408894441284,-0.14473583941244694,0.20554390320503924,1.0221819370009306,-0.23812385035473038,False,0.07730300522922962,0.747063834691694,-0.13827796154480798,0.15450717694493266,0.8820107671822842,-0.33717235283398284
u56,25.0,S1_ISSharpe_all,NONE,NONE,0.1,4,0.9443580268761544,-0.15899306243112787,0.17169543780195062,0.8816357167974807,-0.24577359926854547,False,0.037834702288707334,0.39920030769495,-0.14177187688535975,0.15450717694493266,0.8820107671822842,-0.33717235283398284
u56,25.0,S2_donothing_m053,NONE,NONE,0.53,20,0.8577174907477432,-0.12545350656369159,0.12730703643605445,1.0495601201126592,-0.18440712200737241,True,0.037834702288707334,0.39920030769495,-0.14177187688535975,0.15450717694493266,0.8820107671822842,-0.33717235283398284
u56,25.0,S3_RANDonly,RAND,NEG,0.2,7,0.8702252138716292,-0.12894667393597492,0.12861105956008823,1.0187772151450778,-0.20598859173801753,False,0.037834702288707334,0.39920030769495,-0.14177187688535975,0.15450717694493266,0.8820107671822842,-0.33717235283398284
u56,25.0,S4_NONEonly,NONE,NONE,0.1,4,0.9443580268761544,-0.15899306243112787,0.17169543780195062,0.8816357167974807,-0.24577359926854547,False,0.037834702288707334,0.39920030769495,-0.14177187688535975,0.15450717694493266,0.8820107671822842,-0.33717235283398284
broad,10.0,S1_ISSharpe_all,RAND,POS,0.2,18,1.1324268407174989,-0.1353232287935865,0.11440556394291823,0.8761904231839662,-0.17168127452476822,False,0.05941502665859644,0.5762505378038233,-0.2119126361153264,0.1545044425578177,0.8820239235972316,-0.3371595330739301
broad,10.0,S2_donothing_m053,NONE,NONE,0.53,48,1.0136298961517187,-0.12285052987127587,0.12001872702114702,1.0375139647770037,-0.18897917652002305,True,0.05941502665859644,0.5762505378038233,-0.2119126361153264,0.1545044425578177,0.8820239235972316,-0.3371595330739301
