panel,book,estimator,lam,beta_used_mean,cmp_CAGR,cmp_Sharpe,cmp_MaxDD,pass4a,pass4b_SPY100,pass4b_BETAMATCH,spy_h1,spy_h2,spy_oos,spy_dd,spy_cagr,bm_h1,bm_h2,bm_oos,bm_dd,bm_cagr
U56,BAND03_g100,FULL,1.0,1.0,0.15130245537273979,0.8845060132920908,-0.33717267708462395,False,True,True,True,True,True,True,True,True,True,True,True,True
U56,BAND03_g100,IS,0.0,0.4081599733412187,0.0632336862920706,0.8845060132920907,-0.1483785089342069,False,True,False,True,True,True,True,True,True,True,True,False,True
U56,BAND03_g100,IS,0.25,0.5561199800059143,0.08572309489802787,0.8845060132920908,-0.19849872985931372,False,True,False,True,True,True,True,True,True,True,True,False,True
U56,BAND03_g100,IS,0.5,0.7040799866706093,0.10792297607004886,0.8845060132920909,-0.24666540264417913,False,True,False,True,True,True,True,True,True,True,True,False,True
U56,BAND03_g100,IS,0.75,0.8520399933353049,0.12979548338025038,0.8845060132920908,-0.29288581848127215,False,True,True,True,True,True,True,True,True,True,True,True,True
U56,BAND03_g100,IS,1.0,1.0,0.15130245537273979,0.8845060132920908,-0.33717267708462395,False,True,True,True,True,True,True,True,True,True,True,True,True
U56,BAND03_g100,R52,0.0,0.544846000534401,0.0676514655822471,0.6689104750294383,-0.22062101823395863,False,True,False,True,True,True,True,True,True,True,True,False,True
U56,BAND03_g100,R52,0.25,0.6586345004008008,0.08877743962570639,0.7589283799415287,-0.23491252733543966,False,True,False,True,True,True,True,True,True,True,True,False,True
U56,BAND03_g100,R52,0.5,0.7724230002672006,0.10977692656697635,0.8179934101182854,-0.2700662886914482,False,True,True,True,True,True,True,True,True,True,True,True,True
U56,BAND03_g100,R52,0.75,0.8862115001336003,0.13062651220823573,0.8574496910692749,-0.3041516810427124,False,True,True,True,True,True,True,True,True,True,True,True,True
U56,BAND03_g100,R52,1.0,1.0,0.15130245537273979,0.8845060132920908,-0.33717267708462395,False,True,True,True,True,True,True,True,True,True,True,True,True
U56,BAND03_g100,R104,0.0,0.5090259574337592,0.06897835081938664,0.6936949582912979,-0.22062101823395863,False,True,False,True,True,True,True,True,True,True,True,False,True
U56,BAND03_g100,R104,0.25,0.6317694680753194,0.08978995714385563,0.7746737029422979,-0.22062101823395863,False,True,False,True,True,True,True,True,True,True,True,False,True
U56,BAND03_g100,R104,0.5,0.7545129787168796,0.11046356116556932,0.8267094047057159,-0.2593011362365121,False,True,False,True,True,True,True,True,True,True,True,False,True
U56,BAND03_g100,R104,0.75,0.8772564893584398,0.13097566713701836,0.861072538768991,-0.2989662574207338,False,True,True,True,True,True,True,True,True,True,True,True,True
U56,BAND03_g100,R104,1.0,1.0,0.15130245537273979,0.8845060132920908,-0.33717267708462395,False,True,True,True,True,True,True,True,True,True,True,True,True
U56,BAND03_g100,EWMA,0.0,0.49849141150762166,0.06204683402601674,0.6614127595099976,-0.22062101823395863,False,True,False,True,True,True,True,True,True,True,True,False,True
U56,BAND03_g100,EWMA,0.25,0.6238685586307161,0.08456941774101523,0.7574162496029827,-0.22444615717498317,False,True,False,True,True,True,True,True,True,True,True,False,True
U56,BAND03_g100,EWMA,0.5,0.7492457057538108,0.10697109458335441,0.8178789128562074,-0.2633334541048866,False,True,False,True,True,True,True,True,True,True,True,False,True
U56,BAND03_g100,EWMA,0.75,0.8746228528769053,0.1292246562015662,0.8574743372567186,-0.30090618481839004,False,True,True,True,True,True,True,True,True,True,True,True,True
U56,BAND03_g100,EWMA,1.0,1.0,0.15130245537273979,0.8845060132920908,-0.33717267708462395,False,True,True,True,True,True,True,True,True,True,True,True,True
U56,EWELIG_g075,FULL,0.0,0.4487037565667831,0.06942284804369736,0.8845060132920907,-0.16230688589859943,False,False,False,True,True,True,True,False,True,True,True,False,True
U56,EWELIG_g075,FULL,0.25,0.5865278174250871,0.0903103519400672,0.8845060132920908,-0.20855697947147023,False,False,False,True,True,True,True,False,True,True,True,False,True
U56,EWELIG_g075,FULL,0.5,0.7243518782833915,0.11093991831080086,0.8845060132920909,-0.25311285857318777,False,False,False,True,True,True,True,False,True,True,True,False,True
U56,EWELIG_g075,FULL,0.75,0.8621759391416958,0.13128090851318874,0.8845060132920908,-0.29598119046751503,False,False,True,True,True,True,True,False,True,True,True,True,True
U56,EWELIG_g075,FULL,1.0,1.0,0.15130245537273979,0.8845060132920908,-0.33717267708462395,False,False,False,True,True,True,True,False,True,True,True,True,False
U56,EWELIG_g075,IS,0.0,0.44902268042794613,0.06947145592405768,0.8845060132920909,-0.16241586662228447,False,False,False,True,True,True,True,False,True,True,True,False,True
U56,EWELIG_g075,IS,0.25,0.5867670103209595,0.09034638669865669,0.8845060132920906,-0.20863577222835494,False,False,False,True,True,True,True,False,True,True,True,False,True
U56,EWELIG_g075,IS,0.5,0.7245113402139731,0.11096362544160443,0.8845060132920904,-0.2531634305040007,False,False,False,True,True,True,True,False,True,True,True,False,True
U56,EWELIG_g075,IS,0.75,0.8622556701069863,0.1312925862717984,0.8845060132920907,-0.2960055031929375,False,False,True,True,True,True,True,False,True,True,True,True,True
U56,EWELIG_g075,IS,1.0,1.0,0.15130245537273979,0.8845060132920908,-0.33717267708462395,False,False,False,True,True,True,True,False,True,True,True,True,False
U56,EWELIG_g075,R52,0.0,0.5675412084343153,0.07239627853919273,0.7101003189107531,-0.22062101823395863,False,False,False,True,True,True,True,False,True,True,True,False,True
U56,EWELIG_g075,R52,0.25,0.6756559063257365,0.092339039298734,0.7827573435639258,-0.2253234279844446,False,False,False,True,True,True,True,False,True,True,True,False,True
U56,EWELIG_g075,R52,0.5,0.7837706042171576,0.11215141835744835,0.8303475316711214,-0.26390536919858887,False,False,False,True,True,True,True,False,True,True,True,False,True
U56,EWELIG_g075,R52,0.75,0.8918853021085789,0.13181284043512198,0.8623444986288591,-0.3011855492835481,False,False,True,True,True,True,True,False,True,True,True,True,True
U56,EWELIG_g075,R52,1.0,1.0,0.15130245537273979,0.8845060132920908,-0.33717267708462395,False,False,False,True,True,True,True,False,True,True,True,True,False
U56,EWELIG_g075,R104,0.0,0.5489545987059523,0.07753312749322117,0.7521458403536185,-0.22062101823395863,False,False,False,True,True,True,True,False,True,True,True,False,True
U56,EWELIG_g075,R104,0.25,0.6617159490294642,0.09625131494932515,0.8098226376677549,-0.23056180188441777,False,False,False,True,True,True,True,False,True,True,True,False,True
U56,EWELIG_g075,R104,0.5,0.7744772993529762,0.11479885058668304,0.8460135908086303,-0.26728316570645794,False,False,True,True,True,True,True,False,True,True,True,True,True
U56,EWELIG_g075,R104,0.75,0.8872386496764879,0.1331558999375444,0.8692313425566287,-0.3028175806218454,False,False,True,True,True,True,True,False,True,True,True,True,True
U56,EWELIG_g075,R104,1.0,1.0,0.15130245537273979,0.8845060132920908,-0.33717267708462395,False,False,False,True,True,True,True,False,True,True,True,True,False
U56,EWELIG_g075,EWMA,0.0,0.5353492359619371,0.069207580594433,0.709840965016823,-0.22062101823395863,False,False,False,True,True,True,True,False,True,True,True,False,True
U56,EWELIG_g075,EWMA,0.25,0.6515119269714529,0.0899682074735344,0.7847980608385472,-0.22288564627382612,False,False,False,True,True,True,True,False,True,True,True,False,True
U56,EWELIG_g075,EWMA,0.5,0.7676746179809686,0.11058651870229874,0.832206161815489,-0.2623380231480611,False,False,False,True,True,True,True,False,True,True,True,False,True
U56,EWELIG_g075,EWMA,0.75,0.8838373089904843,0.1310391580328294,0.8633095032823106,-0.3004304915579231,False,False,True,True,True,True,True,False,True,True,True,True,True
U56,EWELIG_g075,EWMA,1.0,1.0,0.15130245537273979,0.8845060132920908,-0.33717267708462395,False,False,False,True,True,True,True,False,True,True,True,True,False
U56,EWELIG_g100,FULL,0.0,0.5990366871759214,0.0921937856629893,0.8845060132920906,-0.21267069270048566,False,False,False,True,True,True,False,True,True,True,True,False,True
U56,EWELIG_g100,FULL,0.25,0.6992775153819409,0.10720734955778588,0.8845060132920907,-0.24513262820474224,False,False,False,True,True,True,False,True,True,True,True,False,True
U56,EWELIG_g100,FULL,0.5,0.7995183435879607,0.12207122591708286,0.8845060132920908,-0.2767009959504253,False,False,False,True,True,True,False,True,True,True,True,False,True
U56,EWELIG_g100,FULL,0.75,0.8997591717939805,0.13677356329467338,0.8845060132920907,-0.3073794355960222,False,False,False,True,True,True,False,True,True,True,True,False,True
U56,EWELIG_g100,FULL,1.0,1.0,0.15130245537273979,0.8845060132920908,-0.33717267708462395,False,False,False,True,True,True,False,True,True,True,True,False,True
U56,EWELIG_g100,IS,0.0,0.5990239012889947,0.09219186161181891,0.8845060132920908,-0.21266649501179613,False,False,False,True,True,True,False,True,True,True,True,False,True
U56,EWELIG_g100,IS,0.25,0.6992679259667458,0.10720592027440157,0.8845060132920907,-0.24512956555975207,False,False,False,True,True,True,False,True,True,True,True,False,True
U56,EWELIG_g100,IS,0.5,0.7995119506444973,0.12207028298534106,0.8845060132920907,-0.2766990110718551,False,False,False,True,True,True,False,True,True,True,True,False,True
U56,EWELIG_g100,IS,0.75,0.8997559753222487,0.1367730971695953,0.8845060132920906,-0.30737847146539365,False,False,False,True,True,True,False,True,True,True,True,False,True
U56,EWELIG_g100,IS,1.0,1.0,0.15130245537273979,0.8845060132920908,-0.33717267708462395,False,False,False,True,True,True,False,True,True,True,True,False,True
U56,EWELIG_g100,R52,0.0,0.7477061762969525,0.09464720056121512,0.7461595527530552,-0.24271284080372213,False,False,False,True,True,True,False,True,True,True,True,False,True
U56,EWELIG_g100,R52,0.25,0.8107796322227143,0.10893667975070453,0.7952614678148088,-0.26711602357011066,False,False,False,True,True,True,False,True,True,True,True,False,True
U56,EWELIG_g100,R52,0.5,0.8738530881484763,0.12314751466869511,0.8331011600734365,-0.2909923902162397,False,False,False,True,True,True,False,True,True,True,True,False,True
U56,EWELIG_g100,R52,0.75,0.9369265440742381,0.13727202318646792,0.8621669559194948,-0.314343847560388,False,False,False,True,True,True,False,True,True,True,True,False,True
U56,EWELIG_g100,R52,1.0,1.0,0.15130245537273979,0.8845060132920908,-0.33717267708462395,False,False,False,True,True,True,False,True,True,True,True,False,True
U56,EWELIG_g100,R104,0.0,0.7136250321720405,0.09690099671009977,0.7686161922980357,-0.25175520402182194,False,False,False,True,True,True,False,True,True,True,True,False,True
U56,EWELIG_g100,R104,0.25,0.7852187741290304,0.11063212935026234,0.8102226517560486,-0.27376070972005995,False,False,False,True,True,True,False,True,True,True,True,False,True
U56,EWELIG_g100,R104,0.5,0.8568125160860202,0.1242809216122247,0.841905337859704,-0.2953310265685989,False,False,False,True,True,True,False,True,True,True,True,False,True
U56,EWELIG_g100,R104,0.75,0.9284062580430102,0.13784012898621323,0.8660469277345283,-0.3164677378477865,False,False,False,True,True,True,False,True,True,True,True,False,True
U56,EWELIG_g100,R104,1.0,1.0,0.15130245537273979,0.8845060132920908,-0.33717267708462395,False,False,False,True,True,True,False,True,True,True,True,False,True
U56,EWELIG_g100,EWMA,0.0,0.7049088451007951,0.09057232282060657,0.7504517287621677,-0.23854629674339334,False,False,False,True,True,True,False,True,True,True,True,False,True
U56,EWELIG_g100,EWMA,0.25,0.7786816338255964,0.10588143483549173,0.7993232195551533,-0.26406375918469416,False,False,False,True,True,True,False,True,True,True,True,False,True
U56,EWELIG_g100,EWMA,0.5,0.8524544225503976,0.12111219267425444,0.8359250634226603,-0.2890056511046347,False,False,False,True,True,True,False,True,True,True,True,False,True
U56,EWELIG_g100,EWMA,0.75,0.9262272112751989,0.13625557102316077,0.8635142632547818,-0.3133743527940671,False,False,False,True,True,True,False,True,True,True,True,False,True
U56,EWELIG_g100,EWMA,1.0,1.0,0.15130245537273979,0.8845060132920908,-0.33717267708462395,False,False,False,True,True,True,False,True,True,True,True,False,True
U56,V1_n5,FULL,0.0,0.30271688291445426,0.047050698582045136,0.8845060132920907,-0.11146729794589827,False,False,False,False,False,False,True,False,False,False,False,False,True
U56,V1_n5,FULL,0.25,0.47703766218584065,0.0737364820484212,0.8845060132920906,-0.17195352038506562,False,False,False,False,False,False,True,False,False,False,False,False,True
U56,V1_n5,FULL,0.5,0.6513584414572272,0.10004822199731644,0.8845060132920907,-0.229726202597327,False,False,False,False,False,False,True,False,False,False,False,False,False
U56,V1_n5,FULL,0.75,0.8256792207286134,0.1259243054285768,0.884506013292091,-0.2847931101236053,False,False,False,False,False,False,True,False,False,False,False,True,False
U56,V1_n5,FULL,1.0,1.0,0.15130245537273979,0.8845060132920908,-0.33717267708462395,False,False,False,False,False,False,True,False,False,False,False,True,False
U56,V1_n5,IS,0.0,0.28189765965219815,0.04384147721078402,0.8845060132920908,-0.10406205500333865,False,False,False,False,False,False,True,False,False,False,False,False,True
U56,V1_n5,IS,0.25,0.46142324473914875,0.07136050422785845,0.8845060132920908,-0.16664626673347638,False,False,False,False,False,False,True,False,False,False,False,False,True
U56,V1_n5,IS,0.5,0.6409488298260991,0.09848862578713802,0.8845060132920908,-0.22635238524036683,False,False,False,False,False,False,True,False,False,False,False,False,False
U56,V1_n5,IS,0.75,0.8204744149130495,0.12515860745976592,0.8845060132920907,-0.28318798016463753,False,False,False,False,False,False,True,False,False,False,False,True,False
U56,V1_n5,IS,1.0,1.0,0.15130245537273979,0.8845060132920908,-0.33717267708462395,False,False,False,False,False,False,True,False,False,False,False,True,False
U56,V1_n5,R52,0.0,0.4655592802079694,0.053478131560430686,0.6085528464735781,-0.22062101823395863,False,False,False,False,False,False,True,False,True,True,False,False,True
U56,V1_n5,R52,0.25,0.599169460155977,0.07841478221336007,0.7465129000026267,-0.22062101823395863,False,False,False,False,False,False,True,False,False,False,False,False,True
U56,V1_n5,R52,0.5,0.7327796401039848,0.10306305316106079,0.8216028904694613,-0.22062101823395863,False,False,False,False,False,False,True,False,False,False,False,False,False
U56,V1_n5,R52,0.75,0.8663898200519924,0.12737515770509034,0.8621242541449843,-0.2797269521050517,False,False,False,False,False,False,True,False,False,False,False,True,False
U56,V1_n5,R52,1.0,1.0,0.15130245537273979,0.8845060132920908,-0.33717267708462395,False,False,False,False,False,False,True,False,False,False,False,True,False
U56,V1_n5,R104,0.0,0.4311919705373616,0.05511410186705601,0.6252762846979779,-0.22062101823395863,False,False,False,False,False,False,True,False,False,True,True,False,True
U56,V1_n5,R104,0.25,0.5733939779030212,0.07960005452175434,0.7530516819774155,-0.22062101823395863,False,False,False,False,False,False,True,False,False,False,False,False,True
U56,V1_n5,R104,0.5,0.7155959852686808,0.10382293954639343,0.8233316789980789,-0.2284005567954689,False,False,False,False,False,False,True,False,False,False,False,False,False
U56,V1_n5,R104,0.75,0.8577979926343403,0.1277386725766323,0.8622523410183716,-0.2841286643251567,False,False,False,False,False,False,True,False,False,False,False,True,False
U56,V1_n5,R104,1.0,1.0,0.15130245537273979,0.8845060132920908,-0.33717267708462395,False,False,False,False,False,False,True,False,False,False,False,True,False
U56,V1_n5,EWMA,0.0,0.41266410390937847,0.045674862162492724,0.5681699948257865,-0.22062101823395863,False,False,False,False,False,False,True,False,True,True,False,False,True
U56,V1_n5,EWMA,0.25,0.5594980779320339,0.07251681348172911,0.7286813795757274,-0.22062101823395863,False,False,False,False,False,False,True,False,False,False,False,False,True
U56,V1_n5,EWMA,0.5,0.7063320519546892,0.0991049347593107,0.8130348055042598,-0.22062101823395863,False,False,False,False,False,False,True,False,False,False,False,False,False
U56,V1_n5,EWMA,0.75,0.8531660259773446,0.1253852065176697,0.8585433672713914,-0.279447674404362,False,False,False,False,False,False,True,False,False,False,False,True,False
U56,V1_n5,EWMA,1.0,1.0,0.15130245537273979,0.8845060132920908,-0.33717267708462395,False,False,False,False,False,False,True,False,False,False,False,True,False
U56,SPYBH,FULL,0.0,0.999999999999999,0.15130245537273979,0.8845060132920909,-0.3371726770846234,False,False,False,False,False,False,False,True,False,False,False,False,True
U56,SPYBH,FULL,0.25,0.9999999999999992,0.15130245537273979,0.8845060132920908,-0.3371726770846235,False,False,False,False,False,False,False,True,False,False,True,False,True
U56,SPYBH,FULL,0.5,0.9999999999999993,0.15130245537273979,0.884506013292091,-0.33717267708462384,False,False,False,False,False,False,False,True,False,False,True,False,True
U56,SPYBH,FULL,0.75,0.9999999999999998,0.15130245537273979,0.8845060132920906,-0.33717267708462395,False,False,False,False,False,False,False,True,False,False,True,False,True
U56,SPYBH,FULL,1.0,1.0,0.15130245537273979,0.8845060132920908,-0.33717267708462395,False,False,False,False,False,False,False,True,False,False,False,False,True
U56,SPYBH,IS,0.0,0.9999999999999983,0.15130245537273979,0.8845060132920909,-0.33717267708462306,False,False,False,False,False,False,False,True,False,False,True,False,True
U56,SPYBH,IS,0.25,0.999999999999999,0.15130245537273979,0.8845060132920908,-0.3371726770846235,False,False,False,False,False,False,False,True,False,False,True,False,True
U56,SPYBH,IS,0.5,0.9999999999999992,0.15130245537273979,0.8845060132920907,-0.33717267708462373,False,False,False,False,False,False,False,True,True,False,True,False,True
U56,SPYBH,IS,0.75,0.9999999999999998,0.15130245537273979,0.8845060132920909,-0.33717267708462395,False,False,False,False,False,False,False,True,False,False,False,False,True
U56,SPYBH,IS,1.0,1.0,0.15130245537273979,0.8845060132920908,-0.33717267708462395,False,False,False,False,False,False,False,True,False,False,False,False,True
U56,SPYBH,R52,0.0,0.9999999999999983,0.15130245537274023,0.8845060132920906,-0.3371726770846235,False,False,False,False,False,False,False,True,True,True,True,False,True
U56,SPYBH,R52,0.25,0.9999999999999988,0.15130245537274023,0.8845060132920908,-0.33717267708462384,False,False,False,False,False,False,False,True,True,True,True,False,True
U56,SPYBH,R52,0.5,0.9999999999999992,0.15130245537274023,0.8845060132920907,-0.33717267708462395,False,False,False,False,False,False,False,True,True,True,True,False,True
U56,SPYBH,R52,0.75,0.9999999999999996,0.15130245537274,0.8845060132920909,-0.33717267708462395,False,False,False,False,False,False,False,True,False,False,False,False,True
U56,SPYBH,R52,1.0,1.0,0.15130245537273979,0.8845060132920908,-0.33717267708462395,False,False,False,False,False,False,False,True,False,False,False,False,True
U56,SPYBH,R104,0.0,0.9999999999999996,0.15130245537274023,0.8845060132920906,-0.33717267708462395,False,False,False,False,False,False,False,True,True,True,True,False,True
U56,SPYBH,R104,0.25,0.9999999999999996,0.15130245537274023,0.8845060132920907,-0.33717267708462406,False,False,False,False,False,False,False,True,True,False,False,False,True
U56,SPYBH,R104,0.5,0.9999999999999996,0.15130245537274,0.8845060132920906,-0.33717267708462395,False,False,False,False,False,False,False,True,True,False,True,False,True
U56,SPYBH,R104,0.75,1.0,0.15130245537273979,0.8845060132920907,-0.33717267708462395,False,False,False,False,False,False,False,True,True,True,True,False,True
U56,SPYBH,R104,1.0,1.0,0.15130245537273979,0.8845060132920908,-0.33717267708462395,False,False,False,False,False,False,False,True,False,False,False,False,True
U56,SPYBH,EWMA,0.0,1.0,0.15130245537273979,0.8845060132920908,-0.33717267708462395,False,False,False,False,False,False,False,True,False,False,False,False,True
