claim,published,rederived,basis,width,lo,hi,provenance,covers_sqrt,digits_justified,published_digits
1012_IID_CONTROL,-0.4943,-0.4942677066302685,TAPE,0.10024554438475985,-0.5443904788226483,-0.44414493443788855,MEASURED (zero-truth control),True,1,4
1012_IID_CONTROL,-0.4943,-0.4942677066302685,REDRAW,0.04039842233150487,-0.5144669177960209,-0.474068495464516,TRANSFERRED,True,1,4
1012_IID_CONTROL,-0.4943,-0.4942677066302685,OLS,0.029073457026435268,-0.5088044351434862,-0.47973097811705084,TRANSFERRED,True,1,4
1012_MEDBOOK_PAIRED,-0.5003,-0.5002534712054807,TAPE,0.04431276737163814,-0.5224098548912998,-0.4780970875196616,MEASURED,True,1,4
1012_MEDBOOK_PAIRED,-0.5003,-0.5002534712054807,REDRAW,0.03923730554393767,-0.5198721239774495,-0.48063481843351186,MEASURED,True,1,4
1012_MEDBOOK_PAIRED,-0.5003,-0.5002534712054807,OLS,0.0533046301894029,-0.5269057863001821,-0.47360115611077924,MEASURED,True,1,4
1012_SPY_COMP,-0.511,-0.5109537392864054,TAPE,0.042856104293215014,-0.5323817914330129,-0.48952568713979794,MEASURED,True,1,4
1012_SPY_COMP,-0.511,-0.5109537392864054,REDRAW,0.04039842233150487,-0.5311529504521578,-0.490754528120653,MEASURED,True,1,4
1012_SPY_COMP,-0.511,-0.5109537392864054,OLS,0.029073457026435268,-0.525490467799623,-0.4964170107731878,MEASURED,True,1,4
