panel,book,gross,cost_bps,chooser,pick_k,pick_salt,pick_is_incumbent,full4b,OOS_CAGR,OOS_Sharpe,OOS_MaxDD,inc_OOS_Sharpe,inc_OOS_CAGR,base_OOS_Sharpe,spy_OOS_Sharpe,spy_OOS_CAGR
U56,CAND,1.0,10.0,C_ISSHARPE,8,0,False,False,0.18265669209815627,1.1921162554124118,-0.25563328388530904,1.201051629325971,0.1791787324880838,1.2839355379722956,0.8831406547160487,0.15454794790057602
U56,CAND,1.0,10.0,C_ISCALMAR,2,0,False,False,0.1828193937839684,1.2173592848531996,-0.2370894921547686,1.201051629325971,0.1791787324880838,1.2839355379722956,0.8831406547160487,0.15454794790057602
U56,CAND,1.0,25.0,C_ISSHARPE,8,0,False,False,0.17604188799112253,1.1547354670274343,-0.25603175542229095,1.142064220896412,0.16919261159408938,1.2839355379722956,0.8831406547160487,0.15454794790057602
U56,CAND,1.0,25.0,C_ISCALMAR,2,1,False,False,0.17286047597882281,1.1781543474841476,-0.22310746575061946,1.142064220896412,0.16919261159408938,1.2839355379722956,0.8831406547160487,0.15454794790057602
U56,CAND,1.0,50.0,C_ISSHARPE,8,0,False,False,0.16509616283427464,1.0923224396637816,-0.2566955319941633,1.0435965710638826,0.1527270792943205,1.2839355379722956,0.8831406547160487,0.15454794790057602
U56,CAND,1.0,50.0,C_ISCALMAR,8,0,False,False,0.16509616283427464,1.0923224396637816,-0.2566955319941633,1.0435965710638826,0.1527270792943205,1.2839355379722956,0.8831406547160487,0.15454794790057602
B136,CAP2,0.75,0.0,C_ISSHARPE,1,0,True,True,0.12186816399359102,1.1392361336091135,-0.1660523318147471,1.1392361336091135,0.12186816399359102,1.1016867720596069,0.8736721309012504,0.15257181383948715
B136,CAP2,0.75,0.0,C_ISCALMAR,1,0,True,True,0.12186816399359102,1.1392361336091135,-0.1660523318147471,1.1392361336091135,0.12186816399359102,1.1016867720596069,0.8736721309012504,0.15257181383948715
B136,CAP2,0.75,10.0,C_ISSHARPE,8,1,False,False,0.12687690031199073,1.0898995949945616,-0.22288548846333878,1.0935817708519633,0.11650054279398914,1.1016867720596069,0.8736721309012504,0.15257181383948715
B136,CAP2,0.75,10.0,C_ISCALMAR,1,0,True,True,0.11650054279398914,1.0935817708519633,-0.17096216935248343,1.0935817708519633,0.11650054279398914,1.1016867720596069,0.8736721309012504,0.15257181383948715
B136,CAP2,0.75,25.0,C_ISSHARPE,8,1,False,False,0.12234103572272015,1.0549723689565176,-0.22344050894068868,1.0250054022590873,0.1084951278667623,1.1016867720596069,0.8736721309012504,0.15257181383948715
B136,CAP2,0.75,25.0,C_ISCALMAR,2,2,False,True,0.11149105203735377,1.027935395489392,-0.18604685050987058,1.0250054022590873,0.1084951278667623,1.1016867720596069,0.8736721309012504,0.15257181383948715
B136,CAP2,0.75,50.0,C_ISSHARPE,8,1,False,False,0.11482056105054528,0.9967021051415752,-0.2243648847483637,0.9105523613820905,0.09527458603872074,1.1016867720596069,0.8736721309012504,0.15257181383948715
B136,CAP2,0.75,50.0,C_ISCALMAR,4,2,False,False,0.10410575848166226,0.93882668600659,-0.22014625009463495,0.9105523613820905,0.09527458603872074,1.1016867720596069,0.8736721309012504,0.15257181383948715
B136,CAP2,1.0,0.0,C_ISSHARPE,1,0,True,False,0.15438879331573263,1.1071610480831495,-0.22311958179959168,1.1071610480831495,0.15438879331573263,1.1016867720596069,0.8736721309012504,0.15257181383948715
B136,CAP2,1.0,0.0,C_ISCALMAR,1,0,True,False,0.15438879331573263,1.1071610480831495,-0.22311958179959168,1.1071610480831495,0.15438879331573263,1.1016867720596069,0.8736721309012504,0.15257181383948715
B136,CAP2,1.0,10.0,C_ISSHARPE,8,1,False,False,0.15814511664600195,1.0422664968036215,-0.29654894428982415,1.0637146634706696,0.14751347169942663,1.1016867720596069,0.8736721309012504,0.15257181383948715
B136,CAP2,1.0,10.0,C_ISCALMAR,1,0,True,False,0.14751347169942663,1.0637146634706696,-0.2238138156091145,1.0637146634706696,0.14751347169942663,1.1016867720596069,0.8736721309012504,0.15257181383948715
B136,CAP2,1.0,25.0,C_ISSHARPE,8,1,False,False,0.1522581988285754,1.0086622571015103,-0.2972195489242321,0.9984537075147705,0.13727383736148324,1.1016867720596069,0.8736721309012504,0.15257181383948715
B136,CAP2,1.0,25.0,C_ISCALMAR,1,0,True,False,0.13727383736148324,0.9984537075147705,-0.2248547657514941,0.9984537075147705,0.13727383736148324,1.1016867720596069,0.8736721309012504,0.15257181383948715
B136,CAP2,1.0,50.0,C_ISSHARPE,8,1,False,False,0.14251107236785376,0.9526048671030606,-0.2983361671303195,0.8895229911821954,0.1204015991243581,1.1016867720596069,0.8736721309012504,0.15257181383948715
B136,CAP2,1.0,50.0,C_ISCALMAR,8,1,False,False,0.14251107236785376,0.9526048671030606,-0.2983361671303195,0.8895229911821954,0.1204015991243581,1.1016867720596069,0.8736721309012504,0.15257181383948715
B136,CAND,0.75,0.0,C_ISSHARPE,8,1,False,False,0.14025423992369457,1.1566906718212075,-0.22119080714180595,1.1445513632064948,0.1284803355432811,1.1016867720596069,0.8736721309012504,0.15257181383948715
B136,CAND,0.75,0.0,C_ISCALMAR,1,0,True,True,0.1284803355432811,1.1445513632064948,-0.17966599081688406,1.1445513632064948,0.1284803355432811,1.1016867720596069,0.8736721309012504,0.15257181383948715
B136,CAND,0.75,10.0,C_ISSHARPE,8,1,False,False,0.13704129262409115,1.1331242615102393,-0.2217494790872525,1.0994092638888788,0.12288503690062824,1.1016867720596069,0.8736721309012504,0.15257181383948715
B136,CAND,0.75,10.0,C_ISCALMAR,1,0,True,True,0.12288503690062824,1.0994092638888788,-0.18112275422094581,1.0994092638888788,0.12288503690062824,1.1016867720596069,0.8736721309012504,0.15257181383948715
B136,CAND,0.75,25.0,C_ISSHARPE,8,1,False,False,0.1322382836234579,1.0977402081383425,-0.22258697701002506,1.031598494019004,0.11454169957378268,1.1016867720596069,0.8736721309012504,0.15257181383948715
B136,CAND,0.75,25.0,C_ISCALMAR,2,2,False,True,0.12068113861478924,1.0594938837236676,-0.20011799066831293,1.031598494019004,0.11454169957378268,1.1016867720596069,0.8736721309012504,0.15257181383948715
B136,CAND,0.75,50.0,C_ISSHARPE,8,1,False,False,0.12427684170751108,1.0386844389179481,-0.2239814475892975,0.9184149237563719,0.10076743616026462,1.1016867720596069,0.8736721309012504,0.15257181383948715
B136,CAND,0.75,50.0,C_ISCALMAR,8,1,False,False,0.12427684170751108,1.0386844389179481,-0.2239814475892975,0.9184149237563719,0.10076743616026462,1.1016867720596069,0.8736721309012504,0.15257181383948715
B136,CAND,1.0,0.0,C_ISSHARPE,8,1,False,False,0.1759785449639497,1.1113725332786073,-0.29382026415140994,1.1044718962791367,0.1651063201370775,1.1016867720596069,0.8736721309012504,0.15257181383948715
B136,CAND,1.0,0.0,C_ISCALMAR,1,0,True,False,0.1651063201370775,1.1044718962791367,-0.24012159067942074,1.1044718962791367,0.1651063201370775,1.1016867720596069,0.8736721309012504,0.15257181383948715
B136,CAND,1.0,10.0,C_ISSHARPE,8,1,False,False,0.17176695717105406,1.0885186432131533,-0.2944657435626623,1.0609586113116969,0.15766879996777572,1.1016867720596069,0.8736721309012504,0.15257181383948715
B136,CAND,1.0,10.0,C_ISCALMAR,1,0,True,False,0.15766879996777572,1.0609586113116969,-0.24194240752120455,1.0609586113116969,0.15766879996777572,1.1016867720596069,0.8736721309012504,0.15257181383948715
B136,CAND,1.0,25.0,C_ISSHARPE,8,1,False,False,0.1654769446155806,1.0542086994106352,-0.2954331930907419,0.995602725596064,0.14659723069404018,1.1016867720596069,0.8736721309012504,0.15257181383948715
B136,CAND,1.0,25.0,C_ISCALMAR,1,0,True,False,0.14659723069404018,0.995602725596064,-0.24466941286272537,0.995602725596064,0.14659723069404018,1.1016867720596069,0.8736721309012504,0.15257181383948715
B136,CAND,1.0,50.0,C_ISSHARPE,8,1,False,False,0.15506616686586794,0.9969561760068683,-0.2970435581175793,0.8865352528759279,0.12836833000697623,1.1016867720596069,0.8736721309012504,0.15257181383948715
B136,CAND,1.0,50.0,C_ISCALMAR,8,1,False,False,0.15506616686586794,0.9969561760068683,-0.2970435581175793,0.8865352528759279,0.12836833000697623,1.1016867720596069,0.8736721309012504,0.15257181383948715
