key,membership,pick_decile,IS_Sharpe,OOS_CAGR,OOS_Sharpe,OOS_MaxDD,d_vs_SPY,d_vs_v2,d_vs_ctrl,keep4a,keep4b
capQ,STATIC,2,1.0199756970663254,0.07804035379645091,0.4964242407782296,-0.4195439336525425,-0.3855867438114536,-0.07162358681200004,-0.14023819476925375,False,False
advQ,STATIC,1,0.9807354005249317,0.22543531684761509,1.345753267612107,-0.2830790938704658,0.4637422830224237,0.7777054400218772,0.7090908320646235,False,False
advQ,DYNAMIC,1,1.6948026637046838,0.37420771278975096,2.213063682402129,-0.2454163026009375,1.3310526978124457,1.6450158548118994,1.5764012468546458,False,False
VOLSH,STATIC,1,1.155264484813621,0.17346203034809515,1.1253605782498584,-0.2762374558361391,0.24334959366017517,0.5573127506596287,0.488698142702375,False,False
VOLSH,DYNAMIC,1,1.4739884584694825,0.18445903491785165,1.3277362767760539,-0.26128207871381426,0.4457252921863707,0.7596884491858242,0.6910738412285705,False,False
DVOLT,STATIC,1,1.0369065211606,0.16524285521546034,0.9796641115815024,-0.3592677384220071,0.09765312699181916,0.4116162839912727,0.343001676034019,False,False
DVOLT,DYNAMIC,1,1.1938550870748634,0.17465983728295287,1.1423821327001655,-0.2608216924037674,0.26037114811048234,0.5743343051099359,0.5057196971526822,False,False
