panel,book,cost,m,CAGR,Sharpe,MaxDD,H1,H2,OOS_Sharpe_full,gross,x_H1,x_H2,x_OOS,x_DD,x_CAGR,pass4b,failbars
u56,V1u,10.0,0.1,0.006593180127431264,0.66470097990577,-0.016685401834196756,0.6792077145185283,0.6557375920515194,0.71846936080815,0.07504864785537081,0.7100078310819887,0.7862410806022825,0.814581167873277,0.04948626924465642,0.043296300564172406,False,"H1,H2,OOS,CAGR"
u56,V1u,10.0,0.15,0.009867500912561722,0.6646322910719592,-0.024940823774213805,0.6793886379486251,0.6554499153963359,0.7182385471087999,0.11256767811208894,0.7101969588693343,0.7858961511564535,0.8143194775312332,0.07397054819169649,0.06479821225420809,False,"H1,H2,OOS,CAGR"
u56,V1u,10.0,0.2,0.013126631819509793,0.6645605347970038,-0.03313851749411012,0.6795669222053367,0.6551587935892023,0.7180042399782369,0.15008323451036373,0.7103833278043714,0.7855470909119256,0.8140538264311775,0.09828361434612318,0.08620037457920195,False,"H1,H2,OOS,CAGR"
u56,V1u,10.0,0.25,0.016370306592450534,0.6644854376304316,-0.041278859157721226,0.6797421767022191,0.6548640459676809,0.7177662718055935,0.1875953584713811,0.7105665295886844,0.7851936832512104,0.8137840245404323,0.12242658335052212,0.10750103908211182,False,"H1,H2,OOS,CAGR"
u56,V1u,10.0,0.3,0.01959825431022355,0.664406768035576,-0.04936210778721406,0.6799149585617653,0.654564763955659,0.7175238889822412,0.22510409140200077,0.7107471466086687,0.7848348387753269,0.8135092174378765,0.14640022342377235,0.12869842666942555,False,"H1,H2,OOS,CAGR"
u56,V1u,10.0,0.35,0.022810187262968462,0.6643239874824777,-0.057388585150596416,0.6800851509510821,0.6542600403724506,0.7172762261531894,0.26260947469645923,0.7109250567333957,0.7844694697584351,0.8132284240073803,0.170205488879017,0.149790647999073,False,"H1,H2,OOS,CAGR"
u56,V1u,10.0,0.4,0.02600579430277894,0.6642362348520954,-0.06535872751514649,0.680250909820758,0.6539498556436938,0.7170230384829388,0.3001115497380706,0.711098332291116,0.7840975527305261,0.812941366661063,0.19384367361616955,0.17077565981529416,False,"H1,H2,OOS,CAGR"
u56,V1u,10.0,0.45,0.029184852624322355,0.6641450542822477,-0.07327280966369376,0.6804142458265872,0.6536353598588235,0.7167656320447325,0.3376103579009263,0.711269075115082,0.783720466669366,0.8126495261895135,0.21731559259774755,0.19165199899309288,False,"H1,H2,OOS,CAGR"
u56,V1u,10.0,0.5,0.03234706458810921,0.6640498410291096,-0.08113113669637984,0.6805742680914117,0.6533161945191054,0.7165036530090063,0.37510594055159435,0.7114363539294186,0.7833377817285718,0.8123525014303224,0.24062215070263276,0.21241771098420134,False,"H1,H2,OOS,CAGR"
u56,V1u,10.0,0.55,0.03549213505045978,0.6639502120862991,-0.0889340002961353,0.6807305618158802,0.6529920055453698,0.716236584367065,0.4125983390508182,0.7115997351248166,0.7829490733608973,0.8120497062129869,0.26376421301637604,0.23307085762991323,False,"H1,H2,OOS,CAGR"
u56,V1u,10.0,0.6,0.03861978715501291,0.6638462964742631,-0.09668184472277386,0.6808824886160459,0.6526635747959284,0.7159651019531,0.4500875947552154,0.7117585513684532,0.7825552790284175,0.8117419067800703,0.2867430971434903,0.253609620861255,False,"H1,H2,OOS,CAGR"
u56,V1u,10.0,0.65,0.04172965645319349,0.663736942865615,-0.10437495862980406,0.6810299343415889,0.6523288620653186,0.7156873907257129,0.48757374901897754,0.7119126833336198,0.7821539524883564,0.811427045286628,0.3095596591847385,0.27403160740597526,False,"H1,H2,OOS,CAGR"
u56,V1u,10.0,0.7,0.0448214737618422,0.6636225966892841,-0.11201362851763708,0.6811723527032569,0.6519891707535252,0.715404643430313,0.52505684319557,0.7120615599584177,0.7817466565405673,0.8111064740352099,0.3322147488551367,0.29433504958372136,False,"H1,H2,OOS,CAGR"
u56,V1u,10.0,0.75,0.04789487703519213,0.6635024064049584,-0.11959822306034851,0.6813083757247395,0.6516440832125797,0.7151162503071777,0.5625369186394351,0.7122037512327446,0.7813328904176787,0.8107795016967014,0.3547094595838243,0.31451756990107743,False,"H1,H2,OOS,CAGR"
u56,V1u,10.0,0.8,0.05094945120670036,0.6633752334606826,-0.1271290257176041,0.6814366591925208,0.651292626602257,0.7148212348395828,0.6000140167076956,0.7123378519868676,0.7809114876668917,0.8104450211227994,0.3770446320674461,0.33457644268614484,False,"H1,H2,OOS,CAGR"
u56,V1u,10.0,0.85,0.05398495859940167,0.6632420598634687,-0.13460625649807734,0.6815580460546092,0.6509359142499924,0.7145204365299209,0.6374881787618606,0.7124647433940631,0.780483783187679,0.8101039841186561,0.3992209188170151,0.3545101071544274,False,"H1,H2,OOS,CAGR"
u56,V1u,10.0,0.9,0.05700115069644829,0.6631035657158068,-0.142030255430594,0.6816729091767787,0.6505748970657321,0.7142153779768119,0.6749594461695354,0.7125848152284954,0.7800509171380434,0.8097581169654879,0.42123932830437927,0.3743169313377506,False,"H1,H2,OOS,CAGR"
u56,V1u,10.0,0.95,0.059997551427203755,0.6629580832763151,-0.14940177604243154,0.6817810301740685,0.6502066464900289,0.7139029073926728,0.7124278603061334,0.7126978392020741,0.7796093781229209,0.8094038462516084,0.44310209537255324,0.39399378896063486,False,"H1,H2,OOS,CAGR"
u56,V1u,10.0,1.0,0.06297377249874825,0.6628051083845784,-0.15672092223908318,0.6818809824276346,0.6498314418932896,0.7135835570891119,0.749893462556593,0.7128023240028931,0.7791595011124167,0.8090417754975505,0.464809528188836,0.41353813016904317,False,"H1,H2,OOS,CAGR"
u56,V1u,25.0,0.1,0.003075453436355957,0.3128658821887178,-0.021555259681555472,0.3229557756826022,0.3058600787958526,0.3625956382708705,0.07504864785537081,0.33760089134198207,0.3667316953923493,0.4111011472447629,0.06392949926166953,0.020195983391623575,False,"H1,H2,OOS,CAGR"
